,09-Jun-2020
The Nifty witnessed an intraday movement of about 269.7 points.The closing index was 1.19 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 63786.47
, Traded Quantity (in Lakhs), 45268.85
, Number of Trades, 20628290
, Total Market Capitalisation (Rs. Crores), 13242827.06

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     10167.45,     10181.15,     10291.15,     10021.45,     10046.65,-120.8
,NIFTY50 EQL Wgt,     10708.25,     10751.55,     10831.15,     10579.60,     10612.20,-96.05
,NIFTY100 EQL Wgt,     11739.25,     11819.35,     11873.55,     11576.25,     11627.60,-111.65
,NIFTY100 LowVol30,      8262.35,      8277.00,      8343.10,      8198.55,      8214.80,-47.55
,NIFTY Alpha 50,     12749.55,     12879.80,     12939.70,     12723.75,     12777.95,28.4
,NIFTY MIDCAP 150,      5409.85,      5452.55,      5473.20,      5364.35,      5384.15,-25.7
,NIFTY SMLCAP 50,      2110.40,      2122.20,      2126.10,      2062.20,      2074.45,-35.95
,NIFTY SMLCAP 250,      3931.30,      3966.80,      3971.80,      3870.25,      3888.85,-42.45
,NIFTY MIDSML 400,      4877.75,      4917.85,      4928.15,      4826.95,      4845.85,-31.9
,NIFTY200 QUALTY30,      9201.45,      9217.85,      9306.85,      9138.25,      9156.95,-44.5
,Nifty IT,     14894.60,     14869.40,     14983.20,     14712.30,     14737.80,-156.8
,Nifty Next 50,     25329.45,     25489.00,     25666.15,     25046.05,     25162.65,-166.8
,Nifty Bank,     21187.35,     21295.50,     21568.85,     20629.70,     20724.90,-462.45
,NIFTY MIDCAP 100,     14222.65,     14333.45,     14424.50,     14103.10,     14168.65,-54
,Nifty 500,      8323.95,      8350.30,      8422.15,      8213.60,      8238.10,-85.85
,Nifty 100,     10346.70,     10367.75,     10472.80,     10202.70,     10231.25,-115.45
,Nifty Midcap 50,      3955.60,      3984.15,      4024.30,      3917.95,      3940.60,-15
,Nifty Realty,       202.65,       203.80,       207.45,       201.85,       202.65,0
,Nifty Infra,      3002.60,      3008.85,      3020.30,      2950.95,      2959.55,-43.05
,Nifty Energy,     14140.55,     14179.00,     14239.75,     13845.00,     13894.90,-245.65
,Nifty FMCG,     29502.15,     29507.25,     30117.65,     29455.05,     29524.90,22.75
,Nifty MNC,     13036.75,     13070.85,     13107.80,     12862.95,     12898.80,-137.95
,Nifty Pharma,      9939.10,      9950.50,     10227.90,      9948.75,     10122.05,182.95
,Nifty PSE,      2571.15,      2597.45,      2600.40,      2523.50,      2535.30,-35.85
,Nifty PSU Bank,      1370.60,      1377.85,      1400.45,      1339.60,      1347.90,-22.7
,Nifty Serv Sector,     13527.05,     13556.20,     13705.55,     13286.35,     13324.10,-202.95
,India VIX,29.6475,29.6475,30.3400,27.2400,30.2050,0.5575
,Nifty Auto,      6610.55,      6648.95,      6665.75,      6525.25,      6577.70,-32.85
,Nifty Metal,      2044.85,      2060.45,      2076.55,      2013.85,      2022.50,-22.35
,Nifty Media,      1365.80,      1365.45,      1371.50,      1311.90,      1320.85,-44.95
,NIFTY SMLCAP 100,      4477.70,      4514.50,      4518.80,      4391.00,      4414.15,-63.55
,Nifty 200,      5267.90,      5281.80,      5332.85,      5197.65,      5213.20,-54.7
,Nifty Div Opps 50,      2241.95,      2249.30,      2266.75,      2225.85,      2231.25,-10.7
,Nifty Commodities,      2881.45,      2900.30,      2904.95,      2836.00,      2844.70,-36.75
,Nifty Consumption,      4753.70,      4758.65,      4817.55,      4709.15,      4721.40,-32.3
,Nifty Fin Service,     10360.20,     10404.75,     10528.45,     10126.40,     10163.35,-196.85
,Nifty50 Div Point,        11.71,        11.71,        11.71,        11.71,        11.71,0
,Nifty100 Liq 15,      2606.85,      2619.95,      2646.50,      2556.30,      2569.70,-37.15
,Nifty CPSE,      1502.35,      1515.80,      1517.45,      1482.65,      1487.10,-15.25
,Nifty GrowSect 15,      5087.65,      5100.30,      5188.55,      5040.35,      5055.80,-31.85
,Nifty50 PR 2x Lev,      3317.85,      3326.50,      3398.25,      3223.05,      3238.75,-79.1
,Nifty50 PR 1x Inv,       431.15,       430.60,       437.35,       425.95,       436.30,5.15
,Nifty50 TR 2x Lev,      4353.60,      4364.95,      4459.10,      4229.25,      4249.80,-103.8
,Nifty50 TR 1x Inv,       376.60,       376.15,       382.00,       372.05,       381.15,4.55
,Nifty50 Value 20,      5034.80,      5037.15,      5084.95,      4993.05,      5003.25,-31.55
,Nifty Mid Liq 15,      3344.20,      3366.50,      3391.65,      3291.35,      3311.50,-32.7
,Nifty Pvt Bank,     11545.60,     11613.85,     11781.05,     11261.90,     11312.90,-232.7
,NIFTY100 Qualty30,      2417.90,      2424.45,      2447.50,      2400.85,      2406.55,-11.35
,Nifty GS 8 13Yr,      2174.65,      2175.03,      2178.76,      2175.03,      2178.52,3.87
,Nifty GS 10Yr,      1989.35,      1989.67,      1994.43,      1989.67,      1994.43,5.08
,Nifty GS 10Yr Cln,       978.48,       978.48,       980.83,       978.48,       980.83,2.35
,Nifty GS 4 8Yr,      2307.50,      2307.90,      2312.30,      2307.90,      2311.23,3.73
,Nifty GS 11 15Yr,      2347.92,      2348.35,      2351.94,      2348.35,      2350.68,2.76
,Nifty GS 15YrPlus,      2558.25,      2558.71,      2563.31,      2558.71,      2562.87,4.62
,Nifty GS Compsite,      2213.78,      2214.17,      2217.63,      2214.17,      2217.27,3.49

,ADVANCES,773
,DECLINES,1135
,UNCHANGED,77

,Total securities that have hit their price bands today,523

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,HDFCBANK,EQ,      1015.90,       987.30,-2.82,3106.21
,IBMFNIFTY,EQ,       108.50,                    33815.58,310
,IBREALEST,EQ,        50.70,                 90524022.45,1777899
,IBUCCREDIT,N7,       740.00,                    29600.00,40
,IBUCCREDIT,NB,       724.00,                    18100.00,25
,IBUCCREDIT,N2,      1115.40,                    27535.50,25
,IBUCCREDIT,N4,       900.00,                   537937.80,596
,IBULHSGFIN,NE,       598.99,                    14196.02,22
,IBULHSGFIN,NA,       570.00,                    50204.40,87
,IBULHSGFIN,N8,       799.90,                    15998.00,20
,IBULISL,EQ,        43.30,                 31059923.75,721537
,IBVENTURES,E3,        30.75,                  3406699.20,106035
,IBVENTURES,EQ,        87.25,                115420664.05,1294369
,ICFL,N2,       931.84,                    21614.00,23
,ICFL,N1,       887.93,                   202146.40,226
,ICFL,N7,       910.00,                      910.00,1
,ICFL,N8,       725.00,                   145080.01,200
,ICICI500,EQ,       134.61,                   391649.55,2883
,ICICIB22,EQ,        25.69,                  9484063.11,364400
,ICICIBANKN,EQ,       205.34,                 11680991.38,55397
,ICICIBANKP,EQ,       112.38,                  1703870.67,14919
,ICICIGOLD,EQ,        41.95,                  3871100.13,92619
,ICICILIQ,EQ,      1000.00,                  4068995.48,4069
,ICICILOVOL,EQ,        85.65,                   172966.09,2007
,ICICIM150,EQ,        54.67,                   257391.88,4692
,ICICIMCAP,EQ,        54.71,                   432797.07,7916
,ICICINF100,EQ,       110.00,                   220113.40,1977
,ICICINIFTY,EQ,       106.00,                 17268684.95,160598
,ICICINV20,EQ,        51.72,                   353182.88,6801
,ICICINXT50,EQ,        25.39,                   266602.30,10404
,ICICISENSX,EQ,       364.28,                  1227885.23,3317
,ICIL,EQ,        38.50,                 16116138.00,403392
,ICRA,EQ,      2633.50,                  2033762.85,784
,IDBI,EQ,        35.45,                257465635.05,7163645
,IDBIGOLD,EQ,      5171.95,                  1370867.10,278
,IDFC,EQ,        17.40,                230230606.15,12891798
,IDFCFIRSTB,EQ,        25.05,               1641888129.95,64340186
,IDFCFIRSTB,NC,      9850.00,                   274066.00,28
,IDFCFIRSTB,NB,      4990.00,                    39920.00,8
,IDFCFIRSTB,N8,     10205.00,                   122050.00,12
,IDFCFIRSTB,NA,     10300.00,                   452465.20,44
,IDFCFIRSTB,N2,     10361.15,                    62147.83,6
,IDFCFIRSTB,N1,      5188.00,                    93200.20,18
,IDFCFIRSTB,N4,      9900.00,                   960293.00,97
,IDFNIFTYET,EQ,       103.01,                    15984.75,155
,IEX,EQ,       164.40,                 68785044.35,412210
,IFBAGRO,EQ,       301.90,                   834291.05,2757
,IFBIND,EQ,       409.55,                 19370746.55,46132
,IFCI,EQ,         6.95,                 40537522.85,5745402
,IFCI,NF,      1064.99,                    26315.24,26
,IFCI,NH,      1040.00,                   494230.25,475
,IFCI,NL,      1014.80,                    35498.00,35
,IFGLEXPOR,EQ,       132.45,                   877199.80,6849
,IGARASHI,EQ,       232.50,                 27322907.05,116187
,IGL,EQ,       463.45,               2322924843.20,4938564
,IGPL,EQ,       148.85,                  4771649.80,32095
,IIFCL,N2,      1161.63,                   934316.20,805
,IIFCL,N4,      1405.00,                   406200.00,290
,IIFL,EQ,        68.35,                 68429069.45,985491
,IIFLFIN,NN,       976.00,                    52974.00,54
,IIFLFIN,NH,       947.00,                    28350.00,30
,IIFLFIN,NI,       960.00,                   134400.00,140
,IIFLFIN,NK,      1004.70,                   200940.00,200
,IIFLFIN,NG,      1024.15,                   743986.00,726
,IIFLFIN,NE,      1112.85,                    22257.00,20
,IIFLFIN,NF,       992.87,                   622781.55,627
,IIFLFIN,NJ,      1072.60,                   235972.00,220
,IIFLSEC,EQ,        34.20,                 36806344.95,1052069
,IIFLWAM,EQ,      1000.25,                  2900791.05,2897
,IITL,EQ,        59.00,                    20312.70,343
,IL&FSENGG,BZ,         2.65,                    30869.85,11649
,IL&FSTRANS,BZ,         1.00,                  1698329.45,1677277
,IMAGICAA,EQ,         4.40,                  3076662.45,685694
,IMFA,EQ,       155.15,                  1197740.40,7537
,IMPAL,EQ,       510.40,                   314448.50,616
,IMPEXFERRO,BE,          .40,                    15955.55,39575
,INDBANK,EQ,         7.15,                   987442.50,134212
,INDHOTEL,EQ,        89.10,                654990611.60,7386140
,INDIACEM,EQ,       128.10,                251469426.45,1935991
,INDIAGLYCO,EQ,       285.05,                 75565816.35,260142
,INDIAMART,EQ,      2357.95,                183023588.70,77696
,INDIANB,EQ,        52.50,                193618726.80,3625207
,INDIANCARD,EQ,        88.00,                   137173.55,1554
,INDIANHUME,EQ,       154.20,                 10140626.00,64548
,INDIGRID,IV,        99.63,                 65391117.75,658287
,INDLMETER,BE,        15.25,                    32095.60,2075
,INDNIPPON,EQ,       279.45,                  5217866.75,18619
,INDOCO,EQ,       222.80,                 40607004.45,175494
,INDORAMA,EQ,        15.30,                   498341.70,31848
,INDOSOLAR,BZ,         1.00,                   311417.00,311417
,INDOSTAR,EQ,       285.10,                179870155.00,630888
,INDOTECH,EQ,       104.65,                  2375578.25,23230
,INDOTHAI,BE,        19.25,                   244802.25,12717
,INDOWIND,BE,         3.10,                   293255.25,91276
,INDRAMEDCO,EQ,        40.60,                 10723752.60,258071
,INDSWFTLAB,EQ,        27.00,                   282060.05,10307
,INDSWFTLTD,EQ,         2.40,                    20111.40,8556
,INDTERRAIN,EQ,        28.95,                 26540475.90,880797
,INEOSSTYRO,EQ,       640.40,                 10692072.15,16299
,INFIBEAM,EQ,        55.20,                 35309405.30,636342
,INFOBEAN,EQ,       105.70,                  2818204.60,25619
,INFRABEES,EQ,       305.41,                   201504.56,646
,INGERRAND,EQ,       634.00,                  6705837.90,10533
,INNOVATIVE,SM,         7.65,                   183600.00,24000
,INOXLEISUR,EQ,       254.40,                538990109.65,2050325
,INOXWIND,EQ,        31.55,                  3477767.45,109269
,INSECTICID,EQ,       395.10,                 12309644.20,30657
,INSPIRISYS,EQ,        25.05,                   202942.00,8020
,INTEGRA,EQ,          .30,                       30.00,100
,INTELLECT,EQ,        89.60,                 29581196.75,322301
,INTENTECH,EQ,        17.80,                   486913.30,27200
,INVENTURE,EQ,        11.70,                   323664.00,28755
,IOB,EQ,         9.95,                 55760579.65,5561700
,IOLCP,EQ,       383.90,                325353413.55,839460
,IPCALAB,EQ,      1543.35,                515890935.85,335514
,IRB,EQ,        66.10,                107729109.85,1603044
,IRBINVIT,IV,        35.74,                 30899125.00,860000
,IRCON,EQ,        89.80,                 65847473.75,729339
,IRCTC,EQ,      1493.40,               2424129451.30,1600239
,IREDA,N6,      1427.59,                    11157.59,8
,IREDA,N4,      1140.00,                   570000.00,500
,IREDA,N5,      1320.00,                     9240.00,7
,IRFC,NJ,      1236.00,                   792100.90,645
,IRFC,NC,      1259.30,                     3777.90,3
,IRFC,NA,      1297.44,                   207607.45,160
,IRFC,NE,      1333.06,                    93870.30,71
,IRFC,N1,      1115.00,                  1658630.60,1490
,IRFC,N9,      1192.00,                  1492365.99,1258
,IRFC,N7,      1299.50,                    66274.50,51
,IRFC,N2,      1240.87,                   876073.43,706
,ISEC,EQ,       421.75,                243941887.10,573563
,ISFT,BE,        52.00,                   303329.80,5776
,ISMTLTD,EQ,         3.40,                   230814.75,67042
,ITDC,EQ,       226.60,                 17398801.20,76782
,ITDCEM,EQ,        40.90,                 10931898.75,257141
,ITI,EQ,        86.45,                 48436958.45,554280
,IVC,EQ,         3.40,                  1620930.85,471756
,IVP,EQ,        41.00,                    57195.55,1390
,IVZINGOLD,EQ,      4249.95,                   224741.50,53
,IVZINNIFTY,EQ,      1082.31,                     2164.62,2
,IZMO,EQ,        21.10,                   537680.30,24510
,J&KBANK,EQ,        15.85,                191256667.75,11912342
,JAGRAN,EQ,        38.90,                 60886823.15,1531742
,JAGSNPHARM,EQ,        27.75,                   564437.40,19852
,JAIBALAJI,EQ,        20.95,                   438094.85,20454
,JAICORPLTD,EQ,        76.25,                 92772468.80,1192928
,JAINSTUDIO,BE,         1.45,                        2.90,2
,JAMNAAUTO,EQ,        30.60,                 53925389.30,1716137
,JASH,EQ,       128.05,                  5008352.65,38415
,JAYAGROGN,EQ,        85.65,                  2476638.55,28004
,JAYBARMARU,EQ,       164.90,                 14560234.05,85407
,JAYNECOIND,BE,         3.35,                    55925.60,16510
,JAYSREETEA,EQ,        43.55,                 16729348.20,378562
,JBCHEPHARM,EQ,       680.70,                151370883.00,217511
,JBFIND,EQ,        11.60,                 13672338.30,1110135
,JBMA,EQ,       183.80,                  3792364.10,20300
,JCHAC,EQ,      2328.85,                 15117403.05,6415
,JETAIRWAYS,BZ,        30.55,                  3403422.75,111405
,JHS,EQ,        15.30,                   674087.40,44058
,JIKIND,BE,          .40,                    52025.40,130527
,JINDALPHOT,EQ,        15.60,                   200005.95,12597
,JINDALPOLY,EQ,       311.45,                 35128922.15,113481
,JINDALSAW,EQ,        56.30,                 64914376.90,1126450
,JINDALSTEL,EQ,       144.20,               2591562268.15,17744119
,JINDRILL,EQ,        78.60,                  5467140.75,67704
,JINDWORLD,EQ,        38.05,                  1237108.65,32430
,JISLDVREQS,BE,         9.60,                  1098296.05,113420
,JISLJALEQS,BE,         9.05,                 35571954.40,3813119
,JITFINFRA,BE,         4.70,                    11778.20,2506
,JIYAECO,EQ,        10.60,                  1934348.50,182271
,JKCEMENT,EQ,      1169.75,                 50045122.60,42768
,JKIL,EQ,        93.35,                 29573751.45,304694
,JKLAKSHMI,EQ,       243.85,                 54017845.15,221094
,JKPAPER,EQ,        93.65,                 89070755.85,941742
,JKTYRE,EQ,        62.00,                 63388435.15,1017861
,JMA,EQ,        21.65,                    81267.60,3765
,JMCPROJECT,EQ,        46.15,                  6880892.80,145874
,JMFINANCIL,EQ,        71.00,                281279737.90,3873478
,JMTAUTOLTD,EQ,         3.30,                  3855188.80,1169213
,JOCIL,EQ,       168.20,                  4948354.15,28694
,JPASSOCIAT,EQ,         1.55,                  6449756.15,4161133
,JPINFRATEC,EQ,         1.10,                   445669.40,405154
,JPOLYINVST,EQ,        11.65,                    41064.20,3606
,JPPOWER,EQ,         1.20,                   676848.00,564040
,JSL,EQ,        34.10,                 13877913.00,404956
,JSLHISAR,EQ,        47.40,                 13924029.15,285414
,JSWENERGY,EQ,        46.85,                364555671.95,7761211
,JSWHL,EQ,      1966.75,                  1967647.40,986
,JTEKTINDIA,EQ,        55.55,                 39414126.15,681612
,JUBILANT,EQ,       556.95,                207736806.25,371453
,JUBLFOOD,EQ,      1666.85,               1561342372.55,928532
,JUBLINDS,EQ,       104.75,                  4795076.40,44896
,JUMPNET,EQ,        48.50,                 20225173.95,417334
,JUNIORBEES,EQ,       263.03,                 11517391.54,43530
,JUSTDIAL,EQ,       406.60,               1407644913.20,3384984
,JVLAGRO,BZ,          .70,                   191067.10,272953
,JYOTHYLAB,EQ,       116.75,                 99422102.30,847220
,JYOTISTRUC,BZ,         2.40,                     9691.20,4038
,KABRAEXTRU,EQ,        48.15,                   916838.50,18481
,KAJARIACER,EQ,       371.30,                145651103.10,390212
,KAKATCEM,EQ,       142.95,                  1826948.25,12568
,KALPATPOWR,EQ,       215.40,                 90803039.90,421501
,KALYANIFRG,BE,       148.40,                    27700.40,188
,KAMATHOTEL,EQ,        26.30,                  3583234.25,135541
,KAMDHENU,EQ,        80.70,                  7765471.20,96139
,KANANIIND,BE,         2.85,                     1141.35,400
,KANORICHEM,EQ,        32.90,                   710764.30,21005
,KANSAINER,EQ,       401.75,                131133826.00,327598
,KAPSTON,EQ,        92.90,                    15139.40,167
,KARDA,BE,       200.45,                  3802766.90,18958
,KARMAENG,EQ,        12.15,                   122522.05,10137
,KARURVYSYA,EQ,        27.10,                 26176409.10,947272
,KAUSHALYA,EQ,          .60,                      839.40,1399
,KAYA,EQ,       225.20,                 19432197.90,86453
,KCP,EQ,        42.85,                 12211134.10,281067
,KCPSUGIND,EQ,        13.55,                  4361983.30,314939
,KDDL,EQ,       165.65,                  2330259.20,14198
,KEC,EQ,       244.55,                151511639.55,603252
,KECL,EQ,        10.65,                   783558.00,71129
,KEI,EQ,       333.90,                 87603865.00,258291
,KELLTONTEC,BE,        15.00,                  1408205.85,93627
,KENNAMET,EQ,       762.00,                 25648151.75,32520
,KERNEX,BE,        16.05,                   259712.45,15949
,KESORAMIND,EQ,        29.65,                  5206798.50,170853
,KEYFINSERV,EQ,        34.20,                    10268.50,300
,KGL,BZ,          .30,                   270198.10,803360
,KHADIM,EQ,       146.25,                150518683.45,993825
,KHANDSE,EQ,        10.05,                   212374.50,21082
,KHFM,SM,        25.65,                  2196600.00,87000
,KICL,EQ,      1267.50,                   751825.80,580
,KILITCH,EQ,       107.35,                 10450439.30,98479
,KINGFA,EQ,       445.55,                  1456460.55,3244
,KIOCL,EQ,       104.40,                  8562449.75,82427
,KIRIINDUS,EQ,       350.20,                 19703035.90,55741
,KIRLFER,EQ,        67.00,                 32369844.75,468181
,KIRLOSBROS,EQ,       116.70,                 20344760.55,172987
,KIRLOSENG,EQ,       106.70,                 11085477.90,101797
,KIRLOSIND,EQ,       536.20,                   861831.95,1544
,KITEX,EQ,       112.20,                 21675259.95,189574
,KKCL,EQ,       787.60,                  7436702.05,9430
,KMSUGAR,EQ,         8.05,                  3655174.75,439238
,KNRCON,EQ,       197.50,                 56755801.15,286532
,KOHINOOR,BZ,         8.90,                   146258.40,16280
,KOKUYOCMLN,EQ,        59.70,                 17536959.75,296441
,KOLTEPATIL,EQ,       159.30,                  5205745.70,31943
,KOPRAN,EQ,        30.05,                  9133572.40,297793
,KOTAKBKETF,EQ,       209.39,                201910775.15,961915
,KOTAKGOLD,EQ,       411.10,                 14485327.00,35312
,KOTAKNIFTY,EQ,       104.10,                 10526711.21,99903
,KOTAKNV20,EQ,        52.85,                   323834.73,6083
,KOTAKPSUBK,EQ,       131.52,                  3338938.41,24689
,KOTARISUG,EQ,        13.35,                  2719611.85,200323
,KOTHARIPET,EQ,        15.10,                  1184255.00,77820
,KOTHARIPRO,EQ,        70.40,                  3208796.25,45133
,KPITTECH,EQ,        63.75,                 94418977.50,1481082
,KPRMILL,EQ,       482.70,                  3180036.50,6672
,KRBL,EQ,       252.90,                202737716.80,799244
,KREBSBIO,EQ,        79.85,                   907304.40,11124
,KRIDHANINF,BE,         3.00,                   658386.80,219895
,KRISHANA,BE,        41.85,                  1026215.35,25460
,KSB,EQ,       508.55,                 11130383.35,21717
,KSCL,EQ,       513.20,                 70845129.50,138056
,KSERASERA,BE,          .20,                   966303.75,4540721
,KSK,EQ,          .70,                   436292.50,623275
,KSL,EQ,       177.45,                 21394523.35,120307
,KTKBANK,EQ,        40.35,                157724430.05,3845158
,KUANTUM,EQ,       439.05,                   185410.60,424
,KWALITY,EQ,         2.70,                  3508706.15,1303293
,L&TFINANCE,Y6,      1008.80,                    20176.00,20
,L&TFINANCE,NW,      1079.80,                   736530.80,682
,L&TFINANCE,Y1,      1025.00,                    15375.00,15
,L&TFINANCE,NS,      1160.00,                    58000.00,50
,L&TFINANCE,NY,      1040.00,                   493570.10,477
,L&TFINANCE,Y9,      1068.00,                   776297.00,730
,L&TFINANCE,NC,      1058.50,                    31745.20,30
,L&TFINANCE,N8,      1031.00,                   203109.60,197
,L&TFINANCE,NA,      1115.03,                   100352.90,90
,L&TFINANCE,NM,      1105.00,                    26965.75,25
,L&TFINANCE,NE,      1050.00,                   976497.50,930
,L&TFINANCE,NG,      1110.00,                   127700.00,115
,L&TFINANCE,NU,      1070.00,                     1070.00,1
,L&TFINANCE,NO,      1050.00,                   209999.60,200
,L&TFINANCE,Y3,      1015.00,                    10160.00,10
,L&TFINANCE,NQ,      1025.00,                     2050.00,2
,L&TFINANCE,NK,      1025.00,                    50004.60,49
,L&TINFRA,N2,      2015.00,                    40300.00,20
,L&TINFRA,N3,      1033.45,                   464924.50,450
,L&TINFRA,N6,      2070.00,                  1226570.00,593
,L&TINFRA,N4,      1970.00,                   680012.25,346
,LAGNAM,SM,         7.75,                    46500.00,6000
,LAKPRE,BZ,         1.65,                      825.00,500
,LAKSHVILAS,EQ,        13.95,                 26376298.75,1840262
,LALPATHLAB,EQ,      1590.15,                157634325.25,97048
,LAMBODHARA,EQ,        27.40,                   196931.60,7299
,LAOPALA,EQ,       170.25,                 17734208.65,103114
,LASA,EQ,        38.10,                  2937967.45,76625
,LAURUSLABS,EQ,       474.95,                407962693.65,859260
,LAXMIMACH,EQ,      2726.20,                 20234030.40,7412
,LEMONTREE,EQ,        25.05,                337715182.20,13481644
,LEXUS,SM,         5.95,                    35700.00,6000
,LFIC,EQ,        44.05,                    21163.50,474
,LGBBROSLTD,EQ,       221.05,                  4175584.55,18822
,LGBFORGE,EQ,         2.30,                    97803.05,41552
,LIBAS,EQ,        47.85,                   760703.60,16443
,LIBERTSHOE,EQ,       132.60,                 63492452.65,481111
,LICHSGFIN,EQ,       253.60,               1705098985.35,6522766
,LICNETFGSC,EQ,        23.92,                   363562.26,15435
,LICNETFN50,EQ,       105.37,                   154109.85,1413
,LICNETFSEN,EQ,       410.05,                     2462.05,6
,LICNFNHGP,EQ,       106.11,                    10153.44,94
,LINCOLN,EQ,       164.80,                 10617851.05,63535
,LINCPEN,EQ,       151.00,                   255079.80,1699
,LINDEINDIA,EQ,       539.10,                 10364677.60,18983
,LIQUIDBEES,EQ,      1000.00,               1379459828.38,1379453
,LIQUIDETF,EQ,      1000.00,                 29333045.51,29333
,LOKESHMACH,EQ,        18.00,                   344918.10,18962
,LOTUSEYE,EQ,        24.60,                    30914.75,1315
,LOVABLE,EQ,        53.15,                  2475530.75,45018
,LPDC,BE,         1.25,                    13793.75,11035
,LSIL,EQ,          .95,                  7609938.50,8056932
,LTI,EQ,      1885.40,                395524429.50,210894
,LTTS,EQ,      1365.80,                251729462.25,184176
,LUMAXIND,EQ,       986.70,                  6674309.35,6654
,LUMAXTECH,EQ,        73.25,                  1746981.00,23081
,LUXIND,EQ,      1083.75,                 46117610.80,41693
,LYKALABS,EQ,        17.20,                   881867.70,50537
,LYPSAGEMS,EQ,         3.60,                   158429.25,43615
,M&MFIN,EQ,       157.55,               2408923739.65,14911038
,M&MFIN,N2,      1048.55,                   460725.37,440
,M&MFIN,N1,      1035.00,                   103500.00,100
,M&MFIN,N3,      1383.00,                     1383.00,1
,M100,EQ,        14.96,                   773969.25,51247
,M17RD,MF,         3.87,                    19350.00,5000
,M50,EQ,        97.51,                   538911.63,5491
,MAANALU,EQ,        44.35,                   911464.60,19731
,MACPOWER,SM,        62.00,                   278375.00,4500
,MADHAV,EQ,        22.15,                    97983.40,4384
,MADHUCON,BE,         2.10,                     7186.20,3422
,MADRASFERT,EQ,        15.25,                  1939883.75,125679
,MAGADSUGAR,EQ,       104.75,                  6630304.65,63461
,MAGMA,EQ,        16.05,                 48510276.20,3095157
,MAGMA,N6,       812.00,                    16240.00,20
,MAGNUM,EQ,         3.10,                    93820.00,31382
,MAHABANK,EQ,        10.15,                 15927825.65,1549895
,MAHAPEXLTD,BE,        58.15,                    75287.75,1311
,MAHASTEEL,EQ,        88.15,                   986391.65,11171
,MAHEPC,EQ,       130.65,                  8855891.85,66938
,MAHESHWARI,EQ,       177.90,                 22144718.75,127521
,MAHICKRA,SM,        74.00,                   222000.00,3000
,MAHINDCIE,EQ,       102.10,                  5217470.05,50565
,MAHLIFE,EQ,       221.25,                 27623790.00,125733
,MAHLOG,EQ,       304.20,                 40321501.95,127423
,MAHSCOOTER,EQ,      2456.30,                 51418440.30,20706
,MAHSEAMLES,EQ,       222.10,                 65268652.55,288178
,MAITHANALL,EQ,       431.15,                 17021013.60,39332
,MAJESCO,EQ,       369.40,                  7159047.85,19321
,MALUPAPER,EQ,        29.20,                  1479801.35,50932
,MAN50ETF,EQ,       101.72,                   148012.85,1442
,MANAKALUCO,EQ,         7.35,                   456942.15,62169
,MANAKCOAT,EQ,         4.20,                    39373.65,9209
,MANAKSIA,EQ,        36.20,                   416857.95,11227
,MANAKSTEEL,EQ,         9.30,                   288001.10,30794
,MANALIPETC,EQ,        16.10,                  3030856.75,185636
,MANAPPURAM,EQ,       139.00,               1530750943.20,10875719
,MANGALAM,BE,        68.95,                  2187990.35,31733
,MANGCHEFER,EQ,        36.95,                  8509378.20,230608
,MANGLMCEM,EQ,       179.55,                  4249435.70,23427
,MANGTIMBER,EQ,         7.05,                    13520.25,1919
,MANINDS,EQ,        43.25,                  3886577.85,88572
,MANINFRA,EQ,        18.65,                  2602615.70,137075
,MANUGRAPH,EQ,         8.50,                   140798.85,16056
,MANXT50,EQ,       252.14,                   121161.30,479
,MARALOVER,EQ,        12.55,                    62629.70,4818
,MARATHON,EQ,        53.70,                   762059.55,13533
,MARINE,SM,        91.95,                  1110100.00,12000
,MARKSANS,EQ,        30.60,                 86070203.95,2754870
,MARSHALL,SM,         6.65,                   439950.00,66000
,MASFIN,EQ,       658.55,                 12057741.25,17807
,MASKINVEST,BE,        19.70,                     6529.30,354
,MASTEK,EQ,       287.35,                  4381789.45,15055
,MATRIMONY,EQ,       342.25,                   986865.50,2844
,MAWANASUG,EQ,        29.00,                  9263381.65,323522
,MAXINDIA,EQ,        65.95,                 34985007.15,519354
,MAXVIL,EQ,        33.55,                  2523503.65,74718
,MAYURUNIQ,EQ,       173.25,                 13353100.45,75937
,MAZDA,EQ,       287.35,                  1413535.30,4886
,MBAPL,BE,        67.95,                   108707.40,1622
,MBECL,BE,         5.45,                   337334.55,59466
,MBLINFRA,BE,         5.20,                   182467.95,35361
,MCDHOLDING,EQ,        28.05,                  1718480.95,61640
,MCL,SM,        73.15,                   440940.00,6000
,MCLEODRUSS,BE,         5.75,                   493235.00,85780
,MCX,EQ,      1193.35,                496939994.30,414585
,MEGASOFT,EQ,         6.05,                   537647.95,86301
,MEGH,EQ,        49.05,                 40675502.50,820062
,MELSTAR,BZ,         3.65,                    40083.25,11319
,MENONBE,EQ,        32.65,                  1163707.95,35394
,MEP,BE,        22.50,                  3626438.85,159597
,MERCATOR,BE,          .75,                  2824593.05,3766828
,METALFORGE,EQ,         4.80,                    93482.75,19428
,METKORE,BZ,          .40,                     6070.40,15176
