,17-Jun-2020
The Nifty witnessed an intraday movement of about 169.8 points.The closing index was 0.33 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 52205.18
, Traded Quantity (in Lakhs), 27604.32
, Number of Trades, 16900174
, Total Market Capitalisation (Rs. Crores), 13117384.73

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,      9914.00,      9876.70,     10003.60,      9833.80,      9881.15,-32.85
,NIFTY50 EQL Wgt,     10304.70,     10273.85,     10370.15,     10226.80,     10281.65,-23.05
,NIFTY100 EQL Wgt,     11393.70,     11349.20,     11486.90,     11327.65,     11410.20,16.5
,NIFTY100 LowVol30,      8053.90,      8035.80,      8080.90,      8012.80,      8023.35,-30.55
,NIFTY Alpha 50,     13006.80,     12996.00,     13163.40,     12980.30,     13076.15,69.35
,NIFTY MIDCAP 150,      5399.55,      5391.55,      5445.10,      5383.00,      5418.05,18.5
,NIFTY SMLCAP 50,      2065.30,      2056.40,      2089.65,      2050.65,      2076.20,10.9
,NIFTY SMLCAP 250,      3881.70,      3882.35,      3919.85,      3873.10,      3904.80,23.1
,NIFTY MIDSML 400,      4852.95,      4848.15,      4895.85,      4839.65,      4873.20,20.25
,NIFTY200 QUALTY30,      8927.10,      8908.95,      8976.65,      8894.45,      8918.20,-8.9
,Nifty IT,     14450.80,     14418.80,     14559.55,     14382.95,     14478.45,27.65
,Nifty Next 50,     24863.45,     24784.95,     25066.40,     24754.65,     24883.80,20.35
,Nifty Bank,     20296.70,     20137.45,     20627.90,     19978.15,     20201.75,-94.95
,NIFTY MIDCAP 100,     14230.60,     14198.85,     14331.40,     14160.30,     14246.80,16.2
,Nifty 500,      8152.30,      8126.30,      8223.95,      8098.00,      8140.45,-11.85
,Nifty 100,     10097.35,     10060.15,     10186.15,     10020.95,     10069.75,-27.6
,Nifty Midcap 50,      3975.50,      3967.15,      4011.60,      3955.40,      3984.55,9.05
,Nifty Realty,       196.85,       196.50,       200.25,       195.20,       198.35,1.5
,Nifty Infra,      2918.70,      2909.85,      2944.55,      2894.60,      2919.25,.55
,Nifty Energy,     13780.55,     13708.85,     13864.05,     13675.80,     13742.95,-37.6
,Nifty FMCG,     28575.35,     28517.90,     28673.85,     28384.70,     28431.75,-143.6
,Nifty MNC,     12663.35,     12635.55,     12787.45,     12624.90,     12715.60,52.25
,Nifty Pharma,      9926.40,      9956.70,     10020.25,      9915.20,      9977.20,50.8
,Nifty PSE,      2409.65,      2400.10,      2420.75,      2393.70,      2400.30,-9.35
,Nifty PSU Bank,      1358.60,      1350.80,      1371.70,      1328.50,      1353.00,-5.6
,Nifty Serv Sector,     13129.30,     13077.70,     13287.15,     13013.40,     13087.65,-41.65
,India VIX,32.9650,32.9650,34.0175,29.0500,33.3550,0.3900
,Nifty Auto,      6451.05,      6418.85,      6545.50,      6394.45,      6503.50,52.45
,Nifty Metal,      1955.90,      1947.50,      1974.85,      1935.30,      1940.45,-15.45
,Nifty Media,      1314.95,      1324.00,      1349.70,      1315.00,      1337.45,22.5
,NIFTY SMLCAP 100,      4404.75,      4396.30,      4453.50,      4387.95,      4426.95,22.2
,Nifty 200,      5154.50,      5136.30,      5198.80,      5117.00,      5142.55,-11.95
,Nifty Div Opps 50,      2158.85,      2152.30,      2169.20,      2145.50,      2148.25,-10.6
,Nifty Commodities,      2797.20,      2787.95,      2817.50,      2776.55,      2788.30,-8.9
,Nifty Consumption,      4601.20,      4588.95,      4633.60,      4573.80,      4605.85,4.65
,Nifty Fin Service,     10089.95,     10039.50,     10219.90,      9965.75,     10007.10,-82.85
,Nifty50 Div Point,        12.23,        12.23,        12.23,        12.23,        12.23,0
,Nifty100 Liq 15,      2456.80,      2443.05,      2518.30,      2434.55,      2494.10,37.3
,Nifty CPSE,      1404.75,      1399.35,      1408.25,      1390.50,      1394.25,-10.5
,Nifty GrowSect 15,      4966.15,      4947.50,      5005.65,      4918.30,      4933.40,-32.75
,Nifty50 PR 2x Lev,      3148.95,      3125.00,      3205.20,      3098.15,      3127.85,-21.1
,Nifty50 PR 1x Inv,       442.00,       443.70,       445.60,       438.05,       443.50,1.5
,Nifty50 TR 2x Lev,      4132.45,      4101.00,      4206.25,      4065.75,      4104.75,-27.7
,Nifty50 TR 1x Inv,       386.10,       387.55,       389.20,       382.65,       387.40,1.3
,Nifty50 Value 20,      4825.80,      4814.85,      4840.50,      4796.35,      4806.75,-19.05
,Nifty Mid Liq 15,      3340.30,      3331.70,      3368.25,      3319.70,      3338.50,-1.8
,Nifty Pvt Bank,     11155.00,     11065.30,     11346.90,     10983.90,     11114.55,-40.45
,NIFTY100 Qualty30,      2347.00,      2341.15,      2362.90,      2336.70,      2347.25,.25
,Nifty GS 8 13Yr,      2172.00,      2172.39,      2175.28,      2171.81,      2175.28,3.28
,Nifty GS 10Yr,      1986.15,      1986.47,      1988.36,      1984.69,      1988.06,1.91
,Nifty GS 10Yr Cln,       975.64,       975.64,       976.57,       974.76,       976.42,.78
,Nifty GS 4 8Yr,      2309.58,      2309.99,      2311.69,      2308.42,      2310.90,1.32
,Nifty GS 11 15Yr,      2339.53,      2339.97,      2343.27,      2339.86,      2343.27,3.74
,Nifty GS 15YrPlus,      2568.51,      2568.98,      2568.98,      2563.58,      2566.18,-2.33
,Nifty GS Compsite,      2213.76,      2214.15,      2216.12,      2213.16,      2216.12,2.36

,ADVANCES,1027
,DECLINES,838
,UNCHANGED,81

,Total securities that have hit their price bands today,419

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,RELIANCE,EQ,      1617.70,      1615.35,-0.15,3121.15
,BAJFINANCE,EQ,      2365.00,      2396.00,1.31,2307
,AXISBANK,EQ,       381.55,       389.60,2.11,2219.57
,INDUSINDBK,EQ,       481.80,       491.15,1.94,2004.31
,MARUTI,EQ,      5502.20,      5726.20,4.07,1971.39
,HDFCBANK,EQ,       990.40,       979.25,-1.13,1821.37
,SBIN,EQ,       172.90,       172.95,0.03,1279.33
,ICICIBANK,EQ,       342.95,       341.95,-0.29,1277.58
,HDFC,EQ,      1821.90,      1794.65,-1.5,1240.65
,BHARTIARTL,EQ,       544.90,       563.45,3.4,1144.38
,TATAMOTORS,EQ,        94.75,        95.40,0.69,1048.39
,RBLBANK,EQ,       161.35,       162.35,0.62,702.46
,KOTAKBANK,EQ,      1276.80,      1243.80,-2.58,684.34
,CHOLAFIN,EQ,       155.45,       168.20,8.2,659.75
,HDFCAMC,EQ,      2539.95,      2415.95,-4.88,584.92
,ESCORTS,EQ,       958.30,       999.85,4.34,566.54
,TCS,EQ,      2045.80,      2047.80,0.1,552.26
,BAJAJFINSV,EQ,      5128.30,      5036.95,-1.78,532.86
,INFY,EQ,       701.20,       703.65,0.35,514.38
,HINDUNILVR,EQ,      2076.35,      2078.25,0.09,477.67
,M&M,EQ,       506.75,       497.60,-1.81,461.46
,IDEA,EQ,         9.75,         9.85,1.03,440.1
,ITC,EQ,       185.00,       181.20,-2.05,439.59
,BANDHANBNK,EQ,       268.00,       263.20,-1.79,435.69
,AUROPHARMA,EQ,       768.40,       788.95,2.67,423.76

,Top Five Nifty 50 Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,MARUTI,EQ,      5726.20,      5502.20,4.07
,BHARTIARTL,EQ,       563.45,       544.90,3.4
,WIPRO,EQ,       217.80,       212.40,2.54
,AXISBANK,EQ,       389.60,       381.55,2.11
,INDUSINDBK,EQ,       491.15,       481.80,1.94

,Top Five Nifty 50 Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,INFRATEL,EQ,       206.25,       216.00,-4.51
,KOTAKBANK,EQ,      1243.80,      1276.80,-2.58
,SHREECEM,EQ,     21635.40,     22111.30,-2.15
,ITC,EQ,       181.20,       185.00,-2.05
,POWERGRID,EQ,       159.50,       162.70,-1.97

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE ,TRADED QUANTITY
,20MICRONS,EQ,        30.15,                  4464152.80,148172
,21STCENMGM,EQ,        10.40,                     1043.15,100
,3IINFOTECH,EQ,         2.55,                  3875914.40,1520588
,3MINDIA,EQ,     18629.60,                227555173.00,12144
,3PLAND,EQ,         5.60,                       56.00,10
,509GS2022,GS,        99.00,                      297.00,3
,5PAISA,EQ,       168.60,                  4638470.35,27801
,63MOONS,EQ,        81.00,                  6338199.20,77540
,719GS2060,GS,       106.50,                    11720.00,110
,A2ZINFRA,EQ,         4.40,                   521601.15,118259
,AAKASH,SM,        17.20,                    51600.00,3000
,AARON,SM,        42.80,                   141240.00,3300
,AARTIDRUGS,EQ,      1053.90,                591326838.55,564116
,AARTIIND,EQ,       935.05,               1222009314.55,1306547
,AARVEEDEN,EQ,        11.60,                   279774.50,24104
,AAVAS,EQ,      1271.95,                 12016308.70,9369
,ABAN,EQ,        22.70,                  2074141.50,90226
,ABB,EQ,       784.65,                110074549.10,139461
,ABBOTINDIA,EQ,     16088.70,                126274574.20,7858
,ABCAPITAL,EQ,        53.10,                125301316.90,2353860
,ABFRL,EQ,       133.85,                204482404.45,1521273
,ABSLBANETF,EQ,       201.85,                    24014.35,121
,ABSLNN50ET,EQ,       250.00,                    39489.95,154
,ACCELYA,EQ,       947.45,                  3913305.05,4134
,ACCURACY,SM,        26.00,                  1410800.00,52800
,ACE,EQ,        52.70,                 11621497.70,218543
,ADANIENT,EQ,       147.15,                183921828.75,1252826
,ADANIGAS,EQ,       135.45,                214958180.85,1575585
,ADANIGREEN,EQ,       381.60,                357219263.30,940601
,ADANIPOWER,EQ,        36.80,                455193250.90,12394097
,ADFFOODS,EQ,       288.95,                 12193247.00,42919
,ADHUNIKIND,EQ,        19.30,                   435044.95,22972
,ADORWELD,EQ,       246.10,                  3323975.55,13552
,ADROITINFO,EQ,         7.60,                   318345.70,41924
,ADSL,EQ,        17.60,                  2152321.00,124885
,ADVANIHOTR,EQ,        44.40,                  1600631.65,36104
,ADVENZYMES,EQ,       162.65,                 10470511.25,64027
,AEGISCHEM,EQ,       177.15,                 24835015.75,139097
,AFFLE,EQ,      1463.60,                 24627880.35,16794
,AGARIND,EQ,        67.80,                   813090.25,12005
,AGCNET,EQ,       306.55,                   917743.55,2989
,AGRITECH,BE,        35.70,                   357477.95,10026
,AGROPHOS,EQ,        14.15,                   710326.05,49907
,AHLEAST,EQ,       139.85,                   602369.20,4414
,AHLUCONT,EQ,       181.70,                  1073039.25,5923
,AHLWEST,EQ,       261.75,                   643938.15,2522
,AIAENG,EQ,      1623.15,                 53749066.15,33461
,AIONJSW,EQ,        14.40,                  1698323.30,116984
,AIRAN,EQ,        13.90,                  5387413.50,379520
,AJANTPHARM,EQ,      1463.70,                177750116.40,120737
,AJMERA,EQ,        82.05,                  2262262.55,27395
,AKASH,BE,        90.00,                   234845.00,2610
,AKSHARCHEM,EQ,       197.20,                  1601293.30,8049
,AKSHOPTFBR,EQ,         6.15,                  2425616.80,392619
,AKZOINDIA,EQ,      1827.85,                 28754544.30,15777
,ALANKIT,EQ,        17.45,                  6239161.30,362699
,ALBERTDAVD,EQ,       493.80,                 10054307.20,20096
,ALEMBICLTD,EQ,        79.90,                196650521.10,2427569
,ALICON,EQ,       235.80,                   247007.85,1046
