,18-Feb-2020
The Nifty witnessed an intraday movement of about 122.7 points.The closing index was 0.44 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 38178.69
, Traded Quantity (in Lakhs), 23366.72
, Number of Trades, 12692226
, Total Market Capitalisation (Rs. Crores), 15524810.82

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     12045.80,     12028.25,     12030.75,     11908.05,     11992.50,-53.3
,NIFTY50 EQL Wgt,     12149.65,     12131.85,     12131.85,     11963.10,     12070.10,-79.55
,NIFTY100 EQL Wgt,     13129.25,     13102.50,     13102.50,     12916.00,     13042.05,-87.2
,NIFTY100 LowVol30,      8881.40,      8873.00,      8885.35,      8791.00,      8867.55,-13.85
,NIFTY Alpha 50,     14133.00,     14137.65,     14144.00,     13944.50,     14100.30,-32.7
,NIFTY MIDCAP 150,      6630.65,      6622.15,      6623.25,      6529.60,      6592.60,-38.05
,NIFTY SMLCAP 50,      2913.50,      2910.85,      2912.60,      2864.40,      2902.70,-10.8
,NIFTY SMLCAP 250,      5139.90,      5135.15,      5138.20,      5049.70,      5113.80,-26.1
,NIFTY MIDSML 400,      6097.20,      6090.05,      6091.65,      6000.95,      6063.50,-33.7
,NIFTY200 QUALTY30,      9939.30,      9933.65,      9943.65,      9845.70,      9925.45,-13.85
,Nifty IT,     16647.70,     16586.90,     16773.20,     16526.40,     16748.75,101.05
,Nifty Next 50,     28169.60,     28116.45,     28116.45,     27750.75,     28060.35,-109.25
,Nifty Bank,     30680.70,     30661.50,     30692.75,     30252.45,     30562.50,-118.2
,NIFTY MIDCAP 100,     17824.90,     17794.75,     17799.20,     17560.75,     17725.60,-99.3
,Nifty 500,      9891.00,      9876.70,      9877.60,      9768.45,      9845.55,-45.45
,Nifty 100,     12152.00,     12133.60,     12134.45,     12009.55,     12098.90,-53.1
,Nifty Midcap 50,      4847.50,      4836.00,      4836.60,      4762.20,      4823.25,-24.25
,Nifty Realty,       305.70,       304.60,       305.35,       300.35,       302.85,-2.85
,Nifty Infra,      3247.55,      3242.20,      3242.20,      3194.10,      3229.70,-17.85
,Nifty Energy,     14816.45,     14782.45,     14826.60,     14568.60,     14789.85,-26.6
,Nifty FMCG,     30481.05,     30463.00,     30471.35,     30076.65,     30360.60,-120.45
,Nifty MNC,     14057.90,     14055.30,     14057.55,     13876.45,     13995.30,-62.6
,Nifty Pharma,      8204.85,      8190.85,      8213.00,      8068.20,      8198.30,-6.55
,Nifty PSE,      2918.70,      2906.75,      2934.40,      2855.05,      2919.35,.65
,Nifty PSU Bank,      2145.65,      2145.50,      2145.85,      2074.55,      2128.20,-17.45
,Nifty Serv Sector,     17387.45,     17360.00,     17367.80,     17201.25,     17330.15,-57.3
,India VIX,14.4150,14.4150,14.8200,11.3750,14.5100,0.0950
,Nifty Auto,      7770.50,      7758.00,      7758.00,      7620.50,      7692.30,-78.2
,Nifty Metal,      2586.70,      2572.40,      2573.30,      2514.00,      2556.05,-30.65
,Nifty Media,      1812.25,      1840.20,      1851.15,      1820.55,      1845.90,33.65
,NIFTY SMLCAP 100,      6081.00,      6076.85,      6080.55,      5972.35,      6059.70,-21.3
,Nifty 200,      6230.40,      6220.80,      6221.35,      6155.90,      6202.30,-28.1
,Nifty Div Opps 50,      2482.55,      2475.15,      2482.85,      2448.20,      2478.05,-4.5
,Nifty Commodities,      3300.15,      3291.95,      3292.55,      3229.35,      3278.55,-21.6
,Nifty Consumption,      5132.30,      5127.75,      5127.75,      5057.80,      5101.55,-30.75
,Nifty Fin Service,     14370.25,     14356.30,     14367.35,     14214.05,     14315.70,-54.55
,Nifty50 Div Point,       123.38,       123.38,       123.38,       123.38,       123.38,0
,Nifty100 Liq 15,      3608.90,      3607.35,      3607.65,      3532.50,      3577.75,-31.15
,Nifty CPSE,      1611.40,      1602.45,      1626.75,      1564.10,      1611.60,.2
,Nifty GrowSect 15,      6241.15,      6234.75,      6236.10,      6154.45,      6197.85,-43.3
,Nifty50 PR 2x Lev,      5131.75,      5116.10,      5116.65,      5013.90,      5085.65,-46.1
,Nifty50 PR 1x Inv,       389.90,       390.50,       394.40,       390.50,       391.65,1.75
,Nifty50 TR 2x Lev,      6677.00,      6656.65,      6657.35,      6523.65,      6617.00,-60
,Nifty50 TR 1x Inv,       341.90,       342.40,       345.85,       342.40,       343.45,1.55
,Nifty50 Value 20,      5492.20,      5479.95,      5511.30,      5437.65,      5500.00,7.8
,Nifty Mid Liq 15,      4179.65,      4171.85,      4178.85,      4106.45,      4169.10,-10.55
,Nifty Pvt Bank,     16808.85,     16790.40,     16807.85,     16538.05,     16689.40,-119.45
,NIFTY100 Qualty30,      2723.80,      2721.55,      2721.55,      2693.90,      2715.55,-8.25
,Nifty GS 8 13Yr,      2073.45,      2073.83,      2074.78,      2071.68,      2073.14,-.31
,Nifty GS 10Yr,      1905.06,      1905.39,      1906.41,      1902.61,      1905.62,.56
,Nifty GS 10Yr Cln,       954.95,       954.95,       955.47,       953.52,       955.07,.12
,Nifty GS 4 8Yr,      2202.65,      2203.06,      2203.58,      2200.58,      2202.99,.34
,Nifty GS 11 15Yr,      2234.36,      2234.79,      2235.21,      2231.93,      2233.76,-.6
,Nifty GS 15YrPlus,      2408.84,      2409.30,      2411.72,      2409.30,      2411.72,2.88
,Nifty GS Compsite,      2111.14,      2111.53,      2111.85,      2109.37,      2111.26,.12

,ADVANCES,631
,DECLINES,1236
,UNCHANGED,113

,Total securities that have hit their price bands today,333

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,MUTHOOTFIN,EQ,       873.90,       869.30,-0.53,1690.48
,IBREALEST,EQ,        86.90,                184571065.00,2171990
,IBUCCREDIT,N2,      1068.60,                    26511.00,25
,IBUCCREDIT,N7,       840.00,                    20400.00,25
,IBULHSGFIN,NA,       703.67,                   277128.70,395
,IBULHSGFIN,N6,       925.00,                    25900.00,28
,IBULISL,EQ,        97.75,                 11834731.10,120297
,IBVENTURES,E3,        76.60,                  2403823.10,31317
,IBVENTURES,EQ,       184.05,                153188588.35,824833
,ICEMAKE,SM,        53.00,                   106000.00,2000
,ICFL,N6,       955.03,                     7640.28,8
,ICFL,NF,       949.90,                     1899.80,2
,ICFL,N1,       999.00,                    24975.00,25
,ICFL,N3,       942.05,                   103333.50,109
,ICFL,N5,       920.00,                    82800.00,90
,ICFL,N4,       949.90,                   241737.80,258
,ICFL,N2,      1009.90,                    12884.70,13
,ICICI500,EQ,       159.76,                   295186.70,1855
,ICICIB22,EQ,        31.72,                 14323470.14,453205
,ICICIBANKN,EQ,       306.62,                   211359.16,693
,ICICIBANKP,EQ,       166.96,                   115629.07,693
,ICICIGOLD,EQ,        37.03,                  1427386.73,38608
,ICICILIQ,EQ,       999.99,                 16526969.94,16527
,ICICILOVOL,EQ,        91.40,                    77926.27,855
,ICICIM150,EQ,        65.68,                   164104.18,2498
,ICICIMCAP,EQ,        67.20,                   419046.56,6270
,ICICINF100,EQ,       129.63,                   355518.62,2748
,ICICINIFTY,EQ,       126.77,                 33327687.75,264076
,ICICINV20,EQ,        57.64,                   156767.82,2731
,ICICINXT50,EQ,        28.40,                   714881.83,25458
,ICICISENSX,EQ,       436.79,                   651028.38,1503
,ICIL,EQ,        56.10,                 11217914.25,199704
,ICRA,EQ,      3019.70,                 77419881.90,25797
,IDBI,EQ,        34.10,                 52883806.70,1560176
,IDBIGOLD,EQ,      3760.00,                   353090.55,94
,IDFC,EQ,        33.85,                 32684514.55,969736
,IDFCFIRSTB,EQ,        38.45,                671917399.35,17612378
,IDFCFIRSTB,NB,      5238.75,                    41910.04,8
,IDFCFIRSTB,NE,      9225.00,                   117870.04,13
,IDFCFIRSTB,N2,     10018.00,                   150244.00,15
,IDFCFIRSTB,N9,      4945.00,                     9890.00,2
,IDFCFIRSTB,NC,      9340.50,                    65321.53,7
,IDFCFIRSTB,N6,      9725.00,                    48653.00,5
,IDFCFIRSTB,NA,      9790.00,                   273887.12,28
,IDFCFIRSTB,ND,      5200.00,                    10361.06,2
,IDFNIFTYET,EQ,       124.50,                     9955.98,80
,IEX,EQ,       185.75,                 25469209.50,137732
,IFBAGRO,EQ,       345.20,                  6778849.80,19678
,IFBIND,EQ,       521.70,                  4921763.15,9485
,IFCI,EQ,         5.90,                 11573709.15,1972403
,IFCI,NL,       946.00,                   422348.00,446
,IFCI,NH,       990.00,                   281001.02,284
,IFCI,NM,      1475.10,                   147510.00,100
,IFCI,NF,      1037.35,                     1037.35,1
,IFGLEXPOR,EQ,       159.90,                   545695.30,3419
,IGARASHI,EQ,       333.80,                 59456571.75,175799
,IGL,EQ,       471.00,               3279157393.15,6979020
,IGPL,EQ,       171.90,                  3440080.45,20229
,IIFCL,N2,      1105.60,                     1105.60,1
,IIFCL,N4,      1304.64,                   326161.26,250
,IIFL,EQ,       193.20,                 94746130.35,493627
,IIFLFIN,ND,       996.90,                    34891.50,35
,IIFLFIN,NM,      1030.30,                   103030.20,100
,IIFLFIN,NE,      1067.80,                  1067800.00,1000
,IIFLFIN,NF,       993.05,                  1186778.15,1196
,IIFLFIN,NG,       978.66,                  1281698.60,1307
,IIFLFIN,NI,       984.00,                      984.00,1
,IIFLFIN,NJ,      1040.00,                   214025.10,206
,IIFLFIN,NH,       990.00,                   277200.00,280
,IIFLSEC,EQ,        56.55,                 31345578.80,583226
,IIFLWAM,EQ,      1564.55,                 15367674.50,10236
,IIHFL,N3,      1958.00,                   342417.50,175
,IIHFL,N2,      1004.00,                   252104.00,251
,IITL,EQ,        82.00,                    87248.50,1064
,IL&FSENGG,BZ,         1.80,                   106965.90,59523
,IL&FSTRANS,BZ,         1.70,                    42144.10,24576
,IMFA,EQ,       199.40,                  2981248.15,14924
,IMPAL,EQ,       565.35,                   905735.15,1602
,IMPEXFERRO,BE,          .35,                      455.00,1300
,INDBANK,EQ,         7.30,                   124919.65,17069
,INDHOTEL,EQ,       130.90,                102296340.60,788349
,INDIACEM,EQ,        71.70,                 95207253.70,1335939
,INDIAGLYCO,EQ,       356.05,               1220063192.75,3535536
,INDIAMART,EQ,      2468.20,                236430651.25,97499
,INDIANB,EQ,        80.25,                109729933.95,1379257
,INDIANCARD,EQ,       112.80,                     2522.55,22
,INDIANHUME,EQ,       207.50,                  7484229.70,35689
,INDIGRID,IV,        97.45,                 25145900.01,258552
,INDLMETER,BE,        17.70,                      248.10,14
,INDNIPPON,EQ,       345.05,                  5510277.65,15987
,INDOCO,EQ,       252.20,                 85517534.05,341812
,INDORAMA,EQ,        21.00,                   369871.70,17526
,INDOSOLAR,BZ,          .90,                    59584.10,67099
,INDOSTAR,EQ,       282.20,                  8206415.15,29067
,INDOTECH,BE,       114.10,                   208887.20,1830
,INDOTHAI,EQ,        22.65,                    46129.25,2024
,INDOWIND,BE,         2.70,                    56150.70,20537
,INDRAMEDCO,EQ,        41.00,                  2866248.15,69960
,INDSWFTLAB,EQ,        20.90,                   342734.65,16426
,INDSWFTLTD,EQ,         2.85,                     9974.75,3547
,INDTERRAIN,EQ,        53.00,                   363828.15,6870
,INEOSSTYRO,EQ,       758.90,                  1074171.95,1419
,INFIBEAM,EQ,        56.85,                 57300262.25,1014524
,INFOBEAN,EQ,       121.05,                  7380693.60,61807
,INFRABEES,EQ,       331.96,                   336402.84,1014
,INGERRAND,EQ,       645.65,                  7018739.95,10861
,INNOVANA,SM,       116.00,                   332700.00,3000
,INOXLEISUR,EQ,       473.05,                 87855060.50,187999
,INOXWIND,EQ,        37.55,                  3818867.30,101905
,INSECTICID,EQ,       472.70,                  3964555.65,8381
,INSPIRISYS,EQ,        32.65,                   498502.05,15226
,INTEGRA,BE,          .60,                      582.60,971
,INTELLECT,EQ,       138.00,                 23318885.30,169819
,INTENTECH,EQ,        19.05,                   422337.70,22500
,INVENTURE,EQ,        12.55,                   316506.10,24363
,IOB,EQ,         9.10,                  9767382.75,1074479
,IOLCP,EQ,       234.75,               1490813725.00,6495921
,IPCALAB,EQ,      1315.40,                276355195.70,207405
,IRB,EQ,        99.90,                203818269.90,2054356
,IRBINVIT,IV,        46.62,                 23401975.00,500000
,IRCON,EQ,       555.40,               1116646702.20,2050792
,IRCTC,EQ,      1638.60,              12040744466.00,7586511
,IREDA,N6,      1375.00,                   812872.90,591
,IRFC,N9,      1231.05,                   162497.00,132
,IRFC,N2,      1191.00,                  1450948.50,1230
,IRFC,NA,      1299.59,                    28591.20,22
,IRFC,NE,      1399.99,                    13923.88,10
,IRFC,NI,      1098.00,                   154884.00,143
,IRFC,N1,      1073.91,                   400113.10,371
,IRFC,NO,      1182.01,                  1950134.62,1650
,IRFC,NJ,      1170.00,                  1670631.50,1426
,IRFC,N3,      1066.00,                    21320.00,20
,IRISDOREME,SM,       160.00,                  2783920.00,17600
,ISEC,EQ,       490.45,                314596638.80,647937
,ISFT,EQ,        63.00,                    18611.30,304
,ISMTLTD,EQ,         3.75,                   263722.70,69376
,ITDC,EQ,       295.40,                 23567679.45,79350
,ITDCEM,EQ,        56.20,                 17425454.90,309529
,ITI,EQ,        81.65,                 28564645.45,350942
,IVC,EQ,         3.00,                   304782.15,101568
,IVP,EQ,        45.40,                    46935.05,1037
,IVZINGOLD,EQ,      3710.00,                    11130.00,3
,IZMO,EQ,        26.60,                  3099423.05,111825
,J&KBANK,EQ,        18.15,                 54008480.50,2936581
,JAGRAN,EQ,        68.80,                 55628429.45,810963
,JAGSNPHARM,EQ,        26.35,                   129702.05,4974
,JAIBALAJI,EQ,        27.00,                   789397.10,29297
,JAICORPLTD,EQ,        96.35,                117100036.65,1231463
,JAIHINDPRO,BZ,          .75,                     4307.50,5410
,JAINSTUDIO,BE,         1.45,                      406.00,280
,JAKHARIA,SM,       180.55,                  2599920.00,14400
,JAMNAAUTO,EQ,        39.75,                 17657923.40,445125
,JASH,EQ,       177.40,                 20653524.55,114133
,JAYAGROGN,EQ,        94.30,                  2649555.35,28218
,JAYBARMARU,EQ,       231.80,                  8463662.35,37045
,JAYNECOIND,EQ,         3.70,                    52817.85,14041
,JAYSREETEA,EQ,        47.60,                  1463215.80,30620
,JBCHEPHARM,EQ,       535.20,                 51658861.35,96478
,JBFIND,BE,        16.50,                  2538987.00,153878
,JBMA,EQ,       227.15,                  3888842.70,17167
,JCHAC,EQ,      2909.60,                 20441190.10,7171
,JETAIRWAYS,BZ,        25.35,                  1433073.95,56185
,JETFREIGHT,SM,        16.50,                    66000.00,4000
,JHS,EQ,        12.00,                   510502.40,43022
,JIKIND,BE,          .30,                       93.40,311
,JINDALPHOT,EQ,        13.50,                    42899.45,3169
,JINDALPOLY,EQ,       261.90,                  4410191.25,16989
,JINDALSAW,EQ,        89.10,                187996734.05,2074454
,JINDALSTEL,EQ,       185.25,               2626947837.15,14228234
,JINDCOT,BE,         1.55,                     7923.90,5281
,JINDRILL,EQ,        92.15,                  1538388.10,16661
,JINDWORLD,EQ,        60.45,                  5983616.00,98875
,JISLDVREQS,EQ,         5.45,                   362209.25,65634
,JISLJALEQS,EQ,         6.35,                  9281495.95,1450735
,JITFINFRA,BE,         8.60,                     4554.70,530
,JIYAECO,EQ,        16.65,                  4971195.20,298841
,JKCEMENT,EQ,      1403.75,                 94564224.80,67443
,JKIL,EQ,       141.10,                 24134048.45,172170
,JKLAKSHMI,EQ,       325.45,                 19115852.80,58850
,JKPAPER,EQ,       122.00,                127131563.35,1043560
,JKTYRE,EQ,        66.25,                 27045051.00,409024
,JMA,EQ,        24.10,                    29195.65,1212
,JMCPROJECT,EQ,        80.55,                 16677971.50,208098
,JMFINANCIL,EQ,       110.15,                 53726223.65,501680
,JMTAUTOLTD,EQ,         1.40,                   105771.40,75551
,JOCIL,EQ,       118.75,                   115476.05,989
,JPASSOCIAT,EQ,         1.75,                 19096919.45,12068622
,JPINFRATEC,EQ,         1.05,                  2385231.10,2363942
,JPOLYINVST,EQ,        12.00,                     1104.00,92
,JPPOWER,EQ,         1.60,                   533020.80,333138
,JSL,EQ,        39.10,                 32631542.25,833303
,JSLHISAR,EQ,        75.50,                  8878917.80,119529
,JSWENERGY,EQ,        65.70,                369902723.25,5556529
,JSWHL,EQ,      2698.65,                  1293585.30,480
,JSWSTEEL,P2,         1.20,                    21501.30,17694
,JTEKTINDIA,EQ,        79.20,                  3014616.80,38272
,JUBILANT,EQ,       495.40,                125426152.75,251956
,JUBLFOOD,EQ,      1832.40,               1759482624.35,957386
,JUBLINDS,BE,       128.00,                  1098892.30,8619
,JUMPNET,EQ,        53.00,                 34578369.60,655234
,JUNIORBEES,EQ,       292.05,                 27463108.11,94735
,JUSTDIAL,EQ,       488.45,               1236158314.40,2539160
,JVLAGRO,BZ,          .35,                    26369.40,71589
,JYOTHYLAB,EQ,       130.25,                 21148817.40,162671
,KABRAEXTRU,EQ,        72.70,                   911435.25,12565
,KAJARIACER,EQ,       527.80,                 41395118.65,78206
,KAKATCEM,EQ,       178.05,                  2082163.15,11638
,KALPATPOWR,EQ,       370.85,                 71083455.20,190382
,KALYANIFRG,BE,       131.10,                    95131.85,726
,KAMATHOTEL,EQ,        35.30,                   624981.35,17797
,KAMDHENU,EQ,        83.60,                  1123137.20,13364
,KANANIIND,BE,         2.60,                     2860.00,1100
,KANORICHEM,EQ,        37.90,                   961551.85,25822
,KANSAINER,EQ,       503.10,                 91168104.85,180956
,KARDA,EQ,       145.45,                  7712154.95,53199
,KARMAENG,BE,        12.35,                      123.50,10
,KARURVYSYA,EQ,        47.50,                 15761934.25,331917
,KAUSHALYA,BE,          .45,                      659.10,1575
,KAVVERITEL,BE,         1.85,                      370.00,200
,KAYA,EQ,       301.85,                  3330692.65,11200
,KCP,EQ,        60.35,                  3911256.20,64066
,KCPSUGIND,EQ,        13.50,                  1518487.50,112146
,KDDL,EQ,       288.85,                   596827.45,2083
,KEC,EQ,       333.70,                123282575.15,370419
,KECL,EQ,        16.55,                  2344279.90,142439
,KEI,EQ,       529.95,                 52293112.60,98666
,KELLTONTEC,EQ,        16.20,                  2274602.40,137720
,KENNAMET,EQ,       985.00,                  1388116.20,1408
,KERNEX,BE,        19.00,                   197413.00,10302
,KESORAMIND,EQ,        43.90,                 10713717.80,243650
,KEYFINSERV,BE,        42.90,                      429.00,10
,KGL,BZ,          .25,                    55910.45,209158
,KHADIM,EQ,       113.90,                  9878709.05,86196
,KHAITANLTD,BE,        19.40,                    21018.90,1058
,KHANDSE,EQ,        13.90,                    55600.00,4000
,KICL,EQ,      1610.05,                   552246.20,342
,KILITCH,EQ,       115.35,                  1550908.75,13530
,KINGFA,EQ,       573.80,                  2007727.80,3475
,KIOCL,EQ,       107.20,                  1083865.15,9999
,KIRIINDUS,EQ,       402.15,                102096403.20,255760
,KIRLFER,EQ,        67.65,                  1470136.75,21629
,KIRLOSBROS,EQ,       173.50,                 81682155.75,474794
,KIRLOSENG,EQ,       137.30,                  3260450.40,23769
,KIRLOSIND,EQ,       609.00,                   668319.80,1088
,KITEX,EQ,       152.60,                 36028747.30,237978
,KKCL,EQ,       997.30,                   305338.55,308
,KMSUGAR,EQ,         7.90,                   308526.70,38444
,KNRCON,EQ,       285.60,                 36263086.85,129961
,KOHINOOR,EQ,         8.00,                    69276.80,8633
,KOKUYOCMLN,EQ,        73.00,                  1183182.35,16507
,KOLTEPATIL,EQ,       223.30,                  5833604.45,26035
,KOPRAN,EQ,        27.95,                  1734725.35,63088
,KOTAKBKETF,EQ,       312.53,                 68158520.31,218586
,KOTAKGOLD,EQ,       361.90,                  5289800.25,14639
,KOTAKNIFTY,EQ,       124.41,                  5529863.46,44508
,KOTAKNV20,EQ,        58.79,                   611318.22,10433
,KOTAKPSUBK,EQ,       209.11,                  1412214.50,6786
,KOTARISUG,EQ,        12.40,                   508869.20,40382
,KOTHARIPET,EQ,        16.90,                   121085.65,7222
,KOTHARIPRO,EQ,        59.85,                   223126.25,3716
,KPITTECH,EQ,        85.45,                 10661919.45,124666
,KPRMILL,EQ,       628.35,                  2440579.70,3880
,KRBL,EQ,       299.30,                 49588104.70,164439
,KREBSBIO,EQ,        88.80,                   361673.65,3964
,KRIDHANINF,BE,         2.00,                   140452.20,72567
,KRISHANA,BE,        51.00,                    91901.20,1802
,KSB,EQ,       700.15,                  5724016.60,8160
,KSCL,EQ,       461.00,                 35904070.75,78126
,KSERASERA,BE,          .15,                    33876.50,286215
,KSK,BE,          .40,                   159867.90,383472
,KSL,EQ,       232.15,                  6314614.80,27624
,KTKBANK,EQ,        76.55,                 51286196.50,675155
,KUANTUM,EQ,       499.75,                  2178925.65,4390
,KWALITY,BE,         1.75,                   163719.50,93554
,L&TFINANCE,NW,      1012.00,                     2024.00,2
,L&TFINANCE,Y3,      1010.00,                    25250.00,25
,L&TFINANCE,NO,      1082.05,                    50864.90,47
,L&TFINANCE,NU,      1091.00,                    21820.00,20
,L&TFINANCE,NI,      1046.00,                  1243518.31,1184
,L&TFINANCE,NY,      1014.68,                   181624.75,180
,L&TFINANCE,NK,      1075.00,                    39775.00,37
,L&TFINANCE,NC,      1115.00,                   360290.00,326
,L&TFINANCE,Y5,      1010.00,                   330158.00,327
,L&TFINANCE,NA,      1085.00,                    10850.00,10
,L&TFINANCE,NE,      1045.00,                    10450.00,10
,L&TINFRA,N3,       997.00,                    19940.00,20
,L&TINFRA,N5,      1055.12,                   135512.69,128
,L&TINFRA,N6,      2004.50,                   341493.45,171
,L&TINFRA,N4,      1911.01,                   162318.00,85
,LAKPRE,BZ,         1.85,                       92.50,50
,LAKSHVILAS,EQ,        17.05,                 14908640.00,873604
,LALPATHLAB,EQ,      1628.15,                189221184.95,116906
,LAMBODHARA,EQ,        32.85,                   180393.25,5587
,LAOPALA,EQ,       210.25,                 54177671.85,265373
,LASA,BE,        39.20,                   473668.60,12028
,LAURUSLABS,EQ,       430.10,                 42934292.50,99956
,LAXMIMACH,EQ,      3263.30,                 51101158.25,15714
,LEMONTREE,EQ,        59.00,                 53787763.45,913527
,LEXUS,SM,         9.60,                     9600.00,1000
,LFIC,EQ,        50.35,                      153.95,3
,LGBBROSLTD,EQ,       280.95,                  5576106.30,19825
,LGBFORGE,BE,         2.65,                    18468.85,7306
,LIBAS,BE,        48.00,                     8181.00,171
,LIBERTSHOE,EQ,       125.40,                  7976513.30,63388
,LICHSGFIN,EQ,       363.95,               6621901052.40,18284085
,LICNETFGSC,EQ,        19.84,                    18664.92,935
,LICNETFN50,EQ,       124.65,                    21824.47,175
,LICNETFSEN,EQ,       491.31,                    48166.49,98
,LICNFNHGP,EQ,       132.99,                    14182.53,110
,LINCOLN,EQ,       174.75,                  9633401.15,55000
,LINCPEN,EQ,       222.00,                   250294.90,1126
,LINDEINDIA,EQ,       760.15,                 38374881.40,50004
,LIQUIDBEES,EQ,       999.99,                932625624.00,932630
,LIQUIDETF,EQ,       999.99,                 13531985.96,13532
,LOKESHMACH,EQ,        30.05,                   556595.55,18805
,LOTUSEYE,EQ,        23.80,                   353866.90,14535
,LOVABLE,EQ,        68.40,                  1051285.90,15387
,LSIL,EQ,          .45,                   846143.30,1865292
,LTI,EQ,      1962.60,                180770926.05,91588
,LTTS,EQ,      1690.75,                100385866.20,59519
,LUMAXIND,EQ,      1478.20,                  2810874.15,1885
,LUMAXTECH,EQ,       105.90,                  7738242.50,73440
,LUXIND,EQ,      1577.85,                107719634.15,67785
,LYKALABS,EQ,        18.05,                   487398.35,26384
,LYPSAGEMS,BE,         4.25,                    32688.95,7691
,M&MFIN,EQ,       369.75,                462006417.40,1253105
,M&MFIN,N2,      1081.82,                   375142.65,347
,M&MFIN,N1,      1020.00,                   247518.64,244
,M100,EQ,        18.55,                  1335281.83,71748
,M14RG,MF,         6.41,                    16025.00,2500
,M15RG,MF,         6.36,                    31800.00,5000
,M50,EQ,       117.15,                    31699.79,270
,MAANALU,EQ,        60.00,                  1050099.80,17921
,MADHAV,EQ,        30.25,                   175473.75,5797
,MADHUCON,EQ,         3.00,                    62026.80,20380
,MADRASFERT,EQ,        16.50,                  1960682.20,119445
,MAGADSUGAR,EQ,       127.45,                  5036593.55,40015
,MAGMA,EQ,        50.55,                  6593715.05,131252
,MAGNUM,EQ,         2.80,                      632.95,226
,MAHABANK,EQ,        11.70,                  3491742.80,299154
,MAHAPEXLTD,BE,        98.00,                     4748.00,51
,MAHASTEEL,EQ,       115.75,                  2810599.15,24477
,MAHEPC,EQ,       137.10,                  3010298.90,22063
,MAHESHWARI,EQ,       251.85,                  6808436.80,27057
,MAHICKRA,SM,        86.00,                   760500.00,9000
,MAHINDCIE,EQ,       159.25,                 52788246.95,337375
,MAHLIFE,EQ,       378.00,                 10241437.80,27472
,MAHLOG,EQ,       401.45,                152357762.00,380253
,MAHSCOOTER,EQ,      4666.45,                 16949006.35,3616
,MAHSEAMLES,EQ,       338.20,                  5481138.25,16228
,MAITHANALL,EQ,       565.75,                  8287770.55,14559
,MAJESCO,EQ,       397.90,                  7840411.85,19640
,MALUPAPER,EQ,        30.10,                   952058.40,31950
,MAN50ETF,EQ,       121.44,                  1576999.53,12889
,MANAKALUCO,EQ,         4.05,                   106517.35,26539
,MANAKCOAT,EQ,         3.60,                     5107.30,1402
,MANAKSIA,EQ,        45.85,                  3285644.55,72850
,MANAKSTEEL,EQ,        10.45,                   216413.05,21236
,MANALIPETC,EQ,        17.00,                  3175972.35,188894
,MANAPPURAM,EQ,       170.55,               1951298663.00,11525656
,MANGALAM,EQ,        30.30,                   388047.85,12927
,MANGCHEFER,EQ,        31.90,                  3216629.75,100699
,MANGLMCEM,EQ,       271.55,                  1814489.00,6665
,MANGTIMBER,BE,        10.20,                   505055.95,50332
,MANINDS,EQ,        54.70,                  2506016.50,46240
,MANINFRA,EQ,        28.10,                  2151735.90,76289
,MANUGRAPH,EQ,        13.60,                     5073.05,376
,MANXT50,EQ,       279.59,                  7666037.33,27433
,MARALOVER,EQ,        14.75,                    31506.60,2148
,MARATHON,EQ,        78.10,                  1687064.55,21738
,MARINE,SM,        98.05,                  1378100.00,14000
,MARKSANS,EQ,        19.10,                 27576152.10,1429891
,MASFIN,EQ,      1016.30,                152066789.80,152335
,MASTEK,EQ,       398.30,                 12789137.20,31858
,MATRIMONY,EQ,       445.85,                  3250046.15,7277
,MAWANASUG,EQ,        38.75,                  7440951.90,191209
,MAXINDIA,EQ,        84.90,                  6379780.75,75681
,MAXVIL,EQ,        47.85,                  4063435.75,84079
,MAYURUNIQ,EQ,       245.95,                 33632191.80,138991
,MAZDA,EQ,       497.40,                  5190305.55,10483
,MBAPL,BE,        68.00,                   411000.00,6000
,MBECL,BE,         3.45,                   109189.95,32277
,MBLINFRA,EQ,         3.95,                    94746.75,23550
,MCDHOLDING,BE,        19.60,                   287848.50,14661
,MCL,SM,        91.90,                  1197360.00,13200
,MCLEODRUSS,EQ,         3.90,                   539946.15,137182
,MCX,EQ,      1297.05,                518912288.55,403539
,MDL,SM,        22.35,                    89500.00,4000
,MEGASOFT,EQ,         7.25,                   106245.00,14451
,MEGH,EQ,        58.15,                 55054760.50,965110
,MENONBE,EQ,        51.05,                   593804.55,11593
,MEP,EQ,        37.10,                 11071499.20,308730
,MERCATOR,EQ,          .75,                   999325.65,1393581
,METALFORGE,EQ,         4.80,                    59004.60,12511
,METKORE,BZ,          .20,                      385.50,1640
,METROPOLIS,EQ,      1825.50,                106755040.60,59062
,MFSL,EQ,       502.15,                898383112.10,1809725
,MGEL,SM,        53.40,                   320700.00,6000
,MGL,EQ,      1138.00,               1746474040.45,1526981
,MHRIL,EQ,       224.30,                  3031345.60,13530
,MIC,BE,          .60,                    36293.00,65936
,MIDHANI,EQ,       218.75,               1669382087.85,7433690
,MINDACORP,EQ,       111.60,                 18923848.45,171096
,MINDAIND,EQ,       375.20,                 26537472.10,71001
