,23-Jan-2020
The Nifty witnessed an intraday movement of about 94.9 points.The closing index was 0.61 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 43397.58
, Traded Quantity (in Lakhs), 25552.69
, Number of Trades, 12230857
, Total Market Capitalisation (Rs. Crores), 15780324.42

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     12106.90,     12123.75,     12189.00,     12094.10,     12180.35,73.45
,NIFTY50 EQL Wgt,     12338.65,     12338.05,     12430.25,     12310.00,     12417.40,78.75
,NIFTY100 EQL Wgt,     13432.65,     13443.25,     13582.05,     13425.30,     13558.95,126.3
,NIFTY100 LowVol30,      8984.20,      8980.65,      9046.75,      8963.60,      9033.20,49
,NIFTY Alpha 50,     13651.45,     13677.85,     13853.20,     13650.35,     13837.35,185.9
,NIFTY MIDCAP 150,      6606.05,      6616.65,      6701.00,      6614.75,      6689.70,83.65
,NIFTY SMLCAP 50,      3046.80,      3054.25,      3073.30,      3048.60,      3070.40,23.6
,NIFTY SMLCAP 250,      5218.75,      5229.95,      5254.85,      5224.50,      5252.25,33.5
,NIFTY MIDSML 400,      6110.85,      6121.70,      6181.75,      6120.45,      6176.15,65.3
,NIFTY200 QUALTY30,      9981.00,      9983.85,     10063.20,      9975.80,     10057.50,76.5
,Nifty IT,     16334.55,     16380.60,     16501.20,     16367.75,     16474.40,139.85
,Nifty Next 50,     28593.00,     28638.35,     28936.75,     28604.95,     28898.30,305.3
,Nifty Bank,     30701.45,     30742.20,     31087.25,     30621.35,     31004.05,302.6
,NIFTY MIDCAP 100,     17931.00,     17953.30,     18235.65,     17946.45,     18190.00,259
,Nifty 500,      9947.00,      9961.80,     10027.80,      9944.10,     10021.40,74.4
,Nifty 100,     12230.85,     12248.20,     12321.40,     12220.70,     12312.90,82.05
,Nifty Midcap 50,      4921.65,      4919.60,      5006.15,      4916.90,      4994.30,72.65
,Nifty Realty,       320.85,       321.35,       328.05,       321.15,       327.65,6.8
,Nifty Infra,      3321.65,      3328.80,      3372.70,      3326.90,      3366.90,45.25
,Nifty Energy,     15534.60,     15567.10,     15771.05,     15543.50,     15704.85,170.25
,Nifty FMCG,     31153.15,     31147.00,     31257.15,     30995.30,     31226.90,73.75
,Nifty MNC,     13989.55,     13990.80,     14064.50,     13960.40,     14052.70,63.15
,Nifty Pharma,      8256.65,      8245.95,      8322.45,      8208.55,      8300.20,43.55
,Nifty PSE,      3102.45,      3108.65,      3166.65,      3107.00,      3151.85,49.4
,Nifty PSU Bank,      2410.00,      2410.05,      2455.55,      2405.00,      2437.90,27.9
,Nifty Serv Sector,     17280.75,     17303.20,     17422.90,     17266.70,     17406.60,125.85
,India VIX,16.3600,16.3600,16.7075,15.7775,15.8550,-0.5050
,Nifty Auto,      8169.15,      8176.75,      8251.85,      8145.80,      8241.75,72.6
,Nifty Metal,      2756.75,      2759.05,      2779.35,      2750.95,      2769.25,12.5
,Nifty Media,      1909.00,      1896.75,      1902.25,      1866.65,      1871.85,-37.15
,NIFTY SMLCAP 100,      6242.85,      6256.00,      6299.90,      6248.75,      6295.60,52.75
,Nifty 200,      6270.40,      6279.15,      6322.35,      6267.15,      6317.85,47.45
,Nifty Div Opps 50,      2540.90,      2545.50,      2565.55,      2542.80,      2560.95,20.05
,Nifty Commodities,      3410.80,      3417.30,      3447.65,      3410.90,      3440.95,30.15
,Nifty Consumption,      5100.10,      5099.30,      5133.40,      5082.95,      5130.35,30.25
,Nifty Fin Service,     14178.50,     14196.85,     14314.70,     14145.80,     14288.45,109.95
,Nifty50 Div Point,       118.39,       119.67,       119.67,       119.67,       119.67,1.28
,Nifty100 Liq 15,      3670.75,      3684.45,      3719.95,      3678.00,      3711.20,40.45
,Nifty CPSE,      1788.45,      1797.60,      1834.70,      1796.75,      1814.30,25.85
,Nifty GrowSect 15,      6316.20,      6313.25,      6335.85,      6288.60,      6329.00,12.8
,Nifty50 PR 2x Lev,      5212.10,      5225.90,      5281.65,      5201.60,      5274.65,62.55
,Nifty50 PR 1x Inv,       387.25,       386.80,       387.70,       384.70,       384.95,-2.3
,Nifty50 TR 2x Lev,      6775.90,      6795.30,      6867.80,      6763.70,      6858.65,82.75
,Nifty50 TR 1x Inv,       339.70,       339.25,       340.05,       337.40,       337.65,-2.05
,Nifty50 Value 20,      5493.80,      5502.75,      5540.70,      5497.05,      5530.50,36.7
,Nifty Mid Liq 15,      4302.55,      4299.00,      4386.35,      4296.85,      4380.95,78.4
,Nifty Pvt Bank,     16931.90,     16958.45,     17138.45,     16900.80,     17075.85,143.95
,NIFTY100 Qualty30,      2732.95,      2733.25,      2748.60,      2729.30,      2746.95,14
,Nifty GS 8 13Yr,      2023.59,      2023.98,      2026.83,      2023.98,      2026.14,2.55
,Nifty GS 10Yr,      1863.94,      1864.28,      1867.15,      1864.28,      1865.48,1.54
,Nifty GS 10Yr Cln,       938.12,       938.12,       939.59,       938.12,       938.73,.61
,Nifty GS 4 8Yr,      2152.30,      2152.71,      2154.11,      2152.71,      2153.45,1.15
,Nifty GS 11 15Yr,      2160.45,      2160.87,      2164.70,      2160.87,      2163.75,3.3
,Nifty GS 15YrPlus,      2342.65,      2343.11,      2343.11,      2343.11,      2343.11,.46
,Nifty GS Compsite,      2060.25,      2060.65,      2063.06,      2060.65,      2062.02,1.77

,ADVANCES,1078
,DECLINES,752
,UNCHANGED,140

,Total securities that have hit their price bands today,344

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,POWERGRID,EQ,       200.05,       201.95,0.95,2563.89
,IBVENTURES,EQ,       176.40,                321886085.65,1791983
,ICFL,NB,       900.00,                    90000.00,100
,ICFL,N7,       985.00,                      985.00,1
,ICFL,N2,       954.00,                    18335.00,19
,ICFL,N6,       960.01,                     9600.10,10
,ICFL,N4,       902.10,                      902.10,1
,ICFL,N3,       934.00,                    20548.00,22
,ICFL,N5,       851.00,                      851.00,1
,ICFL,N8,       865.00,                     1730.00,2
,ICFL,NC,       900.60,                    69628.00,80
,ICICI500,EQ,       161.41,                  1401102.21,8679
,ICICIB22,EQ,        34.09,                 88464960.97,2597636
,ICICIBANKN,EQ,       311.38,                 12466325.34,40255
,ICICIBANKP,EQ,       170.79,                   147872.13,864
,ICICIGOLD,EQ,        36.06,                   517012.33,14325
,ICICILIQ,EQ,       999.99,                 20202943.18,20203
,ICICILOVOL,EQ,        92.79,                 20363291.90,220529
,ICICIMCAP,EQ,        69.15,                   875362.69,12676
,ICICINF100,EQ,       132.70,                  6118686.70,46069
,ICICINIFTY,EQ,       128.47,                  6346486.73,49452
,ICICINV20,EQ,        58.08,                   205920.77,3558
,ICICINXT50,EQ,        29.21,                  1456010.06,49901
,ICICISENSX,EQ,       441.83,                    68160.36,155
,ICIL,EQ,        58.00,                  7148269.60,123109
,ICRA,EQ,      2963.45,                  2705899.85,921
,IDBI,EQ,        35.40,                 43871488.20,1235623
,IDBIGOLD,EQ,      3676.10,                   224273.95,61
,IDFC,EQ,        37.00,                147150888.45,3926412
,IDFCFIRSTB,EQ,        43.60,                593282054.95,13603990
,IDFCFIRSTB,NB,      5205.00,                    72866.06,14
,IDFCFIRSTB,N5,      5217.09,                    62980.36,12
,IDFCFIRSTB,N9,      5000.00,                    20000.00,4
,IDFCFIRSTB,NC,      9330.00,                   111950.02,12
,IDFCFIRSTB,N6,      9640.01,                    96460.08,10
,IDFCFIRSTB,NA,      9720.00,                    77748.00,8
,IDFCFIRSTB,N2,      9925.00,                    39700.00,4
,IDFNIFTYET,EQ,       126.14,                    27525.25,219
,IEX,EQ,       177.20,                 19895989.90,110957
,IFBAGRO,EQ,       432.05,                  1462323.20,3396
,IFBIND,EQ,       678.30,                  7796187.40,11459
,IFCI,EQ,         6.45,                 11678724.90,1803637
,IFCI,NH,       978.55,                   456590.67,466
,IFCI,NL,      1037.00,                   404313.05,390
,IFCI,NI,      1550.00,                   125116.00,81
,IFGLEXPOR,EQ,       156.20,                    65674.55,422
,IGARASHI,EQ,       334.35,                 36403303.95,108482
,IGL,EQ,       490.65,               2613712930.90,5368896
,IGPL,EQ,       183.30,                  2829540.10,15471
,IIFCL,N2,      1149.99,                     1149.99,1
,IIFL,EQ,       171.35,                219796567.25,1268630
,IIFLFIN,NF,       987.63,                   684742.80,694
,IIFLFIN,NK,       994.50,                    33813.00,34
,IIFLFIN,NH,       929.63,                   482260.00,510
,IIFLFIN,ND,       983.07,                   172033.00,175
,IIFLFIN,NG,       999.67,                    79483.40,80
,IIFLFIN,NE,      1032.46,                     6153.15,6
,IIFLFIN,NJ,      1044.78,                   198504.00,190
,IIFLSEC,EQ,        52.20,                 27213521.00,532681
,IIFLWAM,EQ,      1328.00,                 19340187.65,14700
,IIHFL,N2,      1009.32,                   371366.00,368
,IIHFL,N3,      1949.80,                    66298.60,34
,IITL,EQ,        63.05,                   137353.50,2171
,IL&FSENGG,BZ,         1.95,                    48912.10,26010
,IL&FSTRANS,BZ,         1.80,                   113217.35,61248
,IMFA,EQ,       224.15,                  2511380.05,11159
,IMPAL,EQ,       585.05,                   710772.55,1209
,IMPEXFERRO,BE,          .35,                     4034.10,10364
,INDBANK,EQ,         8.40,                  1723013.40,208136
,INDHOTEL,EQ,       144.20,                124505329.30,865884
,INDIACEM,EQ,        86.65,                149367615.35,1718884
,INDIAGLYCO,EQ,       293.80,                 71503935.55,241279
,INDIAMART,EQ,      2342.40,                449121216.40,189035
,INDIANB,EQ,       104.50,                146969868.05,1403729
,INDIANCARD,EQ,       126.05,                    53014.10,414
,INDIANHUME,EQ,       247.15,                 10074809.05,41043
,INDIGRID,IV,        96.50,                 54396993.42,563031
,INDLMETER,BE,        23.00,                     2300.00,100
,INDNIPPON,EQ,       406.20,                  5728090.00,14081
,INDOCO,EQ,       233.50,                114757095.45,493845
,INDORAMA,EQ,        24.35,                   248143.00,10140
,INDOSOLAR,BZ,          .75,                    71251.85,94103
,INDOSTAR,EQ,       238.30,                  6927241.25,29081
,INDOTECH,BE,       113.50,                  1065094.50,9380
,INDOTHAI,EQ,        28.40,                   225960.60,8012
,INDOWIND,BE,         3.15,                    67941.00,21848
,INDRAMEDCO,EQ,        47.10,                  7368103.95,158002
,INDSWFTLAB,EQ,        24.90,                   848478.50,33995
,INDSWFTLTD,EQ,         3.25,                    86461.30,27211
,INDTERRAIN,EQ,        67.80,                  3345625.60,47169
,INEOSSTYRO,EQ,       771.55,                  4712512.75,6139
,INFIBEAM,EQ,        58.40,                 81717720.30,1394726
,INFOBEAN,EQ,        80.60,                 25527548.95,308619
,INFRABEES,EQ,       346.67,                     3807.23,11
,INGERRAND,EQ,       666.85,                 18446001.55,27832
,INNOVANA,SM,       106.00,                   424000.00,4000
,INNOVATIVE,SM,        11.60,                    34800.00,3000
,INOXLEISUR,EQ,       407.25,                222190019.45,552383
,INOXWIND,EQ,        41.95,                  5729188.20,135694
,INSECTICID,EQ,       565.55,                  6294668.30,11106
,INSPIRISYS,EQ,        37.00,                   409864.65,11026
,INTEGRA,BE,          .50,                     2622.00,5244
,INTELLECT,EQ,       170.85,                 59970021.65,352036
,INTENTECH,EQ,        29.75,                   152992.00,5167
,INVENTURE,EQ,        14.20,                   369912.35,26571
,IOB,EQ,        11.00,                 13411482.80,1207006
,IOLCP,EQ,       175.50,                 20341944.55,115254
,IPCALAB,EQ,      1226.45,                187203447.60,151686
,IRB,EQ,       113.40,                254460913.45,2241410
,IRBINVIT,IV,        54.31,                  7475325.00,137500
,IRCON,EQ,       437.90,                 29995747.00,68801
,IRCTC,EQ,       995.50,                325149124.40,326740
,IRFC,N9,      1191.35,                    57078.40,48
,IRFC,NG,      1138.00,                   113800.00,100
,IRFC,NO,      1168.90,                   935120.00,800
,IRFC,N3,      1050.00,                     1050.00,1
,IRFC,N1,      1074.00,                     9662.00,9
,IRFC,NK,      1198.99,                   104104.26,88
,IRFC,NJ,      1163.70,                    77968.20,67
,IRFC,N2,      1164.99,                     4659.96,4
,IRISDOREME,SM,       130.00,                   208000.00,1600
,ISEC,EQ,       442.45,                179149664.40,405903
,ISFT,EQ,        68.80,                  4705010.35,70445
,ISMTLTD,EQ,         4.60,                   272144.60,58999
,ITDC,EQ,       309.95,                 30615048.15,98275
,ITDCEM,EQ,        66.25,                 42821675.60,654093
,ITI,EQ,        92.95,                216086534.60,2305738
,IVC,EQ,         3.35,                   109924.10,32500
,IVP,EQ,        52.55,                    51695.15,978
,IVZINGOLD,EQ,      3717.00,                    29146.95,8
,IVZINNIFTY,EQ,      1311.45,                     1311.45,1
,IZMO,EQ,        25.10,                   129391.30,5218
,J&KBANK,EQ,        28.90,                 31450437.60,1082610
,JAGRAN,EQ,        69.75,                 59621897.00,855952
,JAGSNPHARM,EQ,        26.65,                   671787.80,25088
,JAIBALAJI,EQ,        26.85,                   279460.05,10492
,JAICORPLTD,EQ,       115.20,                577151341.60,5098712
,JAIHINDPRO,BZ,          .65,                      143.00,220
,JAINSTUDIO,BE,         1.70,                     1628.70,941
,JAKHARIA,SM,       180.00,                   288000.00,1600
,JALAN,SM,         3.90,                    23400.00,6000
,JAMNAAUTO,EQ,        44.90,                 14340974.30,318346
,JASH,EQ,       130.80,                   813441.45,6222
,JAYAGROGN,EQ,       128.25,                  1391913.00,10844
,JAYBARMARU,EQ,       243.95,                 11374784.45,46678
,JAYNECOIND,EQ,         3.85,                    48904.35,12661
,JAYSREETEA,EQ,        54.55,                  7007279.15,126326
,JBCHEPHARM,EQ,       497.35,                 25761923.15,51731
,JBFIND,EQ,         7.30,                   213670.30,29541
,JBMA,EQ,       268.50,                  7586589.20,28102
,JCHAC,EQ,      2349.60,                167172130.15,72103
,JETAIRWAYS,BZ,        36.45,                   399273.30,10954
,JETFREIGHT,SM,        15.35,                   122800.00,8000
,JHS,EQ,        14.90,                   411724.95,27660
,JIKIND,BE,          .35,                     2702.95,8468
,JINDALPHOT,EQ,        14.15,                    75593.40,5289
,JINDALPOLY,EQ,       258.80,                  5947353.85,23043
,JINDALSAW,EQ,        99.60,                221895369.60,2210690
,JINDALSTEL,EQ,       180.00,               2050177259.75,11413774
,JINDCOT,BE,         1.80,                     4495.50,2555
,JINDRILL,EQ,        99.35,                  2771543.75,27708
,JINDWORLD,EQ,        60.05,                  7483514.10,123667
,JISLDVREQS,EQ,         7.90,                   133433.75,16817
,JISLJALEQS,EQ,         7.90,                 12651317.95,1610559
,JITFINFRA,BE,         9.40,                    13118.60,1419
,JIYAECO,EQ,        21.65,                 15214537.10,695618
,JKCEMENT,EQ,      1301.80,                119720352.60,92031
,JKIL,EQ,       157.60,                 27868897.55,176147
,JKLAKSHMI,EQ,       342.75,                 79522130.80,232642
,JKPAPER,EQ,       136.00,                 80896174.70,598432
,JKTYRE,EQ,        81.80,                 89981548.60,1094135
,JMA,EQ,        26.90,                   125886.95,4793
,JMCPROJECT,EQ,       105.30,                 67275745.70,642040
,JMFINANCIL,EQ,       107.25,                251805104.80,2367560
,JMTAUTOLTD,EQ,         1.30,                    34440.65,27360
,JOCIL,EQ,       127.50,                   464317.40,3691
,JPASSOCIAT,EQ,         2.05,                  9268852.85,4607971
,JPINFRATEC,EQ,         1.30,                  2074276.55,1606190
,JPOLYINVST,EQ,        13.80,                      814.20,59
,JPPOWER,EQ,         1.95,                 17427820.50,8833225
,JSL,EQ,        44.30,                 61354680.65,1384826
,JSLHISAR,EQ,        79.10,                 33785778.80,422842
,JSWENERGY,EQ,        66.85,                 26979644.70,403235
,JSWHL,EQ,      2499.60,                  2216694.90,893
,JSWSTEEL,P2,         1.20,                    21607.70,17321
,JTEKTINDIA,EQ,        86.80,                  3799705.90,43572
,JUBILANT,EQ,       636.45,                200634453.35,319570
,JUBLFOOD,EQ,      1793.55,               1340062297.65,750812
,JUBLINDS,BE,       137.35,                  1003387.30,7260
,JUMPNET,EQ,        53.20,                 38583681.25,718555
,JUNIORBEES,EQ,       300.51,                 12239112.56,40893
,JUSTDIAL,EQ,       616.45,               1749314868.60,2882355
,JVLAGRO,BZ,          .50,                    70933.30,145699
,JYOTHYLAB,EQ,       158.30,                 15379874.60,97451
,KABRAEXTRU,EQ,        74.45,                   274051.90,3682
,KAJARIACER,EQ,       561.30,                331836934.25,586403
,KAKATCEM,EQ,       244.35,                 26131066.45,106005
,KALPATPOWR,EQ,       462.70,                 42257520.20,92786
,KALYANIFRG,BE,       173.50,                    49870.40,288
,KAMATHOTEL,EQ,        41.95,                 20464303.90,502911
,KAMDHENU,EQ,        96.40,                  1609750.30,16788
,KANANIIND,BE,         2.90,                     8566.20,3026
,KANORICHEM,EQ,        43.50,                   790146.55,18058
,KANSAINER,EQ,       515.75,                343379946.35,672636
,KARDA,EQ,       134.00,                  1361743.10,10187
,KARMAENG,BE,        14.85,                     5623.95,412
,KARURVYSYA,EQ,        53.10,                 52267851.65,976262
,KAUSHALYA,BE,          .50,                    14318.75,35258
,KAVVERITEL,BE,         1.90,                      376.20,198
,KAYA,EQ,       418.85,                 10117979.85,24066
,KCP,EQ,        70.00,                  5611230.45,81270
,KCPSUGIND,EQ,        15.80,                   872656.55,55140
,KDDL,EQ,       310.20,                   790802.05,2554
,KEC,EQ,       329.80,                106763026.70,323508
,KECL,EQ,        15.60,                  1745217.05,114506
,KEI,EQ,       523.95,                107820505.60,205073
,KELLTONTEC,EQ,        15.70,                  1240486.75,78661
,KENNAMET,EQ,      1087.55,                  8351081.30,7545
,KERNEX,BE,        18.85,                   203935.60,10568
,KESORAMIND,EQ,        56.25,                 11020487.80,194837
,KEYFINSERV,EQ,        30.10,                    15110.20,502
,KGL,BZ,          .35,                    60164.35,199092
,KHADIM,EQ,       176.60,                  6709760.00,37928
,KHAITANLTD,BE,        19.90,                     6169.00,310
,KHFM,SM,        30.50,                    91500.00,3000
,KICL,EQ,      1780.20,                   614503.25,344
,KILITCH,EQ,       125.25,                   762981.50,6072
,KINGFA,EQ,       686.15,                   836550.35,1216
,KIOCL,EQ,       118.20,                  1832438.10,15457
,KIRIINDUS,EQ,       385.70,                 27250736.20,70568
,KIRLFER,EQ,        73.35,                   373147.35,5084
,KIRLOSBROS,EQ,       151.90,                 14736574.20,98893
,KIRLOSENG,EQ,       148.65,                  4853161.15,32670
,KIRLOSIND,EQ,       692.00,                   485447.00,703
,KITEX,EQ,       127.30,                  8804190.60,69294
,KKCL,EQ,       999.90,                   155908.95,156
,KMSUGAR,EQ,         9.20,                   639144.55,70001
,KNRCON,EQ,       290.60,                 57147373.20,196561
,KOHINOOR,BE,         9.55,                   116792.80,12209
,KOKUYOCMLN,EQ,        87.05,                 18876752.05,212472
,KOLTEPATIL,EQ,       261.60,                 11017622.85,41985
,KOPRAN,EQ,        36.25,                  2160805.65,58943
,KOTAKBKETF,EQ,       318.35,                 22821585.33,72075
,KOTAKGOLD,EQ,       352.65,                  1527883.20,4338
,KOTAKNIFTY,EQ,       126.35,                  1030159.85,8159
,KOTAKNV20,EQ,        59.08,                   282066.05,4788
,KOTAKPSUBK,EQ,       243.75,                   167319.43,689
,KOTARISUG,EQ,        15.15,                  6576457.50,445033
,KOTHARIPET,EQ,        18.90,                   244836.25,12958
,KOTHARIPRO,EQ,        93.35,                 20057693.80,221692
,KPITTECH,EQ,        98.30,                 25401876.90,259241
,KPRMILL,EQ,       679.70,                 11412410.40,16779
,KRBL,EQ,       283.35,                 25650884.85,90532
,KREBSBIO,EQ,        96.25,                   111134.65,1151
,KRIDHANINF,BE,         2.55,                   102004.25,40835
,KRISHANA,BE,        54.00,                   116800.00,2200
,KRITIKA,SM,        34.00,                   542000.00,16000
,KSB,EQ,       718.50,                  4331819.50,5949
,KSCL,EQ,       484.75,                 46958762.30,96357
,KSERASERA,BE,          .10,                   141232.40,1222928
,KSK,BE,          .50,                   184039.25,364203
,KSL,EQ,       253.10,                  9447741.20,37344
,KTKBANK,EQ,        74.40,                 48749586.85,654118
,KUANTUM,EQ,       489.95,                   517792.20,1060
,KWALITY,BE,         2.25,                   426049.80,188653
,L&TFINANCE,NO,      1099.69,                   112316.89,106
,L&TFINANCE,NK,      1065.00,                    79875.10,75
,L&TFINANCE,Y7,      1016.10,                   355665.00,350
,L&TFINANCE,NQ,      1020.00,                    38760.00,38
,L&TFINANCE,NM,      1051.00,                   117712.10,112
,L&TFINANCE,N8,      1083.25,                  1472863.50,1365
,L&TFINANCE,Y9,      1013.70,                   197550.50,195
,L&TINFRA,N5,      1045.00,                    66983.40,64
,L&TINFRA,N1,       985.51,                    19710.20,20
,L&TINFRA,N4,      1883.53,                   642009.10,340
,L&TINFRA,N2,      1940.05,                    58151.00,30
,L&TINFRA,N6,      1980.00,                  1419170.20,717
,LAGNAM,SM,        10.10,                    60900.00,6000
,LAKPRE,BZ,         2.30,                      282.90,123
,LAKSHVILAS,EQ,        15.75,                  4783488.00,305661
,LALPATHLAB,EQ,      1636.50,                128058405.70,79230
,LAMBODHARA,EQ,        38.60,                   743861.70,19409
,LAOPALA,EQ,       173.50,                  3414097.80,19830
,LASA,BE,        26.35,                   291591.95,11077
,LAURUSLABS,EQ,       414.90,                149804566.15,361492
,LAXMIMACH,EQ,      3633.60,                 11427266.90,3124
,LEMONTREE,EQ,        50.70,                 74575973.75,1460929
,LFIC,EQ,        51.50,                    97101.15,1814
,LGBBROSLTD,EQ,       317.60,                  7274126.25,22695
,LGBFORGE,BE,         3.50,                   105281.65,30096
,LIBERTSHOE,EQ,       150.40,                 25674384.40,170330
,LICHSGFIN,EQ,       476.50,               1620066201.80,3383538
,LICNETFGSC,EQ,        19.79,                     5570.63,281
,LICNETFN50,EQ,       148.00,                    14391.62,111
,LICNETFSEN,EQ,       490.00,                     4475.32,9
,LICNFNHGP,EQ,       128.00,                     1669.17,13
,LINCOLN,EQ,       202.45,                  5452043.30,26754
,LINCPEN,EQ,       229.00,                   251214.55,1096
,LINDEINDIA,EQ,       717.60,                 10674149.40,14830
,LIQUIDBEES,EQ,       999.99,               1262565410.27,1262573
,LIQUIDETF,EQ,      1000.00,                  9133017.42,9133
,LOKESHMACH,EQ,        34.50,                    67042.85,1952
,LOTUSEYE,EQ,        23.75,                   502068.10,20559
,LOVABLE,EQ,        78.35,                  3239894.40,40800
,LPDC,EQ,         1.50,                     4852.65,3201
,LSIL,EQ,          .50,                   204266.85,429208
,LTI,EQ,      1935.35,                322045731.80,167063
,LTTS,EQ,      1724.55,                503392946.30,296507
,LUMAXIND,EQ,      1478.55,                  2595137.75,1740
,LUMAXTECH,EQ,       116.40,                  4996512.75,43015
,LUXIND,EQ,      1514.90,                 76601753.75,50962
,LYKALABS,EQ,        21.15,                   263638.05,12409
,LYPSAGEMS,EQ,         5.70,                   145760.40,25572
,M&MFIN,EQ,       364.60,               1119398021.00,3115741
,M&MFIN,N2,      1065.00,                   213000.00,200
,M100,EQ,        18.98,                  1406463.03,74161
,M15RD,MF,         5.82,                    42654.78,7329
,M15RG,MF,         7.15,                     7150.00,1000
,M17RG,MF,         5.87,                   189775.00,32500
,M50,EQ,       119.50,                    32361.00,272
,MAANALU,EQ,        69.75,                   185486.85,2689
,MACPOWER,SM,        60.40,                   123775.00,2000
,MADHAV,EQ,        35.00,                   107407.15,3081
,MADHUCON,EQ,         3.60,                    56129.70,15859
,MADRASFERT,EQ,        21.55,                  5326759.60,250934
,MAGADSUGAR,EQ,       130.45,                  5951580.10,45011
,MAGMA,EQ,        67.05,                 14226056.35,213697
,MAGMA,N6,       900.00,                     9000.00,10
,MAGNUM,EQ,         3.85,                     1925.00,500
,MAHABANK,EQ,        13.30,                  7437268.50,556752
,MAHAPEXLTD,BE,       104.80,                      104.80,1
,MAHASTEEL,EQ,        86.65,                  2262887.55,26170
,MAHESHWARI,EQ,       307.65,                 92507853.70,307341
,MAHICKRA,SM,        89.20,                  1073250.00,12000
,MAHINDCIE,EQ,       173.40,                 25282649.30,147755
,MAHLIFE,EQ,       410.45,                  6314433.45,15340
,MAHLOG,EQ,       419.25,                 12383918.80,29281
,MAHSCOOTER,EQ,      4332.55,                  5529266.30,1271
,MAHSEAMLES,EQ,       404.80,                  9394931.65,23072
,MAITHANALL,EQ,       574.95,                 21330760.80,36665
,MAJESCO,EQ,       397.20,                  4140983.95,10348
,MALUPAPER,EQ,        36.85,                  1788348.20,48320
,MAN50ETF,EQ,       123.45,                   324767.55,2638
,MANAKALUCO,EQ,         4.65,                   108844.40,24072
,MANAKCOAT,EQ,         4.40,                  1723575.55,408723
,MANAKSIA,EQ,        35.40,                   205821.75,5774
,MANAKSTEEL,EQ,        13.00,                   364418.65,28152
,MANALIPETC,EQ,        22.20,                  3990998.30,178940
,MANAPPURAM,EQ,       183.95,                454886036.85,2493374
,MANGALAM,EQ,        32.75,                   330419.70,10064
,MANGCHEFER,EQ,        34.00,                  5393180.00,159349
,MANGLMCEM,EQ,       303.95,                  4328431.85,14233
,MANGTIMBER,BE,        10.00,                   267491.40,26144
,MANINDS,EQ,        54.90,                  3972833.25,72700
,MANINFRA,EQ,        32.05,                  5589507.35,172345
,MANUGRAPH,EQ,        16.95,                   806151.05,44791
,MARALOVER,EQ,        17.00,                    37248.55,2145
,MARATHON,EQ,        94.45,                  1369822.85,14502
,MARINE,SM,        98.00,                  1178300.00,12000
,MARKSANS,EQ,        19.70,                 13416346.00,680279
,MARSHALL,SM,        15.00,                    45000.00,3000
,MASFIN,EQ,       881.30,                 20831801.00,23188
,MASTEK,EQ,       441.80,                 11925233.80,26716
,MATRIMONY,EQ,       464.90,                   910788.25,1944
,MAWANASUG,EQ,        43.75,                  7101988.80,160779
,MAXINDIA,EQ,        90.40,                146211593.20,1642785
,MAXVIL,EQ,        55.80,                  4196796.30,76184
,MAYURUNIQ,EQ,       240.05,                 16845275.05,69760
,MAZDA,EQ,       460.70,                  5210037.15,11434
,MBECL,BE,         4.15,                    50956.60,11919
,MBLINFRA,EQ,         4.35,                   150083.35,33875
,MCDHOLDING,EQ,        25.40,                  5814862.55,232969
,MCL,SM,       119.40,                 12930000.00,110400
,MCLEODRUSS,EQ,         4.65,                   377908.90,82433
,MCX,EQ,      1378.45,                247122116.05,179761
,MEGASOFT,EQ,         7.50,                   326970.35,43927
,MEGH,EQ,        62.35,                 31205656.45,498847
,MELSTAR,BE,         3.30,                    56634.60,17162
,MENONBE,EQ,        60.75,                   182868.60,3022
,MEP,EQ,        39.15,                  4830230.90,122311
,MERCATOR,EQ,          .65,                   789729.50,1176052
,METALFORGE,EQ,         4.80,                    71209.15,14990
,METKORE,BZ,          .25,                      315.60,1262
,METROPOLIS,EQ,      1671.00,                 72390197.50,43112
,MFSL,EQ,       518.30,                466641718.80,898061
,MGEL,SM,        52.80,                   211200.00,4000
,MGL,EQ,      1179.75,               2246993318.90,1923129
,MHHL,SM,        22.35,                   134250.00,6000
,MHRIL,EQ,       236.30,                  2136645.05,8968
,MIC,BE,          .65,                    14196.15,21747
,MIDHANI,EQ,       165.35,                 44378040.40,268151
,MINDACORP,EQ,       107.30,                 41300335.50,385718
,MINDAIND,EQ,       407.55,                 42793727.00,105886
,MINDTECK,EQ,        28.30,                   748681.95,26843
,MINDTREE,EQ,       900.75,                811557358.25,899877
,MIRCELECTR,EQ,         9.05,                  3087238.20,348634
,MIRZAINT,EQ,        62.00,                 21520884.90,347473
,MKPL,SM,        72.20,                   144400.00,2000
,MMFL,EQ,       425.70,                   866097.60,2042
,MMP,EQ,       106.40,                   101405.85,946
,MMTC,EQ,        22.15,                 35494099.60,1613646
,MODIRUBBER,BE,        28.25,                      565.00,20
,MOHITIND,EQ,         3.80,                    43668.20,10939
,MOHOTAIND,EQ,        11.40,                   265135.85,23793
,MOIL,EQ,       158.70,                 10875606.70,68395
,MOKSH,SM,        25.00,                   150000.00,6000
