,10-Aug-2020
The Nifty witnessed an intraday movement of about 99.3 points.The closing index was 0.5 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 60727.93
, Traded Quantity (in Lakhs), 27542.82
, Number of Trades, 18035378
, Total Market Capitalisation (Rs. Crores), 15080708.38

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     11214.05,     11270.25,     11337.30,     11238.00,     11270.15,56.1
,NIFTY50 EQL Wgt,     11470.90,     11541.60,     11617.85,     11531.35,     11583.45,112.55
,NIFTY100 EQL Wgt,     12553.25,     12645.10,     12716.65,     12633.90,     12687.35,134.1
,NIFTY100 LowVol30,      9013.35,      9070.25,      9134.10,      9060.45,      9094.15,80.8
,NIFTY Alpha 50,     15411.60,     15592.10,     15687.05,     15550.55,     15665.80,254.2
,NIFTY MIDCAP 150,      6102.65,      6161.80,      6193.10,      6154.40,      6176.55,73.9
,NIFTY SMLCAP 50,      2546.50,      2557.95,      2599.40,      2556.25,      2598.00,51.5
,NIFTY SMLCAP 250,      4542.80,      4579.40,      4619.55,      4577.20,      4614.30,71.5
,NIFTY MIDSML 400,      5542.85,      5593.85,      5626.90,      5591.80,      5616.15,73.3
,NIFTY200 QUALTY30,     10053.25,     10120.60,     10143.05,     10076.30,     10091.55,38.3
,Nifty FinSrv25 50,     10857.30,     10944.45,     11019.75,     10907.70,     10942.75,85.45
,NIFTY AlphaLowVol,     11690.00,     11816.40,     11907.60,     11811.05,     11871.45,181.45
,Nifty IT,     18004.15,     18090.25,     18205.25,     18016.80,     18159.55,155.4
,Nifty Next 50,     27130.45,     27406.90,     27610.25,     27369.70,     27526.05,395.6
,Nifty Bank,     21754.00,     21824.90,     22071.95,     21795.10,     21900.25,146.25
,NIFTY MIDCAP 100,     16103.35,     16247.90,     16362.15,     16239.60,     16312.70,209.35
,Nifty 500,      9198.65,      9257.20,      9308.75,      9241.50,      9268.55,69.9
,Nifty 100,     11361.40,     11426.30,     11491.95,     11401.55,     11433.00,71.6
,Nifty Midcap 50,      4437.75,      4480.20,      4495.35,      4453.35,      4478.50,40.75
,Nifty Realty,       203.95,       204.60,       210.00,       204.60,       209.75,5.8
,Nifty Infra,      3188.25,      3207.70,      3217.45,      3188.60,      3199.15,10.9
,Nifty Energy,     15498.05,     15601.20,     15638.60,     15457.95,     15515.35,17.3
,Nifty FMCG,     31490.60,     31597.05,     31791.70,     31584.65,     31621.75,131.15
,Nifty MNC,     13908.35,     13984.25,     14037.35,     13951.60,     13973.05,64.7
,Nifty Pharma,     11333.00,     11583.60,     12027.95,     11582.45,     11941.40,608.4
,Nifty PSE,      2497.30,      2519.70,      2524.50,      2501.55,      2513.55,16.25
,Nifty PSU Bank,      1427.00,      1436.20,      1449.40,      1431.35,      1437.90,10.9
,Nifty Serv Sector,     14536.55,     14602.35,     14688.20,     14571.50,     14609.45,72.9
,India VIX,22.5775,22.5775,23.0150,21.4525,22.5100,-0.0675
,Nifty Auto,      7554.45,      7593.70,      7688.70,      7577.50,      7621.30,66.85
,Nifty Metal,      2314.35,      2322.45,      2337.20,      2295.65,      2332.00,17.65
,Nifty Media,      1336.00,      1340.25,      1345.20,      1333.40,      1339.75,3.75
,NIFTY SMLCAP 100,      5262.90,      5296.90,      5355.00,      5294.15,      5351.15,88.25
,Nifty 200,      5803.45,      5838.70,      5871.85,      5827.40,      5844.25,40.8
,Nifty Div Opps 50,      2411.75,      2424.90,      2434.05,      2420.15,      2428.20,16.45
,Nifty Commodities,      3091.40,      3115.00,      3116.85,      3098.45,      3110.85,19.45
,Nifty Consumption,      5057.95,      5075.65,      5093.85,      5060.95,      5068.75,10.8
,Nifty Fin Service,     10823.10,     10883.35,     10995.50,     10871.40,     10913.80,90.7
,Nifty50 Div Point,        41.78,        41.78,        41.78,        41.78,        41.78,0
,Nifty100 Liq 15,      2785.35,      2798.95,      2813.40,      2782.00,      2795.35,10
,Nifty CPSE,      1418.65,      1436.05,      1449.70,      1432.20,      1442.15,23.5
,Nifty GrowSect 15,      5381.40,      5407.90,      5454.65,      5403.00,      5430.60,49.2
,Nifty50 PR 2x Lev,      3994.40,      4033.40,      4080.85,      4010.65,      4033.30,38.9
,Nifty50 PR 1x Inv,       390.80,       388.95,       390.10,       386.65,       388.95,-1.85
,Nifty50 TR 2x Lev,      5270.40,      5321.85,      5384.45,      5291.90,      5321.75,51.35
,Nifty50 TR 1x Inv,       340.45,       338.80,       339.80,       336.80,       338.80,-1.65
,Nifty50 Value 20,      5522.00,      5545.00,      5561.40,      5530.65,      5542.60,20.6
,Nifty Mid Liq 15,      3875.60,      3933.95,      3949.45,      3886.65,      3916.60,41
,Nifty Pvt Bank,     11930.40,     11965.10,     12082.35,     11913.20,     11969.90,39.5
,NIFTY100 Qualty30,      2672.55,      2680.35,      2687.05,      2662.70,      2666.55,-6
,Nifty GS 8 13Yr,      2200.64,      2201.02,      2201.02,      2197.80,      2200.62,-.02
,Nifty GS 10Yr,      1997.11,      1997.43,      1997.43,      1993.42,      1995.02,-2.09
,Nifty GS 10Yr Cln,       972.70,       972.70,       972.70,       970.74,       971.53,-1.17
,Nifty GS 4 8Yr,      2343.79,      2344.20,      2344.20,      2341.06,      2343.02,-.77
,Nifty GS 11 15Yr,      2374.65,      2375.07,      2375.07,      2371.11,      2373.80,-.85
,Nifty GS 15YrPlus,      2619.56,      2620.03,      2621.81,      2618.63,      2621.81,2.25
,Nifty GS Compsite,      2243.27,      2243.66,      2243.66,      2240.52,      2243.01,-.26

,ADVANCES,1242
,DECLINES,658
,UNCHANGED,108

,Total securities that have hit their price bands today,469

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,CIPLA,EQ,       728.65,       795.60,9.19,4498.9
,RELIANCE,EQ,      2146.45,      2119.85,-1.24,2658.32
,BAJFINANCE,EQ,      3464.30,      3442.95,-0.62,2485.75
,DIVISLAB,EQ,      2784.85,      3117.80,11.96,1891.03
,LUPIN,EQ,       879.85,       957.95,8.88,1386.21
,HDFCBANK,EQ,      1043.85,      1050.65,0.65,1170.62
,LT,EQ,       915.65,       960.05,4.85,1136.63
,MARUTI,EQ,      6679.00,      6608.90,-1.05,1064.4
,SBIN,EQ,       190.65,       193.80,1.65,946.61
,AUROPHARMA,EQ,       906.45,       948.85,4.68,915.29
,SUNPHARMA,EQ,       525.95,       543.85,3.4,882.6
,TATAMOTORS,EQ,       119.10,       123.85,3.99,873.73
,ICICIBANK,EQ,       357.95,       363.55,1.56,825.77
,DRREDDY,EQ,      4573.50,      4690.90,2.57,816.59
,M&M,EQ,       600.45,       628.90,4.74,778.15
,BEL,EQ,        99.20,       108.30,9.17,723.7
,CONCOR,EQ,       455.90,       386.40,-15.24,710.2
,IBULHSGFIN,EQ,       193.35,       204.70,5.87,699.58
,TCS,EQ,      2295.35,      2282.80,-0.55,674.29
,AXISBANK,EQ,       433.30,       431.10,-0.51,645.63
,RBLBANK,EQ,       191.30,       181.00,-5.38,626.49
,TITAN,EQ,      1091.05,      1107.55,1.51,570.6
,HDFC,EQ,      1777.70,      1798.95,1.2,545.7
,INFY,EQ,       950.90,       951.35,0.05,544.63
,BHARTIARTL,EQ,       560.80,       558.85,-0.35,527.31

,Top Five Nifty 50 Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,CIPLA,EQ,       795.60,       728.65,9.19
,LT,EQ,       960.05,       915.65,4.85
,M&M,EQ,       628.90,       600.45,4.74
,TATAMOTORS,EQ,       123.85,       119.10,3.99
,SUNPHARMA,EQ,       543.85,       525.95,3.4

,Top Five Nifty 50 Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,EICHERMOT,EQ,     21353.10,     21807.35,-2.08
,ASIANPAINT,EQ,      1782.35,      1806.25,-1.32
,RELIANCE,EQ,      2119.85,      2146.45,-1.24
,BPCL,EQ,       415.15,       419.75,-1.1
,MARUTI,EQ,      6608.90,      6679.00,-1.05

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE ,TRADED QUANTITY
,20MICRONS,EQ,        30.80,                  2048836.50,66354
,21STCENMGM,EQ,        10.10,                   249502.30,24645
,3IINFOTECH,EQ,         2.45,                 16677479.00,6890786
,3MINDIA,EQ,     22169.25,                195915512.90,8818
,3PLAND,EQ,         7.25,                     7398.50,1020
,5PAISA,EQ,       371.70,                 19815414.65,53370
,63MOONS,BE,        77.20,                  3374412.65,43883
,719GS2060,GS,       113.50,                    14085.66,124
,732GS2024,GS,       109.00,                      109.00,1
,A2ZINFRA,EQ,         4.25,                  1784667.65,424369
,AARON,SM,        44.45,                   441870.00,9900
,AARTIDRUGS,EQ,      2294.45,               1400162406.65,593581
,AARTIIND,EQ,      1064.30,                338178513.90,312613
,AARTISURF,BE,       298.20,                 10238398.80,34334
,AARVEEDEN,BE,        10.00,                   225721.40,22611
,AARVI,EQ,        32.10,                   103191.65,3311
,AAVAS,EQ,      1349.40,                 59998131.75,44468
,ABAN,EQ,        24.85,                  1959416.40,78967
,ABB,EQ,       892.00,                176755351.25,199349
,ABCAPITAL,EQ,        59.45,                161911175.35,2700023
,ABFRL,EQ,       118.95,                132731520.45,1103393
,ABFRLPP,E1,        64.75,                  5093306.00,77922
,ABSLBANETF,EQ,       224.92,                    14736.88,66
,ABSLNN50ET,EQ,       288.00,                     3745.49,13
,ACCELYA,EQ,      1009.00,                 16466128.50,16501
,ACCORD,SM,        21.50,                    43000.00,2000
,ACCURACY,SM,        40.25,                   257600.00,6400
,ACE,EQ,        57.85,                 46556604.95,794506
,ADANIENT,EQ,       195.70,                904655872.65,4627829
,ADANIGAS,EQ,       163.20,                433479164.75,2622248
,ADANIGREEN,EQ,       373.50,                385236477.25,1015069
,ADANIPOWER,EQ,        37.65,                400655657.75,10573381
,ADFFOODS,EQ,       397.80,                 36168124.05,91532
,ADHUNIKIND,BE,        18.95,                   164554.45,8671
,ADORWELD,EQ,       258.45,                  3717648.50,14288
,ADROITINFO,BE,         7.75,                     3179.95,400
,ADSL,EQ,        18.80,                  1035668.65,54581
,ADVANIHOTR,EQ,        41.95,                   172688.90,4098
,ADVENZYMES,EQ,       211.35,                107657148.90,510975
,AEGISCHEM,EQ,       204.05,                 54127328.05,261809
,AFFLE,EQ,      2026.40,                279433638.05,141151
,AGARIND,EQ,        94.90,                  4987045.80,53634
,AGCNET,EQ,       326.65,                  3037296.20,9115
,AGRITECH,BE,        32.70,                   317498.55,9781
,AGROPHOS,EQ,        11.60,                   264375.50,22791
,AHLEAST,EQ,       140.30,                   223639.75,1614
,AHLUCONT,EQ,       226.10,                  1438610.60,6379
,AHLWEST,EQ,       267.65,                   483464.50,1811
,AIAENG,EQ,      1660.20,                 24255495.10,14549
,AIONJSW,EQ,        13.80,                  6644669.15,467803
,AIRAN,BE,        11.90,                   433874.10,36477
,AIROLAM,SM,        21.50,                    64500.00,3000
,AISL,SM,        19.80,                   536160.00,28800
,AJANTPHARM,EQ,      1722.75,                628226099.60,361295
,AJMERA,EQ,        81.60,                 10211530.40,126475
,AJOONI,SM,        22.60,                   540600.00,24000
,AKASH,BE,       178.35,                   497407.60,2802
,AKG,SM,        40.70,                   162800.00,4000
,AKSHARCHEM,EQ,       237.65,                 12023119.05,50541
,AKSHOPTFBR,BE,         5.05,                  1448114.75,293913
,AKZOINDIA,EQ,      1893.70,                 38967918.25,20199
