,04-May-2020
The Nifty witnessed an intraday movement of about 266.55 points.The closing index was 5.74 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 48433.47
, Traded Quantity (in Lakhs), 24385.53
, Number of Trades, 20292369
, Total Market Capitalisation (Rs. Crores), 12162524.59

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,      9859.90,      9533.50,      9533.50,      9266.95,      9293.50,-566.4
,NIFTY50 EQL Wgt,      9958.85,      9607.50,      9607.70,      9400.55,      9431.70,-527.15
,NIFTY100 EQL Wgt,     10890.30,     10540.15,     10546.20,     10352.05,     10375.55,-514.75
,NIFTY100 LowVol30,      7974.55,      7751.80,      7753.95,      7613.15,      7624.25,-350.3
,NIFTY Alpha 50,     11722.20,     11325.45,     11368.65,     11200.25,     11305.00,-417.2
,NIFTY MIDCAP 150,      5149.60,      5015.05,      5017.30,      4928.30,      4950.30,-199.3
,NIFTY SMLCAP 50,      1924.65,      1882.55,      1883.50,      1859.90,      1869.30,-55.35
,NIFTY SMLCAP 250,      3615.75,      3544.85,      3548.50,      3487.50,      3502.00,-113.75
,NIFTY MIDSML 400,      4596.70,      4485.20,      4487.20,      4409.40,      4428.40,-168.3
,NIFTY200 QUALTY30,      8981.10,      8721.20,      8730.75,      8533.75,      8542.45,-438.65
,Nifty IT,     14108.35,     13646.10,     13700.25,     13424.35,     13454.25,-654.1
,Nifty Next 50,     24102.75,     23432.00,     23486.15,     23077.75,     23108.95,-993.8
,Nifty Bank,     21534.50,     20514.75,     20530.45,     19643.60,     19743.75,-1790.75
,NIFTY MIDCAP 100,     13502.00,     13119.05,     13124.75,     12862.90,     12908.40,-593.6
,Nifty 500,      8012.90,      7764.95,      7765.80,      7578.75,      7596.90,-416
,Nifty 100,     10006.90,      9682.65,      9683.25,      9430.35,      9454.05,-552.85
,Nifty Midcap 50,      3722.40,      3605.35,      3608.55,      3530.95,      3548.65,-173.75
,Nifty Realty,       187.30,       181.45,       182.20,       173.90,       174.30,-13
,Nifty Infra,      2753.15,      2684.25,      2697.65,      2656.90,      2666.60,-86.55
,Nifty Energy,     13154.70,     12825.55,     12919.65,     12689.15,     12726.65,-428.05
,Nifty FMCG,     28669.30,     28197.45,     28235.45,     27544.75,     27599.00,-1070.3
,Nifty MNC,     12524.90,     12195.80,     12211.80,     12001.05,     12053.45,-471.45
,Nifty Pharma,      9327.10,      9181.60,      9507.45,      9140.15,      9364.60,37.5
,Nifty PSE,      2439.30,      2368.95,      2372.30,      2329.10,      2335.15,-104.15
,Nifty PSU Bank,      1326.05,      1287.05,      1287.05,      1241.20,      1246.20,-79.85
,Nifty Serv Sector,     13437.95,     12912.20,     12915.35,     12457.40,     12512.40,-925.55
,India VIX,33.9875,33.9875,43.9200,33.9875,43.6700,9.6825
,Nifty Auto,      5901.40,      5647.85,      5652.80,      5436.05,      5476.20,-425.2
,Nifty Metal,      1859.90,      1769.25,      1772.30,      1704.55,      1713.80,-146.1
,Nifty Media,      1159.75,      1126.25,      1130.50,      1099.55,      1108.55,-51.2
,NIFTY SMLCAP 100,      4078.00,      3987.50,      3992.65,      3932.70,      3946.35,-131.65
,Nifty 200,      5085.10,      4922.45,      4922.80,      4797.75,      4810.05,-275.05
,Nifty Div Opps 50,      2145.25,      2080.05,      2081.25,      2033.50,      2037.35,-107.9
,Nifty Commodities,      2679.95,      2587.00,      2590.75,      2530.25,      2534.10,-145.85
,Nifty Consumption,      4509.05,      4395.30,      4400.00,      4321.90,      4332.05,-177
,Nifty Fin Service,     10570.80,     10120.65,     10128.20,      9627.10,      9679.95,-890.85
,Nifty50 Div Point,          .99,          .99,          .99,          .99,          .99,0
,Nifty100 Liq 15,      2430.90,      2332.50,      2336.35,      2281.40,      2294.75,-136.15
,Nifty CPSE,      1421.65,      1377.15,      1382.15,      1357.60,      1366.25,-55.4
,Nifty GrowSect 15,      5022.25,      4857.90,      4863.00,      4678.15,      4693.60,-328.65
,Nifty50 PR 2x Lev,      3159.95,      2949.85,      2949.85,      2779.30,      2796.05,-363.9
,Nifty50 PR 1x Inv,       447.10,       462.05,       474.10,       462.05,       472.95,25.85
,Nifty50 TR 2x Lev,      4137.30,      3862.15,      3862.15,      3638.90,      3660.80,-476.5
,Nifty50 TR 1x Inv,       391.00,       404.10,       414.65,       404.10,       413.60,22.6
,Nifty50 Value 20,      4803.55,      4665.30,      4667.00,      4548.65,      4558.90,-244.65
,Nifty Mid Liq 15,      3208.90,      3103.55,      3109.60,      3028.20,      3043.00,-165.9
,Nifty Pvt Bank,     11743.45,     11179.20,     11189.00,     10675.15,     10733.65,-1009.8
,NIFTY100 Qualty30,      2350.15,      2281.05,      2282.45,      2223.30,      2225.85,-124.3
,Nifty GS 8 13Yr,      2137.29,      2137.68,      2144.61,      2135.91,      2142.62,5.33
,Nifty GS 10Yr,      1968.11,      1968.45,      1974.91,      1964.62,      1971.99,3.88
,Nifty GS 10Yr Cln,       973.78,       973.78,       976.99,       971.88,       975.54,1.76
,Nifty GS 4 8Yr,      2279.32,      2279.72,      2285.66,      2279.26,      2283.92,4.6
,Nifty GS 11 15Yr,      2296.23,      2296.65,      2303.31,      2294.96,      2301.39,5.16
,Nifty GS 15YrPlus,      2503.72,      2504.18,      2505.72,      2504.18,      2505.53,1.81
,Nifty GS Compsite,      2182.22,      2182.61,      2187.93,      2181.37,      2186.11,3.89

,ADVANCES,412
,DECLINES,1439
,UNCHANGED,117

,Total securities that have hit their price bands today,654

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,RELIANCE,EQ,      1466.00,      1435.20,-2.1,3526.44
,HINDUNILVR,EQ,      2195.00,      2082.65,-5.12,1785.74
,BHARTIARTL,EQ,       514.30,       532.50,3.54,1780.16
,AXISBANK,EQ,       444.90,       402.80,-9.46,1550.81
,BAJFINANCE,EQ,      2318.10,      2079.65,-10.29,1539.51
,ICICIBANK,EQ,       380.15,       338.05,-11.07,1336.26
,HDFCBANK,EQ,      1001.80,       923.00,-7.87,1245.82
,AUROPHARMA,EQ,       625.85,       653.30,4.39,1103.46
,HDFC,EQ,      1916.00,      1724.35,-10,1060.88
,SBIN,EQ,       190.50,       178.85,-6.12,1045.9
,CIPLA,EQ,       589.60,       611.85,3.77,1022.69
,MARUTI,EQ,      5358.80,      4886.30,-8.82,862.26
,TATAMOTORS,EQ,        93.25,        83.90,-10.03,766.68
,SUNPHARMA,EQ,       464.45,       465.45,0.22,755.82
,TECHM,EQ,       546.25,       502.45,-8.02,750.22
,INDUSINDBK,EQ,       468.15,       423.05,-9.63,748.48
,TCS,EQ,      2014.45,      1930.45,-4.17,723.24
,MCDOWELL-N,EQ,       536.65,       541.85,0.97,660.59
,KOTAKBANK,EQ,      1357.20,      1277.80,-5.85,653.95
,INFY,EQ,       715.50,       673.70,-5.84,625.96
,DRREDDY,EQ,      3936.30,      3939.00,0.07,560.02
,ITC,EQ,       182.05,       174.05,-4.39,529.6
,ASIANPAINT,EQ,      1758.70,      1676.80,-4.66,502.53
,LUPIN,EQ,       835.30,       841.65,0.76,467.27
,SRTRANSFIN,EQ,       781.00,       747.40,-4.3,423.07

,Top Five Nifty 50 Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,CIPLA,EQ,       611.85,       589.60,3.77
,BHARTIARTL,EQ,       532.50,       514.30,3.54
,SUNPHARMA,EQ,       465.45,       464.45,.22
,DRREDDY,EQ,      3939.00,      3936.30,.07

,Top Five Nifty 50 Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,ICICIBANK,EQ,       338.05,       380.15,-11.07
,HINDALCO,EQ,       115.90,       130.20,-10.98
,VEDL,EQ,        79.95,        89.55,-10.72
,BAJFINANCE,EQ,      2079.65,      2318.10,-10.29
,TATAMOTORS,EQ,        83.90,        93.25,-10.03

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE ,TRADED QUANTITY
,1018GS2026,GS,       107.00,                   107000.00,1000
,20MICRONS,EQ,        27.95,                   470500.40,16867
,21STCENMGM,EQ,        11.00,                     1299.95,120
,3IINFOTECH,EQ,         1.60,                  2866691.05,1765042
,3MINDIA,EQ,     18828.50,                 48775815.70,2584
,3PLAND,EQ,         6.80,                    40319.80,5922
,5PAISA,EQ,       158.95,                   923301.85,5960
,617GS2021,GS,        92.16,                    16588.80,180
,618GS2024,GS,        99.60,                     9929.90,100
,63MOONS,BE,        57.05,                   800725.80,14212
,645GS2029,GS,       102.00,                    51000.00,500
,706GS2046,GS,       104.00,                    10400.00,100
,737GS2023,GS,       100.02,                    13802.76,138
,759GS2026,GS,       107.00,                      107.00,1
,769GS2043,GS,       120.00,                   374904.00,3122
,772GS2049,GS,       112.00,                    44800.00,400
,795GS2032,GS,       111.30,                    11130.00,100
,808GS2022,GS,        71.00,                      568.00,8
,8KMILES,BZ,        21.45,                   222715.35,10383
,A2ZINFRA,EQ,         3.70,                   917114.50,248807
,AARTIDRUGS,EQ,       715.10,                 53727409.70,74791
,AARTIIND,EQ,      1095.35,                504671340.35,462257
,AARVEEDEN,EQ,         9.35,                    93581.55,10105
,AAVAS,EQ,      1130.60,                 24926161.95,21872
,ABAN,BE,        19.45,                   335356.35,17227
,ABB,EQ,       879.50,                 41684616.05,47419
,ABBOTINDIA,EQ,     18195.35,                724595929.95,40295
,ABCAPITAL,EQ,        45.80,                101192383.60,2171864
,ABFRL,EQ,       109.10,                219354082.55,1979857
,ABSLBANETF,EQ,       216.97,                    21642.90,92
,ABSLFTSGRN,MF,        10.60,                    10600.00,1000
,ABSLNN50ET,EQ,       243.41,                   305781.33,1179
,ABSLRIF6RG,MF,         5.15,                     7680.00,1500
,ACCELYA,EQ,       900.20,                 10395498.35,11547
,ACE,EQ,        44.65,                  8693483.65,192399
,ADANIENT,EQ,       131.55,                796788476.40,6013356
,ADANIGAS,EQ,        99.80,                359826542.50,3582200
,ADANIGREEN,EQ,       209.55,                356092283.90,1698451
,ADANIPOWER,EQ,        29.85,                228261174.80,7612210
,ADFFOODS,EQ,       197.20,                  4220137.85,21437
,ADHUNIKIND,EQ,        23.25,                   594673.45,25602
,ADORWELD,EQ,       229.40,                   636333.10,2780
,ADROITINFO,BE,         5.20,                    14709.00,2836
,ADSL,EQ,        12.90,                   559455.55,43944
,ADVANIHOTR,EQ,        40.40,                   342327.60,8610
,ADVENZYMES,EQ,       142.15,                  7924267.50,55682
,AEGISCHEM,EQ,       163.60,                 23898786.20,145999
,AFFLE,BE,      1384.25,                 31802396.45,23166
,AGARIND,EQ,        59.55,                   941885.70,15683
,AGCNET,BE,       238.45,                   369549.25,1534
,AGRITECH,EQ,        31.50,                   514007.95,16490
,AGROPHOS,EQ,        11.25,                   407510.10,36249
,AHLEAST,EQ,       135.90,                   495611.75,3686
,AHLUCONT,EQ,       176.05,                   543752.50,3041
,AHLWEST,BE,       259.80,                     1829.00,7
,AIAENG,EQ,      1560.00,                 29508135.70,18932
,AIONJSW,BE,        11.55,                   518943.35,43764
,AIRAN,EQ,        10.85,                   845050.50,79435
,AISL,SM,        15.05,                    54180.00,3600
,AJANTPHARM,EQ,      1469.35,                248667878.85,167515
,AJMERA,EQ,        79.30,                  3164399.90,39646
