,15-Dec-2020
The Nifty witnessed an intraday movement of about 142.6 points.The closing index was 0.07 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 61623.27
, Traded Quantity (in Lakhs), 34565.76
, Number of Trades, 18248678
, Total Market Capitalisation (Rs. Crores), 18223734.89

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     13558.15,     13547.20,     13589.65,     13447.05,     13567.85,9.7
,NIFTY50 EQL Wgt,     14320.30,     14319.40,     14387.20,     14219.65,     14370.65,50.35
,NIFTY100 EQL Wgt,     15319.80,     15327.10,     15351.75,     15189.70,     15335.85,16.05
,NIFTY100 LowVol30,     10641.05,     10629.45,     10650.25,     10572.75,     10633.20,-7.85
,NIFTY Alpha 50,     19257.10,     19296.25,     19313.95,     19173.25,     19300.30,43.2
,NIFTY MIDCAP 150,      7749.10,      7751.50,      7778.40,      7689.65,      7771.35,22.25
,NIFTY SMLCAP 50,      3427.75,      3435.50,      3438.25,      3408.20,      3429.60,1.85
,NIFTY SMLCAP 250,      5912.60,      5927.75,      5935.35,      5875.95,      5925.10,12.5
,NIFTY MIDSML 400,      7091.95,      7099.05,      7115.35,      7040.90,      7110.65,18.7
,NIFTY200 QUALTY30,     11833.40,     11812.45,     11844.10,     11769.05,     11834.20,.8
,Nifty FinSrv25 50,     14177.90,     14175.15,     14306.45,     14048.05,     14282.40,104.5
,NIFTY AlphaLowVol,     13411.40,     13423.45,     13438.10,     13360.05,     13387.90,-23.5
,Nifty200Momentm30,     13306.05,     13317.85,     13322.65,     13216.00,     13240.40,-65.65
,Nifty100ESGSecLdr,      2323.95,      2321.65,      2328.65,      2307.55,      2325.00,1.05
,Nifty IT,     22746.70,     22656.35,     22779.70,     22608.35,     22715.10,-31.6
,Nifty Next 50,     32043.45,     32079.05,     32083.35,     31759.05,     31972.70,-70.75
,Nifty Bank,     30745.90,     30805.40,     30805.85,     30345.75,     30691.05,-54.85
,NIFTY MIDCAP 100,     20571.25,     20569.55,     20692.15,     20388.35,     20668.05,96.8
,Nifty 500,     11215.25,     11212.35,     11234.45,     11128.40,     11223.90,8.65
,Nifty 100,     13693.20,     13685.65,     13716.15,     13583.55,     13697.70,4.5
,Nifty Midcap 50,      5789.90,      5792.30,      5845.75,      5726.75,      5834.75,44.85
,Nifty Realty,       289.90,       289.75,       290.05,       285.15,       289.00,-.9
,Nifty Infra,      3652.00,      3660.50,      3660.50,      3615.65,      3652.45,.45
,Nifty Energy,     17351.35,     17393.00,     17393.00,     17101.80,     17281.35,-70
,Nifty FMCG,     34411.65,     34329.50,     34360.80,     33906.10,     33967.90,-443.75
,Nifty MNC,     15611.45,     15607.70,     15617.30,     15465.85,     15520.40,-91.05
,Nifty Pharma,     12459.90,     12498.35,     12556.35,     12400.70,     12432.60,-27.3
,Nifty PSE,      2905.20,      2913.25,      2913.25,      2858.40,      2895.45,-9.75
,Nifty PSU Bank,      1860.75,      1855.30,      1855.30,      1804.85,      1833.60,-27.15
,Nifty Serv Sector,     18807.30,     18800.10,     18908.45,     18662.30,     18887.15,79.85
,India VIX,19.4025,19.4025,19.8275,15.6925,19.3450,-0.0575
,Nifty Auto,      9093.10,      9078.25,      9168.70,      9052.05,      9149.75,56.65
,Nifty Metal,      3189.50,      3188.70,      3219.55,      3150.60,      3214.15,24.65
,Nifty Media,      1691.85,      1690.15,      1729.20,      1667.80,      1722.15,30.3
,NIFTY SMLCAP 100,      6879.75,      6896.25,      6905.80,      6840.15,      6892.70,12.95
,Nifty 200,      7040.30,      7036.75,      7052.45,      6983.55,      7046.15,5.85
,Nifty Div Opps 50,      2853.75,      2847.85,      2849.55,      2820.60,      2835.65,-18.1
,Nifty Commodities,      3801.35,      3805.75,      3819.20,      3766.65,      3815.30,13.95
,Nifty Consumption,      5801.90,      5793.45,      5796.05,      5757.50,      5787.35,-14.55
,Nifty Fin Service,     14561.50,     14569.65,     14695.15,     14437.60,     14673.00,111.5
,Nifty50 Div Point,        79.54,        79.54,        79.54,        79.54,        79.54,0
,Nifty100 Liq 15,      3294.35,      3298.90,      3315.50,      3268.35,      3310.30,15.95
,Nifty CPSE,      1703.70,      1708.40,      1709.75,      1675.50,      1698.20,-5.5
,Nifty GrowSect 15,      6830.55,      6824.45,      6861.30,      6767.75,      6849.00,18.45
,Nifty50 PR 2x Lev,      5724.15,      5714.40,      5749.10,      5630.15,      5731.85,7.7
,Nifty50 PR 1x Inv,       324.20,       324.50,       326.90,       323.50,       324.00,-.2
,Nifty50 TR 2x Lev,      7601.45,      7588.55,      7634.60,      7476.65,      7611.70,10.25
,Nifty50 TR 1x Inv,       281.50,       281.75,       283.80,       280.90,       281.30,-.2
,Nifty50 Value 20,      6695.90,      6678.90,      6683.75,      6622.95,      6659.10,-36.8
,Nifty Mid Liq 15,      5058.35,      5059.20,      5132.15,      5026.05,      5117.20,58.85
,Nifty Pvt Bank,     16986.80,     17023.50,     17023.95,     16777.45,     16982.10,-4.7
,NIFTY100 Qualty30,      3194.15,      3189.45,      3205.45,      3177.05,      3201.90,7.75
,Nifty GS 8 13Yr,      2244.93,      2245.31,      2247.65,      2245.30,      2245.69,.76
,Nifty GS 10Yr,      2021.96,      2022.29,      2025.57,      2021.76,      2022.97,1.01
,Nifty GS 10Yr Cln,       965.23,       965.23,       966.83,       964.97,       965.56,.33
,Nifty GS 4 8Yr,      2397.08,      2397.46,      2401.28,      2397.46,      2399.66,2.58
,Nifty GS 11 15Yr,      2433.74,      2434.17,      2436.94,      2433.30,      2434.34,.6
,Nifty GS 15YrPlus,      2672.19,      2672.68,      2673.43,      2672.68,      2673.43,1.24
,Nifty GS Compsite,      2291.57,      2291.95,      2294.92,      2291.95,      2292.85,1.28

,ADVANCES,946
,DECLINES,1012
,UNCHANGED,64

,Total securities that have hit their price bands today,383

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,BAJFINANCE,EQ,      4898.65,      5122.50,4.57,2985.97
,RELIANCE,EQ,      1991.30,      1974.35,-0.85,1689.63
,HDFCBANK,EQ,      1372.15,      1391.30,1.4,1488.71
,ICICIBANK,EQ,       525.80,       518.05,-1.47,1394.39
,AXISBANK,EQ,       615.90,       607.10,-1.43,1353.48
,HDFC,EQ,      2302.65,      2350.35,2.07,1179.12
,ZEEL,EQ,       215.40,       232.00,7.71,1067.27
,MAJESCO,EQ,       972.00,       982.35,1.06,1054.22
,CANBK,EQ,       127.40,       122.00,-4.24,1046.5
,BAJAJFINSV,EQ,      8933.50,      9296.95,4.07,1027.96
,SBIN,EQ,       274.20,       270.65,-1.29,943.46
,BURGERKING,EQ,       135.00,       162.00,20,940.42
,LT,EQ,      1249.65,      1246.25,-0.27,858.51
,ULTRACEMCO,EQ,      5073.75,      5156.85,1.64,841.5
,TATASTEEL,EQ,       626.75,       635.35,1.37,828.43
,KOTAKBANK,EQ,      1939.35,      1951.15,0.61,804.44
,YESBANK,EQ,        18.50,        18.30,-1.08,800.19
,INFY,EQ,      1164.55,      1154.60,-0.85,798.87
,IRCTC,EQ,      1479.00,      1441.00,-2.57,766.32
,TATAMOTORS,EQ,       177.65,       178.90,0.7,723.7
,EICHERMOT,EQ,      2400.45,      2475.20,3.11,716.04
,INDUSINDBK,EQ,       921.25,       926.75,0.6,703.73
,MARUTI,EQ,      7696.80,      7765.25,0.89,688.55
,HCLTECH,EQ,       873.00,       886.00,1.49,664.76
,BHARTIARTL,EQ,       503.05,       504.20,0.23,657.2

,Top Five Nifty 50 Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,BAJFINANCE,EQ,      5122.50,      4898.65,4.57
,BAJAJFINSV,EQ,      9296.95,      8933.50,4.07
,EICHERMOT,EQ,      2475.20,      2400.45,3.11
,JSWSTEEL,EQ,       365.90,       357.50,2.35
,SHREECEM,EQ,     24259.65,     23722.20,2.27

,Top Five Nifty 50 Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,NESTLEIND,EQ,     18189.90,     18591.80,-2.16
,HINDUNILVR,EQ,      2320.05,      2370.75,-2.14
,BPCL,EQ,       398.60,       405.45,-1.69
,ICICIBANK,EQ,       518.05,       525.80,-1.47
,AXISBANK,EQ,       607.10,       615.90,-1.43

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE ,TRADED QUANTITY
,20MICRONS,EQ,        35.20,                  2586359.95,72887
,21STCENMGM,EQ,        10.55,                    44188.00,4205
,396GS2022,GS,        85.82,                       85.82,1
,3IINFOTECH,EQ,         5.10,                119227053.60,23576852
,3MINDIA,EQ,     22982.75,                 95011908.10,4148
,3PLAND,EQ,        12.35,                   158587.40,12423
,5PAISA,EQ,       324.40,                  4045245.60,12402
,601GS2028,GS,        64.06,                       64.06,1
,619GS2034,GS,        99.00,                     9900.00,100
,63MOONS,BE,        82.10,                  4956451.45,60690
,706GS2046,GS,       100.01,                     2900.29,29
,716GS2050,GS,       109.50,                     9669.47,88
,719GS2060,GS,       115.72,                      220.45,2
,757GS2033,GS,       106.70,                    10670.00,100
,8KMILES,BE,        74.90,                  1261321.90,16892
,A2ZINFRA,EQ,         4.70,                  3751176.25,820963
,AAATECH,SM,        42.50,                   255150.00,6000
,AAKASH,EQ,        59.35,                  1915684.90,32796
,AARON,EQ,        50.35,                   733018.60,14731
,AARTIDRUGS,EQ,       775.20,                262029154.50,338152
,AARTIIND,EQ,      1217.65,                664943110.90,548632
,AARTISURF,EQ,      1118.70,                101581464.95,92864
,AARVEEDEN,EQ,        19.80,                 12976626.80,667808
,AARVI,EQ,        44.05,                   600550.50,13682
,AAVAS,EQ,      1662.20,                 62362036.80,37296
,ABAN,BE,        30.60,                  2592855.85,85541
,ABB,EQ,      1154.35,                 65527294.65,56631
,ABCAPITAL,EQ,        90.75,                186625456.05,2062068
,ABFRL,EQ,       160.20,                221655251.90,1383021
,ABFRLPP,E1,       101.05,                  1023316.05,10145
,ABMINTLTD,BE,        25.00,                     9620.40,411
,ABSLBANETF,EQ,       304.09,                   120697.01,404
,ABSLNN50ET,EQ,       314.90,                     6605.62,21
,ABSLRIF6RG,MF,         6.90,                     3450.00,500
,ACCELYA,EQ,      1050.80,                 65452758.15,62339
,ACCURACY,EQ,        34.40,                    12040.00,350
,ACE,EQ,       132.15,                127958121.55,966143
,ADANIENT,EQ,       462.45,               2185563543.25,4779869
,ADANIGAS,EQ,       358.70,                560499342.50,1570530
,ADANIPOWER,EQ,        48.05,               1697490570.70,35000800
,ADFFOODS,EQ,       560.05,                 21830109.25,38948
,ADHUNIKIND,EQ,        25.30,                  3113607.90,123719
,ADL,BE,        29.80,                   144966.00,4982
,ADORWELD,EQ,       277.55,                 22113325.30,79694
,ADROITINFO,BE,         7.25,                    92365.00,12740
,ADSL,EQ,        29.85,                  3558760.95,120415
,ADVANIHOTR,BE,        54.00,                   228709.40,4230
,ADVENZYMES,EQ,       348.70,                114885258.65,329005
,AEGISCHEM,EQ,       244.75,                 57527813.65,233744
,AFFLE,EQ,      3878.55,                317994359.65,83300
,AGARIND,EQ,       100.85,                  1820397.95,17944
,AGCNET,BE,       614.90,                  2397915.90,3890
,AGRITECH,EQ,        39.85,                   542448.25,13640
,AGROPHOS,EQ,        19.05,                  3393694.45,178493
,AHLADA,SM,        90.95,                   722650.00,8000
,AHLEAST,EQ,       172.95,                  1809230.20,10552
,AHLUCONT,EQ,       262.45,                  3912190.35,14926
,AHLWEST,EQ,       276.45,                   751677.90,2716
,AIAENG,EQ,      1946.20,                 32170988.95,16498
,AIRAN,EQ,        17.20,                   732595.30,42006
,AJANTPHARM,EQ,      1687.00,                128752771.75,76148
,AJMERA,EQ,       138.00,                 54281608.30,393042
,AKASH,EQ,       248.65,                  6624028.50,26919
,AKG,SM,        57.10,                  1095040.00,19200
