,12-Feb-2020
The Nifty witnessed an intraday movement of about 87.45 points.The closing index was 0.77 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 35861.12
, Traded Quantity (in Lakhs), 17362.42
, Number of Trades, 12159649
, Total Market Capitalisation (Rs. Crores), 15823968.89

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     12107.90,     12151.00,     12231.75,     12144.30,     12201.20,93.3
,NIFTY50 EQL Wgt,     12267.80,     12307.70,     12352.70,     12301.10,     12313.35,45.55
,NIFTY100 EQL Wgt,     13410.15,     13445.45,     13490.20,     13394.85,     13418.90,8.75
,NIFTY100 LowVol30,      8938.75,      8965.65,      9040.30,      8963.45,      9013.85,75.1
,NIFTY Alpha 50,     14253.45,     14308.70,     14355.70,     14253.30,     14304.30,50.85
,NIFTY MIDCAP 150,      6751.20,      6769.20,      6777.60,      6728.85,      6740.10,-11.1
,NIFTY SMLCAP 50,      2991.30,      3005.20,      3005.50,      2988.50,      2992.45,1.15
,NIFTY SMLCAP 250,      5228.40,      5249.35,      5249.75,      5206.75,      5217.50,-10.9
,NIFTY MIDSML 400,      6206.25,      6225.40,      6229.10,      6184.35,      6195.20,-11.05
,NIFTY200 QUALTY30,     10015.10,     10043.25,     10131.45,     10040.70,     10097.65,82.55
,Nifty IT,     16452.30,     16462.25,     16599.05,     16419.45,     16538.10,85.8
,Nifty Next 50,     28854.35,     28927.40,     29045.95,     28743.45,     28855.35,1
,Nifty Bank,     31300.60,     31441.15,     31588.60,     31398.15,     31492.90,192.3
,NIFTY MIDCAP 100,     18206.20,     18248.60,     18273.75,     18126.05,     18169.35,-36.85
,Nifty 500,      9987.05,     10020.60,     10067.70,     10015.85,     10037.10,50.05
,Nifty 100,     12246.20,     12288.15,     12362.00,     12282.20,     12327.70,81.5
,Nifty Midcap 50,      4950.45,      4966.85,      4982.95,      4928.00,      4945.25,-5.2
,Nifty Realty,       317.80,       318.00,       318.65,       311.40,       315.20,-2.6
,Nifty Infra,      3281.10,      3289.10,      3301.95,      3280.30,      3290.15,9.05
,Nifty Energy,     15233.45,     15268.60,     15380.75,     15198.80,     15234.20,.75
,Nifty FMCG,     30414.55,     30494.95,     31084.45,     30488.45,     30986.25,571.7
,Nifty MNC,     14066.40,     14092.60,     14233.25,     14083.05,     14174.05,107.65
,Nifty Pharma,      8324.65,      8341.70,      8375.00,      8238.95,      8265.05,-59.6
,Nifty PSE,      3061.30,      3067.80,      3084.10,      3045.35,      3051.90,-9.4
,Nifty PSU Bank,      2293.40,      2312.00,      2312.00,      2243.45,      2249.25,-44.15
,Nifty Serv Sector,     17549.95,     17617.80,     17724.80,     17602.35,     17657.20,107.25
,India VIX,13.8800,13.8800,13.8800,13.1475,13.6225,-0.2575
,Nifty Auto,      7892.40,      7932.30,      7961.10,      7905.75,      7933.80,41.4
,Nifty Metal,      2651.75,      2669.00,      2691.05,      2653.05,      2668.25,16.5
,Nifty Media,      1827.45,      1836.65,      1845.15,      1817.35,      1824.20,-3.25
,NIFTY SMLCAP 100,      6190.80,      6223.70,      6224.10,      6166.00,      6176.20,-14.6
,Nifty 200,      6288.10,      6308.85,      6342.40,      6305.80,      6323.80,35.7
,Nifty Div Opps 50,      2512.40,      2517.00,      2534.95,      2516.50,      2528.30,15.9
,Nifty Commodities,      3379.90,      3393.35,      3410.55,      3375.25,      3378.25,-1.65
,Nifty Consumption,      5106.40,      5123.50,      5183.65,      5119.80,      5166.95,60.55
,Nifty Fin Service,     14589.55,     14668.80,     14747.70,     14632.55,     14685.40,95.85
,Nifty50 Div Point,       120.55,       120.55,       120.55,       120.55,       120.55,0
,Nifty100 Liq 15,      3705.70,      3718.85,      3735.40,      3692.00,      3698.65,-7.05
,Nifty CPSE,      1701.25,      1707.70,      1717.75,      1700.35,      1703.85,2.6
,Nifty GrowSect 15,      6324.65,      6338.20,      6419.95,      6333.70,      6389.70,65.05
,Nifty50 PR 2x Lev,      5189.65,      5225.90,      5294.95,      5220.85,      5268.95,79.3
,Nifty50 PR 1x Inv,       387.60,       386.30,       386.50,       383.70,       384.70,-2.9
,Nifty50 TR 2x Lev,      6749.15,      6796.30,      6886.10,      6789.65,      6852.25,103.1
,Nifty50 TR 1x Inv,       339.95,       338.80,       338.95,       336.55,       337.40,-2.55
,Nifty50 Value 20,      5485.65,      5501.00,      5562.05,      5498.75,      5547.30,61.65
,Nifty Mid Liq 15,      4325.85,      4340.20,      4350.45,      4296.50,      4319.25,-6.6
,Nifty Pvt Bank,     17201.75,     17231.60,     17347.40,     17204.90,     17318.95,117.2
,NIFTY100 Qualty30,      2751.25,      2756.70,      2781.00,      2755.85,      2771.85,20.6
,Nifty GS 8 13Yr,      2059.33,      2059.71,      2060.13,      2058.14,      2058.24,-1.09
,Nifty GS 10Yr,      1892.87,      1893.20,      1893.20,      1890.84,      1890.98,-1.89
,Nifty GS 10Yr Cln,       949.72,       949.72,       949.72,       948.51,       948.58,-1.14
,Nifty GS 4 8Yr,      2194.43,      2194.84,      2195.26,      2194.14,      2194.79,.36
,Nifty GS 11 15Yr,      2210.94,      2211.37,      2211.37,      2209.62,      2210.18,-.76
,Nifty GS 15YrPlus,      2402.56,      2403.02,      2403.02,      2403.02,      2403.02,.46
,Nifty GS Compsite,      2098.91,      2099.30,      2099.30,      2098.04,      2098.36,-.55

,ADVANCES,722
,DECLINES,1109
,UNCHANGED,119

,Total securities that have hit their price bands today,336

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,IBULHSGFIN,EQ,       344.95,       339.75,-1.51,2022.83
,ICFL,N2,       975.00,                    48150.00,50
,ICFL,N1,       999.90,                    35996.40,36
,ICFL,N3,       941.00,                    47941.00,51
,ICFL,N9,      1000.00,                    40000.00,40
,ICFL,NF,       925.00,                   185100.00,200
,ICICI500,EQ,       162.74,                  3183608.26,19577
,ICICIB22,EQ,        32.81,                  4541313.40,138112
,ICICIBANKN,EQ,       315.71,                   801505.22,2537
,ICICIBANKP,EQ,       173.95,                    19581.60,113
,ICICIGOLD,EQ,        36.60,                   493297.32,13506
,ICICILIQ,EQ,      1000.00,                 10721988.25,10722
,ICICILOVOL,EQ,        92.62,                    49553.73,533
,ICICIM150,EQ,        66.80,                   443078.76,6592
,ICICIMCAP,EQ,        68.95,                 21502219.55,311716
,ICICINF100,EQ,       131.63,                   102673.87,779
,ICICINIFTY,EQ,       128.73,                  6368685.38,49481
,ICICINV20,EQ,        58.02,                   577553.82,9936
,ICICINXT50,EQ,        29.03,                  1129152.97,38732
,ICICISENSX,EQ,       441.21,                    38905.96,88
,ICIL,EQ,        60.90,                105711708.70,1835484
,ICRA,EQ,      2980.45,                 10740996.65,3548
,IDBI,EQ,        34.75,                128110052.10,3644164
,IDBIGOLD,EQ,      3706.75,                   578289.35,156
,IDFC,EQ,        35.20,                 23212654.80,655754
,IDFCFIRSTB,EQ,        40.95,                318235027.75,7732846
,IDFCFIRSTB,ND,      5280.00,                    57600.04,11
,IDFCFIRSTB,N2,     10010.00,                   129985.04,13
,IDFCFIRSTB,N6,      9705.25,                   135845.50,14
,IDFCFIRSTB,NA,      9800.00,                   254547.06,26
,IDFCFIRSTB,NC,      9385.00,                    75080.00,8
,IDFCFIRSTB,N4,      9600.50,                    96005.00,10
,IDFCFIRSTB,NB,      5259.00,                    42076.00,8
,IDFCFIRSTB,N8,      9855.00,                    78824.04,8
,IDFNIFTYET,EQ,       122.30,                    21744.40,177
,IEX,EQ,       190.25,                363782286.10,1915509
,IFBAGRO,EQ,       354.55,                  3222782.30,9003
,IFBIND,EQ,       545.20,                 14619685.80,26753
,IFCI,EQ,         5.70,                 10574866.40,1844199
,IFCI,NL,       937.50,                   133025.50,142
,IFCI,NH,       981.59,                   324070.00,330
,IFGLEXPOR,EQ,       157.05,                   435949.00,2755
,IGARASHI,EQ,       314.15,                 22341427.75,70040
,IGL,EQ,       520.90,               1636553256.70,3164212
,IGPL,EQ,       172.15,                  2287283.85,13208
,IIFCL,N4,      1293.00,                   131266.45,102
,IIFL,EQ,       196.50,                117073970.65,606055
,IIFLFIN,NN,       979.90,                    21557.90,22
,IIFLFIN,NJ,      1043.40,                  3864114.20,3703
,IIFLFIN,NF,       996.36,                  1534101.10,1539
,IIFLFIN,NK,      1000.00,                  5000050.00,5000
,IIFLFIN,NH,       957.00,                    24882.00,26
,IIFLFIN,NG,       993.36,                  4136783.20,4175
,IIFLFIN,NE,      1080.00,                  6848715.00,6342
,IIFLFIN,ND,       995.00,                    14925.00,15
,IIFLSEC,EQ,        58.85,                 88226488.70,1509208
,IIFLWAM,EQ,      1546.85,                 21866320.40,14215
,IIHFL,N2,      1013.80,                  1041203.65,1027
,IITL,EQ,        81.95,                   358881.75,4296
,IL&FSENGG,BZ,         1.75,                     7457.70,4191
,IL&FSTRANS,BZ,         1.85,                     9048.60,4952
,IMFA,EQ,       203.10,                  2874350.25,14075
,IMPAL,EQ,       570.00,                  1190203.45,2085
,IMPEXFERRO,BE,          .40,                     3862.15,10749
,INDBANK,EQ,         7.25,                   210924.85,28677
,INDHOTEL,EQ,       137.95,                 39350703.25,284494
,INDIACEM,EQ,        74.35,                105553259.80,1410880
,INDIAGLYCO,EQ,       315.75,                679218282.25,2181320
,INDIAMART,EQ,      2421.55,                353581419.10,144932
,INDIANB,EQ,        89.65,                125747583.15,1389296
,INDIANCARD,EQ,       113.35,                    37267.65,326
,INDIANHUME,EQ,       227.45,                  8426808.45,36626
,INDIGRID,IV,        96.69,                103265396.64,1075032
,INDLMETER,BE,        20.55,                    74639.70,3696
,INDNIPPON,EQ,       365.80,                  3275086.75,8941
,INDOCO,EQ,       239.00,                 38236322.95,162144
,INDORAMA,EQ,        22.20,                   581492.45,25905
,INDOSOLAR,BZ,          .80,                   111454.20,137454
,INDOSTAR,EQ,       285.55,                 28721850.40,100578
,INDOTECH,BE,       115.00,                   148709.75,1298
,INDOTHAI,EQ,        22.50,                    54301.85,2409
,INDOWIND,BE,         2.80,                    12621.95,4391
,INDRAMEDCO,EQ,        42.85,                  2824183.75,65693
,INDSWFTLAB,EQ,        21.20,                   334910.90,15776
,INDSWFTLTD,EQ,         2.85,                    82482.60,28141
,INDTERRAIN,EQ,        58.85,                   207322.60,3459
,INEOSSTYRO,EQ,       764.55,                  2392901.95,3137
,INFIBEAM,EQ,        57.25,                 44880366.45,777018
,INFOBEAN,EQ,       118.00,                 20073948.90,173622
,INFRABEES,EQ,       338.75,                    34925.61,103
,INGERRAND,EQ,       645.65,                  9183882.05,14134
,INNOVANA,SM,       111.30,                   111300.00,1000
,INOXLEISUR,EQ,       463.40,                111442689.95,239244
,INOXWIND,EQ,        37.30,                  3854906.80,102369
,INSECTICID,EQ,       498.00,                 19854268.40,39527
,INSPIRISYS,EQ,        36.60,                   490927.70,13608
,INTEGRA,BE,          .60,                        6.65,11
,INTELLECT,EQ,       155.05,                 17611158.70,113146
,INTENTECH,EQ,        23.70,                   452763.50,19035
,INVENTURE,EQ,        13.15,                   416181.50,31737
,IOB,EQ,         9.45,                 16589791.60,1736267
,IOLCP,EQ,       186.60,                 99241980.50,519052
,IPCALAB,EQ,      1323.80,               1447653037.85,1113619
,IRB,EQ,       106.95,                187875687.95,1748094
,IRBINVIT,IV,        50.17,                 87002100.00,1755000
,IRCON,EQ,       462.35,                165600979.00,358564
,IRCTC,EQ,      1415.25,               7527709132.45,5342502
,IREDA,N7,      1150.16,                   171351.76,149
,IRFC,NJ,      1164.00,                  4458477.74,3835
,IRFC,NC,      1258.00,                   654160.00,520
,IRFC,NA,      1281.00,                    11575.00,9
,IRFC,NO,      1172.12,                     5860.60,5
,IRFC,N3,      1066.00,                     5330.00,5
,IRFC,N1,      1074.00,                   253668.50,236
,IRFC,N9,      1179.49,                    50722.55,43
,IRISDOREME,SM,       145.00,                   919200.00,6400
,ISEC,EQ,       475.25,                 72118668.25,150514
,ISFT,EQ,        69.80,                  1098372.75,15938
,ISMTLTD,EQ,         4.05,                   230944.00,57428
,ITDC,EQ,       315.25,                 59545973.45,185751
,ITDCEM,EQ,        62.10,                 41099679.95,688760
,ITI,EQ,        84.50,                 37093574.05,436417
,IVC,EQ,         3.15,                   266151.70,83441
,IVP,EQ,        50.00,                    68927.20,1401
,IVZINGOLD,EQ,      3670.00,                    51475.00,14
,IZMO,EQ,        21.85,                   115750.15,5323
,J&KBANK,EQ,        19.55,                 55704521.80,2815755
,JAGRAN,EQ,        68.65,                 33675997.00,492052
,JAGSNPHARM,EQ,        27.95,                   600373.00,21364
,JAIBALAJI,EQ,        27.25,                   164042.70,6016
,JAICORPLTD,EQ,       107.75,                110451656.20,1012416
,JAINSTUDIO,BE,         1.55,                       23.25,15
,JAKHARIA,SM,       180.00,                   144000.00,800
,JAMNAAUTO,EQ,        43.35,                 32797349.65,761946
,JASH,EQ,       142.00,                 15510486.20,111414
,JAYAGROGN,EQ,       104.50,                  1427191.30,13676
,JAYBARMARU,EQ,       236.75,                  4943636.80,20571
,JAYNECOIND,EQ,         3.60,                   107298.15,29196
,JAYSREETEA,EQ,        52.55,                 45179835.40,837766
,JBCHEPHARM,EQ,       566.75,                 35519741.85,62333
,JBFIND,EQ,        13.65,                   454353.90,33286
,JBMA,EQ,       237.85,                  2847114.70,11888
,JCHAC,EQ,      2792.85,                 50460211.20,18372
,JETAIRWAYS,BZ,        30.70,                  1174735.50,38265
,JETKNIT,SM,        23.60,                    35400.00,1500
,JHS,EQ,        12.75,                   827835.45,65139
,JIKIND,BE,          .30,                     1047.00,3490
,JINDALPHOT,EQ,        14.20,                    25198.25,1776
,JINDALPOLY,EQ,       258.40,                 13425153.50,51327
,JINDALSAW,EQ,        82.95,                 43190470.85,515674
,JINDALSTEL,EQ,       197.00,               2419353287.85,12307478
,JINDCOT,BE,         1.60,                     4762.50,3075
,JINDRILL,EQ,        99.05,                  2446652.75,24431
,JINDWORLD,EQ,        61.00,                  7919453.50,127727
,JISLDVREQS,EQ,         6.60,                   139320.65,21102
,JISLJALEQS,EQ,         6.85,                  8682105.80,1258482
,JITFINFRA,BE,         8.50,                     7005.70,826
,JIYAECO,EQ,        16.75,                  2172189.35,128535
,JKCEMENT,EQ,      1419.05,                126969698.65,89405
,JKIL,EQ,       150.65,                 70091542.65,468011
,JKLAKSHMI,EQ,       347.40,                 21616864.40,61713
,JKPAPER,EQ,       124.25,                 52814220.45,425752
,JKTYRE,EQ,        71.50,                 34182773.15,476172
,JMA,EQ,        25.90,                    70120.75,2728
,JMCPROJECT,EQ,        89.45,                 11413744.25,126914
,JMFINANCIL,EQ,       115.20,                 55001027.45,481214
,JMTAUTOLTD,EQ,         1.25,                    78583.80,64354
,JOCIL,EQ,       123.70,                   612404.00,4855
,JPASSOCIAT,EQ,         1.80,                 10336055.90,5740017
,JPINFRATEC,EQ,         1.05,                   481163.20,451370
,JPOLYINVST,EQ,        12.20,                      206.65,17
,JPPOWER,EQ,         1.80,                 10992788.90,5985048
,JSL,EQ,        41.60,                 61289244.65,1471218
,JSLHISAR,EQ,        76.60,                 13075861.95,171636
,JSWENERGY,EQ,        64.10,                 55207640.25,869723
,JSWHL,EQ,      2676.75,                  5161727.30,1923
,JSWSTEEL,P2,         1.20,                    10674.65,8732
,JTEKTINDIA,EQ,        82.20,                  2438892.60,29495
,JUBILANT,EQ,       536.55,                 50878930.85,94279
,JUBLFOOD,EQ,      1820.00,               2351251644.20,1281489
,JUBLINDS,BE,       129.10,                   970029.30,7433
,JUMPNET,EQ,        52.40,                 13673258.55,252220
,JUNIORBEES,EQ,       300.10,                 11455854.77,38165
,JUSTDIAL,EQ,       505.70,                936274390.90,1848092
,JVLAGRO,BZ,          .45,                    14542.10,32488
,JYOTHYLAB,EQ,       141.20,                 17057932.60,120714
,KABRAEXTRU,EQ,        73.05,                   676165.90,9281
,KAJARIACER,EQ,       549.20,                 51487568.55,93636
,KAKATCEM,EQ,       184.45,                  9317545.80,49208
,KALPATPOWR,EQ,       401.60,                108052598.25,266208
,KALYANIFRG,BE,       159.50,                    15951.00,100
,KAMATHOTEL,EQ,        37.00,                  1169847.90,31265
,KAMDHENU,EQ,        86.50,                   508088.05,5897
,KANANIIND,BE,         2.70,                   115554.60,42798
,KANORICHEM,EQ,        40.70,                   701723.45,17096
,KANSAINER,EQ,       509.05,                 77365843.10,152777
,KARDA,EQ,       142.95,                 11790766.95,82725
,KARMAENG,BE,        12.80,                     1479.60,117
,KARURVYSYA,EQ,        48.95,                 19512930.25,398952
,KAUSHALYA,BE,          .35,                     3521.80,8892
,KAYA,EQ,       315.35,                  3308484.40,10406
,KCP,EQ,        64.20,                  1019202.90,15878
,KCPSUGIND,EQ,        14.80,                  1312506.10,88064
,KDDL,EQ,       280.20,                   203341.70,722
,KEC,EQ,       345.25,                100426506.10,290936
,KECL,EQ,        15.00,                  1064938.75,69993
,KEERTI,SM,        75.15,                  4659300.00,62000
,KEI,EQ,       529.55,                119430059.80,224570
,KELLTONTEC,EQ,        16.85,                  2805829.60,164979
,KENNAMET,EQ,      1029.95,                 20992843.10,20587
,KERNEX,BE,        18.50,                   267288.50,14507
,KESORAMIND,EQ,        43.80,                 15225415.80,343566
,KGL,BZ,          .25,                   146070.50,584417
,KHADIM,EQ,       122.65,                 50114367.40,396494
,KHAITANLTD,BE,        20.40,                       40.80,2
,KHFM,SM,        26.20,                   156600.00,6000
,KICL,EQ,      1613.05,                   923387.50,567
,KILITCH,EQ,       121.25,                  1125204.25,9156
,KINGFA,EQ,       644.50,                  3594654.15,5597
,KIOCL,EQ,       117.15,                  1735756.10,14831
,KIRIINDUS,EQ,       403.20,                219087454.00,533739
,KIRLFER,EQ,        70.30,                   909979.20,12927
,KIRLOSBROS,EQ,       137.55,                  2294974.20,16473
,KIRLOSENG,EQ,       139.00,                  3127802.65,22363
,KIRLOSIND,EQ,       635.65,                   329332.70,512
,KITEX,EQ,       157.10,                363376385.85,2259726
,KKCL,EQ,       993.00,                   312678.25,314
,KMSUGAR,EQ,         8.20,                   920967.30,113570
,KNRCON,EQ,       278.40,                 15362324.75,54895
,KOHINOOR,EQ,         8.30,                   174452.45,20779
,KOKUYOCMLN,EQ,        74.10,                  1674448.95,22767
,KOLTEPATIL,EQ,       232.20,                 10289862.35,44064
,KOPRAN,EQ,        29.80,                  3145333.90,103776
,KOTAKBKETF,EQ,       323.00,                  2296540.26,7108
,KOTAKGOLD,EQ,       356.70,                  2294494.60,6419
,KOTAKNIFTY,EQ,       126.60,                 21595925.88,169018
,KOTAKNV20,EQ,        59.12,                   511621.47,8670
,KOTAKPSUBK,EQ,       223.19,                   590512.00,2643
,KOTARISUG,EQ,        14.45,                   853494.20,57907
,KOTHARIPET,EQ,        16.50,                   131201.05,7906
,KOTHARIPRO,EQ,        67.55,                   491588.15,7140
,KPITTECH,EQ,        91.05,                 14146793.65,153058
,KPRMILL,EQ,       633.95,                  7316483.40,11453
,KRBL,EQ,       291.20,                 77146747.15,262348
,KREBSBIO,EQ,        88.85,                   115305.35,1307
,KRIDHANINF,BE,         2.10,                   369819.20,169089
,KRISHANA,BE,        51.25,                    16346.00,320
,KSB,EQ,       717.95,                  4089308.05,5658
,KSCL,EQ,       472.00,                 12421030.20,26223
,KSERASERA,BE,          .15,                    61182.55,581169
,KSK,BE,          .45,                   148602.40,342367
,KSL,EQ,       245.25,                 20669861.50,83465
,KTKBANK,EQ,        73.90,                 38149680.40,512900
,KUANTUM,EQ,       564.10,                  8154029.45,14382
,KWALITY,BE,         1.95,                  1121866.25,545474
,L&TFINANCE,N8,      1070.16,                   162744.00,152
,L&TFINANCE,NK,      1076.00,                   118510.10,110
,L&TFINANCE,Y3,      1010.00,                   297975.00,295
,L&TFINANCE,NO,      1085.00,                    80290.00,74
,L&TFINANCE,NA,      1075.00,                   268750.00,250
,L&TFINANCE,Y9,      1029.00,                     1029.00,1
,L&TINFRA,N4,      1915.00,                   301889.41,158
,L&TINFRA,N1,      1000.00,                    34960.00,35
,L&TINFRA,N6,      1995.61,                   113738.36,57
,L&TINFRA,N2,      1951.00,                     9755.00,5
,L&TINFRA,N5,      1053.00,                    21070.00,20
,LAGNAM,SM,        11.00,                   165000.00,15000
,LAKSHVILAS,EQ,        20.75,                 10782281.00,519628
,LALPATHLAB,EQ,      1644.25,                391652718.35,236127
,LAMBODHARA,EQ,        34.00,                   142820.90,4207
,LAOPALA,EQ,       192.55,                  6008325.05,31110
,LASA,BE,        39.40,                  2462380.55,64306
,LAURUSLABS,EQ,       439.65,                164467388.35,372829
,LAXMIMACH,EQ,      3270.05,                 10651692.30,3243
,LEMONTREE,EQ,        52.30,                 16725889.50,320045
,LEXUS,SM,         9.00,                    43400.00,5000
,LFIC,EQ,        52.00,                    31060.50,604
,LGBBROSLTD,EQ,       284.55,                 10743114.75,37932
,LGBFORGE,BE,         2.85,                    31987.60,11223
,LIBERTSHOE,EQ,       129.85,                  8145334.30,62504
,LICHSGFIN,EQ,       422.70,               2044860130.55,4796478
,LICNETFGSC,EQ,        19.95,                    33380.88,1671
,LICNETFN50,EQ,       127.17,                    72620.53,578
,LICNETFSEN,EQ,       498.50,                     1991.00,4
,LICNFNHGP,EQ,       127.25,                    23710.60,188
,LINCOLN,EQ,       201.85,                  7519638.40,37519
,LINCPEN,EQ,       223.50,                   609581.20,2678
,LINDEINDIA,EQ,       746.40,                 97532396.80,129099
,LIQUIDBEES,EQ,       999.99,                597208692.09,597210
,LIQUIDETF,EQ,       999.99,                 44734989.55,44735
,LOKESHMACH,EQ,        32.00,                   245016.80,7639
,LOTUSEYE,EQ,        25.25,                   419174.55,16662
,LOVABLE,EQ,        72.85,                  3045362.80,41340
,LPDC,EQ,         1.30,                     2965.15,2289
,LSIL,EQ,          .50,                   166053.35,356891
,LTI,EQ,      2018.80,                516710570.60,254798
,LTTS,EQ,      1685.95,                 84215957.85,49645
,LUMAXIND,EQ,      1523.90,                  7279277.10,4841
,LUMAXTECH,EQ,       103.00,                  4987037.35,48021
,LUXIND,EQ,      1594.55,                203441953.60,130999
,LYKALABS,EQ,        19.65,                   318870.85,16284
,LYPSAGEMS,BE,         4.65,                    74113.25,16316
,M&MFIN,EQ,       390.90,                412246581.00,1054810
,M&MFIN,N2,      1071.77,                   322267.50,300
,M100,EQ,        18.94,                  1234643.64,64649
,M14RG,MF,         6.35,                    31750.00,5000
,M15RD,MF,         5.15,                    52350.00,10000
,M15RG,MF,         7.05,                    17625.00,2500
,M17RD,MF,         5.11,                    51100.00,10000
,M17RG,MF,         5.89,                    43002.00,7800
,M50,EQ,       119.50,                    77316.21,647
,MAANALU,EQ,        66.35,                   437656.45,6644
,MACPOWER,SM,        59.35,                    59375.00,1000
,MADHAV,EQ,        29.05,                   390646.00,13726
,MADHUCON,EQ,         3.10,                   161144.25,53309
,MADRASFERT,EQ,        18.05,                  1647227.75,90709
,MAGADSUGAR,EQ,       129.50,                 14227957.35,108364
,MAGMA,EQ,        55.05,                  4252133.70,76316
,MAGNUM,EQ,         3.10,                    13700.00,4490
,MAHABANK,EQ,        12.10,                  2399576.75,198018
,MAHAPEXLTD,BE,        99.95,                    49494.15,517
,MAHASTEEL,EQ,        95.25,                  1073788.35,11087
,MAHESHWARI,EQ,       256.40,                  9180036.65,35012
,MAHICKRA,SM,        89.80,                  1309650.00,15000
,MAHINDCIE,EQ,       171.35,                 17546495.70,102819
,MAHLIFE,EQ,       400.00,                  9827730.85,24619
,MAHLOG,EQ,       400.40,                 63076953.90,158428
,MAHSCOOTER,EQ,      4702.45,                 16144266.65,3442
,MAHSEAMLES,EQ,       358.60,                  7328441.70,20291
,MAITHANALL,EQ,       602.20,                 66568978.70,111402
,MAJESCO,EQ,       420.50,                 11416788.05,27003
,MALUPAPER,EQ,        32.45,                   685689.80,20914
,MAN50ETF,EQ,       124.04,                    99269.25,802
,MANAKALUCO,EQ,         4.25,                   104453.40,24843
,MANAKCOAT,EQ,         3.85,                   405985.15,105459
,MANAKSIA,EQ,        42.45,                 18019498.60,420680
,MANAKSTEEL,EQ,        10.10,                   213370.30,21032
,MANALIPETC,EQ,        18.65,                  7341680.95,390153
,MANAPPURAM,EQ,       163.90,                640018879.70,3869511
,MANAV,SM,         5.35,                    21400.00,4000
,MANGALAM,EQ,        30.65,                   658829.80,20973
,MANGCHEFER,EQ,        31.30,                  2589492.20,80891
,MANGLMCEM,EQ,       285.45,                  9610817.95,33439
,MANGTIMBER,BE,        10.00,                    35000.00,3500
,MANINDS,EQ,        59.15,                 17073001.80,278761
,MANINFRA,EQ,        29.50,                  1362752.65,45998
,MANUGRAPH,EQ,        13.60,                    14394.80,1027
,MANXT50,EQ,       289.00,                   324797.12,1125
,MARALOVER,EQ,        15.30,                    24797.75,1620
,MARATHON,EQ,        88.85,                   935817.10,10398
,MARINE,SM,       100.10,                   989900.00,10000
,MARKSANS,EQ,        20.95,                 62591372.45,2957236
,MASFIN,EQ,      1180.00,                 14872219.35,12638
,MASKINVEST,BE,        31.75,                      317.50,10
,MASTEK,EQ,       414.25,                 13818300.80,33197
,MATRIMONY,EQ,       460.25,                   272277.25,584
,MAWANASUG,EQ,        40.90,                 13605708.75,335067
,MAXINDIA,EQ,        87.00,                 11291114.70,128664
,MAXVIL,EQ,        51.40,                  6117470.15,119268
,MAYURUNIQ,EQ,       217.35,                 15657818.85,71961
,MAZDA,EQ,       520.00,                  1706853.05,3296
,MBAPL,BE,        71.40,                    14280.00,200
,MBECL,BE,         3.75,                    30959.15,8194
,MBLINFRA,EQ,         4.75,                   276751.65,54640
,MCDHOLDING,BE,        22.55,                   238787.35,10500
,MCL,SM,        98.65,                 23547480.00,256800
,MCLEODRUSS,EQ,         4.40,                  2167339.30,480627
,MCX,EQ,      1237.70,                531461432.15,426423
,MEGASOFT,EQ,         8.05,                   150478.80,18359
,MEGH,EQ,        58.30,                 78230589.60,1340671
,MENONBE,EQ,        54.15,                   509032.50,9353
,MEP,EQ,        38.25,                   760888.40,19747
,MERCATOR,EQ,          .80,                  1157885.60,1426744
,METALFORGE,EQ,         4.85,                    91072.35,18743
,METKORE,BZ,          .20,                     5560.30,25301
,METROPOLIS,EQ,      1839.80,                302627121.15,169619
,MFSL,EQ,       491.55,               1788541314.95,3564722
,MGEL,SM,        53.15,                   106300.00,2000
,MGL,EQ,      1224.30,               1753078250.50,1448109
,MHHL,SM,        20.00,                   840300.00,42000
,MHRIL,EQ,       226.55,                  5209131.60,23060
,MIC,BE,          .50,                    23623.35,44817
,MIDHANI,EQ,       165.70,                 95119269.90,564218
,MILTON,SM,         9.50,                    41800.00,4400
,MINDACORP,EQ,       116.60,                166923003.20,1451276
,MINDAIND,EQ,       380.45,                 34402175.80,90054
,MINDTECK,EQ,        26.30,                    98280.85,3681
,MINDTREE,EQ,       922.85,                303072416.90,326524
,MIRCELECTR,EQ,         8.45,                   734936.40,86393
,MIRZAINT,EQ,        56.00,                  6118905.30,108186
,MITTAL,SM,       106.80,                   267000.00,2500
,MMFL,EQ,       425.95,                  1577219.70,3689
,MMP,EQ,        94.95,                  1030720.40,11130
,MMTC,EQ,        21.70,                227000066.40,10461797
,MOHITIND,EQ,         3.40,                     4190.00,1280
,MOHOTAIND,BE,         8.65,                    15403.45,1790
,MOIL,EQ,       152.95,                 31305891.85,205289
,MOLDTECH,EQ,        46.55,                   146200.60,3123
,MOLDTKPAC,EQ,       276.30,                 14971819.50,54233
,MONTECARLO,EQ,       262.35,                   909005.55,3452
,MORARJEE,EQ,        14.20,                    25570.90,1768
,MOREPENLAB,EQ,        14.40,                  4635260.50,317506
,MOTILALOFS,EQ,       776.25,                 37015902.70,47293
,MOTOGENFIN,EQ,        31.75,                   200669.35,5840
