,28-Oct-2020
The Nifty witnessed an intraday movement of about 244.55 points.The closing index was 1.34 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 55907.65
, Traded Quantity (in Lakhs), 20225.81
, Number of Trades, 16117500
, Total Market Capitalisation (Rs. Crores), 15622553.16

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     11889.40,     11922.60,     11929.40,     11684.85,     11729.60,-159.8
,NIFTY50 EQL Wgt,     12005.15,     12047.40,     12067.20,     11838.75,     11881.20,-123.95
,NIFTY100 EQL Wgt,     12920.35,     12958.35,     12964.85,     12758.40,     12784.45,-135.9
,NIFTY100 LowVol30,      9673.25,      9688.65,      9691.90,      9556.75,      9572.55,-100.7
,NIFTY Alpha 50,     16954.25,     17080.70,     17194.80,     16921.75,     16954.10,-.15
,NIFTY MIDCAP 150,      6546.65,      6555.50,      6579.80,      6479.05,      6493.25,-53.4
,NIFTY SMLCAP 50,      2957.85,      2964.00,      2973.50,      2926.05,      2929.60,-28.25
,NIFTY SMLCAP 250,      5058.85,      5066.60,      5080.10,      5012.55,      5017.10,-41.75
,NIFTY MIDSML 400,      6014.95,      6023.40,      6043.25,      5955.35,      5965.70,-49.25
,NIFTY200 QUALTY30,     10624.95,     10656.80,     10672.15,     10507.85,     10539.35,-85.6
,Nifty FinSrv25 50,     11538.80,     11545.15,     11545.15,     11249.50,     11297.05,-241.75
,NIFTY AlphaLowVol,     12358.85,     12373.25,     12405.35,     12218.65,     12240.20,-118.65
,Nifty200Momentm30,     12172.95,     12191.75,     12276.90,     12024.40,     12048.85,-124.1
,Nifty100ESGSecLdr,      2080.50,      2086.40,      2086.90,      2049.10,      2057.50,-23
,Nifty IT,     21023.40,     21121.90,     21194.75,     20701.00,     20810.30,-213.1
,Nifty Next 50,     27462.15,     27560.00,     27577.00,     27197.15,     27236.20,-225.95
,Nifty Bank,     24769.50,     24737.85,     24780.70,     24057.95,     24232.50,-537
,NIFTY MIDCAP 100,     17217.25,     17231.85,     17300.95,     17016.25,     17047.60,-169.65
,Nifty 500,      9748.30,      9773.85,      9782.95,      9602.75,      9632.35,-115.95
,Nifty 100,     11971.90,     12006.50,     12012.20,     11778.40,     11819.05,-152.85
,Nifty Midcap 50,      4713.15,      4713.45,      4732.60,      4638.30,      4648.80,-64.35
,Nifty Realty,       229.00,       228.65,       229.20,       223.65,       224.35,-4.65
,Nifty Infra,      3157.75,      3176.40,      3202.40,      3134.05,      3141.60,-16.15
,Nifty Energy,     14752.25,     14857.10,     14869.25,     14660.50,     14688.35,-63.9
,Nifty FMCG,     30163.70,     30240.30,     30240.30,     29882.55,     29948.10,-215.6
,Nifty MNC,     14336.10,     14349.90,     14371.40,     14228.15,     14258.55,-77.55
,Nifty Pharma,     11511.50,     11531.70,     11625.95,     11295.45,     11325.10,-186.4
,Nifty PSE,      2291.55,      2295.95,      2296.35,      2262.80,      2267.35,-24.2
,Nifty PSU Bank,      1292.00,      1292.95,      1293.70,      1265.70,      1271.70,-20.3
,Nifty Serv Sector,     16130.40,     16162.50,     16173.45,     15778.15,     15850.35,-280.05
,India VIX,22.1950,22.1950,23.4650,20.0800,23.2800,1.0850
,Nifty Auto,      7930.65,      7979.15,      8069.25,      7884.40,      7922.75,-7.9
,Nifty Metal,      2359.60,      2360.95,      2385.70,      2315.75,      2325.40,-34.2
,Nifty Media,      1445.65,      1454.50,      1454.95,      1420.55,      1424.95,-20.7
,NIFTY SMLCAP 100,      5951.35,      5959.90,      5980.55,      5887.55,      5893.10,-58.25
,Nifty 200,      6125.00,      6141.30,      6146.30,      6029.25,      6048.75,-76.25
,Nifty Div Opps 50,      2448.05,      2457.95,      2457.95,      2417.85,      2423.65,-24.4
,Nifty Commodities,      3200.05,      3212.45,      3219.40,      3168.35,      3176.15,-23.9
,Nifty Consumption,      5091.30,      5120.50,      5168.20,      5076.40,      5089.80,-1.5
,Nifty Fin Service,     12082.10,     12070.65,     12070.65,     11747.90,     11802.40,-279.7
,Nifty50 Div Point,        67.92,        71.17,        71.17,        71.17,        71.17,3.25
,Nifty100 Liq 15,      2753.20,      2765.30,      2790.90,      2712.60,      2728.40,-24.8
,Nifty CPSE,      1334.25,      1337.95,      1337.95,      1317.85,      1320.95,-13.3
,Nifty GrowSect 15,      5816.30,      5817.95,      5817.95,      5686.05,      5698.20,-118.1
,Nifty50 PR 2x Lev,      4431.35,      4455.70,      4460.70,      4278.95,      4311.80,-119.55
,Nifty50 PR 1x Inv,       369.15,       368.15,       375.50,       367.95,       374.15,5
,Nifty50 TR 2x Lev,      5873.05,      5908.55,      5915.20,      5674.30,      5717.90,-155.15
,Nifty50 TR 1x Inv,       320.85,       319.85,       326.25,       319.70,       325.10,4.25
,Nifty50 Value 20,      5825.15,      5856.60,      5856.75,      5751.05,      5776.75,-48.4
,Nifty Mid Liq 15,      4150.45,      4144.55,      4161.90,      4082.25,      4089.50,-60.95
,Nifty Pvt Bank,     13755.95,     13736.30,     13772.85,     13363.40,     13454.70,-301.25
,NIFTY100 Qualty30,      2822.50,      2829.50,      2832.25,      2786.55,      2795.65,-26.85
,Nifty GS 8 13Yr,      2237.47,      2237.85,      2240.37,      2236.61,      2236.79,-.68
,Nifty GS 10Yr,      2020.79,      2021.11,      2024.30,      2019.39,      2019.69,-1.1
,Nifty GS 10Yr Cln,       972.02,       972.02,       973.58,       971.18,       971.33,-.69
,Nifty GS 4 8Yr,      2371.46,      2371.83,      2373.43,      2369.73,      2371.26,-.2
,Nifty GS 11 15Yr,      2419.98,      2420.41,      2423.14,      2418.38,      2418.80,-1.18
,Nifty GS 15YrPlus,      2614.84,      2615.33,      2615.61,      2615.33,      2615.61,.77
,Nifty GS Compsite,      2279.13,      2279.51,      2282.10,      2278.15,      2278.68,-.45

,ADVANCES,599
,DECLINES,1251
,UNCHANGED,125

,Total securities that have hit their price bands today,286

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,BHARTIARTL,EQ,       433.35,       451.85,4.27,5728.31
,RELIANCE,EQ,      2034.50,      2011.45,-1.13,2797.94
,TATAMOTORS,EQ,       135.65,       134.80,-0.63,2110.45
,DRREDDY,EQ,      5099.40,      4951.00,-2.91,1835.06
,BAJFINANCE,EQ,      3453.25,      3370.80,-2.39,1591.74
,HEROMOTOCO,EQ,      2911.95,      2946.20,1.18,1587.26
,AXISBANK,EQ,       508.10,       504.70,-0.67,1533.08
,MARUTI,EQ,      7158.40,      7186.05,0.39,1191.23
,ICICIBANK,EQ,       409.95,       396.05,-3.39,1128.92
,KOTAKBANK,EQ,      1587.65,      1551.35,-2.29,1126.67
,HDFCBANK,EQ,      1233.10,      1209.60,-1.91,1006.06
,TCS,EQ,      2630.15,      2622.20,-0.3,937.23
,HDFC,EQ,      2041.35,      1968.90,-3.55,920.66
,INDUSINDBK,EQ,       614.00,       592.85,-3.44,895.18
,SBIN,EQ,       194.65,       190.45,-2.16,889.93
,INFY,EQ,      1090.85,      1076.55,-1.31,826.28
,LT,EQ,       981.95,       982.85,0.09,724.05
,TATASTEEL,EQ,       411.00,       402.30,-2.12,694.96
,ASIANPAINT,EQ,      2197.80,      2159.55,-1.74,689.94
,TITAN,EQ,      1231.80,      1217.00,-1.2,584.18
,HCLTECH,EQ,       847.25,       829.60,-2.08,571.11
,TECHM,EQ,       828.65,       804.30,-2.94,557.79
,CIPLA,EQ,       770.25,       765.25,-0.65,544.03
,VEDL,EQ,       102.50,        95.40,-6.93,486.71
,DIVISLAB,EQ,      3156.85,      3131.45,-0.8,447.56

,Top Five Nifty 50 Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,BHARTIARTL,EQ,       451.85,       433.35,4.27
,UPL,EQ,       450.75,       438.55,2.78
,HEROMOTOCO,EQ,      2946.20,      2911.95,1.18
,M&M,EQ,       604.15,       597.15,1.17
,EICHERMOT,EQ,      2135.00,      2118.25,.79

,Top Five Nifty 50 Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,HDFC,EQ,      1968.90,      2041.35,-3.55
,INDUSINDBK,EQ,       592.85,       614.00,-3.44
,ICICIBANK,EQ,       396.05,       409.95,-3.39
,ADANIPORTS,EQ,       353.65,       364.40,-2.95
,TECHM,EQ,       804.30,       828.65,-2.94

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE ,TRADED QUANTITY
,20MICRONS,EQ,        27.10,                   640726.20,23510
,21STCENMGM,EQ,         9.80,                    11883.70,1244
,3IINFOTECH,EQ,         3.00,                  7232525.25,2382161
,3MINDIA,EQ,     18487.80,                 26743767.25,1450
,3PLAND,EQ,         6.50,                     5213.00,802
,5PAISA,BE,       332.90,                 22735131.50,68918
,63MOONS,EQ,        72.65,                  1298080.60,17763
,716GS2050,GS,       111.40,                    10542.80,100
,772GS2049,GS,       112.60,                    11260.00,100
,795GS2032,GS,       115.75,                    11690.75,101
,832GS2032,GS,       108.15,                      540.75,5
,8KMILES,BE,        87.45,                  2753755.50,31302
,A2ZINFRA,EQ,         3.85,                   269124.60,70551
,AAATECH,SM,        42.75,                  1023600.00,24000
,AAKASH,EQ,        51.65,                  1933996.10,37403
,AARON,SM,        27.25,                   171675.00,6300
,AARTIDRUGS,EQ,       643.35,               1251621420.55,1903443
,AARTIIND,EQ,      1009.60,                290647036.70,286337
,AARTISURF,BE,       530.30,                  4226414.65,7857
,AARVEEDEN,EQ,        10.80,                    23640.90,2210
,AARVI,EQ,        35.85,                    15243.75,405
,AAVAS,EQ,      1465.75,                 12911475.60,8790
,ABAN,EQ,        22.55,                  1042670.20,46420
,ABB,EQ,       907.05,                 45949809.30,50003
,ABCAPITAL,EQ,        66.90,                302781503.00,4491778
,ABFRL,EQ,       157.60,                453757192.60,2832347
,ABFRLPP,E1,       100.00,                  5106377.60,50414
,ABMINTLTD,BE,        25.65,                     3308.85,129
,ABSLBANETF,EQ,       242.11,                   112211.84,466
,ABSLNN50ET,EQ,       273.00,                     5550.37,20
,ACCELYA,EQ,       924.85,                  9974008.00,10584
,ACE,EQ,        71.45,                 16883844.25,233763
,ADANIENT,EQ,       318.85,                976469239.75,3098009
,ADANIGAS,EQ,       201.05,                426732103.40,2119106
,ADANIPOWER,EQ,        35.30,                 28361712.90,801318
,ADFFOODS,EQ,       407.90,                  7532605.65,18304
,ADHUNIKIND,EQ,        18.80,                   376650.10,20231
,ADL,BE,        18.10,                    67893.40,3705
,ADORWELD,EQ,       239.55,                   812468.95,3385
,ADROITINFO,BE,         6.70,                    28853.35,4230
,ADSL,EQ,        21.40,                  1645097.90,75925
,ADVANIHOTR,EQ,        41.95,                   281853.75,6850
,ADVENZYMES,EQ,       313.45,                 91016683.35,290120
,AEGISCHEM,EQ,       213.20,                 24251884.85,112720
,AFFLE,EQ,      2583.95,                127132535.35,48564
,AGARIND,EQ,        86.15,                   345551.85,4020
,AGCNET,EQ,       648.25,                 84710387.25,132747
,AGRITECH,EQ,        28.20,                   219701.60,7696
,AGROPHOS,EQ,         8.60,                   101987.30,11849
,AHLEAST,EQ,       134.85,                    30362.65,224
,AHLUCONT,EQ,       218.30,                  2806417.25,12760
,AHLWEST,EQ,       252.60,                   653663.80,2581
,AIAENG,EQ,      1753.55,                 32814573.75,18761
,AIRAN,EQ,        11.90,                   705582.40,59693
,AISL,SM,        20.35,                    73320.00,3600
,AJANTPHARM,EQ,      1591.65,                 86891608.75,54865
,AJMERA,EQ,        85.35,                  3234102.00,37575
,AJOONI,SM,        34.10,                   544800.00,16000
,AKASH,BE,       250.00,                    27612.90,113
,AKG,SM,        69.10,                   825400.00,12000
,AKSHARCHEM,EQ,       207.40,                   807468.90,3892
,AKSHOPTFBR,EQ,         5.50,                  1021146.95,182403
,AKZOINDIA,EQ,      1978.35,                  8133622.45,4098
,ALANKIT,EQ,        16.05,                  2093117.55,129282
,ALBERTDAVD,EQ,       389.90,                  2749435.30,7013
