,16-Mar-2020
The Nifty witnessed an intraday movement of about 437.1 points.The closing index was 7.61 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 49833.83
, Traded Quantity (in Lakhs), 34895.2
, Number of Trades, 22353063
, Total Market Capitalisation (Rs. Crores), 12053293.71

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,      9955.20,      9587.80,      9602.20,      9165.10,      9197.40,-757.8
,NIFTY50 EQL Wgt,      9917.50,      9569.35,      9676.60,      9229.85,      9282.75,-634.75
,NIFTY100 EQL Wgt,     10758.30,     10396.05,     10573.80,     10071.05,     10131.95,-626.35
,NIFTY100 LowVol30,      7637.45,      7432.50,      7447.50,      7125.35,      7175.70,-461.75
,NIFTY Alpha 50,     11643.45,     11227.90,     11369.80,     10925.95,     10992.15,-651.3
,NIFTY MIDCAP 150,      5501.75,      5305.50,      5345.15,      5165.75,      5179.45,-322.3
,NIFTY SMLCAP 50,      2234.40,      2126.40,      2144.35,      2080.55,      2101.05,-133.35
,NIFTY SMLCAP 250,      4070.90,      3923.40,      3936.75,      3835.35,      3849.90,-221
,NIFTY MIDSML 400,      4987.30,      4808.55,      4837.60,      4688.85,      4701.60,-285.7
,NIFTY200 QUALTY30,      8531.40,      8322.10,      8354.95,      8000.55,      8057.85,-473.55
,Nifty IT,     13539.10,     12963.70,     13078.65,     12355.15,     12451.35,-1087.75
,Nifty Next 50,     23423.80,     22653.00,     23190.15,     21998.45,     22184.35,-1239.45
,Nifty Bank,     25166.45,     24061.60,     24074.15,     23008.25,     23101.15,-2065.3
,NIFTY MIDCAP 100,     14608.10,     14051.40,     14179.40,     13658.85,     13695.30,-912.8
,Nifty 500,      8163.00,      7867.00,      7904.25,      7564.80,      7591.90,-571.1
,Nifty 100,     10050.25,      9684.80,      9728.10,      9281.75,      9316.95,-733.3
,Nifty Midcap 50,      3920.25,      3747.10,      3794.65,      3630.75,      3646.75,-273.5
,Nifty Realty,       235.85,       223.75,       225.00,       214.65,       216.15,-19.7
,Nifty Infra,      2674.90,      2570.45,      2611.85,      2487.45,      2499.85,-175.05
,Nifty Energy,     11721.25,     11296.60,     11511.45,     10973.45,     11017.45,-703.8
,Nifty FMCG,     26208.00,     25586.40,     25624.35,     24492.70,     24707.65,-1500.35
,Nifty MNC,     12177.05,     11840.40,     11894.95,     11529.65,     11602.55,-574.5
,Nifty Pharma,      7268.00,      7075.35,      7406.05,      6909.65,      6959.35,-308.65
,Nifty PSE,      2379.35,      2299.20,      2336.75,      2225.80,      2242.00,-137.35
,Nifty PSU Bank,      1573.25,      1499.30,      1524.60,      1468.35,      1497.40,-75.85
,Nifty Serv Sector,     14486.45,     13904.75,     13922.75,     13259.45,     13311.50,-1174.95
,India VIX,51.4725,51.4725,59.8650,51.4725,58.8750,7.4025
,Nifty Auto,      6182.00,      5970.15,      6041.35,      5826.10,      5843.70,-338.3
,Nifty Metal,      1903.35,      1807.60,      1852.45,      1722.50,      1730.60,-172.75
,Nifty Media,      1282.35,      1214.45,      1263.90,      1167.15,      1226.05,-56.3
,NIFTY SMLCAP 100,      4721.60,      4505.45,      4533.35,      4400.75,      4418.90,-302.7
,Nifty 200,      5147.65,      4959.45,      4984.05,      4760.75,      4777.95,-369.7
,Nifty Div Opps 50,      2041.05,      1980.65,      1992.55,      1904.25,      1910.85,-130.2
,Nifty Commodities,      2625.95,      2522.85,      2571.75,      2433.50,      2455.20,-170.75
,Nifty Consumption,      4412.10,      4291.60,      4314.50,      4135.70,      4159.70,-252.4
,Nifty Fin Service,     12101.60,     11589.65,     11600.75,     11069.60,     11123.40,-978.2
,Nifty50 Div Point,       131.85,       135.84,       135.84,       135.84,       135.84,3.99
,Nifty100 Liq 15,      2760.70,      2637.30,      2649.75,      2522.65,      2536.90,-223.8
,Nifty CPSE,      1351.40,      1315.90,      1316.45,      1248.90,      1259.00,-92.4
,Nifty GrowSect 15,      5292.00,      5112.90,      5117.85,      4872.40,      4894.00,-398
,Nifty50 PR 2x Lev,      3439.45,      3184.20,      3193.85,      2892.35,      2914.45,-525
,Nifty50 PR 1x Inv,       466.90,       484.30,       504.10,       483.65,       502.60,35.7
,Nifty50 TR 2x Lev,      4481.75,      4152.80,      4165.35,      3772.45,      3801.30,-680.45
,Nifty50 TR 1x Inv,       409.10,       424.20,       441.55,       423.65,       440.25,31.15
,Nifty50 Value 20,      4489.85,      4349.80,      4388.60,      4178.90,      4195.55,-294.3
,Nifty Mid Liq 15,      3464.50,      3292.10,      3366.00,      3230.00,      3251.75,-212.75
,Nifty Pvt Bank,     13740.55,     13147.95,     13164.10,     12504.60,     12557.10,-1183.45
,NIFTY100 Qualty30,      2315.00,      2254.55,      2257.20,      2160.70,      2175.40,-139.6
,Nifty GS 8 13Yr,      2081.26,      2081.64,      2101.48,      2081.64,      2100.38,19.12
,Nifty GS 10Yr,      1923.26,      1923.59,      1950.42,      1923.59,      1947.73,24.47
,Nifty GS 10Yr Cln,       959.51,       959.51,       973.28,       959.51,       971.90,12.39
,Nifty GS 4 8Yr,      2201.86,      2202.27,      2216.97,      2202.27,      2214.74,12.88
,Nifty GS 11 15Yr,      2229.87,      2230.30,      2250.91,      2230.30,      2248.70,18.83
,Nifty GS 15YrPlus,      2461.07,      2461.53,      2467.48,      2461.53,      2467.48,6.41
,Nifty GS Compsite,      2117.27,      2117.66,      2135.28,      2117.66,      2133.86,16.59

,ADVANCES,309
,DECLINES,1640
,UNCHANGED,92

,Total securities that have hit their price bands today,603

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,SBICARD,EQ,       755.00,       681.40,-9.75,4319.84
,HTMEDIA,EQ,        11.00,                  1350148.45,122584
,HUBTOWN,EQ,         8.50,                   523885.70,60779
,HUDCO,EQ,        22.85,                 25857201.10,1125554
,HUDCO,N9,      1167.82,                  9963963.86,8511
,HUDCO,N6,      1040.00,                   187200.00,180
,HUDCO,N2,      1166.27,                  5966669.30,5120
,HUDCO,N7,      1297.00,                     1297.00,1
,HUDCO,N8,      1168.48,                   813011.51,698
,HUDCO,NE,      1315.68,                  1631303.08,1236
,HUDCO,N4,      1044.00,                   376311.20,362
,HUDCO,N5,      1115.00,                  5307079.10,4765
,HUDCO,ND,      1219.17,                  2133803.54,1739
,HUDCO,N3,      1044.00,                    67774.40,65
,IBMFNIFTY,EQ,       105.78,                    94635.86,903
,IBREALEST,EQ,        53.95,                  1206699.65,22367
,IBUCCREDIT,NB,       800.00,                    11200.00,14
,IBUCCREDIT,N2,      1025.00,                   102500.00,100
,IBUCCREDIT,N6,       868.00,                    60409.00,70
,IBUCCREDIT,N9,       725.00,                     7250.00,10
,IBUCCREDIT,N7,       720.00,                     2160.00,3
,IBULHSGFIN,N6,       850.00,                   101874.90,121
,IBULHSGFIN,NA,       550.00,                    87675.00,158
,IBULISL,EQ,        74.70,                   102936.60,1378
,IBVENTURES,E3,        53.55,                  2883361.60,53804
,IBVENTURES,EQ,       170.35,                  6241453.65,36639
,ICEMAKE,SM,        41.00,                   511200.00,12000
,ICFL,N9,      1035.00,                    36080.00,35
,ICFL,N7,       750.00,                    79905.00,100
,ICFL,N2,       924.03,                    58924.50,64
,ICFL,N6,       855.00,                   174000.00,200
,ICFL,N4,       806.00,                     8186.00,10
,ICFL,N1,       899.90,                    11128.80,12
,ICFL,N3,       925.00,                    25900.00,28
,ICFL,N5,       872.00,                    22487.00,26
,ICFL,N8,       805.00,                    18590.00,23
,ICICI500,EQ,       120.73,                  9346188.46,73440
,ICICIB22,EQ,        23.98,                 14053787.10,578723
,ICICIBANKN,EQ,       233.28,                  1724752.53,7265
,ICICIBANKP,EQ,       136.49,                   427083.15,3032
,ICICIGOLD,EQ,        37.26,                  3974804.12,106378
,ICICILIQ,EQ,       999.90,                 30785167.81,30789
,ICICILOVOL,EQ,        90.07,                   625269.00,7164
,ICICIM150,EQ,        54.00,                    41031.73,732
,ICICIMCAP,EQ,        57.15,                   557113.19,9882
,ICICINF100,EQ,       123.81,                  1471524.27,12143
,ICICINIFTY,EQ,       100.37,                181171382.40,1796195
,ICICINV20,EQ,        46.96,                   716426.18,15125
,ICICINXT50,EQ,        24.67,                   954514.70,38674
,ICICISENSX,EQ,       349.40,                  3553123.08,9970
,ICIL,EQ,        32.45,                  6255707.70,187557
,ICRA,EQ,      2336.75,                  1741983.50,743
,IDBI,EQ,        22.40,                 44072254.05,1979035
,IDBIGOLD,EQ,      3748.70,                   392245.50,104
,IDFC,EQ,        22.00,                 46436022.05,2064437
,IDFCFIRSTB,EQ,        26.60,               1114704466.00,41302590
,IDFCFIRSTB,NB,      4700.01,                    38100.04,8
,IDFCFIRSTB,N2,      9924.99,                   772320.06,78
,IDFCFIRSTB,N9,      4990.00,                   174249.00,34
,IDFCFIRSTB,N4,      9450.00,                  1039500.00,110
,IDFCFIRSTB,N1,      4950.00,                   222104.02,45
,IDFCFIRSTB,N3,      4950.00,                    74250.00,15
,IDFCFIRSTB,N5,      4811.00,                     9622.00,2
,IDFCFIRSTB,NA,      9700.00,                    48200.00,5
,IDFCFIRSTB,NC,      9100.01,                   200380.10,22
,IDFCFIRSTB,N8,      9700.00,                   135200.40,14
,IDFNIFTYET,EQ,       112.55,                    98945.32,857
,IEX,EQ,       146.15,                105417846.20,729366
,IFBAGRO,EQ,       211.70,                  1305444.30,6088
,IFBIND,EQ,       366.75,                  8352608.30,22367
,IFCI,EQ,         3.85,                 13574067.80,3494640
,IFCI,NH,       951.11,                   143526.51,150
,IFCI,NL,       939.89,                   297913.95,320
,IFGLEXPOR,EQ,       103.75,                   752376.75,6954
,IGARASHI,EQ,       228.85,                 16785776.55,70504
,IGL,EQ,       391.55,               1357697471.75,3411121
,IGPL,EQ,        96.35,                  3426693.45,34859
,IIFCL,N4,      1310.00,                    39300.00,30
,IIFCL,N2,      1116.00,                   100090.00,90
,IIFCL,N1,      1140.60,                    22806.00,20
,IIFL,EQ,       110.50,                 30965933.15,270736
,IIFLFIN,NF,       991.45,                  2318389.40,2346
,IIFLFIN,NE,      1050.20,                   105020.00,100
,IIFLFIN,NG,       970.00,                    34030.00,35
,IIFLFIN,NJ,      1030.10,                   767588.50,740
,IIFLFIN,NN,       927.16,                    69537.50,75
,IIFLFIN,NH,       945.00,                    68985.00,73
,IIFLFIN,NK,       950.45,                    52274.75,55
,IIFLFIN,NM,       960.25,                   224698.50,234
,IIFLFIN,ND,       951.00,                    52277.20,55
,IIFLSEC,EQ,        36.25,                  1988274.90,54837
,IIFLWAM,EQ,      1165.40,                  8161360.35,6939
,IIHFL,N2,       999.41,                  1190137.01,1191
,IIHFL,N3,      1955.21,                  1392427.15,712
,IL&FSENGG,BZ,         1.70,                    38209.00,22595
,IL&FSTRANS,BZ,         1.30,                   125927.30,97482
,IMFA,EQ,       137.20,                  1788488.30,12750
,IMPAL,EQ,       403.35,                  1838389.05,4613
,IMPEXFERRO,EQ,          .30,                    10845.00,35950
,INDBANK,EQ,         5.40,                   199129.25,36433
,INDHOTEL,EQ,       109.15,                501357607.65,4693097
,INDIACEM,EQ,        95.75,                824741648.20,8845102
,INDIAGLYCO,EQ,       217.15,                 25363155.90,114151
,INDIAMART,EQ,      2300.50,                235274273.65,104223
,INDIANB,EQ,        52.90,                 61904578.80,1155565
,INDIANCARD,EQ,        88.00,                    18924.70,214
,INDIANHUME,EQ,       136.10,                  1771645.30,12795
,INDIGRID,IV,        95.57,                287278879.23,2993760
,INDLMETER,EQ,        12.75,                   115453.55,9151
,INDNIPPON,EQ,       227.45,                  1742621.45,7593
,INDOCO,EQ,       190.95,                  8418459.55,44031
,INDORAMA,EQ,        16.55,                   194570.00,11429
,INDOSOLAR,BZ,          .60,                    21702.00,35245
,INDOSTAR,EQ,       273.85,                 65258078.70,238497
,INDOTECH,EQ,        89.70,                   246277.00,2740
,INDOTHAI,EQ,        16.50,                    54273.80,3359
,INDOWIND,EQ,         2.10,                   115442.70,55422
,INDRAMEDCO,EQ,        32.60,                  2588913.65,80425
,INDSWFTLAB,EQ,        17.35,                   683745.75,39577
,INDSWFTLTD,EQ,         2.10,                    76835.15,34263
,INDTERRAIN,EQ,        39.80,                   317847.85,7975
,INEOSSTYRO,EQ,       628.80,                  5174556.25,8263
,INFIBEAM,EQ,        39.75,                 25929234.30,647907
,INFOBEAN,BE,        70.55,                   870213.25,12309
,INFOMEDIA,EQ,         3.80,                       76.00,20
,INFRABEES,EQ,       264.43,                   285093.16,1067
,INGERRAND,EQ,       610.85,                 44023664.60,71900
,INOXLEISUR,EQ,       310.05,                288751905.85,966210
,INOXWIND,EQ,        22.40,                 15970169.35,685782
,INSECTICID,EQ,       305.60,                  7245236.90,23054
,INSPIRISYS,EQ,        23.55,                   135671.35,5642
,INTEGRA,EQ,          .55,                    11105.60,20192
,INTELLECT,EQ,        68.50,                 12845893.75,184074
,INTENTECH,EQ,        15.00,                   548648.85,36607
,INVENTURE,EQ,         9.90,                   333580.30,33033
,IOB,EQ,         7.45,                  8124551.65,1110636
,IOLCP,EQ,       211.20,                 47982738.70,227000
,IPCALAB,EQ,      1302.70,                407065783.25,313841
,IRB,EQ,        63.35,                 70547725.10,1100418
,IRBINVIT,IV,        39.76,                 19290225.00,485000
,IRCON,EQ,       360.40,                 93830730.05,258205
,IRCTC,EQ,      1166.40,               1580257281.15,1345706
,IREDA,N2,      1500.00,                     1500.00,1
,IREDA,N7,      1151.20,                    70223.20,61
,IREDA,N4,      1065.20,                   158432.31,147
,IREDA,N6,      1328.69,                  2095469.92,1603
,IREDA,N5,      1182.02,                    15964.04,13
,IRFC,N2,      1164.23,                  3225837.00,2761
,IRFC,NN,      1095.00,                   498325.00,455
,IRFC,NJ,      1160.00,                   967055.38,826
,IRFC,NK,      1190.00,                  1943383.25,1636
,IRFC,N3,      1042.60,                   219034.40,210
,IRFC,NO,      1172.95,                 13240038.35,11258
,IRFC,NI,      1081.11,                   375643.50,341
,IRFC,NE,      1396.70,                   647504.47,509
,IRFC,NA,      1310.00,                  2535191.90,1922
,IRFC,N9,      1185.00,                    17725.00,15
,IRFC,N1,      1071.16,                  2056964.45,1920
,IRISDOREME,SM,       150.00,                  3013600.00,19200
,ISEC,EQ,       374.60,                176994216.40,477286
,ISFT,EQ,        28.90,                   140829.70,4873
,ISMTLTD,EQ,         3.10,                    50498.55,16171
,ITDC,EQ,       147.15,                  6847315.15,45953
,ITDCEM,EQ,        41.50,                  9820716.60,232743
,ITI,EQ,        52.55,                 47809901.25,895034
,IVC,EQ,         2.65,                   933583.65,362506
,IVP,EQ,        36.90,                   611196.50,17497
,IVZINGOLD,EQ,      3901.00,                   153968.70,39
,IZMO,EQ,        16.65,                   301422.45,18103
,J&KBANK,EQ,        14.10,                 12893852.95,917885
,JAGRAN,EQ,        45.40,                  5721881.40,124456
,JAGSNPHARM,EQ,        20.30,                   124606.35,6033
,JAIBALAJI,EQ,        18.25,                  2343838.45,127658
,JAICORPLTD,EQ,        57.65,                 68353623.10,1161365
,JAKHARIA,SM,       180.50,                 13120000.00,72000
,JAMNAAUTO,EQ,        27.40,                 20083661.65,751042
,JASH,BE,       124.45,                   422761.65,3397
,JAYAGROGN,EQ,        69.80,                   691657.95,9884
,JAYBARMARU,EQ,       137.55,                  3542462.10,25327
,JAYNECOIND,EQ,         2.55,                    91108.35,35648
,JAYSREETEA,EQ,        30.55,                  1393023.25,45279
,JBCHEPHARM,EQ,       535.50,                 60746888.25,110620
,JBFIND,BE,        11.50,                    52483.45,4552
,JBMA,EQ,       151.20,                  3661477.30,23352
,JCHAC,EQ,      2570.50,                 29830240.80,11111
,JETAIRWAYS,BZ,        16.85,                  1019875.75,60323
,JETFREIGHT,SM,        13.80,                   165600.00,12000
,JHS,EQ,         8.65,                   485968.65,56799
,JIKIND,BE,          .25,                      448.75,1504
,JINDALPHOT,EQ,        10.65,                   123300.05,11929
,JINDALPOLY,EQ,       202.65,                  3483112.95,16819
,JINDALSAW,EQ,        64.35,                 74892457.35,1178069
,JINDALSTEL,EQ,       108.95,               1715669884.95,15440675
,JINDRILL,EQ,        58.05,                  1414101.90,23359
,JINDWORLD,EQ,        50.40,                  4359359.30,84994
,JISLDVREQS,EQ,         4.50,                   211689.95,45539
,JISLJALEQS,EQ,         4.15,                  3960226.60,952635
,JITFINFRA,BE,         4.85,                     3263.10,676
,JIYAECO,EQ,         9.05,                   981300.55,108431
,JKCEMENT,EQ,      1178.15,                134976698.65,113021
,JKIL,EQ,        90.15,                 14011711.80,154013
,JKLAKSHMI,EQ,       229.90,                 42828694.20,186096
,JKPAPER,EQ,        84.55,                 57606021.15,679997
,JKTYRE,EQ,        49.90,                 18736730.95,373911
,JMA,EQ,        19.30,                   126869.55,6704
,JMCPROJECT,EQ,        47.20,                  5670716.20,119621
,JMFINANCIL,EQ,        79.15,                 36293826.95,436034
,JMTAUTOLTD,EQ,         1.10,                    68837.90,59509
,JNPT,N1,      1200.12,                     4800.48,4
,JOCIL,EQ,        96.60,                   626156.75,6432
,JPASSOCIAT,EQ,         1.50,                  4970842.70,3298058
,JPINFRATEC,EQ,          .80,                   530493.60,663117
,JPOLYINVST,EQ,        10.15,                     1739.50,167
,JPPOWER,EQ,          .75,                 31957437.45,42367419
,JSL,EQ,        30.30,                 13490768.50,437796
,JSLHISAR,EQ,        42.45,                 10775816.30,248651
,JSWENERGY,EQ,        45.65,                 75190433.30,1653889
,JSWHL,EQ,      1670.95,                  1922800.90,1128
,JTEKTINDIA,EQ,        51.95,                  5688472.25,109480
,JUBILANT,EQ,       327.95,                 62533489.90,186547
,JUBLFOOD,EQ,      1406.15,               2907781799.65,2058041
,JUBLINDS,EQ,        93.10,                   906333.25,9717
,JUMPNET,EQ,        51.20,                 62119384.75,1187155
,JUNIORBEES,EQ,       231.71,                 42637662.42,180663
,JUSTDIAL,EQ,       339.90,               1051231149.45,2996830
,JVLAGRO,BZ,          .25,                    61623.65,225611
,JYOTHYLAB,EQ,       106.50,                 22543820.20,207404
,JYOTISTRUC,BZ,         1.60,                    70176.25,43894
,KABRAEXTRU,EQ,        50.30,                   760504.70,15256
,KAJARIACER,EQ,       465.80,                137901623.65,293128
,KAKATCEM,EQ,       124.35,                  1224793.65,9797
,KALPATPOWR,EQ,       261.95,                 16089731.40,60158
,KALYANIFRG,BE,       106.10,                    10459.00,95
,KAMATHOTEL,EQ,        23.70,                   511206.40,21429
,KAMDHENU,EQ,        50.00,                  2394700.55,47707
,KANANIIND,EQ,         1.50,                    38263.50,25509
,KANORICHEM,EQ,        25.50,                   902518.35,34022
,KANSAINER,EQ,       431.85,                100098553.25,230910
,KARDA,EQ,       119.35,                   473907.00,3901
,KARURVYSYA,EQ,        29.80,                 41711842.55,1388609
,KAUSHALYA,EQ,          .35,                     1464.10,4011
,KAYA,EQ,       147.70,                  8253658.95,53259
,KCP,EQ,        51.75,                 81998432.10,1794606
,KCPSUGIND,EQ,        11.35,                  1224207.60,110533
,KDDL,EQ,       190.90,                  1105552.80,5502
,KEC,EQ,       260.50,                 85376170.15,324716
,KECL,EQ,         8.75,                   293897.20,33499
,KEI,EQ,       359.85,                 62505037.65,173493
,KELLTONTEC,EQ,        11.85,                  1553413.05,127894
,KENNAMET,EQ,       765.75,                  1529456.80,1921
,KERNEX,BE,        13.50,                   223581.75,15922
,KESORAMIND,EQ,        22.50,                  3685664.95,160977
,KEYFINSERV,BE,        35.10,                       35.10,1
,KGL,BZ,          .20,                   113524.00,556440
,KHADIM,EQ,        90.15,                  2452007.75,27301
,KHFM,SM,        24.15,                   723900.00,30000
,KICL,EQ,      1235.45,                   843881.60,684
,KILITCH,EQ,        91.20,                  2050371.25,22377
,KINGFA,EQ,       447.15,                  2062113.00,4537
,KIOCL,EQ,        71.40,                   914443.50,12639
,KIRIINDUS,EQ,       238.00,                 27915359.00,115111
,KIRLFER,EQ,        57.05,                  2080507.00,36470
,KIRLOSBROS,EQ,       109.35,                  4300804.50,39183
,KIRLOSENG,EQ,       101.65,                  2642345.80,25683
,KIRLOSIND,EQ,       532.15,                   559122.30,1055
,KITEX,EQ,        93.20,                 13471871.75,141568
,KKCL,EQ,       781.40,                   651951.65,819
,KMSUGAR,EQ,         5.50,                   900110.30,162382
,KNRCON,EQ,       234.50,                 28985647.65,126347
,KOHINOOR,BZ,         5.05,                    41904.95,8307
,KOKUYOCMLN,EQ,        49.30,                  5055672.80,99835
,KOLTEPATIL,EQ,       163.60,                 10107615.35,61677
,KOPRAN,EQ,        20.45,                  1870239.20,91387
,KOTAKBKETF,EQ,       238.94,                107411061.81,442413
,KOTAKGOLD,EQ,       363.30,                 13676205.20,37559
,KOTAKNIFTY,EQ,        96.58,                296228645.03,3004280
,KOTAKNV20,EQ,        45.54,                   639131.56,13800
,KOTAKPSUBK,EQ,       149.67,                  1257261.30,8402
,KOTARISUG,EQ,         8.60,                   196688.25,22512
,KOTHARIPET,EQ,        12.15,                   249660.15,20479
,KOTHARIPRO,EQ,        40.70,                   323376.25,7736
,KPITTECH,EQ,        66.80,                  9561758.15,142676
,KPRMILL,EQ,       506.10,                  2665088.15,5273
,KRBL,EQ,       199.65,                 46408037.20,219289
,KREBSBIO,EQ,        77.10,                   106046.10,1372
,KRIDHANINF,EQ,         1.50,                   126148.10,83863
,KRITIKA,SM,        32.50,                   642000.00,20000
,KSB,EQ,       534.90,                  6980882.55,12748
,KSCL,EQ,       399.55,                 56704412.45,139412
,KSERASERA,EQ,          .05,                   162769.70,2032326
,KSK,EQ,          .30,                   150267.70,479384
,KSL,EQ,       145.90,                  7577325.25,51648
,KTKBANK,EQ,        52.10,                 88888211.90,1658351
,KUANTUM,EQ,       371.45,                  1089751.15,2910
,KWALITY,EQ,         1.40,                  1262665.55,908355
,L&TFINANCE,Y9,      1015.00,                   586990.85,578
,L&TFINANCE,NY,       922.85,                    24917.05,27
,L&TFINANCE,NK,      1033.00,                     7231.00,7
,L&TFINANCE,Y7,      1001.00,                    50155.00,50
,L&TFINANCE,NQ,      1005.00,                     4020.00,4
,L&TFINANCE,Y3,       951.00,                     9510.00,10
,L&TFINANCE,NO,      1057.07,                    97749.50,93
,L&TFINANCE,NC,      1005.00,                   851324.47,853
,L&TFINANCE,N8,       987.72,                   925288.21,932
,L&TFINANCE,Y5,      1004.00,                   440935.00,438
,L&TFINANCE,NA,      1070.00,                     4280.00,4
,L&TFINANCE,NG,      1018.94,                   274096.96,269
,L&TINFRA,N1,      1010.00,                   608470.00,603
,L&TINFRA,N4,      1885.00,                   465271.90,246
,L&TINFRA,N5,       976.17,                  2250868.75,2285
,L&TINFRA,N3,       995.10,                  1434050.00,1420
,L&TINFRA,N2,      1915.57,                   573501.60,302
,L&TINFRA,N6,      1977.00,                   591405.00,300
,LAGNAM,SM,         8.65,                    51900.00,6000
,LAKPRE,BZ,         1.45,                       94.20,66
,LAKSHVILAS,EQ,        15.25,                 43600002.95,2828326
,LALPATHLAB,EQ,      1457.45,                297036354.05,195155
,LAMBODHARA,EQ,        22.30,                   158981.25,7003
,LAOPALA,EQ,       174.35,                  7369473.60,40612
,LASA,BE,        37.80,                  7823710.45,210776
,LATTEYS,SM,        44.00,                   175300.00,4000
,LAURUSLABS,EQ,       377.95,                 31007826.20,81105
,LAXMIMACH,EQ,      2386.25,                 23712048.45,9888
,LEMONTREE,EQ,        36.90,                 44114297.80,1205263
,LFIC,EQ,        41.00,                     8900.55,219
,LGBBROSLTD,EQ,       195.45,                  4020224.00,20688
,LGBFORGE,EQ,         1.90,                    31291.15,16413
,LIBAS,BE,        45.15,                     2709.00,60
,LIBERTSHOE,EQ,        78.35,                  3644238.10,45885
,LICHSGFIN,EQ,       255.45,               1083080796.40,4128992
,LICNETFGSC,EQ,        20.91,                   217109.24,10333
,LICNETFN50,EQ,       112.38,                    63748.10,560
,LICNETFSEN,EQ,       379.05,                    25102.67,64
,LICNFNHGP,EQ,       110.00,                     2850.02,25
,LINCOLN,EQ,       113.45,                  5795276.35,49268
,LINCPEN,EQ,       169.10,                  7462550.30,43651
,LINDEINDIA,EQ,       477.80,                 30286125.75,61854
,LIQUIDBEES,EQ,      1000.00,                914161623.99,914161
,LIQUIDETF,EQ,      1000.00,                 29753153.68,29753
,LOKESHMACH,EQ,        19.00,                   259155.50,13505
,LOTUSEYE,EQ,        26.90,                   711306.25,26623
,LOVABLE,EQ,        45.95,                   603221.40,13379
,LPDC,EQ,          .85,                      212.50,250
,LSIL,EQ,          .35,                   192378.75,529380
,LTI,EQ,      1527.30,                258108233.00,168799
,LTMFEOFR,MF,         7.10,                    13049.80,1838
,LTTS,EQ,      1272.60,                170902326.45,131102
,LUMAXIND,EQ,       894.75,                  6826622.20,7469
,LUMAXTECH,EQ,        73.65,                  2048227.85,28527
,LUXIND,EQ,      1149.50,                 43957267.40,37099
,LYKALABS,EQ,        13.90,                   333905.50,23591
,LYPSAGEMS,EQ,         3.30,                     7448.30,2254
,M&MFIN,EQ,       261.55,                735296192.45,2751066
,M&MFIN,N2,      1021.17,                   474486.50,460
,M&MFIN,N3,      1256.50,                   126825.00,100
,M&MFIN,N1,       990.00,                    86444.75,88
,M100,EQ,        15.17,                  5117785.40,340089
,M14RG,MF,         5.35,                    42840.00,8000
,M15RD,MF,         4.60,                     4143.00,900
,M15RG,MF,         5.20,                    12950.00,2500
,M17RD,MF,         4.95,                   148500.00,30000
,M17RG,MF,         4.77,                     9550.00,2000
,M50,EQ,        91.79,                   715975.65,7527
,MAANALU,EQ,        41.85,                    95439.70,2289
,MACPOWER,SM,        47.00,                   185000.00,4000
,MADHAV,EQ,        25.85,                   171229.10,6882
,MADHUCON,EQ,         2.20,                    50085.40,22757
,MADRASFERT,EQ,        11.05,                  1691092.60,151007
,MAGADSUGAR,EQ,        87.60,                  2772085.20,31008
,MAGMA,EQ,        25.75,                  3673767.60,140985
,MAGNUM,EQ,         3.30,                    14302.20,4444
,MAHABANK,EQ,         9.70,                  4435743.20,466056
,MAHAPEXLTD,BE,        80.70,                     1049.10,13
,MAHASTEEL,BE,        72.90,                   581363.30,8429
,MAHEPC,EQ,        92.80,                  5887774.75,63118
,MAHESHWARI,EQ,       205.90,                  4974476.90,23490
,MAHICKRA,SM,        76.20,                   346050.00,4500
,MAHINDCIE,EQ,        92.85,                144988766.05,1425046
,MAHLIFE,EQ,       282.25,                 23861844.85,86503
,MAHLOG,EQ,       277.55,                  8316745.25,29469
,MAHSCOOTER,EQ,      3144.00,                 16360381.55,5127
,MAHSEAMLES,EQ,       226.85,                 15939543.45,70501
,MAITHANALL,EQ,       373.65,                 18484206.70,49540
,MAJESCO,EQ,       283.10,                  8480159.85,29931
,MALUPAPER,EQ,        23.30,                   459642.60,20315
,MAN50ETF,EQ,        94.04,                   886099.42,9238
,MANAKALUCO,EQ,         3.15,                    13822.50,4549
,MANAKCOAT,EQ,         2.80,                     1755.70,645
,MANAKSIA,BE,        30.05,                   197849.20,6584
,MANAKSTEEL,EQ,         7.55,                    86461.70,11307
,MANALIPETC,EQ,        11.95,                  2550232.45,207271
,MANAPPURAM,EQ,       123.10,                604827439.00,4804929
,MANGALAM,EQ,        22.65,                   263710.90,11582
,MANGCHEFER,EQ,        23.20,                  1013810.15,42483
,MANGLMCEM,EQ,       210.10,                  3601251.65,16633
,MANGTIMBER,BE,         9.35,                      989.35,101
,MANINDS,EQ,        41.05,                  6397426.45,147977
,MANINFRA,EQ,        19.95,                  2088515.30,105457
,MANPASAND,BZ,         6.90,                   194731.80,28222
,MANUGRAPH,EQ,         9.40,                    17150.65,1834
,MANXT50,EQ,       222.55,                  1381460.25,6054
,MARALOVER,EQ,        11.30,                    57430.80,5068
,MARATHON,EQ,        52.00,                   624896.55,11362
