,24-Dec-2020
The Nifty witnessed an intraday movement of about 144.85 points.The closing index was 1.09 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 57881.93
, Traded Quantity (in Lakhs), 31358.53
, Number of Trades, 17493980
, Total Market Capitalisation (Rs. Crores), 18375051.06

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     13601.10,     13672.15,     13771.75,     13626.90,     13749.25,148.15
,NIFTY50 EQL Wgt,     14230.10,     14320.45,     14399.45,     14256.80,     14349.55,119.45
,NIFTY100 EQL Wgt,     15194.65,     15308.65,     15377.30,     15208.10,     15286.95,92.3
,NIFTY100 LowVol30,     10707.60,     10779.25,     10792.80,     10674.55,     10757.40,49.8
,NIFTY Alpha 50,     19413.85,     19557.50,     19598.10,     19381.85,     19521.20,107.35
,NIFTY MIDCAP 150,      7711.85,      7761.50,      7793.55,      7710.45,      7733.60,21.75
,NIFTY SMLCAP 50,      3425.50,      3449.80,      3473.40,      3441.35,      3457.00,31.5
,NIFTY SMLCAP 250,      5881.80,      5930.35,      5959.65,      5898.00,      5926.55,44.75
,NIFTY MIDSML 400,      7056.95,      7106.35,      7136.50,      7062.30,      7087.25,30.3
,NIFTY200 QUALTY30,     12031.30,     12094.35,     12111.50,     11967.40,     12046.20,14.9
,Nifty FinSrv25 50,     14098.25,     14186.45,     14369.15,     14163.70,     14318.50,220.25
,NIFTY AlphaLowVol,     13604.25,     13667.80,     13683.15,     13523.85,     13628.35,24.1
,Nifty200Momentm30,     13505.35,     13592.00,     13604.00,     13427.70,     13553.70,48.35
,Nifty100ESGSecLdr,      2354.10,      2365.55,      2379.65,      2354.75,      2376.40,22.3
,Nifty IT,     24167.75,     24163.20,     24163.20,     23828.05,     24009.25,-158.5
,Nifty Next 50,     31949.80,     32220.50,     32322.55,     31931.75,     32068.55,118.75
,Nifty Bank,     29883.30,     30071.65,     30545.85,     30007.80,     30402.20,518.9
,NIFTY MIDCAP 100,     20439.95,     20561.80,     20644.90,     20405.50,     20475.75,35.8
,Nifty 500,     11225.55,     11292.05,     11342.45,     11245.75,     11325.25,99.7
,Nifty 100,     13725.55,     13803.15,     13882.80,     13748.15,     13862.10,136.55
,Nifty Midcap 50,      5757.45,      5786.15,      5821.30,      5724.50,      5741.45,-16
,Nifty Realty,       300.55,       301.85,       304.55,       297.50,       299.25,-1.3
,Nifty Infra,      3584.85,      3620.05,      3636.00,      3591.75,      3620.95,36.1
,Nifty Energy,     16628.20,     16727.55,     16919.90,     16706.80,     16860.70,232.5
,Nifty FMCG,     33966.00,     34191.20,     34288.45,     33769.35,     34115.65,149.65
,Nifty MNC,     15496.90,     15615.80,     15662.75,     15485.20,     15568.20,71.3
,Nifty Pharma,     12753.25,     12815.90,     12943.20,     12694.55,     12908.95,155.7
,Nifty PSE,      2737.55,      2756.80,      2802.45,      2755.30,      2770.20,32.65
,Nifty PSU Bank,      1693.40,      1710.70,      1733.65,      1699.00,      1703.80,10.4
,Nifty Serv Sector,     19013.30,     19111.35,     19273.85,     19060.00,     19216.00,202.7
,India VIX,20.4950,20.4950,20.9525,15.6450,19.9675,-0.5275
,Nifty Auto,      8935.95,      8966.45,      9052.70,      8937.45,      8978.05,42.1
,Nifty Metal,      3134.10,      3158.05,      3223.90,      3134.25,      3144.30,10.2
,Nifty Media,      1650.75,      1676.35,      1687.40,      1631.45,      1638.15,-12.6
,NIFTY SMLCAP 100,      6840.45,      6891.55,      6934.40,      6871.70,      6902.10,61.65
,Nifty 200,      7049.80,      7089.90,      7124.40,      7060.30,      7113.35,63.55
,Nifty Div Opps 50,      2831.85,      2843.45,      2857.80,      2824.90,      2843.10,11.25
,Nifty Commodities,      3714.10,      3754.20,      3778.65,      3723.75,      3738.75,24.65
,Nifty Consumption,      5807.50,      5855.00,      5864.40,      5789.40,      5832.45,24.95
,Nifty Fin Service,     14517.05,     14607.25,     14836.60,     14576.75,     14779.60,262.55
,Nifty50 Div Point,        82.51,        82.51,        82.51,        82.51,        82.51,0
,Nifty100 Liq 15,      3240.60,      3268.70,      3301.20,      3262.45,      3293.65,53.05
,Nifty CPSE,      1608.80,      1623.25,      1646.40,      1621.00,      1627.35,18.55
,Nifty GrowSect 15,      6809.35,      6848.60,      6925.30,      6836.55,      6908.65,99.3
,Nifty50 PR 2x Lev,      5747.85,      5807.40,      5891.05,      5769.55,      5872.55,124.7
,Nifty50 PR 1x Inv,       323.05,       321.40,       322.45,       319.05,       319.55,-3.5
,Nifty50 TR 2x Lev,      7636.25,      7715.35,      7826.50,      7665.05,      7801.90,165.65
,Nifty50 TR 1x Inv,       280.40,       278.95,       279.90,       276.90,       277.35,-3.05
,Nifty50 Value 20,      6773.20,      6800.70,      6818.75,      6735.05,      6785.25,12.05
,Nifty Mid Liq 15,      5049.35,      5065.40,      5108.50,      5026.35,      5043.15,-6.2
,Nifty Pvt Bank,     16515.20,     16620.40,     16858.40,     16581.35,     16777.80,262.6
,NIFTY100 Qualty30,      3236.35,      3254.80,      3259.40,      3221.95,      3245.40,9.05
,Nifty GS 8 13Yr,      2246.15,      2246.53,      2246.53,      2243.78,      2243.78,-2.37
,Nifty GS 10Yr,      2021.65,      2021.98,      2021.98,      2016.84,      2017.75,-3.9
,Nifty GS 10Yr Cln,       963.66,       963.66,       963.66,       961.20,       961.64,-2.02
,Nifty GS 4 8Yr,      2401.20,      2401.59,      2401.59,      2399.31,      2399.45,-1.75
,Nifty GS 11 15Yr,      2429.65,      2430.08,      2430.11,      2426.58,      2426.58,-3.07
,Nifty GS 15YrPlus,      2668.84,      2669.34,      2676.27,      2669.34,      2676.27,7.43
,Nifty GS Compsite,      2293.09,      2293.47,      2293.47,      2290.69,      2290.69,-2.4

,ADVANCES,1116
,DECLINES,825
,UNCHANGED,83

,Total securities that have hit their price bands today,386

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,VEDL,EQ,       150.45,       162.85,8.24,4374.15
,HERITGFOOD,EQ,       290.25,                 22627846.35,76870
,HESTERBIO,EQ,      1732.00,                  4654283.50,2660
,HEXATRADEX,EQ,        33.85,                   395891.65,11526
,HFCL,EQ,        25.40,                300942287.55,11642916
,HGINFRA,EQ,       218.45,                 11926297.45,54506
,HGS,EQ,      1104.70,                 14809342.10,13279
,HIKAL,EQ,       166.10,                 58109484.95,348571
,HIL,EQ,      2183.25,                 40890427.85,18624
,HILTON,EQ,        11.30,                   260807.60,23710
,HIMATSEIDE,EQ,       143.30,                 24693364.35,170493
,HINDCOMPOS,EQ,       222.50,                   892418.65,3955
,HINDCOPPER,EQ,        60.40,                184836708.55,3021392
,HINDMOTORS,EQ,         7.80,                  2717614.20,351779
,HINDNATGLS,EQ,        34.90,                  7653514.00,219269
,HINDOILEXP,EQ,        89.85,                 60054238.55,662365
,HIRECT,EQ,       144.00,                  2677912.10,18368
,HISARMETAL,EQ,        83.15,                   800919.10,9510
,HITECH,EQ,       204.60,                 24094269.80,116812
,HITECHCORP,EQ,       107.25,                   752945.95,6949
,HITECHGEAR,BE,       150.50,                   517507.55,3464
,HLVLTD,EQ,         5.05,                   630085.45,125190
,HMT,BZ,        21.20,                   333069.50,15755
,HMVL,EQ,        56.50,                  5791511.10,101667
,HNDFDS,EQ,      1298.50,                 56371895.80,44789
,HNGSNGBEES,EQ,       334.00,                   257243.07,775
,HONAUT,EQ,     38250.35,                884001170.55,23005
,HONDAPOWER,EQ,      1058.00,                 12274966.10,11577
,HOTELRUGBY,EQ,         1.25,                     6730.00,5384
,HOVS,BE,        36.40,                   146661.35,4040
,HPL,EQ,        41.70,                 13807055.90,325968
,HSCL,EQ,        41.90,                112863126.60,2662040
,HSIL,EQ,       110.80,                 70406199.80,626312
,HTMEDIA,EQ,        15.70,                  1421940.15,90646
,HUBTOWN,EQ,        13.70,                   404648.85,29385
,HUDCO,EQ,        38.85,                 46364743.35,1184883
,HUDCO,NE,      1511.54,                  1384922.00,916
,HUDCO,ND,      1299.90,                   328719.00,253
,HUDCO,N4,      1116.21,                   558094.00,500
,HUDCO,N7,      1203.26,                   240653.50,200
,HUDCO,N6,      1101.30,                   110130.00,100
,HUDCO,N8,      1305.00,                   326250.00,250
,HUDCO,N9,      1249.00,                   610353.28,488
,HUDCO,N3,      1120.00,                  1384320.00,1236
,HUDCO,N2,      1299.30,                     7812.30,6
,HUHTAMAKI,EQ,       295.00,                 21472335.95,73094
,HUSYSLTD,SM,        95.00,                   954000.00,10000
,IBMFNIFTY,EQ,       134.00,                   108841.71,810
,IBREALEST,EQ,        72.45,                590601686.75,8110677
,IBULHSGFIN,EQ,       204.60,               4857223845.10,23594132
,IBULHSGFIN,N6,       987.99,                    31629.80,32
,IBULHSGFIN,N8,       940.00,                    23325.00,25
,IBULHSGFIN,NC,       890.00,                   133500.00,150
,IBULHSGFIN,NA,       800.00,                    23961.00,30
,ICEMAKE,EQ,       103.75,                  3737981.10,35445
,ICICI500,EQ,       184.36,                   270405.22,1465
,ICICIALPLV,EQ,       137.29,                   350805.30,2563
,ICICIB22,EQ,        31.26,                 11572155.78,368973
,ICICIBANKN,EQ,       301.05,                  1512250.34,5020
,ICICIBANKP,EQ,       164.96,                   631815.20,3822
,ICICIGOLD,EQ,        44.61,                 21449708.71,479999
,ICICILIQ,EQ,       999.77,                 38923324.77,38927
,ICICILOVOL,EQ,       112.07,                 15523372.95,138344
,ICICIM150,EQ,        77.81,                   421964.70,5408
,ICICIMCAP,EQ,        77.16,                  1372295.55,17719
,ICICINF100,EQ,       148.93,                   295439.47,1983
,ICICINIFTY,EQ,       145.59,                 11048177.72,76069
,ICICINV20,EQ,        70.83,                   221885.62,3133
,ICICINXT50,EQ,        32.55,                   376492.57,11539
,ICICISENSX,EQ,       505.79,                   466943.51,928
,ICICITECH,EQ,       241.70,                 76559815.10,316256
,ICIL,EQ,       153.00,                 21606438.90,141732
,ICRA,EQ,      2795.15,                 65314037.60,23612
,IDBI,EQ,        31.90,                482422018.90,14837518
,IDBIGOLD,EQ,      4600.55,                   650140.15,141
,IDEA,EQ,        10.10,               4191504336.65,409236971
,IDFC,EQ,        37.35,                105320154.90,2810191
,IDFCFIRSTB,EQ,        35.90,                661291522.95,18306842
,IDFCFIRSTB,NB,      5360.00,                    21440.00,4
,IDFCFIRSTB,N8,     10799.50,                    86374.04,8
,IDFCFIRSTB,NC,     10500.00,                   168000.00,16
,IDFCFIRSTB,NE,     10200.00,                    40800.00,4
,IDFCFIRSTB,NA,     10930.00,                    43720.00,4
,IDFCFIRSTB,N6,     10665.05,                   106650.50,10
,IDFNIFTYET,EQ,       144.13,                    30556.66,213
,IEX,EQ,       213.10,                107326198.30,502025
,IFBAGRO,EQ,       465.30,                 21851443.30,45966
,IFBIND,EQ,      1121.40,                 49562582.65,43490
,IFCI,EQ,         9.25,                 47860664.50,5113786
,IFCI,NH,      1026.62,                  5511682.65,5389
,IFCI,NF,      1011.95,                  4441457.40,4391
,IFCI,NL,      1100.00,                     5500.00,5
,IFGLEXPOR,EQ,       203.00,                  1700056.15,8269
,IGARASHI,EQ,       331.95,                 15669402.45,46652
,IGPL,EQ,       418.75,                 18481848.80,43478
,IIFCL,N4,      1485.00,                  2699423.15,1816
,IIFCL,N2,      1280.00,                   128000.00,100
,IIFL,EQ,       112.40,                 38560850.30,340114
,IIFL,N4,      1033.49,                   424686.52,412
,IIFL,N6,      1020.00,                   704820.00,691
,IIFL,N5,      1107.00,                  2214000.00,2000
,IIFLSEC,EQ,        45.25,                 11979439.75,263699
,IIFLWAM,EQ,       983.45,                 21105748.85,21165
,IITL,BE,        70.70,                    19656.15,273
,IL&FSENGG,BZ,         4.20,                   204602.85,46969
,IL&FSTRANS,BZ,         1.95,                   295062.95,154161
,IMAGICAA,BE,         5.90,                   925584.05,153865
,IMFA,EQ,       277.45,                  6975436.95,24846
,IMPAL,EQ,       585.95,                 26235051.40,44949
,IMPEXFERRO,BE,         1.05,                   107961.30,102806
,INDBANK,EQ,        11.35,                  1732103.10,148053
,INDHOTEL,EQ,       121.35,                217986142.25,1776314
,INDIACEM,EQ,       144.55,                176424680.55,1213879
,INDIAGLYCO,EQ,       288.30,                 22423283.20,77873
,INDIAMART,EQ,      6211.65,                627885171.10,101942
,INDIANB,EQ,        86.40,                218340646.55,2513484
,INDIANCARD,EQ,       129.90,                   722886.05,5647
,INDIANHUME,EQ,       184.00,                  5755788.75,31049
,INDIGRID,IV,       119.82,                 31675749.84,265356
,INDLMETER,BE,        16.85,                    17238.60,987
,INDNIPPON,EQ,       360.95,                  6271773.80,17119
,INDOCO,EQ,       294.55,                 90577097.20,310629
,INDORAMA,EQ,        37.35,                  3764252.45,100104
,INDOSOLAR,BZ,         1.60,                   452819.05,280618
,INDOSTAR,EQ,       322.45,                 13968921.25,42424
,INDOTECH,EQ,       121.10,                 33435770.85,277652
,INDOTHAI,EQ,        25.85,                   274153.75,10626
,INDOWIND,BE,         3.75,                   319307.85,86446
,INDRAMEDCO,EQ,        58.25,                 17968045.75,309792
,INDSWFTLAB,EQ,        61.15,                  3545598.85,57989
,INDTERRAIN,EQ,        34.20,                 12793703.15,370827
,INDUSTOWER,EQ,       239.10,                841356341.45,3503211
,INEOSSTYRO,EQ,       771.00,                  7565931.05,9753
,INFIBEAM,EQ,        86.20,                 43638390.00,497533
,INFOBEAN,EQ,       132.15,                  2880628.85,21899
,INFRABEES,EQ,       375.19,                   524132.25,1389
,INGERRAND,EQ,       631.50,                  7042148.30,11152
,INNOVANA,SM,        72.90,                   151700.00,2000
,INOXLEISUR,EQ,       278.05,                136746587.05,490192
,INOXWIND,EQ,        59.55,                 11678369.75,196552
,INSECTICID,EQ,       460.65,                  9504253.00,20580
,INSPIRISYS,EQ,        33.40,                   630150.15,18609
,INTEGRA,BE,         1.55,                     3107.75,2005
,INTELLECT,EQ,       304.00,                 48924026.30,158390
,INTENTECH,EQ,        44.20,                  3604368.35,82109
,INVENTURE,EQ,        16.95,                  1165877.30,68816
,IOB,EQ,        10.60,                 21112551.60,1977841
,IOLCP,EQ,       714.50,                108935590.55,151246
,IPCALAB,EQ,      2164.20,                453342664.80,209013
,IRB,EQ,       107.20,                 25879300.85,240030
,IRBINVIT,IV,        41.93,                 15535775.00,370000
,IRCON,EQ,        87.10,                 68328708.35,782825
,IRCTC,EQ,      1408.95,               1760976746.00,1242982
,IREDA,N6,      1490.00,                   779833.10,520
,IREDA,N7,      1318.00,                   220106.00,167
,IRFC,N9,      1225.01,                   116462.40,95
,IRFC,NE,      1362.91,                   405014.94,297
,IRFC,N2,      1231.50,                   733416.00,600
,IRFC,ND,      1299.99,                   112199.50,90
,IRFC,N1,      1061.90,                  1104866.50,1041
,IRFC,NO,      1254.21,                  1267268.70,1011
,IRFC,N3,      1065.12,                   143793.75,135
,IRFC,NA,      1350.00,                  1293720.00,960
,IRFC,NI,      1147.98,                  1489423.30,1300
,IRFC,NJ,      1239.02,                   592224.21,479
,ISEC,EQ,       449.45,                143065674.15,316322
,ISFT,EQ,        65.75,                   644639.30,9686
,ISMTLTD,EQ,        11.90,                  1970842.50,164212
,ITDC,EQ,       344.30,               1129322870.80,3277509
,ITDCEM,EQ,        58.00,                 38801212.60,652862
,ITI,EQ,       128.05,                 93448530.80,725599
,IVC,BE,         4.70,                   601341.70,128465
,IVP,BE,        82.50,                   395403.80,4794
,IVZINGOLD,EQ,      4580.25,                   290069.00,64
,IZMO,EQ,        50.05,                  2129294.55,42119
,J&KBANK,EQ,        23.10,                 31682506.60,1367174
,JAGRAN,EQ,        41.95,                  9994522.55,236630
,JAGSNPHARM,EQ,        70.55,                 10168594.00,142494
,JAIBALAJI,EQ,        17.50,                   272105.90,15335
,JAICORPLTD,EQ,        91.20,                 68553383.80,749337
,JAIHINDPRO,BZ,         1.60,                     2752.00,1720
,JAINSTUDIO,BZ,         1.80,                        1.80,1
,JAMNAAUTO,EQ,        58.30,                 82061803.60,1404811
,JASH,EQ,       219.70,                  1905257.25,8528
,JAYAGROGN,EQ,       112.30,                  5559233.95,48125
,JAYBARMARU,EQ,       240.00,                  5355709.40,22173
,JAYNECOIND,BE,         5.20,                   174944.40,33279
,JAYSREETEA,EQ,        69.15,                  5938524.90,85178
,JBCHEPHARM,EQ,      1031.95,                106225656.60,102176
,JBFIND,BE,        12.50,                  1346379.50,108163
,JBMA,EQ,       263.50,                  5651796.75,21487
,JCHAC,EQ,      2530.25,                603919437.80,243923
,JETAIRWAYS,BZ,        99.60,                 30919277.95,327766
,JETKNIT,SM,        24.05,                   108225.00,4500
,JHS,EQ,        22.30,                  1698861.50,76010
,JIKIND,BE,          .70,                    30450.40,45222
,JINDALPHOT,BE,        25.40,                   404637.45,15871
,JINDALPOLY,EQ,       464.80,                  5194970.15,11134
,JINDALSAW,EQ,        73.25,                 72492170.30,974718
,JINDALSTEL,EQ,       259.25,               2767181761.15,10510931
,JINDRILL,EQ,        83.90,                  4750459.35,56615
,JINDWORLD,EQ,        56.30,                 14000478.55,257408
,JISLDVREQS,EQ,        12.10,                   338210.70,27520
,JISLJALEQS,EQ,        18.10,                 23646864.25,1297110
,JITFINFRA,BE,        10.10,                   142896.65,14405
,JIYAECO,BE,         7.10,                   612037.95,88047
,JKCEMENT,EQ,      1913.20,                110905077.15,57326
,JKIL,EQ,       128.90,                  6985640.20,53655
,JKLAKSHMI,EQ,       337.10,                 69172828.65,203891
,JKPAPER,EQ,       106.15,                110071580.80,1027165
,JKTYRE,EQ,        72.85,                 76353183.85,1035342
,JMA,EQ,        32.75,                   386038.10,11817
,JMCPROJECT,EQ,        64.90,                  6560971.70,100474
,JMFINANCIL,EQ,        85.25,                133935245.85,1575922
,JMTAUTOLTD,EQ,         2.60,                  1095109.20,420676
,JOCIL,EQ,       171.15,                   855749.15,4961
,JPASSOCIAT,EQ,         6.15,                361852903.45,57093673
,JPINFRATEC,BE,         1.95,                  5466341.75,2758954
,JPOLYINVST,BE,        18.25,                    13102.65,718
,JPPOWER,EQ,         3.15,                 68256102.05,21249301
,JSL,EQ,        72.10,                122513684.45,1684684
,JSLHISAR,EQ,       145.25,                185269791.85,1244298
,JSWENERGY,EQ,        68.30,                 83233916.25,1207158
,JSWHL,EQ,      3983.25,                 84503572.05,21207
,JSWISPL,EQ,        27.95,                 13372614.40,481611
,JTEKTINDIA,EQ,        87.30,                 21760376.55,245976
,JUBILANT,EQ,       865.45,               1447793955.05,1685236
,JUBLFOOD,EQ,      2707.50,               2396680124.60,877167
,JUBLINDS,EQ,       236.05,                  7076011.80,29907
,JUMPNET,EQ,        15.25,                   376232.75,24671
,JUNIORBEES,EQ,       334.94,                 26826097.05,79936
,JUSTDIAL,EQ,       617.05,                391511225.05,628958
,JYOTHYLAB,EQ,       148.30,                213056684.95,1443350
,JYOTISTRUC,BZ,         5.30,                   473770.55,88671
,KABRAEXTRU,EQ,        97.40,                  4914164.10,50051
,KAJARIACER,EQ,       689.20,                276505053.15,399181
,KAKATCEM,EQ,       185.00,                  3579557.40,19154
,KALPATPOWR,EQ,       307.15,                110348144.00,360882
,KALYANIFRG,BE,       151.05,                    77751.15,526
,KAMATHOTEL,EQ,        38.35,                 10750652.25,276248
,KAMDHENU,EQ,       103.00,                  5601765.50,53440
,KANANIIND,EQ,         3.75,                    19135.90,5065
,KANORICHEM,EQ,        42.75,                  1461328.35,34062
,KANSAINER,EQ,       561.05,                289272050.30,509203
,KAPSTON,BE,       102.85,                    10483.50,102
,KARDA,EQ,       113.95,                  5122117.60,44923
,KARMAENG,EQ,        12.80,                    35056.10,2779
,KARURVYSYA,EQ,        45.45,                 87713692.40,1904398
,KAUSHALYA,BE,         1.65,                    40480.75,24131
,KAYA,EQ,       269.70,                  5038155.05,18646
,KCP,EQ,        68.40,                 18989996.05,274656
,KCPSUGIND,EQ,        16.40,                 33858484.80,1989352
,KDDL,EQ,       209.85,                   890352.85,4316
,KEC,EQ,       365.05,                 60441991.25,165476
,KECL,EQ,        13.05,                  2045938.70,158045
,KEERTI,EQ,        26.90,                    18401.00,706
,KEI,EQ,       482.25,                 30783862.00,63457
,KELLTONTEC,EQ,        72.45,                180203038.65,2499837
,KENNAMET,EQ,       870.05,                  1786713.70,2047
,KERNEX,BE,        25.20,                   522071.25,20993
,KESORAMIND,EQ,        60.60,                 66085406.65,1066781
,KEYFINSERV,EQ,        83.20,                   488821.10,5944
,KGL,BZ,          .35,                   299796.00,923635
,KHADIM,EQ,       118.05,                 13049239.50,109528
,KHAICHEM,EQ,        24.90,                 12959675.65,512923
,KHANDSE,EQ,        21.15,                   232967.25,11015
,KICL,EQ,      1388.50,                  2285416.75,1653
,KILITCH,BE,        95.35,                   583603.20,6184
,KINGFA,EQ,       564.45,                  1094994.55,1928
,KIOCL,EQ,       144.35,                 15583178.15,107233
,KIRIINDUS,EQ,       544.55,                191755613.90,346585
,KIRLFER,EQ,       135.95,                  8264254.65,59916
,KIRLOSBROS,EQ,       124.90,                 13677729.10,108455
,KIRLOSENG,EQ,       114.80,                 11252104.75,97738
,KIRLOSIND,EQ,       792.50,                  1460777.45,1823
,KITEX,EQ,       108.05,                 13355971.95,121989
,KKCL,EQ,       793.95,                  1448934.50,1805
,KMSUGAR,EQ,        11.80,                  4476820.10,375024
,KNRCON,EQ,       327.65,                100187040.00,303362
,KOKUYOCMLN,EQ,        65.65,                 26578165.55,399972
,KOLTEPATIL,EQ,       239.15,                117261772.90,490207
,KOPRAN,EQ,       130.35,                 32535137.35,250183
,KOTAKBKETF,EQ,       306.91,                  6968410.39,22804
,KOTAKGOLD,EQ,       438.20,                 15427072.00,35206
,KOTAKNIFTY,EQ,       143.42,                  3870420.55,27106
,KOTAKNV20,EQ,        72.10,                   268171.87,3728
,KOTAKPSUBK,EQ,       168.56,                  2804903.86,16649
,KOTARISUG,EQ,        18.80,                  1050235.70,54270
,KOTHARIPET,EQ,        20.70,                  4210346.85,201911
,KOTHARIPRO,EQ,        67.30,                   552921.40,8177
,KPITTECH,EQ,       119.20,                165969518.40,1378861
,KPRMILL,EQ,       875.25,                 24359339.45,27693
,KRBL,EQ,       247.50,                 49674743.80,200817
,KREBSBIO,EQ,       114.80,                  3683674.60,32582
,KRIDHANINF,BE,         3.65,                   467010.05,129938
,KRISHANA,BE,        74.50,                   139309.75,1885
,KSB,EQ,       624.00,                 12059265.95,19370
,KSCL,EQ,       511.25,                 89900125.15,174405
,KSK,BZ,          .60,                   280271.40,475612
,KSL,EQ,       269.50,                167532773.10,618837
,KSOLVES,SM,       445.00,                   267000.00,600
,KTKBANK,EQ,        54.55,                131565977.95,2397858
,KUANTUM,EQ,        50.90,                   655854.30,12815
,KWALITY,EQ,         3.15,                  1972645.40,634786
,L&TFH,EQ,        90.40,               1535255488.75,16900233
,L&TFINANCE,NA,      1175.00,                   117500.00,100
,L&TFINANCE,NK,      1075.00,                    55900.00,52
,L&TFINANCE,Y5,      1065.26,                   196035.50,184
,L&TFINANCE,NE,      1100.00,                     7617.75,7
,L&TFINANCE,NI,      1150.50,                   414180.00,360
,L&TFINANCE,Y7,      1093.00,                    49155.00,45
,L&TFINANCE,Y3,      1050.00,                     4200.00,4
,L&TFINANCE,NC,      1150.00,                   131550.00,115
,L&TFINANCE,Y1,      1076.00,                    53800.00,50
,L&TFINANCE,NY,      1030.00,                   180457.10,175
,L&TFINANCE,NQ,      1105.00,                     2210.00,2
,L&TFINANCE,N8,      1094.00,                   690065.00,635
,L&TFINANCE,Y9,      1080.00,                   599299.00,555
,L&TINFRA,N5,      1062.04,                    37147.00,35
,L&TINFRA,N6,      2177.10,                  2789720.77,1281
,LAGNAM,SM,         9.50,                    28500.00,3000
,LAKPRE,BZ,         4.70,                     4709.45,1002
,LALPATHLAB,EQ,      2272.10,                269489191.75,119621
,LAMBODHARA,EQ,        47.35,                  1549359.35,32164
,LAOPALA,EQ,       227.40,                 52710970.90,232167
,LASA,EQ,        82.20,                  5632047.15,67934
,LAURUSLABS,EQ,       348.30,                889233426.90,2543680
,LAXMIMACH,EQ,      4684.40,                 24228328.25,5090
,LEMONTREE,EQ,        39.50,                165128693.00,4118618
,LFIC,EQ,        66.95,                    69610.20,1017
,LGBBROSLTD,EQ,       271.85,                 14357587.70,53039
,LGBFORGE,BE,         3.75,                   104608.65,27638
,LIBAS,EQ,        32.80,                  2723081.40,83966
,LIBERTSHOE,EQ,       145.50,                  9680155.75,66146
,LICHSGFIN,EQ,       362.25,               2686040026.65,7350846
,LICNETFGSC,EQ,        21.82,                  2734946.38,124945
,LICNETFN50,EQ,       137.05,                   234696.15,1711
,LICNETFSEN,EQ,       480.20,                    51776.02,107
,LICNFNHGP,EQ,       136.38,                    20733.83,153
,LIKHITHA,EQ,       156.30,                 18322915.00,116354
,LINCOLN,EQ,       221.00,                 19106617.30,85710
,LINCPEN,EQ,       179.30,                   713522.95,3958
,LINDEINDIA,EQ,       965.10,                 93566943.00,95596
,LIQUIDBEES,EQ,      1000.00,                921303422.78,921299
,LIQUIDETF,EQ,      1000.00,                 19414064.63,19414
,LOKESHMACH,EQ,        32.25,                  3491687.45,109435
,LOTUSEYE,EQ,        30.80,                  1242002.95,39764
,LOVABLE,BE,        96.80,                  7495872.30,76540
,LPDC,EQ,         1.75,                     5407.50,3138
,LSIL,BE,          .95,                   964771.35,1029899
,LTMFEOF2R,MF,        11.45,                     3435.00,300
,LTMFEOFR,MF,        10.81,                    27025.00,2500
,LTTS,EQ,      2348.65,                871995001.25,372973
,LUMAXIND,EQ,      1385.85,                  5411558.00,3880
,LUMAXTECH,EQ,       125.15,                  5737132.85,45432
,LUXIND,EQ,      1599.35,                 66945280.80,41736
,LYKALABS,EQ,        23.30,                  6636883.40,285745
,LYPSAGEMS,BE,         4.70,                    75412.00,15691
,M&MFIN,EQ,       171.50,               1033534912.15,5936999
,M&MFIN,N2,      1112.00,                    22240.00,20
,M100,EQ,        21.62,                  1857537.80,86013
,M50,EQ,       133.87,                   455546.21,3422
,MAANALU,EQ,        83.55,                  2359716.10,27711
,MACPOWER,EQ,        92.20,                  1399305.20,15042
,MADHAV,EQ,        37.05,                  1545085.75,40539
,MADHUCON,BE,         5.50,                   556681.15,97522
,MADRASFERT,EQ,        20.05,                  5844430.50,288243
,MAESGETF,EQ,        23.67,                  1808417.43,76417
,MAGADSUGAR,EQ,       118.65,                  3390120.55,28732
,MAGMA,EQ,        41.35,                 20433244.60,497519
,MAGMA,N5,      1160.00,                   144000.00,125
,MAGMA,N6,      1020.00,                    32640.00,32
,MAGMA,N3,      1020.00,                    45900.00,45
,MAGNUM,EQ,         4.85,                    79683.70,16445
,MAHABANK,EQ,        13.25,                 34915795.70,2598079
,MAHAPEXLTD,BE,        88.80,                    57193.60,663
,MAHASTEEL,EQ,        97.20,                  2075341.45,21132
,MAHEPC,EQ,       161.05,                 51902013.35,321877
,MAHESHWARI,BE,        84.25,                  1750456.45,20748
,MAHICKRA,SM,        81.00,                   485775.00,6000
,MAHINDCIE,EQ,       163.55,                 19569974.70,119859
,MAHLIFE,EQ,       335.20,                  3814380.20,11362
,MAHLOG,EQ,       411.80,                 58287231.00,141036
,MAHSCOOTER,EQ,      3731.80,                 16883166.85,4521
,MAHSEAMLES,EQ,       332.95,                 37820010.50,112455
,MAITHANALL,EQ,       530.75,                 13823484.55,25716
,MAJESCO,EQ,        12.80,                   126131.20,9854
,MALUPAPER,BE,        30.15,                   732002.80,24229
,MAN50ETF,EQ,       140.47,                  2941588.20,20943
,MANAKALUCO,EQ,         8.40,                    38992.80,4601
,MANAKCOAT,EQ,         7.00,                   706355.95,99799
,MANAKSIA,EQ,        55.50,                  3692761.40,66149
,MANAKSTEEL,EQ,        20.25,                  2160274.10,108305
,MANALIPETC,EQ,        35.40,                109900193.25,3118415
