,28-Apr-2020
The Nifty witnessed an intraday movement of about 144.4 points.The closing index was 1.06 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 48537.61
, Traded Quantity (in Lakhs), 20271.53
, Number of Trades, 17205467
, Total Market Capitalisation (Rs. Crores), 12254255.44

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,      9282.30,      9389.80,      9404.40,      9260.00,      9380.90,98.6
,NIFTY50 EQL Wgt,      9362.40,      9453.40,      9465.50,      9336.95,      9407.90,45.5
,NIFTY100 EQL Wgt,     10388.55,     10492.20,     10509.25,     10346.60,     10401.00,12.45
,NIFTY100 LowVol30,      7756.45,      7822.40,      7830.75,      7680.45,      7710.60,-45.85
,NIFTY Alpha 50,     11227.55,     11335.05,     11401.40,     11228.60,     11378.55,151
,NIFTY MIDCAP 150,      4941.00,      4990.80,      5008.15,      4934.25,      4996.90,55.9
,NIFTY SMLCAP 50,      1876.85,      1899.50,      1902.75,      1865.10,      1897.60,20.75
,NIFTY SMLCAP 250,      3533.00,      3580.40,      3585.65,      3524.95,      3558.70,25.7
,NIFTY MIDSML 400,      4433.85,      4482.85,      4493.60,      4426.80,      4478.75,44.9
,NIFTY200 QUALTY30,      8794.00,      8863.40,      8873.30,      8699.30,      8721.65,-72.35
,Nifty IT,     13121.15,     13301.95,     13317.20,     13067.75,     13133.65,12.5
,Nifty Next 50,     23429.25,     23680.25,     23691.60,     23234.40,     23367.95,-61.3
,Nifty Bank,     20081.15,     20436.60,     20751.30,     20260.80,     20671.10,589.95
,NIFTY MIDCAP 100,     12893.70,     13026.05,     13090.70,     12857.05,     13061.00,167.3
,Nifty 500,      7603.95,      7690.55,      7698.55,      7584.85,      7672.45,68.5
,Nifty 100,      9462.15,      9570.60,      9582.40,      9434.15,      9545.05,82.9
,Nifty Midcap 50,      3531.25,      3570.15,      3606.95,      3528.45,      3597.80,66.55
,Nifty Realty,       180.10,       182.25,       182.60,       179.75,       181.50,1.4
,Nifty Infra,      2635.20,      2660.40,      2663.85,      2616.70,      2632.55,-2.65
,Nifty Energy,     12581.95,     12677.95,     12713.00,     12433.45,     12547.70,-34.25
,Nifty FMCG,     29052.55,     29208.90,     29233.40,     28636.00,     28778.15,-274.4
,Nifty MNC,     12339.60,     12463.05,     12470.55,     12222.00,     12254.25,-85.35
,Nifty Pharma,      9602.05,      9699.25,      9701.00,      9352.00,      9386.20,-215.85
,Nifty PSE,      2303.65,      2311.30,      2315.90,      2285.75,      2289.75,-13.9
,Nifty PSU Bank,      1267.70,      1276.10,      1290.30,      1267.90,      1283.60,15.9
,Nifty Serv Sector,     12318.05,     12490.60,     12638.95,     12371.10,     12595.85,277.8
,India VIX,38.0425,38.0425,41.9125,35.0675,35.3550,-2.6875
,Nifty Auto,      5433.20,      5476.85,      5524.05,      5399.30,      5447.10,13.9
,Nifty Metal,      1666.60,      1678.30,      1685.95,      1653.80,      1661.65,-4.95
,Nifty Media,      1129.10,      1137.80,      1145.20,      1128.55,      1134.90,5.8
,NIFTY SMLCAP 100,      3992.00,      4048.50,      4054.25,      3976.95,      4021.65,29.65
,Nifty 200,      4813.15,      4867.75,      4873.25,      4799.55,      4857.45,44.3
,Nifty Div Opps 50,      2048.10,      2062.50,      2065.30,      2033.40,      2043.40,-4.7
,Nifty Commodities,      2516.95,      2543.30,      2546.95,      2510.40,      2517.60,.65
,Nifty Consumption,      4450.65,      4474.35,      4481.05,      4397.55,      4417.20,-33.45
,Nifty Fin Service,      9627.60,      9766.45,      9978.40,      9696.10,      9951.20,323.6
,Nifty50 Div Point,          .00,          .00,          .00,          .00,          .00,0
,Nifty100 Liq 15,      2273.60,      2303.60,      2325.70,      2274.05,      2318.70,45.1
,Nifty CPSE,      1334.05,      1333.90,      1337.70,      1317.25,      1320.95,-13.1
,Nifty GrowSect 15,      4763.10,      4816.45,      4864.25,      4768.50,      4849.10,86
,Nifty50 PR 2x Lev,      2805.15,      2869.95,      2877.95,      2791.65,      2864.55,59.4
,Nifty50 PR 1x Inv,       475.55,       470.05,       476.70,       469.35,       470.50,-5.05
,Nifty50 TR 2x Lev,      3671.95,      3756.75,      3767.30,      3654.30,      3749.75,77.8
,Nifty50 TR 1x Inv,       415.90,       411.15,       416.95,       410.55,       411.55,-4.35
,Nifty50 Value 20,      4568.00,      4603.00,      4609.05,      4527.80,      4550.15,-17.85
,Nifty Mid Liq 15,      3038.95,      3065.60,      3095.10,      3034.65,      3083.20,44.25
,Nifty Pvt Bank,     10857.55,     11091.90,     11298.55,     10979.25,     11243.55,386
,NIFTY100 Qualty30,      2286.10,      2306.45,      2309.00,      2265.10,      2276.25,-9.85
,Nifty GS 8 13Yr,      2130.25,      2130.64,      2135.24,      2130.64,      2132.39,2.14
,Nifty GS 10Yr,      1960.31,      1960.66,      1967.92,      1960.66,      1962.81,2.5
,Nifty GS 10Yr Cln,       970.92,       970.92,       974.54,       970.92,       971.99,1.07
,Nifty GS 4 8Yr,      2273.71,      2274.12,      2282.26,      2274.12,      2275.10,1.39
,Nifty GS 11 15Yr,      2289.87,      2290.30,      2294.53,      2287.92,      2289.29,-.58
,Nifty GS 15YrPlus,      2509.76,      2510.22,      2510.22,      2506.81,      2506.81,-2.95
,Nifty GS Compsite,      2176.07,      2176.47,      2182.03,      2176.09,      2177.50,1.43

,ADVANCES,986
,DECLINES,830
,UNCHANGED,121

,Total securities that have hit their price bands today,465

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,RELIANCE,EQ,      1429.75,      1428.15,-0.11,5097.41
,BAJFINANCE,EQ,      2044.05,      2228.10,9,3158.59
,INDUSINDBK,EQ,       407.40,       468.05,14.89,2718.01
,AXISBANK,EQ,       427.30,       455.45,6.59,1961.01
,HDFCBANK,EQ,       929.70,       931.40,0.18,1369.76
,HDFC,EQ,      1591.45,      1715.80,7.81,1285.98
,ICICIBANK,EQ,       347.90,       359.85,3.43,1176.42
,SBIN,EQ,       180.90,       184.30,1.88,909.38
,KOTAKBANK,EQ,      1303.60,      1326.65,1.77,884.56
,RBLBANK,EQ,       116.70,       126.25,8.18,730.46
,BAJAJFINSV,EQ,      4617.50,      4861.80,5.29,718.48
,MFSL,EQ,       451.95,       477.15,5.58,630.89
,SUNPHARMA,EQ,       489.90,       473.95,-3.26,615.49
,MARUTI,EQ,      5056.35,      5052.70,-0.07,590.6
,BHARTIARTL,EQ,       494.05,       485.65,-1.7,564.4
,TCS,EQ,      1836.60,      1859.05,1.22,495.81
,HINDUNILVR,EQ,      2320.45,      2289.95,-1.31,495.45
,CIPLA,EQ,       608.70,       598.60,-1.66,492.47
,INFY,EQ,       664.60,       660.70,-0.59,481.49
,BRITANNIA,EQ,      3242.05,      3193.95,-1.48,441.27
,BPCL,EQ,       355.40,       359.10,1.04,404.61
,ESCORTS,EQ,       709.10,       709.15,0.01,361.58
,AUROPHARMA,EQ,       633.80,       619.95,-2.19,360.36
,LUPIN,EQ,       896.80,       854.35,-4.73,357.71
,ASIANPAINT,EQ,      1851.35,      1824.40,-1.46,352.7

,Top Five Nifty 50 Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,INDUSINDBK,EQ,       468.05,       407.40,14.89
,BAJFINANCE,EQ,      2228.10,      2044.05,9
,HDFC,EQ,      1715.80,      1591.45,7.81
,AXISBANK,EQ,       455.45,       427.30,6.59
,BAJAJFINSV,EQ,      4861.80,      4617.50,5.29

,Top Five Nifty 50 Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,SUNPHARMA,EQ,       473.95,       489.90,-3.26
,HCLTECH,EQ,       471.10,       483.10,-2.48
,IOC,EQ,        79.65,        81.50,-2.27
,NTPC,EQ,        90.35,        92.35,-2.17
,NESTLEIND,EQ,     17569.65,     17950.80,-2.12

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE ,TRADED QUANTITY
,20MICRONS,EQ,        29.05,                  2228728.90,77278
,3IINFOTECH,EQ,         1.60,                  3383889.35,2123345
,3MINDIA,EQ,     19297.95,                 26514989.65,1370
,3PLAND,EQ,         6.90,                     3481.90,501
,5PAISA,EQ,       153.10,                  1498705.60,9856
,617GS2021,GS,        92.35,                     5538.25,60
,618GS2024,GS,        95.05,                     9505.00,100
,63MOONS,BE,        58.70,                   506121.05,8699
,645GS2029,GS,       100.00,                    50070.00,500
,706GS2046,GS,        99.50,                      895.50,9
,737GS2023,GS,       100.01,                    20002.00,200
,759GS2026,GS,       105.00,                     1050.00,10
,75GS2034,GS,       107.08,                    11778.00,110
,769GS2043,GS,       115.00,                    21850.00,190
,A2ZINFRA,EQ,         3.85,                  1521871.90,393071
,AARON,SM,        40.20,                   132660.00,3300
,AARTIDRUGS,EQ,       743.95,                 71216871.00,94788
,AARTIIND,EQ,      1105.45,               1487494218.05,1366824
,AARVEEDEN,EQ,         9.25,                    31342.00,3416
,AAVAS,EQ,      1152.25,                 15450774.55,13391
,ABAN,BE,        20.20,                  2512733.10,126927
,ABB,EQ,       873.40,                121822447.50,138324
,ABBOTINDIA,EQ,     16975.05,                489878183.15,28443
,ABCAPITAL,EQ,        50.65,                110890347.35,2221271
,ABFRL,EQ,       115.15,                226529518.40,1959403
,ABSLBANETF,EQ,       216.30,                     4757.30,22
,ABSLFTQVDG,MF,         8.50,                   382500.00,45000
,ABSLNN50ET,EQ,       236.81,                    45236.81,201
,ACCELYA,EQ,       904.35,                 14219404.60,15715
,ACCURACY,SM,        17.45,                    27920.00,1600
,ACE,EQ,        45.65,                  4346125.85,94897
,ADANIENT,EQ,       139.30,                800329835.80,5721209
,ADANIGAS,EQ,       104.10,                636262638.40,6102925
,ADANIGREEN,EQ,       203.65,                 68617827.25,339070
,ADANIPOWER,EQ,        30.15,                525905543.40,17621342
,ADFFOODS,EQ,       200.00,                   787652.25,3938
,ADHUNIKIND,EQ,        20.10,                    61465.80,3058
,ADORWELD,EQ,       234.15,                   602508.90,2579
,ADROITINFO,BE,         5.50,                      643.75,116
,ADSL,EQ,        12.80,                   215160.45,16713
,ADVANIHOTR,EQ,        40.15,                    83774.00,2086
,ADVENZYMES,EQ,       138.30,                 12066639.75,86733
,AEGISCHEM,EQ,       169.15,                  9610592.30,56527
,AFFLE,BE,      1381.00,                 28900401.60,20870
,AGARIND,EQ,        61.55,                   224049.25,3748
,AGCNET,BE,       244.85,                  2037457.10,8312
,AGRITECH,EQ,        30.10,                   176400.20,5818
,AGROPHOS,EQ,         9.80,                    58388.40,5958
,AHLEAST,EQ,       133.15,                   232226.40,1745
,AHLUCONT,EQ,       181.75,                  1008038.95,5594
,AHLWEST,BE,       253.00,                    25300.00,100
,AIAENG,EQ,      1490.25,                 30812363.40,20732
,AIONJSW,BE,        11.90,                    91169.15,7686
,AIRAN,EQ,        10.40,                   191233.45,19177
,AISL,SM,        16.60,                    19920.00,1200
,AJANTPHARM,EQ,      1494.60,                315389537.45,207852
,AJMERA,EQ,        83.90,                  4360409.70,51156
,AKSHARCHEM,EQ,       228.05,                 41134355.35,177443
,AKSHOPTFBR,EQ,         5.55,                  1453991.50,255735
