,27-Jan-2020
The Nifty witnessed an intraday movement of about 109.6 points.The closing index was 1.06 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 34020.6
, Traded Quantity (in Lakhs), 14705.01
, Number of Trades, 11044233
, Total Market Capitalisation (Rs. Crores), 15788545.76

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     12248.25,     12197.10,     12216.60,     12107.00,     12119.00,-129.25
,NIFTY50 EQL Wgt,     12501.20,     12448.60,     12476.70,     12375.45,     12390.15,-111.05
,NIFTY100 EQL Wgt,     13671.50,     13611.30,     13673.30,     13535.70,     13556.05,-115.45
,NIFTY100 LowVol30,      9104.00,      9075.35,      9103.85,      9035.30,      9046.10,-57.9
,NIFTY Alpha 50,     13935.85,     13905.15,     14062.15,     13859.80,     13953.75,17.9
,NIFTY MIDCAP 150,      6742.45,      6726.30,      6794.10,      6716.65,      6732.30,-10.15
,NIFTY SMLCAP 50,      3086.05,      3080.65,      3102.05,      3075.65,      3087.20,1.15
,NIFTY SMLCAP 250,      5280.00,      5270.75,      5310.40,      5262.45,      5276.10,-3.9
,NIFTY MIDSML 400,      6219.80,      6206.15,      6262.30,      6198.40,      6211.95,-7.85
,NIFTY200 QUALTY30,     10164.35,     10145.35,     10189.30,     10112.35,     10125.45,-38.9
,Nifty IT,     16472.75,     16456.20,     16483.90,     16385.65,     16393.55,-79.2
,Nifty Next 50,     29153.75,     29058.75,     29259.50,     28895.00,     28960.75,-193
,Nifty Bank,     31241.75,     31110.55,     31227.05,     30808.55,     30837.40,-404.35
,NIFTY MIDCAP 100,     18357.20,     18307.70,     18495.90,     18261.40,     18291.35,-65.85
,Nifty 500,     10083.70,     10046.45,     10077.45,      9989.55,      9999.60,-84.1
,Nifty 100,     12386.95,     12336.75,     12363.15,     12249.45,     12262.65,-124.3
,Nifty Midcap 50,      5037.95,      5019.10,      5073.95,      5004.15,      5012.85,-25.1
,Nifty Realty,       328.65,       328.80,       332.40,       325.55,       326.80,-1.85
,Nifty Infra,      3385.95,      3369.35,      3391.70,      3352.15,      3357.45,-28.5
,Nifty Energy,     15674.65,     15642.40,     15671.75,     15458.45,     15489.25,-185.4
,Nifty FMCG,     31474.90,     31373.25,     31450.35,     31110.55,     31149.70,-325.2
,Nifty MNC,     14189.35,     14130.90,     14216.00,     14054.05,     14083.50,-105.85
,Nifty Pharma,      8294.05,      8270.05,      8471.80,      8240.10,      8416.35,122.3
,Nifty PSE,      3164.05,      3158.30,      3165.00,      3123.85,      3131.85,-32.2
,Nifty PSU Bank,      2446.30,      2417.50,      2425.45,      2387.65,      2391.25,-55.05
,Nifty Serv Sector,     17505.45,     17441.80,     17456.15,     17269.45,     17288.35,-217.1
,India VIX,15.5600,15.5600,17.3400,14.6825,17.1750,1.6150
,Nifty Auto,      8274.85,      8243.35,      8347.90,      8189.00,      8258.15,-16.7
,Nifty Metal,      2796.20,      2766.70,      2767.65,      2698.50,      2709.75,-86.45
,Nifty Media,      1889.90,      1886.50,      1904.45,      1875.85,      1882.45,-7.45
,NIFTY SMLCAP 100,      6345.05,      6332.80,      6381.90,      6324.05,      6346.65,1.6
,Nifty 200,      6358.10,      6333.30,      6351.15,      6292.00,      6298.90,-59.2
,Nifty Div Opps 50,      2573.40,      2566.70,      2567.55,      2548.10,      2551.55,-21.85
,Nifty Commodities,      3468.30,      3451.95,      3462.85,      3419.45,      3427.45,-40.85
,Nifty Consumption,      5168.15,      5153.90,      5183.35,      5131.35,      5139.90,-28.25
,Nifty Fin Service,     14420.40,     14355.15,     14400.10,     14213.05,     14234.70,-185.7
,Nifty50 Div Point,       120.55,       120.55,       120.55,       120.55,       120.55,0
,Nifty100 Liq 15,      3732.15,      3709.50,      3720.50,      3674.45,      3679.85,-52.3
,Nifty CPSE,      1816.40,      1814.45,      1814.55,      1790.00,      1796.00,-20.4
,Nifty GrowSect 15,      6366.85,      6331.65,      6333.60,      6280.40,      6284.70,-82.15
,Nifty50 PR 2x Lev,      5332.75,      5285.95,      5302.85,      5207.50,      5217.95,-114.8
,Nifty50 PR 1x Inv,       382.90,       384.65,       387.45,       384.05,       387.10,4.2
,Nifty50 TR 2x Lev,      6935.20,      6874.35,      6896.35,      6772.35,      6785.90,-149.3
,Nifty50 TR 1x Inv,       335.80,       337.35,       339.80,       336.80,       339.45,3.65
,Nifty50 Value 20,      5554.55,      5539.25,      5539.90,      5494.40,      5501.00,-53.55
,Nifty Mid Liq 15,      4399.95,      4389.55,      4437.55,      4373.30,      4381.55,-18.4
,Nifty Pvt Bank,     17202.20,     17145.10,     17229.80,     16994.35,     17009.60,-192.6
,NIFTY100 Qualty30,      2774.05,      2767.20,      2776.75,      2755.05,      2758.10,-15.95
,Nifty GS 8 13Yr,      2033.04,      2033.43,      2036.31,      2033.43,      2036.01,2.97
,Nifty GS 10Yr,      1872.69,      1873.02,      1877.84,      1873.02,      1876.03,3.34
,Nifty GS 10Yr Cln,       941.92,       941.92,       944.39,       941.92,       943.47,1.55
,Nifty GS 4 8Yr,      2159.71,      2160.12,      2162.08,      2160.12,      2162.05,2.34
,Nifty GS 11 15Yr,      2170.61,      2171.04,      2175.24,      2171.04,      2174.45,3.84
,Nifty GS 15YrPlus,      2345.69,      2346.15,      2350.33,      2346.15,      2349.44,3.75
,Nifty GS Compsite,      2068.51,      2068.90,      2071.64,      2068.90,      2071.48,2.97

,ADVANCES,761
,DECLINES,1100
,UNCHANGED,121

,Total securities that have hit their price bands today,375

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,ICICIBANK,EQ,       533.85,       537.25,0.64,2061.78
,HUDCO,N4,      1097.00,                   356365.36,329
,HUDCO,N3,      1119.99,                  3251630.50,2900
,HUDCO,ND,      1254.99,                  3457393.30,2755
,HUDCO,N8,      1160.90,                    82423.90,71
,IBMFNIFTY,EQ,       117.96,                   133092.10,1119
,IBREALEST,EQ,       105.70,                334492048.55,3223723
,IBUCCREDIT,N9,       795.60,                   131779.60,166
,IBUCCREDIT,NB,       839.60,                      839.60,1
,IBUCCREDIT,N4,       975.00,                   135525.00,139
,IBUCCREDIT,N7,       840.00,                    16800.00,20
,IBUCCREDIT,N6,       924.40,                    27732.90,30
,IBULHSGFIN,N7,      1167.86,                    68892.50,59
,IBULHSGFIN,NA,       771.54,                   567800.36,737
,IBULHSGFIN,N6,       880.00,                     8800.00,10
,IBULISL,EQ,       120.70,                 18712233.40,153611
,IBVENTURES,E3,        70.80,                  3562324.75,49452
,IBVENTURES,EQ,       175.30,                312258329.00,1762524
,ICFL,NB,       900.00,                    18000.00,20
,ICFL,N4,       989.75,                    39590.00,40
,ICFL,N7,       998.73,                   114855.00,115
,ICFL,N1,      1014.00,                   148097.00,150
,ICFL,N5,       854.36,                    25631.00,30
,ICFL,N8,       924.00,                   110481.25,128
,ICFL,NC,       908.60,                    13629.00,15
,ICFL,N6,       960.00,                   211200.00,220
,ICFL,N2,       965.00,                     9650.00,10
,ICICI1098,NB,     35000.00,                    35000.00,1
,ICICI500,EQ,       162.35,                   521859.64,3200
,ICICIB22,EQ,        34.00,                 40151620.93,1175876
,ICICIBANKN,EQ,       309.49,                  4184805.07,13221
,ICICIBANKP,EQ,       170.94,                 20287631.81,118667
,ICICIGOLD,EQ,        36.64,                  2187059.81,59721
,ICICILIQ,EQ,      1000.00,                 56386984.11,56387
,ICICILOVOL,EQ,        92.94,                 20075411.64,215630
,ICICIMCAP,EQ,        69.32,                  1111398.06,15907
,ICICINF100,EQ,       131.66,                   314009.71,2377
,ICICINIFTY,EQ,       127.95,                 33191787.92,258362
,ICICINV20,EQ,        57.75,                   231635.98,4004
,ICICINXT50,EQ,        29.32,                 41341151.16,1406255
,ICICISENSX,EQ,       439.49,                    41057.39,93
,ICIL,EQ,        54.05,                  6235938.70,113157
,ICRA,EQ,      2958.55,                   895566.90,302
,ICSA,BZ,          .35,                       52.50,150
,IDBI,EQ,        34.90,                 40219705.30,1146781
,IDBIGOLD,EQ,      3749.75,                   602687.70,161
,IDFC,EQ,        36.75,                 28305724.70,767794
,IDFCFIRSTB,EQ,        43.75,                628896787.45,14328490
,IDFCFIRSTB,N5,      5231.10,                    52238.60,10
,IDFCFIRSTB,N9,      4999.00,                    39936.00,8
,IDFCFIRSTB,NC,      9336.00,                    37344.00,4
,IDFCFIRSTB,NA,      9777.00,                    78208.00,8
,IDFCFIRSTB,NB,      5220.00,                    62506.72,12
,IDFCFIRSTB,N3,      5150.00,                    40160.60,8
,IDFCFIRSTB,N1,      4970.00,                    49624.58,10
,IDFCFIRSTB,N4,      9450.00,                   104058.04,11
,IDFCFIRSTB,N6,      9660.01,                    38640.04,4
,IDFCFIRSTB,N2,      9925.00,                   555042.89,56
,IDFNIFTYET,EQ,       125.85,                    27038.54,217
,IEX,EQ,       172.20,                 28466324.20,163333
,IFBAGRO,EQ,       443.90,                  5358075.45,11874
,IFBIND,EQ,       664.40,                  9715710.55,14556
,IFCI,EQ,         6.45,                  5600100.95,863750
,IFCI,NM,      1455.00,                    28985.20,20
,IFCI,NL,       947.28,                  1099478.17,1157
,IFCI,NH,       984.00,                   410402.85,417
,IFGLEXPOR,EQ,       158.05,                   208433.15,1336
,IGARASHI,EQ,       328.95,                 43498468.55,131246
,IGL,EQ,       505.85,               2111110437.60,4178103
,IGPL,EQ,       187.05,                  5533571.90,29109
,IIFCL,N2,      1102.01,                    44080.40,40
,IIFCL,N1,      1139.10,                   265056.00,233
,IIFCL,N4,      1282.50,                    38464.80,30
,IIFL,EQ,       169.65,                 60233729.55,353136
,IIFLFIN,ND,       984.50,                    90584.00,92
,IIFLFIN,NI,       990.00,                    19800.00,20
,IIFLFIN,NG,       992.00,                      992.00,1
,IIFLFIN,NE,      1041.11,                   119510.00,115
,IIFLFIN,NH,       955.00,                    23875.00,25
,IIFLFIN,NJ,      1040.90,                  1113879.50,1073
,IIFLFIN,NK,       988.65,                   346027.85,350
,IIFLFIN,NF,       991.70,                  1113097.90,1122
,IIFLSEC,EQ,        55.95,                 74855273.05,1329095
,IIFLWAM,EQ,      1307.45,                 30605180.60,23404
,IIHFL,N2,      1012.00,                   841320.10,833
,IIHFL,N3,      1950.01,                  1399483.98,719
,IITL,EQ,        64.00,                      128.45,2
,IL&FSENGG,BZ,         1.90,                    25312.20,13142
,IL&FSTRANS,BZ,         1.80,                    62455.70,35434
,IMFA,EQ,       225.55,                  6839786.50,30001
,IMPAL,EQ,       585.00,                  1790850.70,3060
,IMPEXFERRO,BE,          .40,                     2408.50,6655
,INDBANK,EQ,         8.75,                  2068005.75,232832
,INDHOTEL,EQ,       143.25,                 77901644.25,535829
,INDIACEM,EQ,        87.20,                280011464.40,3193903
,INDIAGLYCO,EQ,       294.45,                 73324303.20,244054
,INDIAMART,EQ,      2328.20,                208471318.05,88530
,INDIANB,EQ,       106.35,                250430607.65,2329905
,INDIANCARD,EQ,       132.10,                   317350.90,2401
,INDIANHUME,EQ,       232.60,                 11505016.60,48365
,INDIGRID,IV,        94.57,                 18197212.95,192213
,INDLMETER,BE,        23.00,                    46845.90,2127
,INDNIPPON,EQ,       409.00,                  3445511.45,8390
,INDOCO,EQ,       225.95,                 51318324.40,230944
,INDORAMA,EQ,        24.25,                   558891.20,23209
,INDOSOLAR,BZ,          .75,                   123939.30,157390
,INDOSTAR,EQ,       270.95,                 98950379.35,362099
,INDOTECH,BE,       115.00,                   641894.50,5570
,INDOTHAI,EQ,        24.85,                  1848863.15,73507
,INDOWIND,BE,         3.00,                    80526.30,26336
,INDRAMEDCO,EQ,        46.20,                  5382100.60,115133
,INDSWFTLAB,EQ,        24.00,                   216988.20,9045
,INDSWFTLTD,EQ,         3.40,                    45629.80,13062
,INDTERRAIN,EQ,        67.55,                   800744.20,11805
,INEOSSTYRO,EQ,       762.60,                  1216425.40,1588
,INFIBEAM,EQ,        57.80,                 38206239.15,657773
,INFOBEAN,EQ,        87.25,                 18299024.90,210256
,INFRABEES,EQ,       347.07,                   106708.95,305
,INGERRAND,EQ,       669.05,                 22877596.00,34254
,INNOVATIVE,SM,        11.80,                    35400.00,3000
,INOXLEISUR,EQ,       409.35,                 78018561.30,188053
,INOXWIND,EQ,        41.60,                  6652384.05,159424
,INSECTICID,EQ,       560.30,                  4546362.25,8105
,INSPIRISYS,EQ,        37.45,                   338549.10,9009
,INTEGRA,BE,          .60,                      902.40,1504
,INTELLECT,EQ,       170.45,                 22525799.45,132106
,INTENTECH,EQ,        28.35,                   297473.50,10413
,INVENTURE,EQ,        14.00,                  2091432.80,140518
,IOB,EQ,        10.80,                 11995771.95,1103365
,IOLCP,EQ,       193.60,                493472692.15,2534785
,IPCALAB,EQ,      1231.65,                 60105265.35,48961
,IRB,EQ,       114.20,                318596511.30,2764669
,IRBINVIT,IV,        52.77,                 13007900.00,245000
,IRCON,EQ,       437.75,                 40354390.00,91928
,IRCTC,EQ,      1007.60,                556312771.85,552128
,IREDA,N7,      1156.00,                    91295.00,79
,IREDA,N4,      1135.10,                    11351.00,10
,IRFC,NE,      1301.20,                    54766.00,42
,IRFC,NA,      1275.00,                   792625.00,625
,IRFC,N9,      1160.01,                   116001.00,100
,IRFC,N5,      1155.66,                   161102.30,144
,IRFC,N2,      1172.60,                     2345.20,2
,IRFC,NO,      1174.99,                     1174.99,1
,IRFC,N3,      1060.00,                   106060.00,101
,IRFC,N1,      1071.00,                    21444.90,20
,IRFC,NJ,      1147.55,                   242068.70,211
,ISEC,EQ,       489.25,                479137522.20,982898
,ISFT,EQ,        75.80,                   671838.65,8878
,ISMTLTD,EQ,         4.50,                   471911.50,103566
,ITDC,EQ,       302.95,                 18660773.40,60958
,ITDCEM,EQ,        60.80,                 14468310.20,234256
,ITI,EQ,        88.70,                 79111073.00,889556
,IVC,EQ,         3.40,                   659610.80,195245
,IVP,EQ,        53.40,                    61341.85,1155
,IVZINGOLD,EQ,      3714.95,                     7434.95,2
,IVZINNIFTY,EQ,      1290.35,                     5183.55,4
,IZMO,EQ,        25.05,                   170302.65,6960
,J&KBANK,EQ,        28.15,                 35701871.85,1255996
,JAGRAN,EQ,        69.65,                 26014775.65,372294
,JAGSNPHARM,EQ,        29.20,                  3145189.40,109223
,JAIBALAJI,EQ,        26.40,                   161738.75,6109
,JAICORPLTD,EQ,       113.00,                163150629.10,1433191
,JAIHINDPRO,BZ,          .70,                      760.00,1100
,JAINSTUDIO,BE,         1.75,                      355.25,203
,JALAN,SM,         3.95,                    11850.00,3000
,JAMNAAUTO,EQ,        44.25,                 15306365.10,342421
,JASH,EQ,       135.00,                  2875504.30,21387
,JAYAGROGN,EQ,       128.85,                  1182626.80,9137
,JAYBARMARU,EQ,       242.60,                  9424827.65,38430
,JAYNECOIND,EQ,         4.05,                   138938.45,34973
,JAYSREETEA,EQ,        53.85,                  4189426.80,76693
,JBCHEPHARM,EQ,       497.35,                 15771320.50,31654
,JBFIND,EQ,         7.75,                   751016.95,97641
,JBMA,EQ,       260.30,                  5036302.70,19216
,JCHAC,EQ,      2437.65,                 32568592.60,13318
,JETAIRWAYS,BZ,        32.95,                   389304.25,11815
,JHS,EQ,        15.00,                   472318.00,31418
,JIKIND,BE,          .35,                     2321.10,7686
,JINDALPHOT,EQ,        14.30,                   146548.55,9985
,JINDALPOLY,EQ,       254.05,                  6304980.20,24562
,JINDALSAW,EQ,        95.35,                 81779545.10,848430
,JINDALSTEL,EQ,       178.70,               4507022966.85,24954268
,JINDCOT,BE,         1.75,                     2406.90,1371
,JINDRILL,EQ,       118.75,                 97586280.20,834553
,JINDWORLD,EQ,        60.70,                  9834301.60,162369
,JISLDVREQS,EQ,         8.20,                   566862.25,68573
,JISLJALEQS,EQ,         8.30,                 21284396.10,2553668
,JITFINFRA,BE,         9.80,                    14894.00,1505
,JIYAECO,EQ,        23.80,                 10906182.15,459915
,JKCEMENT,EQ,      1384.55,                132643424.20,94546
,JKIL,EQ,       155.10,                 39467978.95,253148
,JKLAKSHMI,EQ,       374.25,                292164739.80,781253
,JKPAPER,EQ,       136.20,                263948514.65,1911037
,JKTYRE,EQ,        81.85,                 68944084.40,834781
,JMA,EQ,        26.60,                    76918.55,2867
,JMCPROJECT,EQ,       101.55,                 13033173.80,126986
,JMFINANCIL,EQ,       103.75,                 63753466.65,610175
,JMTAUTOLTD,EQ,         1.30,                   114488.15,88395
,JOCIL,EQ,       126.15,                   770543.95,6069
,JPASSOCIAT,EQ,         2.00,                 13367753.95,6662263
,JPINFRATEC,EQ,         1.30,                  3035070.05,2298585
,JPOLYINVST,EQ,        14.30,                     4898.80,348
,JPPOWER,EQ,         1.95,                  5572081.65,2887872
,JSL,EQ,        43.35,                 48010636.50,1089970
,JSLHISAR,EQ,        77.65,                 16724546.95,212460
,JSWENERGY,EQ,        67.00,                 29297580.15,437083
,JSWHL,EQ,      2437.50,                  1519737.20,616
,JSWSTEEL,P2,         1.25,                     8034.20,6496
,JTEKTINDIA,EQ,        87.50,                  2622368.80,29938
,JUBILANT,EQ,       615.80,                114509669.00,184610
,JUBLFOOD,EQ,      1822.90,               1165462841.70,640207
,JUBLINDS,BE,       141.65,                   968823.55,6813
,JUMPNET,EQ,        54.35,                 39168842.85,730265
,JUNIORBEES,EQ,       301.27,                 11629912.08,38414
,JUSTDIAL,EQ,       598.05,                874276343.75,1446816
,JVLAGRO,BZ,          .45,                   185934.95,367374
,JYOTHYLAB,EQ,       159.80,                 20849163.45,128774
,JYOTISTRUC,BZ,         1.85,                     3751.80,2028
,KABRAEXTRU,EQ,        71.80,                   652479.75,9101
,KAJARIACER,EQ,       578.10,                 85240676.85,148821
,KAKATCEM,EQ,       244.80,                 18418966.30,74316
,KALPATPOWR,EQ,       454.60,                 53617662.30,117898
,KALYANIFRG,BE,       170.80,                    10420.50,61
,KAMATHOTEL,EQ,        41.50,                  6165459.45,145516
,KAMDHENU,EQ,        94.55,                  2355319.60,24706
,KANANIIND,BE,         3.15,                     8634.15,2741
,KANORICHEM,EQ,        43.15,                   748011.85,17176
,KANSAINER,EQ,       519.25,                122826160.55,234715
,KARDA,EQ,       134.00,                  1728028.25,12873
,KARURVYSYA,EQ,        52.80,                 24073532.40,452970
,KAUSHALYA,BE,          .50,                      449.00,889
,KAYA,EQ,       412.95,                  6033678.50,14649
,KCP,EQ,        67.10,                  2911741.65,42903
,KCPSUGIND,EQ,        15.70,                  2389273.05,149820
,KDDL,EQ,       305.80,                   189675.25,613
,KEC,EQ,       336.95,                 70136799.95,211491
,KECL,EQ,        17.10,                  1891620.95,110973
,KEI,EQ,       560.50,                264356141.10,472320
,KELLTONTEC,EQ,        16.75,                  4725491.85,286945
,KENNAMET,EQ,      1048.40,                  2296914.15,2167
,KERNEX,BE,        19.00,                   258999.90,13568
,KESORAMIND,EQ,        55.70,                 10085881.30,180129
,KEYFINSERV,EQ,        33.15,                    11885.75,359
,KGL,BZ,          .30,                    26465.15,87097
,KHADIM,EQ,       175.20,                 11752914.25,66362
,KHAITANLTD,BE,        20.00,                      980.00,49
,KICL,EQ,      1775.25,                  1176066.10,662
,KILITCH,EQ,       123.20,                   670170.25,5398
,KINGFA,EQ,       668.65,                   501996.10,743
,KIOCL,EQ,       121.65,                  1643480.05,13347
,KIRIINDUS,EQ,       386.00,                 54408698.60,139752
,KIRLFER,EQ,        72.70,                   472621.20,6494
,KIRLOSBROS,EQ,       149.65,                  7490248.25,49509
,KIRLOSENG,EQ,       155.45,                  7987890.15,51485
,KIRLOSIND,EQ,       679.50,                   570504.20,838
,KITEX,EQ,       127.10,                 14089494.80,110847
,KKCL,EQ,      1000.00,                   264206.35,265
,KMSUGAR,EQ,         9.00,                   955741.05,105088
,KNRCON,EQ,       293.15,                 66201821.25,227207
,KOHINOOR,BE,         9.10,                   110195.80,12127
,KOKUYOCMLN,EQ,        84.35,                 12548309.30,149033
,KOLTEPATIL,EQ,       260.45,                  7170377.35,27413
,KOPRAN,EQ,        36.90,                  6436105.50,176913
,KOTAKBKETF,EQ,       316.86,                 16276232.03,51270
,KOTAKGOLD,EQ,       358.75,                  6499580.35,18158
,KOTAKNIFTY,EQ,       126.09,                  8139433.85,64413
,KOTAKNV20,EQ,        58.87,                   602781.14,10185
,KOTAKPSUBK,EQ,       236.64,                 10838941.37,45552
,KOTARISUG,EQ,        15.00,                  2415037.55,158270
,KOTHARIPET,EQ,        19.85,                   423238.95,21259
,KOTHARIPRO,EQ,        87.45,                  2817062.00,32129
,KPITTECH,EQ,       101.20,                 33988429.20,338075
,KPRMILL,EQ,       694.85,                  4699854.70,6777
,KRBL,EQ,       281.25,                 26950826.20,96434
,KREBSBIO,EQ,        91.40,                   272979.65,2976
,KRIDHANINF,BE,         2.45,                   179994.25,72103
,KSB,EQ,       733.45,                  5470933.90,7486
,KSCL,EQ,       477.00,                 21336801.60,44427
,KSERASERA,BE,          .10,                    83161.10,763352
,KSK,BE,          .50,                   166510.70,331836
,KSL,EQ,       252.90,                 12026357.90,47899
,KTKBANK,EQ,        74.55,                 40651771.20,543965
,KUANTUM,EQ,       518.45,                   468895.75,915
,KWALITY,BE,         2.20,                   416143.00,192749
,L&TFINANCE,Y5,      1006.10,                     4024.40,4
,L&TFINANCE,Y7,      1024.00,                    10240.00,10
,L&TFINANCE,Y3,      1003.00,                     5015.00,5
,L&TFINANCE,NO,      1092.89,                    44869.45,42
,L&TFINANCE,NK,      1063.00,                    39331.00,37
,L&TFINANCE,NC,      1100.00,                   291500.00,265
,L&TFINANCE,Y9,      1013.30,                   111479.50,110
,L&TFINANCE,NY,      1008.99,                    25224.75,25
,L&TINFRA,N3,       984.01,                    39356.65,40
,L&TINFRA,N5,      1047.00,                    73307.20,70
,L&TINFRA,N6,      1971.50,                   372442.10,189
,L&TINFRA,N2,      1935.00,                  1048805.00,542
,L&TINFRA,N4,      1890.00,                   330650.20,175
,LAKPRE,BZ,         2.30,                      303.60,132
,LAKSHVILAS,EQ,        16.00,                 10127953.55,631519
,LALPATHLAB,EQ,      1752.95,                286738644.50,163298
,LAMBODHARA,EQ,        38.45,                  1880853.85,48356
,LAOPALA,EQ,       189.55,                982620528.10,5171729
,LASA,BE,        29.00,                   288492.00,9948
,LAURUSLABS,EQ,       423.55,                 88107869.15,208625
,LAXMIMACH,EQ,      3617.80,                 16724672.45,4634
,LEEL,BZ,         3.00,                    58223.65,19995
,LEMONTREE,EQ,        53.00,                 39280371.35,745342
,LEXUS,SM,         9.10,                     9100.00,1000
,LFIC,EQ,        53.40,                   150819.25,2860
,LGBBROSLTD,EQ,       317.00,                  2736961.65,8525
,LGBFORGE,BE,         3.55,                    58676.75,16585
,LIBAS,BE,        47.00,                    10483.00,223
,LIBERTSHOE,EQ,       148.50,                 31712040.45,210956
,LICHSGFIN,EQ,       452.90,               1075458475.45,2365406
,LICNETFGSC,EQ,        19.96,                    18061.07,905
,LICNETFN50,EQ,       123.83,                   216503.96,1722
,LICNETFSEN,EQ,       490.50,                     4942.99,10
,LICNFNHGP,EQ,       128.03,                     9859.45,78
,LINCOLN,EQ,       215.00,                 61593916.60,287369
,LINCPEN,EQ,       235.90,                  2134689.55,9153
,LINDEINDIA,EQ,       716.00,                 13851841.60,19203
,LIQUIDBEES,EQ,      1000.00,                691396047.18,691397
,LIQUIDETF,EQ,      1000.00,                  8230007.46,8230
,LOKESHMACH,EQ,        34.05,                   213036.35,6216
,LOTUSEYE,EQ,        26.35,                  1400281.80,53190
,LOVABLE,EQ,        77.80,                  2016369.00,25694
,LPDC,EQ,         1.50,                     1949.15,1256
,LSIL,EQ,          .50,                   610817.25,1213615
,LTI,EQ,      1948.05,                148251722.05,75736
,LTTS,EQ,      1739.15,                184389502.50,105045
,LUMAXIND,EQ,      1464.50,                  6141820.05,4138
,LUMAXTECH,EQ,       115.50,                  3039772.65,26177
,LUXIND,EQ,      1468.05,                105805499.30,71757
,LYKALABS,EQ,        21.55,                   909389.35,42387
,LYPSAGEMS,EQ,         5.65,                   867226.20,161455
,M&MFIN,EQ,       352.50,               1040321172.10,2900178
,M&MFIN,N2,      1065.00,                    87280.00,82
,M&MFIN,N3,      1350.00,                    98550.00,73
,M100,EQ,        19.35,                  8167362.40,419994
,M14RG,MF,         7.53,                   323777.77,43843
,M50,EQ,       119.00,                    21407.04,179
,MAANALU,EQ,        67.70,                   339740.60,4974
,MACPOWER,SM,        60.00,                   393900.00,6500
,MADHAV,EQ,        33.85,                    35366.90,1017
,MADHUCON,EQ,         3.60,                    51030.65,14206
,MADRASFERT,EQ,        22.35,                 21244725.90,946107
,MAGADSUGAR,EQ,       126.60,                  2148872.35,16911
,MAGMA,EQ,        62.15,                  7504791.75,118928
,MAGNUM,EQ,         3.70,                     6687.30,1809
,MAHABANK,EQ,        13.20,                  4089309.55,308982
,MAHAPEXLTD,BE,       100.00,                    10201.95,102
,MAHASTEEL,EQ,        93.60,                   703469.75,7561
,MAHESHWARI,EQ,       286.40,                 18703694.05,64456
,MAHICKRA,SM,        89.35,                   804300.00,9000
,MAHINDCIE,EQ,       176.40,                 22008901.70,125493
,MAHLIFE,EQ,       400.85,                 82042851.85,204553
,MAHLOG,EQ,       411.60,                  5589809.65,13433
,MAHSCOOTER,EQ,      4255.40,                 19423155.00,4518
,MAHSEAMLES,EQ,       401.70,                  6219590.00,15410
,MAITHANALL,EQ,       563.20,                 18727122.10,33117
,MAJESCO,EQ,       413.40,                 11483856.70,27872
,MALUPAPER,EQ,        36.30,                  3774956.70,102671
,MAN50ETF,EQ,       123.10,                   288336.15,2343
,MANAKALUCO,EQ,         4.65,                    20425.40,4344
,MANAKCOAT,EQ,         4.25,                    55140.45,12770
,MANAKSIA,EQ,        34.80,                   133880.70,3805
,MANAKSTEEL,EQ,        12.40,                   210967.00,16825
,MANALIPETC,EQ,        22.20,                  3871788.25,173613
,MANAPPURAM,EQ,       184.85,                685717710.30,3647175
,MANGALAM,EQ,        35.20,                  3351342.75,95320
,MANGCHEFER,EQ,        35.10,                 53806146.90,1472417
,MANGLMCEM,EQ,       303.30,                  5515371.40,18060
,MANGTIMBER,BE,        10.25,                    15512.50,1550
,MANINDS,EQ,        54.30,                  3034677.25,55020
,MANINFRA,EQ,        30.70,                  6330813.35,203257
,MANPASAND,BZ,         9.70,                   492837.60,50808
,MANUGRAPH,EQ,        15.90,                   279352.20,17614
,MARALOVER,EQ,        16.65,                    14737.60,878
,MARATHON,EQ,        93.75,                   281467.20,2988
,MARINE,SM,        99.95,                   992200.00,10000
,MARKSANS,EQ,        20.70,                 46904795.10,2306830
,MASFIN,EQ,       911.45,                 27077912.65,29663
,MASTEK,EQ,       441.25,                 12569248.30,28463
,MATRIMONY,EQ,       477.90,                  3612252.40,7523
,MAWANASUG,EQ,        40.65,                  7375166.80,177243
,MAXINDIA,EQ,        91.10,                 51112193.70,567197
,MAXVIL,EQ,        54.30,                  3424803.70,62146
,MAYURUNIQ,EQ,       236.00,                  9350860.05,39660
,MAZDA,EQ,       457.35,                  4457581.00,9665
,MBAPL,BE,        71.00,                    35500.00,500
,MBECL,BE,         4.35,                  1792927.15,412304
,MBLINFRA,EQ,         4.20,                    29317.45,6958
,MCDHOLDING,EQ,        26.70,                   821411.80,30646
,MCL,SM,       115.50,                 17017680.00,148800
,MCLEODRUSS,EQ,         4.80,                   942346.50,193756
,MCX,EQ,      1330.60,                267862261.70,198997
,MEGASOFT,EQ,         7.50,                    87925.45,11701
,MEGH,EQ,        65.80,                159079363.25,2399732
,MELSTAR,BE,         3.60,                      180.00,50
,MENONBE,EQ,        59.10,                   535828.90,8967
,MEP,EQ,        38.35,                  3581207.70,91604
,MERCATOR,EQ,          .75,                  2080108.15,2784910
,METALFORGE,EQ,         5.25,                   151331.90,28852
