,20-Oct-2020
The Nifty witnessed an intraday movement of about 112 points.The closing index was 0.2 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 47575.76
, Traded Quantity (in Lakhs), 18467.04
, Number of Trades, 14174612
, Total Market Capitalisation (Rs. Crores), 15780684.45

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     11873.05,     11861.00,     11949.25,     11837.25,     11896.80,23.75
,NIFTY50 EQL Wgt,     11928.05,     11911.30,     11971.70,     11878.05,     11931.65,3.6
,NIFTY100 EQL Wgt,     12875.35,     12861.15,     12905.30,     12830.20,     12882.15,6.8
,NIFTY100 LowVol30,      9536.40,      9545.15,      9602.55,      9525.40,      9566.75,30.35
,NIFTY Alpha 50,     16724.60,     16685.35,     16807.70,     16656.90,     16757.70,33.1
,NIFTY MIDCAP 150,      6434.55,      6422.65,      6472.80,      6410.50,      6468.10,33.55
,NIFTY SMLCAP 50,      2942.90,      2940.30,      2959.55,      2926.40,      2951.85,8.95
,NIFTY SMLCAP 250,      5016.35,      5014.45,      5032.95,      4999.45,      5029.25,12.9
,NIFTY MIDSML 400,      5928.20,      5920.00,      5957.65,      5907.65,      5954.25,26.05
,NIFTY200 QUALTY30,     10626.25,     10614.95,     10704.15,     10596.65,     10681.20,54.95
,Nifty FinSrv25 50,     11413.20,     11389.00,     11468.80,     11348.75,     11420.30,7.1
,NIFTY AlphaLowVol,     12233.05,     12232.20,     12309.85,     12210.45,     12266.85,33.8
,Nifty200Momentm30,     12082.20,     12070.60,     12154.35,     12050.35,     12095.30,13.1
,Nifty100ESGSecLdr,      2065.60,      2065.40,      2085.00,      2061.75,      2073.90,8.3
,Nifty IT,     21391.90,     21397.50,     21779.80,     21346.05,     21694.35,302.45
,Nifty Next 50,     27379.75,     27366.65,     27480.90,     27294.50,     27435.00,55.25
,Nifty Bank,     24266.75,     24117.35,     24410.90,     24039.85,     24311.80,45.05
,NIFTY MIDCAP 100,     16915.85,     16870.90,     17037.95,     16835.35,     17023.25,107.4
,Nifty 500,      9709.30,      9699.30,      9760.35,      9682.30,      9733.00,23.7
,Nifty 100,     11952.90,     11941.65,     12023.30,     11919.00,     11976.85,23.95
,Nifty Midcap 50,      4656.80,      4641.45,      4695.55,      4625.85,      4690.50,33.7
,Nifty Realty,       218.35,       218.10,       227.75,       217.10,       226.95,8.6
,Nifty Infra,      3090.75,      3098.75,      3114.55,      3090.10,      3093.15,2.4
,Nifty Energy,     14743.25,     14718.30,     14751.30,     14504.50,     14529.15,-214.1
,Nifty FMCG,     30068.85,     29997.10,     30117.25,     29744.65,     29964.60,-104.25
,Nifty MNC,     14125.50,     14078.15,     14120.85,     14029.40,     14069.95,-55.55
,Nifty Pharma,     11616.65,     11626.55,     11746.20,     11551.30,     11644.40,27.75
,Nifty PSE,      2238.60,      2234.30,      2237.30,      2207.80,      2211.35,-27.25
,Nifty PSU Bank,      1323.45,      1312.10,      1316.70,      1299.55,      1304.60,-18.85
,Nifty Serv Sector,     15925.30,     15888.60,     16080.90,     15848.50,     16010.20,84.9
,India VIX,21.8175,21.8175,22.7925,18.7900,22.6900,0.8725
,Nifty Auto,      7870.35,      7858.30,      7946.50,      7824.75,      7896.70,26.35
,Nifty Metal,      2367.85,      2356.25,      2374.75,      2344.05,      2363.35,-4.5
,Nifty Media,      1425.70,      1418.65,      1458.95,      1411.35,      1453.70,28
,NIFTY SMLCAP 100,      5882.05,      5874.30,      5909.35,      5854.70,      5904.35,22.3
,Nifty 200,      6104.45,      6097.55,      6138.50,      6086.70,      6119.55,15.1
,Nifty Div Opps 50,      2440.90,      2436.40,      2456.05,      2431.80,      2444.60,3.7
,Nifty Commodities,      3186.30,      3185.85,      3196.75,      3161.75,      3170.35,-15.95
,Nifty Consumption,      5008.60,      5000.45,      5047.20,      4986.35,      5030.45,21.85
,Nifty Fin Service,     11803.75,     11770.70,     11880.20,     11730.00,     11820.80,17.05
,Nifty50 Div Point,        56.71,        56.71,        56.71,        56.71,        56.71,0
,Nifty100 Liq 15,      2713.75,      2706.55,      2731.70,      2702.25,      2718.05,4.3
,Nifty CPSE,      1298.35,      1298.85,      1301.10,      1280.00,      1282.00,-16.35
,Nifty GrowSect 15,      5686.50,      5671.95,      5720.65,      5651.20,      5684.20,-2.3
,Nifty50 PR 2x Lev,      4423.65,      4414.30,      4479.35,      4398.20,      4440.95,17.3
,Nifty50 PR 1x Inv,       369.55,       369.95,       370.60,       367.25,       368.85,-.7
,Nifty50 TR 2x Lev,      5851.90,      5839.55,      5925.60,      5818.25,      5874.80,22.9
,Nifty50 TR 1x Inv,       321.45,       321.80,       322.40,       319.45,       320.85,-.6
,Nifty50 Value 20,      5849.20,      5853.65,      5916.25,      5843.10,      5882.90,33.7
,Nifty Mid Liq 15,      4088.00,      4072.65,      4130.80,      4058.05,      4126.60,38.6
,Nifty Pvt Bank,     13434.35,     13358.20,     13505.85,     13302.95,     13461.55,27.2
,NIFTY100 Qualty30,      2815.05,      2812.05,      2834.30,      2806.15,      2829.15,14.1
,Nifty GS 8 13Yr,      2224.24,      2224.62,      2225.28,      2223.67,      2225.03,.79
,Nifty GS 10Yr,      2005.80,      2006.12,      2007.04,      2004.09,      2006.39,.59
,Nifty GS 10Yr Cln,       965.97,       965.97,       966.42,       964.97,       966.10,.13
,Nifty GS 4 8Yr,      2362.40,      2362.77,      2366.37,      2361.38,      2366.06,3.66
,Nifty GS 11 15Yr,      2399.14,      2399.57,      2400.41,      2398.47,      2399.72,.58
,Nifty GS 15YrPlus,      2576.14,      2576.63,      2576.96,      2575.54,      2575.54,-.6
,Nifty GS Compsite,      2266.13,      2266.51,      2267.83,      2265.39,      2267.77,1.64

,ADVANCES,976
,DECLINES,883
,UNCHANGED,125

,Total securities that have hit their price bands today,288

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,HCLTECH,EQ,       844.75,       879.65,4.13,1888.38
,RELIANCE,EQ,      2176.20,      2155.90,-0.93,1847.97
,HDFCBANK,EQ,      1203.55,      1223.95,1.69,1669.82
,HINDUNILVR,EQ,      2177.80,      2173.10,-0.22,1274.71
,LT,EQ,       902.90,       917.30,1.59,1220.38
,INFY,EQ,      1125.90,      1137.50,1.03,1187.72
,BRITANNIA,EQ,      3772.45,      3553.15,-5.81,1141.63
,ICICIBANK,EQ,       417.10,       414.60,-0.6,1082.55
,BAJFINANCE,EQ,      3267.20,      3262.15,-0.15,1060.67
,BHARTIARTL,EQ,       397.70,       405.00,1.84,1054.86
,AXISBANK,EQ,       492.95,       493.95,0.2,1053.95
,ACC,EQ,      1562.65,      1579.55,1.08,1020.93
,HDFC,EQ,      2031.50,      2015.30,-0.8,956.98
,TCS,EQ,      2711.55,      2739.00,1.01,934.64
,JUSTDIAL,EQ,       505.65,       599.45,18.55,837.65
,SBIN,EQ,       204.00,       203.05,-0.47,797.1
,DRREDDY,EQ,      5058.15,      5071.15,0.26,700.62
,TECHM,EQ,       824.15,       849.85,3.12,621.79
,INDUSINDBK,EQ,       627.10,       625.25,-0.3,598.33
,WIPRO,EQ,       343.20,       346.75,1.03,589.99
,ZEEL,EQ,       174.20,       183.00,5.05,588.81
,AMBUJACEM,EQ,       247.60,       251.45,1.55,507.45
,ASIANPAINT,EQ,      2070.10,      2118.50,2.34,498.92
,CIPLA,EQ,       764.00,       764.30,0.04,461.66
,MARUTI,EQ,      6851.95,      6844.60,-0.11,453.81

,Top Five Nifty 50 Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,HCLTECH,EQ,       879.65,       844.75,4.13
,TECHM,EQ,       849.85,       824.15,3.12
,ASIANPAINT,EQ,      2118.50,      2070.10,2.34
,BHARTIARTL,EQ,       405.00,       397.70,1.84
,HDFCBANK,EQ,      1223.95,      1203.55,1.69

,Top Five Nifty 50 Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,BRITANNIA,EQ,      3553.15,      3772.45,-5.81
,ONGC,EQ,        67.40,        69.30,-2.74
,IOC,EQ,        75.05,        76.80,-2.28
,GAIL,EQ,        85.70,        87.45,-2
,UPL,EQ,       455.95,       463.45,-1.62

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE ,TRADED QUANTITY
,20MICRONS,EQ,        27.85,                   781988.90,28219
,21STCENMGM,EQ,         9.70,                     2777.15,289
,3IINFOTECH,EQ,         3.10,                 26998976.10,8674480
,3MINDIA,EQ,     19073.45,                 45223755.40,2378
,3PLAND,EQ,         6.60,                     1568.60,247
,5PAISA,BE,       350.55,                  9196163.10,26303
,63MOONS,EQ,        73.50,                   704388.15,9529
,68GS2060,GS,       105.00,                    15750.00,150
,716GS2050,GS,       112.95,                    58811.45,542
,726GS2029,GS,       105.00,                   314907.50,3000
,757GS2033,GS,       112.20,                      223.20,2
,763GS2059,GS,       110.00,                   110000.00,1000
,824GS2027,GS,       112.00,                      896.00,8
,8KMILES,BE,       107.50,                  2617947.50,24353
,A2ZINFRA,EQ,         3.55,                   792465.20,224863
,AAATECH,ST,        44.00,                  3817650.00,87000
,AAKASH,EQ,        53.10,                  2270747.05,43248
,AARON,SM,        27.25,                   171675.00,6300
,AARTIDRUGS,EQ,       778.70,                882943486.15,1118913
,AARTIIND,EQ,       976.70,                194665810.95,199723
,AARTISURF,BE,       583.00,                 35476491.15,60932
,AARVEEDEN,EQ,        10.75,                    83966.90,7808
,AARVI,EQ,        38.75,                    43164.75,1110
,AAVAS,EQ,      1487.35,                 29020726.25,19668
,ABAN,EQ,        22.95,                   534096.60,23228
,ABB,EQ,       884.85,                 29913025.50,33587
,ABCAPITAL,EQ,        62.10,                 94912849.40,1536086
,ABFRL,EQ,       144.55,                586723374.80,4045614
,ABFRLPP,E1,        84.50,                  6316807.00,73841
,ABMINTLTD,BE,        28.55,                     7822.70,274
,ABSLBANETF,EQ,       233.99,                    53476.68,229
,ACCELYA,EQ,       981.75,                  4302606.95,4341
,ACE,EQ,        69.95,                 12793225.05,183327
,ADANIENT,EQ,       321.90,               2328367475.40,7199010
,ADANIGAS,EQ,       191.20,                269583994.30,1421782
,ADANIPOWER,EQ,        35.45,                 33351542.75,937414
,ADFFOODS,EQ,       425.75,                 40079206.60,94738
,ADHUNIKIND,EQ,        18.00,                   360419.35,19903
,ADL,BE,        18.55,                    52736.00,2849
,ADORWELD,EQ,       244.55,                  1664929.15,6791
,ADROITINFO,EQ,         8.20,                   150796.55,17896
,ADSL,EQ,        23.05,                  3662767.20,159130
,ADVANIHOTR,EQ,        40.55,                   484612.75,12002
,ADVENZYMES,EQ,       320.20,                 75633042.60,234047
,AEGISCHEM,EQ,       207.65,                 37312528.90,179909
,AFFLE,EQ,      2703.40,                158258745.30,59204
,AGARIND,EQ,        85.80,                   241829.20,2819
,AGCNET,EQ,       495.40,                139730190.95,281928
,AGRITECH,EQ,        27.95,                    51523.10,1847
,AGROPHOS,EQ,         8.75,                   150093.65,17161
,AHLEAST,EQ,       136.70,                    25823.05,189
,AHLUCONT,EQ,       223.25,                  1745231.50,7802
,AHLWEST,EQ,       262.00,                    46114.75,179
,AIAENG,EQ,      1698.70,                 51104740.05,29842
,AIRAN,EQ,        11.25,                   123897.65,11017
,AJANTPHARM,EQ,      1574.90,                107689991.65,69019
,AJMERA,EQ,        89.95,                  8962325.95,100736
,AJOONI,SM,        34.70,                   275000.00,8000
,AKASH,BE,       249.25,                    93645.60,376
,AKG,SM,        63.00,                   252000.00,4000
,AKSHARCHEM,EQ,       203.70,                   747966.40,3678
,AKSHOPTFBR,EQ,         5.10,                   917889.90,179431
,AKZOINDIA,EQ,      2071.10,                101151372.60,51477
,ALANKIT,EQ,        15.60,                  3119113.60,198486
,ALBERTDAVD,EQ,       405.55,                  5165901.10,12633
