,27-Aug-2020
The Nifty witnessed an intraday movement of about 76.75 points.The closing index was 0.08 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 62895.23
, Traded Quantity (in Lakhs), 30358.39
, Number of Trades, 18378878
, Total Market Capitalisation (Rs. Crores), 15614376.63

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     11549.60,     11609.30,     11617.35,     11540.60,     11559.25,9.65
,NIFTY50 EQL Wgt,     12049.40,     12099.45,     12119.70,     12073.60,     12098.00,48.6
,NIFTY100 EQL Wgt,     13071.95,     13136.50,     13171.70,     13112.45,     13131.80,59.85
,NIFTY100 LowVol30,      9267.55,      9310.10,      9313.20,      9252.65,      9262.35,-5.2
,NIFTY Alpha 50,     15979.20,     16052.55,     16077.90,     15957.45,     15974.95,-4.25
,NIFTY MIDCAP 150,      6559.80,      6599.65,      6613.35,      6564.10,      6570.40,10.6
,NIFTY SMLCAP 50,      2815.15,      2837.35,      2858.25,      2831.40,      2837.95,22.8
,NIFTY SMLCAP 250,      5059.35,      5097.90,      5105.85,      5065.75,      5072.05,12.7
,NIFTY MIDSML 400,      6023.75,      6063.20,      6074.60,      6030.15,      6035.10,11.35
,NIFTY200 QUALTY30,     10411.65,     10461.35,     10464.10,     10375.95,     10400.30,-11.35
,Nifty FinSrv25 50,     11308.25,     11372.85,     11443.60,     11355.80,     11391.10,82.85
,NIFTY AlphaLowVol,     11908.75,     11948.55,     11968.15,     11890.90,     11912.95,4.2
,Nifty IT,     18128.00,     18231.95,     18305.55,     18075.75,     18102.65,-25.35
,Nifty Next 50,     27818.60,     27973.00,     28050.05,     27895.95,     27935.55,116.95
,Nifty Bank,     23414.20,     23511.45,     23704.05,     23464.15,     23600.35,186.15
,NIFTY MIDCAP 100,     17249.45,     17358.45,     17394.90,     17252.15,     17269.95,20.5
,Nifty 500,      9567.15,      9619.60,      9625.65,      9568.80,      9580.70,13.55
,Nifty 100,     11694.35,     11755.40,     11762.25,     11692.65,     11709.45,15.1
,Nifty Midcap 50,      4787.70,      4817.30,      4828.10,      4781.55,      4788.10,.4
,Nifty Realty,       218.80,       225.60,       236.50,       224.25,       232.80,14
,Nifty Infra,      3249.10,      3263.25,      3264.75,      3233.45,      3238.00,-11.1
,Nifty Energy,     16115.05,     16198.40,     16212.20,     15971.15,     15996.10,-118.95
,Nifty FMCG,     31408.45,     31602.05,     31636.60,     31277.10,     31314.45,-94
,Nifty MNC,     14294.55,     14361.95,     14366.20,     14274.90,     14286.40,-8.15
,Nifty Pharma,     11484.55,     11516.40,     11640.85,     11509.15,     11588.05,103.5
,Nifty PSE,      2648.80,      2660.65,      2669.15,      2633.15,      2636.35,-12.45
,Nifty PSU Bank,      1511.05,      1516.75,      1543.30,      1516.20,      1527.55,16.5
,Nifty Serv Sector,     15071.65,     15152.65,     15205.25,     15094.00,     15117.95,46.3
,India VIX,19.3025,19.3025,19.4700,17.4525,18.8950,-0.4075
,Nifty Auto,      8100.50,      8141.05,      8198.50,      8080.70,      8183.00,82.5
,Nifty Metal,      2527.80,      2531.95,      2551.50,      2513.55,      2531.05,3.25
,Nifty Media,      1632.15,      1642.55,      1665.00,      1626.20,      1640.70,8.55
,NIFTY SMLCAP 100,      5846.70,      5890.65,      5911.15,      5867.15,      5877.90,31.2
,Nifty 200,      6000.00,      6032.05,      6036.00,      5999.50,      6007.65,7.65
,Nifty Div Opps 50,      2491.60,      2505.95,      2507.00,      2478.30,      2481.25,-10.35
,Nifty Commodities,      3257.40,      3267.50,      3277.90,      3250.95,      3256.55,-.85
,Nifty Consumption,      5190.15,      5215.80,      5217.85,      5182.65,      5198.75,8.6
,Nifty Fin Service,     11416.70,     11475.90,     11545.40,     11451.95,     11483.40,66.7
,Nifty50 Div Point,        50.43,        50.43,        50.43,        50.43,        50.43,0
,Nifty100 Liq 15,      2895.65,      2906.45,      2929.00,      2903.70,      2922.35,26.7
,Nifty CPSE,      1554.55,      1562.15,      1566.70,      1542.45,      1546.15,-8.4
,Nifty GrowSect 15,      5626.80,      5656.40,      5665.90,      5626.75,      5636.80,10
,Nifty50 PR 2x Lev,      4227.65,      4271.00,      4276.25,      4221.75,      4234.35,6.7
,Nifty50 PR 1x Inv,       379.90,       377.95,       380.15,       377.70,       379.60,-.3
,Nifty50 TR 2x Lev,      5586.65,      5643.95,      5650.90,      5578.85,      5595.50,8.85
,Nifty50 TR 1x Inv,       330.65,       329.00,       330.90,       328.75,       330.40,-.25
,Nifty50 Value 20,      5666.20,      5698.10,      5701.30,      5642.40,      5648.60,-17.6
,Nifty Mid Liq 15,      4167.60,      4190.40,      4199.70,      4164.20,      4182.00,14.4
,Nifty Pvt Bank,     12818.50,     12878.95,     13009.75,     12853.45,     12936.85,118.35
,NIFTY100 Qualty30,      2748.45,      2761.05,      2761.60,      2741.45,      2746.35,-2.1
,Nifty GS 8 13Yr,      2165.43,      2165.81,      2169.29,      2164.59,      2168.01,2.58
,Nifty GS 10Yr,      1955.76,      1956.08,      1960.98,      1953.16,      1956.77,1.01
,Nifty GS 10Yr Cln,       949.87,       949.87,       952.26,       948.45,       950.21,.34
,Nifty GS 4 8Yr,      2317.29,      2317.70,      2317.70,      2312.68,      2314.24,-3.05
,Nifty GS 11 15Yr,      2332.56,      2332.98,      2335.49,      2331.25,      2334.79,2.23
,Nifty GS 15YrPlus,      2550.90,      2551.37,      2552.17,      2551.15,      2551.15,.25
,Nifty GS Compsite,      2210.77,      2211.16,      2212.90,      2208.41,      2211.53,.76

,ADVANCES,951
,DECLINES,934
,UNCHANGED,102

,Total securities that have hit their price bands today,444

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,INDUSINDBK,EQ,       567.65,       605.85,6.73,2909.83
,RELIANCE,EQ,      2137.30,      2110.60,-1.25,2757.02
,TATAMOTORS,EQ,       137.90,       144.25,4.6,2596.26
,SBIN,EQ,       209.85,       215.65,2.76,1735.17
,BAJFINANCE,EQ,      3645.55,      3632.50,-0.36,1674.36
,HDFC,EQ,      1816.00,      1864.10,2.65,1612.74
,ICICIBANK,EQ,       389.35,       392.20,0.73,1453.43
,DLF,EQ,       160.00,       175.90,9.94,1325.53
,BANDHANBNK,EQ,       298.05,       311.10,4.38,1266.62
,ZEEL,EQ,       211.50,       209.55,-0.92,1248.09
,HDFCBANK,EQ,      1118.45,      1112.10,-0.57,1154
,BHARTIARTL,EQ,       514.50,       511.15,-0.65,1121.96
,RBLBANK,EQ,       200.40,       202.80,1.2,992.36
,ITC,EQ,       194.95,       194.25,-0.36,921.38
,AXISBANK,EQ,       463.35,       473.05,2.09,921.02
,MARUTI,EQ,      7008.65,      7098.00,1.27,814.19
,TCS,EQ,      2253.50,      2248.40,-0.23,810.87
,PEL,EQ,      1433.00,      1521.60,6.18,717.11
,ASIANPAINT,EQ,      1971.40,      1982.50,0.56,619.69
,KOTAKBANK,EQ,      1436.70,      1420.00,-1.16,611.11
,HAL,EQ,      1177.60,      1010.80,-14.16,599.37
,INFY,EQ,       950.80,       947.05,-0.39,585.91
,GODREJPROP,EQ,       849.70,       910.15,7.11,572.95
,CIPLA,EQ,       748.00,       756.20,1.1,529.27
,SRTRANSFIN,EQ,       726.35,       720.40,-0.82,503.99

,Top Five Nifty 50 Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,INDUSINDBK,EQ,       605.85,       567.65,6.73
,TATAMOTORS,EQ,       144.25,       137.90,4.6
,M&M,EQ,       636.75,       613.35,3.82
,SBIN,EQ,       215.65,       209.85,2.76
,GRASIM,EQ,       685.05,       667.20,2.68

,Top Five Nifty 50 Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,ONGC,EQ,        80.15,        81.40,-1.54
,BAJAJ-AUTO,EQ,      3043.00,      3082.20,-1.27
,RELIANCE,EQ,      2110.60,      2137.30,-1.25
,KOTAKBANK,EQ,      1420.00,      1436.70,-1.16
,ADANIPORTS,EQ,       350.55,       354.25,-1.04

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE ,TRADED QUANTITY
,20MICRONS,EQ,        33.25,                  5159193.75,154505
,21STCENMGM,EQ,        10.55,                    62629.95,6019
,3IINFOTECH,EQ,         4.05,                 51227598.95,12684409
,3MINDIA,EQ,     20999.80,                132877532.70,6262
,3PLAND,EQ,         7.00,                     2590.00,370
,5PAISA,BE,       361.40,                  5415625.25,14947
,618GS2024,GS,       102.15,                     2043.00,20
,63MOONS,EQ,        81.05,                  2325263.90,28540
,719GS2060,GS,       110.00,                   110000.00,1000
,A2ZINFRA,EQ,         5.50,                 19223918.15,3573521
,AARON,SM,        50.00,                   165000.00,3300
,AARTIDRUGS,EQ,      2933.05,               3240347540.95,1098153
,AARTIIND,EQ,      1124.35,                400330838.70,357385
,AARTISURF,BE,       561.95,                 28320032.20,50396
,AARVEEDEN,EQ,        12.50,                   408549.10,33017
,AARVI,EQ,        44.40,                    48206.90,1093
,AAVAS,EQ,      1518.55,                 48286252.90,31509
,ABAN,EQ,        28.85,                  2398786.70,82382
,ABB,EQ,       970.90,                499330499.85,515635
,ABCAPITAL,EQ,        64.35,                236802780.30,3629588
,ABFRL,EQ,       146.25,                404777116.45,2714322
,ABFRLPP,E1,        86.60,                  8879794.10,101547
,ABINFRA,SM,         8.75,                    35000.00,4000
,ABMINTLTD,BE,        28.40,                    97809.60,3444
,ABSLBANETF,EQ,       245.00,                   180760.07,755
,ABSLNN50ET,EQ,       290.09,                    66540.76,226
,ABSLRIF6RG,MF,         6.55,                   342677.88,53222
,ACCELYA,EQ,      1028.40,                 15843492.05,15292
,ACCURACY,SM,        38.10,                   264400.00,6400
,ACE,EQ,        68.25,                 16085826.10,233910
,ADANIENT,EQ,       286.70,               4583474708.30,15749472
,ADANIGAS,EQ,       184.85,                357053781.65,1911435
,ADANIGREEN,EQ,       432.75,                530750485.25,1226228
,ADANIPOWER,EQ,        39.45,                195704159.00,4907127
,ADFFOODS,EQ,       358.05,                 18522804.40,51461
,ADHUNIKIND,EQ,        22.70,                   725854.80,31981
,ADORWELD,EQ,       279.05,                  4923261.90,17518
,ADROITINFO,BE,         6.80,                     9496.80,1401
,ADSL,EQ,        24.45,                  2488960.75,101422
,ADVANIHOTR,EQ,        44.95,                   372139.55,8279
,ADVENZYMES,EQ,       224.30,                146682352.45,647115
,AEGISCHEM,EQ,       215.85,                263567648.95,1233802
,AFFLE,EQ,      2794.35,                663850650.75,227032
,AGARIND,EQ,       111.40,                  9958231.90,89392
,AGCNET,EQ,       360.05,                  1771809.65,4910
,AGRITECH,EQ,        35.25,                   169658.95,4774
,AGROPHOS,EQ,        10.75,                   304485.85,28236
,AHLADA,SM,        44.50,                   131500.00,3000
,AHLEAST,EQ,       175.45,                  7447371.00,41482
,AHLUCONT,EQ,       290.75,                 79111450.00,275571
,AHLWEST,EQ,       265.95,                   374948.15,1420
,AIAENG,EQ,      1840.40,                 54971613.95,29655
,AIONJSW,EQ,        18.50,                  4347204.20,231444
,AIRAN,EQ,        12.70,                   407828.80,32012
,AIROLAM,SM,        22.10,                   132300.00,6000
,AJANTPHARM,EQ,      1584.15,                194302448.60,122218
,AJMERA,EQ,        97.45,                 91286658.30,922252
,AJOONI,SM,        34.80,                  5597600.00,164000
,AKASH,BE,       211.45,                  3823266.50,18215
,AKG,SM,        48.30,                  3198600.00,68000
