,28-Jul-2020
The Nifty witnessed an intraday movement of about 166.35 points.The closing index was 1.52 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 60291.2
, Traded Quantity (in Lakhs), 32625.89
, Number of Trades, 16724918
, Total Market Capitalisation (Rs. Crores), 14733881.7

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     11131.80,     11154.10,     11317.75,     11151.40,     11300.55,168.75
,NIFTY50 EQL Wgt,     11155.75,     11184.60,     11368.45,     11182.45,     11353.30,197.55
,NIFTY100 EQL Wgt,     12164.00,     12196.05,     12325.15,     12195.30,     12313.05,149.05
,NIFTY100 LowVol30,      8839.20,      8862.25,      9004.35,      8857.30,      8992.35,153.15
,NIFTY Alpha 50,     14652.35,     14730.95,     14799.50,     14668.05,     14714.60,62.25
,NIFTY MIDCAP 150,      5812.80,      5826.70,      5862.10,      5824.40,      5855.45,42.65
,NIFTY SMLCAP 50,      2378.60,      2394.50,      2415.20,      2390.65,      2410.30,31.7
,NIFTY SMLCAP 250,      4269.00,      4288.20,      4316.25,      4284.35,      4312.60,43.6
,NIFTY MIDSML 400,      5258.00,      5273.95,      5303.85,      5272.55,      5301.15,43.15
,NIFTY200 QUALTY30,      9815.40,      9841.30,      9938.90,      9837.10,      9928.45,113.05
,Nifty IT,     17626.75,     17647.90,     18103.65,     17634.40,     18042.75,416
,Nifty Next 50,     26134.30,     26207.40,     26349.10,     26194.60,     26309.75,175.45
,Nifty Bank,     21848.75,     21940.15,     22233.00,     21611.40,     22105.20,256.45
,NIFTY MIDCAP 100,     15323.80,     15362.35,     15479.20,     15351.35,     15460.10,136.3
,Nifty 500,      9024.90,      9045.45,      9153.00,      9043.90,      9141.75,116.85
,Nifty 100,     11231.30,     11255.05,     11404.50,     11253.15,     11388.40,157.1
,Nifty Midcap 50,      4224.95,      4231.20,      4285.00,      4227.25,      4280.65,55.7
,Nifty Realty,       195.10,       196.10,       198.70,       195.90,       198.25,3.15
,Nifty Infra,      3172.85,      3177.80,      3223.15,      3171.85,      3219.00,46.15
,Nifty Energy,     15903.05,     15925.45,     16029.35,     15916.15,     16001.95,98.9
,Nifty FMCG,     30819.75,     30891.00,     31047.10,     30764.30,     30910.90,91.15
,Nifty MNC,     13525.35,     13537.75,     13626.65,     13524.15,     13612.45,87.1
,Nifty Pharma,     10062.05,     10065.45,     10168.55,     10033.30,     10128.05,66
,Nifty PSE,      2556.90,      2559.60,      2573.35,      2549.30,      2566.00,9.1
,Nifty PSU Bank,      1393.75,      1397.35,      1407.75,      1382.50,      1398.25,4.5
,Nifty Serv Sector,     14555.10,     14589.60,     14835.15,     14528.25,     14801.20,246.1
,India VIX,25.0175,25.0175,25.2150,23.5450,23.6425,-1.3750
,Nifty Auto,      7186.45,      7193.15,      7438.05,      7185.25,      7416.90,230.45
,Nifty Metal,      2094.40,      2101.70,      2144.55,      2101.60,      2141.30,46.9
,Nifty Media,      1331.95,      1337.60,      1344.65,      1306.20,      1329.25,-2.7
,NIFTY SMLCAP 100,      4959.50,      4990.90,      5034.65,      4984.55,      5027.15,67.65
,Nifty 200,      5713.70,      5726.00,      5798.05,      5724.95,      5790.55,76.85
,Nifty Div Opps 50,      2413.35,      2418.95,      2445.65,      2416.65,      2441.70,28.35
,Nifty Commodities,      3000.50,      3009.10,      3059.05,      3007.90,      3055.30,54.8
,Nifty Consumption,      4933.50,      4940.75,      4988.80,      4931.95,      4984.55,51.05
,Nifty Fin Service,     10909.15,     10945.80,     11101.65,     10815.35,     11057.05,147.9
,Nifty50 Div Point,        32.57,        32.57,        32.57,        32.57,        32.57,0
,Nifty100 Liq 15,      2670.60,      2676.10,      2731.85,      2675.45,      2727.15,56.55
,Nifty CPSE,      1435.60,      1434.30,      1440.30,      1422.80,      1436.70,1.1
,Nifty GrowSect 15,      5352.60,      5370.80,      5442.75,      5336.55,      5426.50,73.9
,Nifty50 PR 2x Lev,      3944.10,      3959.50,      4075.50,      3959.50,      4063.30,119.2
,Nifty50 PR 1x Inv,       393.75,       393.00,       393.00,       387.20,       387.80,-5.95
,Nifty50 TR 2x Lev,      5195.40,      5215.75,      5368.55,      5215.75,      5352.45,157.05
,Nifty50 TR 1x Inv,       343.30,       342.60,       342.60,       337.60,       338.10,-5.2
,Nifty50 Value 20,      5484.55,      5496.45,      5585.40,      5489.85,      5573.40,88.85
,Nifty Mid Liq 15,      3576.85,      3576.20,      3619.40,      3569.20,      3614.65,37.8
,Nifty Pvt Bank,     12004.40,     12057.55,     12228.45,     11889.05,     12155.70,151.3
,NIFTY100 Qualty30,      2614.75,      2621.45,      2651.45,      2621.20,      2648.45,33.7
,Nifty GS 8 13Yr,      2205.00,      2205.39,      2205.95,      2203.23,      2204.47,-.53
,Nifty GS 10Yr,      1997.44,      1997.76,      1999.35,      1994.79,      1999.15,1.71
,Nifty GS 10Yr Cln,       974.76,       974.76,       975.54,       973.29,       975.44,.68
,Nifty GS 4 8Yr,      2348.34,      2348.75,      2348.75,      2346.74,      2347.49,-.85
,Nifty GS 11 15Yr,      2378.59,      2379.02,      2383.09,      2379.02,      2380.72,2.13
,Nifty GS 15YrPlus,      2637.00,      2637.47,      2639.70,      2635.20,      2635.20,-1.8
,Nifty GS Compsite,      2247.92,      2248.32,      2248.57,      2246.05,      2247.24,-.68

,ADVANCES,930
,DECLINES,939
,UNCHANGED,105

,Total securities that have hit their price bands today,443

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,RELIANCE,EQ,      2156.20,      2177.70,1,5533.96
,MMTC,EQ,        18.75,                 30549496.90,1615749
,MODIRUBBER,BE,        27.85,                     6135.55,221
,MOHITIND,EQ,         3.80,                      209.00,55
,MOHOTAIND,BE,        10.80,                     2460.35,227
,MOIL,EQ,       146.90,                124242838.20,853832
,MOKSH,SM,        29.00,                   174000.00,6000
,MOLDTECH,EQ,        33.50,                   399686.30,11948
,MOLDTKPAC,EQ,       226.10,                 13110152.35,58915
,MONTECARLO,EQ,       158.65,                  2267852.55,14324
,MORARJEE,EQ,         9.70,                    21989.55,2307
,MOREPENLAB,EQ,        20.35,                 41461644.20,2092112
,MOTILALOFS,EQ,       693.70,                 71609487.45,102734
,MOTOGENFIN,BE,        17.35,                    59270.55,3404
,MPHASIS,EQ,      1164.40,               2196512087.50,1895132
,MPSLTD,EQ,       293.50,                  2343686.10,7842
,MPTODAY,SM,        14.45,                   295000.00,22000
,MRF,EQ,     62204.90,                891173657.15,14267
,MRO-TEK,EQ,        24.70,                    51788.85,2112
,MRPL,EQ,        36.80,                 85654813.30,2333822
,MSPL,BE,         6.20,                    51216.20,7782
,MSTCLTD,EQ,       146.35,                 80871986.15,550161
,MTEDUCARE,EQ,        13.20,                  1440700.25,110723
,MTNL,EQ,         9.15,                  6345986.20,694175
,MUKANDENGG,BE,         7.95,                    26183.00,3291
,MUKANDLTD,BE,        19.45,                   122563.90,6293
,MUKANDLTD,P1,         4.30,                      627.00,140
,MUKTAARTS,BE,        24.25,                   175676.15,7343
,MUNJALAU,EQ,        50.25,                 86810546.05,1720597
,MUNJALSHOW,EQ,       101.65,                  2268174.30,22154
,MURUDCERA,EQ,        16.10,                   381235.60,23585
,MUTHOOTCAP,EQ,       380.75,                  8600438.15,22533
,N100,EQ,       787.05,                 15974572.04,20220
,NABARD,N2,      1270.00,                    77720.00,61
,NACLIND,EQ,        39.00,                  1953709.40,50263
,NAGAFERT,BE,         5.15,                   682257.00,131869
,NAGREEKEXP,EQ,        11.95,                   162408.95,13719
,NAHARCAP,EQ,        62.35,                   253248.45,4073
,NAHARINDUS,EQ,        25.10,                    51178.20,2037
,NAHARPOLY,EQ,        59.70,                   887963.35,14724
,NAHARSPING,EQ,        34.05,                   836257.20,24721
,NAM-INDIA,EQ,       277.10,                292100157.80,1047061
,NATCOPHARM,EQ,       718.20,                205655094.45,284055
,NATHBIOGEN,EQ,       339.65,                  2943074.75,8664
,NATIONALUM,EQ,        33.65,                324514298.00,9655705
,NATNLSTEEL,BE,         2.30,                     2300.00,1000
,NAVINFLUOR,EQ,      1844.50,                198610304.15,106023
,NAVKARCORP,EQ,        26.05,                 16542461.95,631507
,NAVNETEDUL,EQ,        73.80,                  2066606.65,28039
,NBCC,EQ,        24.10,                255800512.20,10507494
,NBIFIN,EQ,      1573.55,                   151062.00,96
,NBVENTURES,EQ,        46.75,                  7340422.30,156751
,NCC,EQ,        30.00,                495525905.40,16493474
,NCLIND,EQ,        76.55,                 12414503.75,162417
,NDGL,EQ,       620.85,                  2777711.95,4652
,NDL,EQ,        19.95,                   327233.25,16481
,NDTV,BE,        34.30,                   412249.35,11875
,NECCLTD,EQ,        14.45,                    35778.20,2476
,NECLIFE,EQ,        20.45,                 11183681.20,561964
,NELCAST,EQ,        51.95,                 69062990.95,1319919
,NELCO,EQ,       210.30,                 16058391.30,76214
,NEOGEN,EQ,       529.95,                  6552242.05,12295
,NESCO,EQ,       446.00,                 13899765.50,31213
,NETF,EQ,       114.55,                     5763.46,52
,NETFCONSUM,EQ,        52.64,                   110430.26,2105
,NETFDIVOPP,EQ,        28.50,                    36660.72,1312
,NETFIT,EQ,        18.05,                 31049810.82,1725592
,NETFLTGILT,EQ,        21.99,                   314135.12,14272
,NETFMID150,EQ,        58.48,                  1678823.14,28627
,NETFNIF100,EQ,       114.01,                    53337.10,467
,NETFNV20,EQ,        58.30,                  1142296.03,19437
,NETWORK18,EQ,        41.90,                 98667605.20,2342678
,NEULANDLAB,EQ,       696.95,                 71678200.25,101775
,NEWGEN,EQ,       177.15,                 12478099.45,69344
,NEXTMEDIA,BE,         4.95,                     1470.40,297
,NFL,EQ,        42.20,                115467093.60,2728327
,NH,EQ,       297.95,                135075436.45,437791
,NHAI,N8,      1150.10,                    11501.00,10
,NHAI,N7,      1240.00,                    12400.00,10
,NHAI,NC,      1200.00,                    44400.00,37
,NHAI,N2,      1279.40,                  4365120.16,3415
,NHAI,N6,      1326.82,                  1491061.50,1124
,NHAI,N1,      1120.66,                  2814957.99,2511
,NHAI,NA,      1258.55,                  2305400.85,1832
,NHAI,NE,      1296.89,                   481867.25,371
,NHAI,N3,      1304.08,                    77838.00,58
,NHBTF2014,N6,      7440.00,                    22342.00,3
,NHBTF2023,N6,      6700.00,                    67000.00,10
,NHPC,N4,      1145.00,                   686000.00,600
,NIACL,EQ,       116.85,                 46683252.60,397317
,NIFTYBEES,EQ,       120.02,                201271931.81,1684394
,NIFTYEES,EQ,     14518.00,                    57036.00,4
,NIITLTD,EQ,        93.15,                 44660514.40,479374
,NIITTECH,EQ,      1767.40,               1894520124.75,1077078
,NILAINFRA,EQ,         4.15,                  1106730.15,262701
,NILASPACES,EQ,         1.05,                   352798.45,332282
,NILKAMAL,EQ,      1190.65,                  5894146.30,4947
,NIPPOBATRY,EQ,       507.20,                  1127839.55,2229
,NITCO,EQ,        16.80,                   555966.85,33067
,NITINFIRE,BZ,          .75,                    44092.20,57777
,NITINSPIN,EQ,        40.00,                  1124580.95,28161
,NKIND,BE,        24.10,                    28847.70,1197
,NLCINDIA,EQ,        48.00,                 30183253.95,629317
,NOCIL,EQ,       106.95,                126140743.65,1182742
,NOIDATOLL,BE,         3.55,                   226675.30,65248
,NORBTEAEXP,EQ,         5.10,                    20787.60,4076
,NPBET,EQ,       122.25,                     7537.79,62
,NRAIL,EQ,       208.40,                   987768.40,4695
,NRBBEARING,EQ,        78.70,                 13378587.05,169627
,NSIL,EQ,       651.85,                   272551.95,419
,NTL,BE,          .55,                    38362.50,69750
,NTPC,NB,      1170.01,                    91260.78,78
,NTPC,N7,        13.94,                   807879.48,58024
,NTPC,N4,      1219.00,                   115835.00,95
,NTPC,N1,      1157.60,                     1157.60,1
,NTPC,N6,      1470.00,                    91155.91,62
,NUCLEUS,EQ,       317.30,                396029675.45,1287983
,NXTDIGITAL,EQ,       387.00,                   598897.00,1562
,OAL,EQ,       344.30,                 24772852.25,72457
,OBEROIRLTY,EQ,       372.10,                126166984.85,334164
,OCCL,EQ,       782.85,                  1563310.35,1995
,OIL,EQ,        97.00,                 47853650.75,487811
,OILCOUNTUB,BE,         4.40,                    39593.00,8799
,OISL,BE,         3.20,                    66302.00,20485
,OLECTRA,EQ,        60.85,                  3480927.05,56849
,OMAXAUTO,EQ,        32.00,                   592964.55,18914
,OMAXE,EQ,        72.35,                 14856710.75,205345
,OMFURN,SM,        12.90,                    77400.00,6000
,OMKARCHEM,BE,         4.00,                    42984.95,10776
,OMMETALS,BE,        14.00,                   592585.25,44331
,ONELIFECAP,EQ,         5.10,                     8672.45,1689
,ONEPOINT,EQ,        10.25,                   168999.10,16555
,ONMOBILE,EQ,        29.25,                  8105108.90,271855
,ONWARDTEC,EQ,        69.65,                 31166441.60,437748
,OPTIEMUS,BE,        19.95,                  8205938.15,399523
,OPTOCIRCUI,BE,         8.50,                  1358827.00,159862
,ORBTEXP,EQ,        69.95,                 11907647.50,175372
,ORICONENT,EQ,        17.95,                  4306854.35,241340
,ORIENTABRA,EQ,        16.60,                   473683.30,28315
,ORIENTALTL,BE,         9.75,                  3007662.05,315164
,ORIENTBELL,EQ,        77.15,                  2162965.50,28140
,ORIENTCEM,EQ,        66.90,                 37995460.70,572270
,ORIENTELEC,EQ,       178.45,                 29388706.70,166733
,ORIENTHOT,BE,        19.45,                   206780.15,10461
,ORIENTPPR,EQ,        18.30,                 11756765.00,647156
,ORIENTREF,EQ,       173.95,                 10001345.80,57399
,ORISSAMINE,EQ,      1814.80,                 27876492.75,15240
,ORTEL,BZ,         1.25,                    20100.00,16080
,ORTINLABSS,BE,        14.20,                   151192.70,10773
,OSWALAGRO,EQ,         8.60,                   791499.75,90848
,OSWALSEEDS,SM,        45.85,                  1940200.00,44000
,PAEL,EQ,         1.90,                      269.80,142
,PAISALO,EQ,       310.85,                  4199470.60,13263
,PALASHSECU,BE,        25.05,                    43100.15,1786
,PALREDTEC,BE,        17.75,                    21786.65,1232
,PANACEABIO,EQ,       196.10,                  9172891.85,46765
,PANACHE,EQ,        53.00,                   620963.05,11099
,PANAMAPET,EQ,        43.20,                   854557.00,19881
,PAPERPROD,EQ,       224.65,                 29433925.05,130956
,PARABDRUGS,BZ,         2.60,                    31417.90,12084
,PARACABLES,EQ,         6.25,                   515779.15,80922
,PARAGMILK,EQ,        87.55,                 19533505.30,222214
,PARSVNATH,BE,         2.75,                   102621.95,37005
,PATELENG,EQ,        13.55,                  1447197.00,106552
,PATINTLOG,EQ,        19.90,                   351441.80,17306
,PCJEWELLER,EQ,        15.20,                 40908559.80,2689656
,PDMJEPAPER,EQ,        14.45,                   726620.75,50459
,PDSMFL,EQ,       263.40,                   653228.90,2441
,PEARLPOLY,BE,        22.10,                  1771268.45,80808
,PENIND,EQ,        15.50,                  1333314.35,86551
,PENINLAND,EQ,         4.45,                  2425740.05,529949
,PERSISTENT,EQ,       886.75,                782582825.90,899199
,PFC,N6,      1225.00,                   430190.00,352
,PFC,N4,      1118.00,                    53025.40,47
,PFC,N8,      1470.00,                   566494.26,384
,PFIZER,EQ,      4314.75,                422201514.25,96746
,PFOCUS,EQ,        25.95,                  1319907.10,50598
,PFS,EQ,        15.40,                 29875253.70,1938275
,PGEL,EQ,        38.10,                   808450.05,21344
,PGHL,EQ,      4192.10,                 80069286.50,19380
,PGIL,EQ,       107.10,                   682865.40,6302
,PHILIPCARB,EQ,       101.05,                 72632348.20,726781
,PHOENIXLTD,EQ,       583.75,                  8727350.85,14828
,PIIND,EQ,      1759.55,                128808364.20,73178
,PILANIINVS,EQ,      1535.85,                  6476507.50,4312
,PILITA,BE,         5.65,                   306995.10,54357
,PIONDIST,EQ,       113.00,                  1149760.95,10292
,PIONEEREMB,EQ,        24.30,                   504410.35,20311
,PITTIENG,EQ,        28.00,                   267904.50,9597
,PKTEA,BE,       123.05,                   262937.05,2094
,PLASTIBLEN,EQ,       161.75,                  1147931.35,7210
,PNBGILTS,EQ,        36.80,                  6612303.35,178492
,PNBHOUSING,EQ,       212.25,                 73536601.70,342821
,PNC,EQ,        15.05,                   536910.50,34359
,PNCINFRA,EQ,       139.10,                 12291931.00,88229
,PODDARHOUS,EQ,       179.95,                   698683.60,3850
,PODDARMENT,EQ,       182.25,                  9258780.85,50262
,POKARNA,BE,       142.05,                 39760359.10,279989
,POLYCAB,EQ,       804.65,                500548279.95,620059
,POLYMED,EQ,       408.70,                124111080.50,303276
,POLYPLEX,EQ,       584.10,                287874450.80,485880
,PONNIERODE,EQ,       151.45,                  1031025.95,6745
,POWERINDIA,EQ,       883.60,                 86640894.45,99262
,POWERMECH,EQ,       436.60,                  8551607.95,19503
,PPAP,EQ,       162.10,                  1557811.60,9626
,PPL,EQ,        58.55,                  1215696.40,20679
,PRABHAT,EQ,        61.80,                  1575274.40,25488
,PRADIP,EQ,          .60,                      611.35,950
,PRAENG,EQ,         5.85,                   447740.50,79494
,PRAJIND,EQ,        62.95,                 54392350.45,861103
,PRAKASH,EQ,        31.95,                 18830405.25,591948
,PRAKASHSTL,BE,         1.00,                   157056.00,157056
,PRAXIS,BE,        30.30,                   389668.55,12596
,PRECAM,EQ,        32.05,                 19940905.35,612917
,PRECOT,EQ,        22.40,                    21482.85,1010
,PRECWIRE,EQ,       100.40,                  1133218.05,11253
,PREMEXPLN,BE,       108.95,                   148487.95,1376
,PREMIER,BE,         1.75,                     1912.25,1087
,PREMIERPOL,EQ,        23.40,                    26034.30,1122
,PRESSMN,EQ,        17.60,                   475910.20,26806
,PRESTIGE,EQ,       193.30,                650093189.75,3457713
,PRICOLLTD,EQ,        47.80,                 30266527.10,642181
,PRIMESECU,EQ,        47.70,                  1158377.05,24209
,PRINCEPIPE,EQ,       106.35,                 10611105.00,99149
,PROZONINTU,EQ,        14.30,                   902038.75,63816
,PRSMJOHNSN,EQ,        46.40,                  5894855.50,128215
,PSB,EQ,        13.15,                  2645626.00,200583
,PSL,EQ,          .85,                    22181.60,26096
,PSPPROJECT,EQ,       409.80,                 11311728.65,27869
,PSUBNKBEES,EQ,        15.26,                  4732649.67,310277
,PTC,EQ,        52.40,                437643777.00,8406669
,PTL,EQ,        38.55,                   554960.25,14308
,PUNJABCHEM,EQ,       451.10,                   617321.40,1358
,PUNJLLOYD,BZ,         1.50,                    82916.00,55204
,PURVA,EQ,        41.15,                  2372105.15,57377
,PVR,EQ,      1127.60,               1981214367.40,1763732
,QGOLDHALF,EQ,      2287.50,                 12505362.55,5465
,QNIFTY,EQ,      1151.00,                     1151.00,1
,QUESS,EQ,       347.45,                 65334579.20,187727
,QUICKHEAL,EQ,       114.00,                 25136285.90,220202
,RADICO,EQ,       382.65,                127284201.90,332947
,RADIOCITY,EQ,        15.60,                  4997920.05,316995
,RAIN,EQ,        98.20,                150637998.20,1550483
,RAJESHEXPO,EQ,       463.15,                 48365027.20,103899
,RAJRATAN,EQ,       258.20,                   526959.85,2033
,RAJSREESUG,BE,        14.40,                    23788.70,1683
,RAJTV,EQ,        33.80,                    53279.70,1568
,RALLIS,EQ,       312.20,                538272419.50,1736122
,RAMANEWS,EQ,        15.90,                   590170.75,36970
,RAMASTEEL,EQ,        28.75,                   221234.20,7805
,RAMCOCEM,EQ,       714.45,                855255086.35,1216229
,RAMCOIND,EQ,       174.45,                 57280049.70,332704
,RAMCOSYS,EQ,       133.15,                 42614475.50,326551
,RAMKY,EQ,        35.65,                  3706830.05,103473
,RANASUG,BE,         5.80,                   550826.00,94970
,RANEENGINE,EQ,       192.35,                   928194.00,4808
,RANEHOLDIN,EQ,       443.30,                  2982641.65,6679
,RATNAMANI,EQ,      1032.95,                  3327167.85,3223
,RAYMOND,EQ,       245.20,                174157372.45,705359
,RBL,EQ,       544.90,                 11382740.30,20666
,RBLBANK,EQ,       181.90,               2843933163.85,15801239
,RCF,EQ,        48.40,                 64071914.00,1319823
,RCOM,BE,         3.15,                  3453968.70,1096498
,RECLTD,EQ,       100.30,                610640432.05,6068166
,RECLTD,N6,      1316.00,                    32900.00,25
,RECLTD,N2,      1210.00,                  1092479.60,905
,RECLTD,NH,      1300.00,                   139100.00,107
,RECLTD,N1,      1112.99,                    32107.46,29
,RECLTD,NI,      1218.99,                    24379.80,20
,RECLTD,N8,      1228.99,                   812534.98,666
,REDINGTON,EQ,        89.95,                 42383653.65,469407
,REFEX,EQ,        48.15,                  5529084.10,114622
,REFEX-RE,BE,         6.40,                  1076395.05,174025
,RELAXO,EQ,       599.45,                221582615.85,367022
,RELCAPITAL,BE,         9.65,                 10190883.85,1048030
,RELIABLE,SM,        25.90,                  1113240.00,43200
,RELIANCEPP,E1,      1287.65,               4105055955.15,3172646
,RELIGARE,EQ,        38.65,                  4027327.90,104375
,RELINFRA,EQ,        29.30,                 91867111.20,3100959
,REMSONSIND,EQ,        67.05,                   349263.75,5295
,RENUKA,EQ,         8.65,                 13477757.65,1577262
,REPCOHOME,EQ,       145.85,                 13991098.80,95928
,REPRO,EQ,       400.30,                  1831295.90,4644
,RESPONIND,EQ,        92.65,                 34575410.60,370608
,REVATHI,EQ,       395.85,                   510273.30,1278
,RGL,EQ,       213.25,                   344019.05,1618
,RHFL,N6,       250.00,                    15000.00,60
,RHFL,BE,         2.20,                  2313020.45,1050218
,RHFL,N4,       219.00,                    68346.51,321
,RICOAUTO,EQ,        26.90,                 11346868.20,415767
,RIIL,EQ,       423.35,                146308485.85,343990
,RITES,EQ,       241.75,                 86529592.30,357234
,RKDL,EQ,         6.75,                   100936.90,14780
,RKFORGE,EQ,       145.75,                 23488731.00,163251
,RMCL,BE,         3.30,                   141831.20,43504
,RMDRIP,SM,        52.35,                   104700.00,2000
,RML,EQ,       208.85,                 12782963.65,59833
,RNAVAL,BE,         2.65,                  6233457.85,2328727
,ROHITFERRO,BE,         1.00,                     1766.05,1751
,ROHLTD,EQ,        56.45,                  1924517.10,33961
,ROLLT,BE,         2.10,                    17323.35,8277
,ROLTA,BE,         4.80,                   800477.80,166215
,ROSSARI,EQ,       716.50,               1036652596.85,1427725
,ROSSELLIND,EQ,        74.95,                  1218884.20,16226
,RPGLIFE,EQ,       311.30,                 16595330.80,52909
,RPOWER,EQ,         3.40,                 70625888.85,20594049
,RPPINFRA,EQ,        54.85,                   240092.55,4347
,RSSOFTWARE,EQ,        16.30,                   165767.05,10273
,RSWM,EQ,        71.00,                  2444037.95,34312
,RSYSTEMS,EQ,        96.30,                   326427.75,3392
,RTNINFRA,BE,         5.10,                   961645.80,188558
,RTNPOWER,EQ,         2.05,                  5439750.90,2652343
,RUBYMILLS,EQ,       153.75,                   140907.90,931
,RUCHI,BE,       750.85,                 20901997.95,27755
,RUCHINFRA,BE,        15.50,                   982343.50,63377
,RUCHIRA,EQ,        45.15,                   804633.90,17668
,RUPA,EQ,       155.10,                  1647127.40,10646
,RUSHIL,EQ,       103.40,                   718725.35,6981
,RVNL,EQ,        19.05,                 74082182.70,3863640
,S&SPOWER,BE,        15.80,                    34722.50,2394
,SABEVENTS,BE,         1.05,                     5060.20,4976
,SADBHAV,EQ,        45.80,                 18219308.15,394198
,SADBHIN,EQ,        16.45,                   960589.90,58658
,SAFARI,EQ,       374.10,                  3106690.10,8237
,SAGARDEEP,EQ,       133.70,                  6098077.85,45528
,SAGCEM,EQ,       465.00,                 17852211.70,38861
,SAIL,EQ,        35.55,               1046019150.85,29752952
,SAKAR,EQ,        52.60,                  1137326.45,21290
,SAKHTISUG,BE,         8.70,                   164885.95,18722
,SAKSOFT,EQ,       219.50,                  3121793.35,14310
,SAKUMA,BE,         6.10,                   718663.25,117450
,SALASAR,BE,       198.75,                  2644899.05,13409
,SALONA,EQ,        53.65,                    17607.50,327
,SALSTEEL,BE,         2.80,                    72346.30,26097
,SALZERELEC,EQ,        82.85,                  2888198.35,34779
,SAMBHAAV,EQ,         2.20,                     8302.80,3774
,SANCO,EQ,         9.30,                   600908.70,65019
,SANDESH,EQ,       478.00,                   124396.05,264
,SANDHAR,EQ,       206.15,                 20060413.20,92770
,SANGAMIND,EQ,        48.70,                  3549024.90,71177
,SANGHIIND,EQ,        24.30,                  3822016.70,157060
,SANGHVIFOR,EQ,        14.95,                    23722.50,1595
,SANGHVIMOV,EQ,        65.90,                  1215167.30,18239
,SANGINITA,EQ,        83.20,                  5149795.85,64388
,SANOFI,EQ,      7580.90,                 96543484.25,12660
,SANWARIA,BE,         2.35,                  2968620.35,1258444
,SARDAEN,EQ,       165.65,                  3807795.55,22948
,SAREGAMA,EQ,       492.10,                 62954603.45,127799
,SARLAPOLY,EQ,        16.80,                  1410195.35,85367
,SASKEN,EQ,       515.55,                 64281758.85,124068
,SASTASUNDR,EQ,        81.90,                   106417.85,1308
,SATHAISPAT,BE,         2.00,                     1200.00,600
,SATIA,EQ,        97.90,                  4413299.55,45148
,SATIN,EQ,        79.65,                  5327296.90,65680
,SBICARD,EQ,       752.40,                804676367.55,1068821
,SBIETFQLTY,EQ,       100.56,                   174159.09,1735
,SBIN,N2,     10807.36,                   496501.88,46
,SBIN,N6,     10750.00,                   225925.00,21
,SBIN,N5,     10830.03,                 21053173.73,1945
,SCAPDVR,BE,         1.15,                    17183.30,14942
,SCHAEFFLER,EQ,      3680.55,                  8577188.30,2369
,SCHAND,BE,        46.45,                  1025037.10,22189
,SCHNEIDER,EQ,        75.10,                  6589973.60,87109
,SCI,EQ,        59.55,                 48931570.85,817766
,SDBL,EQ,        49.80,                  3084264.70,61046
,SEAMECLTD,EQ,       400.10,                  8547027.75,21372
,SECURCRED,SM,        18.90,                    22740.00,1200
,SELAN,EQ,       101.50,                  3169152.85,30702
,SELMCL,BZ,         1.15,                     2684.15,2334
,SEPOWER,BE,         2.40,                    15232.50,6222
,SEQUENT,EQ,       115.65,                147426551.90,1277301
,SERVOTECH,SM,        19.40,                   152200.00,8000
,SESHAPAPER,EQ,       151.25,                 11827084.75,79099
,SETCO,EQ,         8.55,                   578244.95,66637
,SETF10GILT,EQ,       211.33,                   239173.60,1125
,SETFGOLD,EQ,      4721.70,                520033270.80,110334
,SETFNIF50,EQ,       116.29,                 62347909.10,538599
,SETFNIFBK,EQ,       220.86,                 22129296.36,101103
,SETFNN50,EQ,       269.31,                   641985.55,2377
,SETUINFRA,BE,          .95,                    87532.45,90645
,SEYAIND,EQ,        80.00,                  1953587.30,24552
,SEZAL,BZ,         3.75,                   297073.75,79221
,SFL,EQ,      1434.20,                 50966112.55,35580
,SGBAPR28I,GB,      5151.54,                  3775470.76,727
,SGBAUG24,GB,      5244.78,                  3108958.67,591
,SGBAUG27,GB,      5270.00,                   833707.00,159
,SGBDC27VII,GB,      5143.33,                   908697.10,176
,SGBDEC25,GB,      5190.00,                   110272.00,21
,SGBDEC2512,GB,      5175.00,                    25815.00,5
,SGBDEC2513,GB,      5150.00,                    31089.80,6
,SGBFEB24,GB,      5233.20,                  1065061.29,204
,SGBFEB27,GB,      5122.00,                   356854.17,69
,SGBFEB28IX,GB,      5260.00,                    94464.00,18
,SGBJ28VIII,GB,      5127.80,                   427817.60,83
,SGBJAN27,GB,      5152.00,                   123937.00,24
,SGBJUL25,GB,      5165.00,                   834269.80,161
,SGBJUL27,GB,      5120.00,                   186237.80,36
,SGBJUL28IV,GB,      5077.69,                 41559826.28,8191
,SGBJUN27,GB,      5179.00,                   317462.00,62
,SGBJUN28,GB,      5149.05,                  4493138.17,872
,SGBMAR24,GB,      5230.00,                   924430.70,177
,SGBMAR25,GB,      5153.57,                  1243531.72,241
,SGBMAR28X,GB,      5165.00,                   685822.11,133
,SGBMAY25,GB,      5175.00,                  4317561.20,834
,SGBMAY26,GB,      5148.00,                   349136.35,68
,SGBMAY28,GB,      5147.05,                  4103536.00,795
,SGBNOV23,GB,      5285.03,                   380329.83,72
