,05-Mar-2020
The Nifty witnessed an intraday movement of about 144.9 points.The closing index was 0.16 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 44513.63
, Traded Quantity (in Lakhs), 26926.18
, Number of Trades, 14915274
, Total Market Capitalisation (Rs. Crores), 14627559.44

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     11251.00,     11306.05,     11389.50,     11244.60,     11269.00,18
,NIFTY50 EQL Wgt,     11309.45,     11373.15,     11468.15,     11301.25,     11357.55,48.1
,NIFTY100 EQL Wgt,     12268.80,     12338.70,     12441.25,     12260.30,     12322.90,54.1
,NIFTY100 LowVol30,      8517.50,      8544.70,      8643.45,      8537.10,      8550.05,32.55
,NIFTY Alpha 50,     13251.65,     13299.10,     13371.95,     13126.85,     13279.05,27.4
,NIFTY MIDCAP 150,      6244.95,      6278.00,      6303.45,      6212.30,      6260.15,15.2
,NIFTY SMLCAP 50,      2656.70,      2672.45,      2683.85,      2641.25,      2659.95,3.25
,NIFTY SMLCAP 250,      4754.95,      4782.20,      4806.90,      4742.75,      4775.95,21
,NIFTY MIDSML 400,      5710.70,      5741.70,      5763.55,      5685.60,      5728.10,17.4
,NIFTY200 QUALTY30,      9561.60,      9610.05,      9711.90,      9605.10,      9635.15,73.55
,Nifty IT,     15864.30,     15912.05,     16150.60,     15841.10,     15871.35,7.05
,Nifty Next 50,     26717.15,     26874.70,     27097.90,     26710.85,     26877.55,160.4
,Nifty Bank,     28653.70,     28830.30,     29134.30,     28535.60,     28815.35,161.65
,NIFTY MIDCAP 100,     16746.45,     16839.50,     16908.30,     16627.85,     16769.90,23.45
,Nifty 500,      9258.25,      9305.55,      9365.55,      9250.05,      9280.15,21.9
,Nifty 100,     11372.85,     11430.10,     11515.55,     11371.50,     11397.90,25.05
,Nifty Midcap 50,      4500.20,      4523.85,      4547.05,      4464.35,      4507.40,7.2
,Nifty Realty,       281.05,       283.60,       284.85,       275.45,       277.85,-3.2
,Nifty Infra,      3024.65,      3042.85,      3049.70,      3009.50,      3014.70,-9.95
,Nifty Energy,     13876.65,     13956.00,     14039.80,     13707.05,     13743.65,-133
,Nifty FMCG,     29223.75,     29333.25,     29844.10,     29332.05,     29530.50,306.75
,Nifty MNC,     13416.20,     13464.25,     13584.55,     13436.70,     13464.45,48.25
,Nifty Pharma,      8086.55,      8125.90,      8281.70,      8122.60,      8146.00,59.45
,Nifty PSE,      2776.75,      2793.65,      2814.05,      2754.10,      2761.10,-15.65
,Nifty PSU Bank,      1865.90,      1880.70,      1936.00,      1810.45,      1891.90,26
,Nifty Serv Sector,     16344.15,     16423.40,     16569.50,     16324.70,     16404.55,60.4
,India VIX,24.2250,24.2250,24.2250,22.1250,23.2475,-0.9775
,Nifty Auto,      6938.85,      6966.30,      7013.65,      6892.75,      6953.75,14.9
,Nifty Metal,      2304.30,      2327.65,      2351.45,      2278.00,      2284.85,-19.45
,Nifty Media,      1617.65,      1628.45,      1640.05,      1578.75,      1606.30,-11.35
,NIFTY SMLCAP 100,      5576.60,      5605.25,      5633.25,      5550.75,      5583.35,6.75
,Nifty 200,      5833.40,      5863.10,      5901.80,      5828.55,      5845.75,12.35
,Nifty Div Opps 50,      2345.60,      2354.10,      2378.10,      2343.45,      2346.80,1.2
,Nifty Commodities,      3049.45,      3069.90,      3088.60,      3027.00,      3033.15,-16.3
,Nifty Consumption,      4871.65,      4892.45,      4937.50,      4884.95,      4911.25,39.6
,Nifty Fin Service,     13439.50,     13499.00,     13607.70,     13394.30,     13472.75,33.25
,Nifty50 Div Point,       130.13,       131.85,       131.85,       131.85,       131.85,1.72
,Nifty100 Liq 15,      3270.05,      3299.50,      3327.15,      3245.20,      3279.10,9.05
,Nifty CPSE,      1605.90,      1612.45,      1622.10,      1587.85,      1597.45,-8.45
,Nifty GrowSect 15,      5859.05,      5877.45,      5966.50,      5872.20,      5900.75,41.7
,Nifty50 PR 2x Lev,      4455.75,      4498.75,      4563.80,      4450.25,      4469.40,13.65
,Nifty50 PR 1x Inv,       417.35,       415.35,       417.65,       412.30,       416.75,-.6
,Nifty50 TR 2x Lev,      5804.30,      5862.10,      5946.85,      5798.95,      5823.85,19.55
,Nifty50 TR 1x Inv,       365.75,       363.95,       365.95,       361.25,       365.15,-.6
,Nifty50 Value 20,      5189.70,      5213.90,      5287.95,      5209.35,      5216.55,26.85
,Nifty Mid Liq 15,      3904.00,      3931.70,      3958.15,      3885.25,      3917.65,13.65
,Nifty Pvt Bank,     15761.60,     15838.80,     16042.50,     15681.30,     15853.45,91.85
,NIFTY100 Qualty30,      2606.40,      2620.55,      2646.55,      2619.55,      2625.40,19
,Nifty GS 8 13Yr,      2098.26,      2098.64,      2098.70,      2095.06,      2096.76,-1.5
,Nifty GS 10Yr,      1932.30,      1932.63,      1932.77,      1927.95,      1930.87,-1.43
,Nifty GS 10Yr Cln,       966.03,       966.03,       966.10,       963.63,       965.12,-.91
,Nifty GS 4 8Yr,      2227.71,      2228.12,      2228.12,      2223.67,      2225.57,-2.14
,Nifty GS 11 15Yr,      2255.21,      2255.64,      2257.88,      2253.84,      2255.36,.15
,Nifty GS 15YrPlus,      2474.62,      2475.08,      2484.80,      2475.08,      2484.80,10.18
,Nifty GS Compsite,      2135.77,      2136.16,      2136.60,      2132.41,      2134.27,-1.5

,ADVANCES,968
,DECLINES,872
,UNCHANGED,127

,Total securities that have hit their price bands today,371

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,SBIN,EQ,       285.30,       288.50,1.12,4271
,ICFL,NC,       939.60,                     4698.00,5
,ICFL,N6,       940.70,                   282211.00,300
,ICFL,N5,       950.00,                    47600.00,50
,ICFL,NF,       900.00,                    45000.00,50
,ICFL,N3,       945.00,                   189008.50,200
,ICICI500,EQ,       154.50,                  1490673.01,9801
,ICICIB22,EQ,        29.97,                  3102283.06,103483
,ICICIBANKN,EQ,       289.54,                 21194794.23,72986
,ICICIBANKP,EQ,       159.25,                  5193156.80,32288
,ICICIGOLD,EQ,        38.95,                  1047929.80,26920
,ICICILIQ,EQ,       999.99,                 24191942.98,24192
,ICICILOVOL,EQ,        88.55,                   185910.74,2087
,ICICIM150,EQ,        63.08,                   245535.11,3904
,ICICIMCAP,EQ,        64.16,                   562281.65,8800
,ICICINF100,EQ,       122.77,                   271516.49,2212
,ICICINIFTY,EQ,       119.09,                 14322018.28,119539
,ICICINV20,EQ,        55.01,                   200006.74,3613
,ICICINXT50,EQ,        27.26,                   199611.59,7320
,ICICISENSX,EQ,       409.24,                   624546.10,1513
,ICIL,EQ,        52.35,                  6976794.25,133443
,ICRA,EQ,      2846.45,                  2143283.65,751
,IDBI,EQ,        29.90,                 74335442.30,2520562
,IDBIGOLD,EQ,      3999.00,                     7998.00,2
,IDFC,EQ,        31.85,                 30247370.75,945943
,IDFCFIRSTB,EQ,        37.75,                605690659.95,16161886
,IDFCFIRSTB,N9,      5199.00,                    60578.20,12
,IDFCFIRSTB,NC,      9391.20,                   420391.05,45
,IDFCFIRSTB,ND,      5295.00,                    47654.50,9
,IDFCFIRSTB,NA,      9835.00,                    39340.00,4
,IDFCFIRSTB,NE,      9150.00,                    72640.04,8
,IDFCFIRSTB,N6,      9745.00,                    77801.04,8
,IDFCFIRSTB,NB,      4995.00,                    59943.00,12
,IDFCFIRSTB,N2,     10050.00,                   180820.00,18
,IDFNIFTYET,EQ,       118.31,                    18019.54,152
,IEX,EQ,       186.35,                 38578086.15,206437
,IFBAGRO,EQ,       271.85,                  1927078.20,7003
,IFBIND,EQ,       437.75,                  6212138.55,14095
,IFCI,EQ,         5.40,                  7637313.50,1413226
,IFCI,NH,       990.00,                   293807.40,297
,IFCI,NF,      1010.00,                    25250.00,25
,IFGLEXPOR,EQ,       140.10,                   209458.00,1516
,IGARASHI,EQ,       321.95,                 46005213.30,142778
,IGL,EQ,       439.65,                730851304.40,1666483
,IGPL,EQ,       154.15,                  1115963.30,7188
,IIFCL,N4,      1330.00,                   132825.00,100
,IIFL,EQ,       160.05,                 35645947.05,223166
,IIFLFIN,NK,       985.00,                  1443025.00,1465
,IIFLFIN,NJ,      1035.01,                    15498.15,15
,IIFLFIN,NN,      1000.00,                  3152146.00,3214
,IIFLFIN,NL,      1009.90,                    20198.00,20
,IIFLFIN,NF,       991.68,                  1153062.00,1163
,IIFLFIN,NG,       994.95,                   557692.00,562
,IIFLSEC,EQ,        47.70,                 21299301.80,450848
,IIFLWAM,EQ,      1472.90,                 27680561.40,18558
,IIHFL,N2,      1003.35,                   999336.60,996
,IIHFL,N3,      1965.05,                   357904.15,182
,IITL,BE,        78.05,                   111524.25,1358
,IL&FSENGG,BZ,         1.75,                     2771.95,1554
,IL&FSTRANS,BZ,         1.40,                    22016.35,16104
,IMFA,EQ,       186.15,                  1432844.85,7744
,IMPAL,EQ,       527.35,                   775379.50,1461
,IMPEXFERRO,EQ,          .30,                      738.55,2445
,INDBANK,EQ,         6.35,                    95557.55,15226
,INDHOTEL,EQ,       118.95,                692349167.45,5905737
,INDIACEM,EQ,        93.10,                467470232.75,5033662
,INDIAGLYCO,EQ,       339.70,                 62998208.45,184399
,INDIAMART,EQ,      2622.85,                224086293.70,85919
,INDIANB,EQ,        71.95,                175032475.15,2435154
,INDIANCARD,EQ,       103.15,                    88865.25,913
,INDIANHUME,EQ,       168.05,                  2516281.60,14985
,INDIGRID,IV,        99.49,                 21167278.02,212625
,INDLMETER,EQ,        14.55,                   147422.70,9778
,INDNIPPON,EQ,       301.15,                  3016755.45,10006
,INDOCO,EQ,       247.05,                 42722811.80,171227
,INDORAMA,EQ,        19.65,                   196018.95,9832
,INDOSOLAR,BZ,          .70,                    42633.70,60591
,INDOSTAR,EQ,       280.50,                  5222233.85,18623
,INDOTECH,EQ,       104.05,                    23512.60,230
,INDOTHAI,EQ,        18.95,                    29879.95,1563
,INDOWIND,EQ,         2.40,                   126819.20,52456
,INDRAMEDCO,EQ,        39.55,                  4300224.70,108364
,INDSWFTLAB,EQ,        15.70,                   585025.85,36385
,INDSWFTLTD,EQ,         2.40,                   114927.20,47972
,INDTERRAIN,EQ,        50.50,                   503746.05,9644
,INEOSSTYRO,EQ,       709.40,                  7106728.90,10165
,INFIBEAM,EQ,        55.70,                115880455.10,2076784
,INFOBEAN,BE,        95.85,                  3802214.80,39322
,INFRABEES,EQ,       310.11,                    84717.38,272
,INGERRAND,EQ,       642.00,                  4242831.60,6605
,INNOVANA,SM,        96.00,                   480000.00,5000
,INNOVATIVE,SM,         7.50,                    22500.00,3000
,INOXLEISUR,EQ,       399.90,                301471456.05,765968
,INOXWIND,EQ,        29.45,                  6062703.15,200721
,INSECTICID,EQ,       453.65,                  5980622.20,13369
,INSPIRISYS,EQ,        29.05,                    38965.05,1321
,INTELLECT,EQ,       110.60,                 12837516.35,115970
,INTENTECH,EQ,        18.80,                   525688.30,25988
,INVENTURE,EQ,        11.70,                   235030.40,20259
,IOB,EQ,         8.85,                 10842364.05,1225826
,IOLCP,EQ,       244.35,                191709219.40,787018
,IPCALAB,EQ,      1446.40,                486775469.90,341487
,IRB,EQ,        77.35,                147149836.00,1876086
,IRBINVIT,IV,        45.51,                 14558025.00,320000
,IRCON,EQ,       459.50,                274489706.70,594195
,IRCTC,EQ,      1430.85,              11026195529.20,7607334
,IREDA,N5,      1300.00,                    13000.00,10
,IREDA,N4,      1139.00,                     5695.00,5
,IRFC,N9,      1201.00,                   746198.00,620
,IRFC,NE,      1389.85,                    30579.13,22
,IRFC,N1,      1075.00,                   700782.70,652
,IRFC,NJ,      1174.90,                     9399.20,8
,IRFC,NI,      1109.02,                   445567.20,402
,IRFC,NA,      1325.44,                   338131.90,255
,IRFC,NO,      1197.00,                     5985.00,5
,IRFC,NK,      1204.00,                   278124.00,231
,IRFC,N2,      1177.00,                  1775020.40,1510
,IRFC,N7,      1280.50,                   320125.00,250
,IRISDOREME,SM,       192.00,                  1218240.00,6400
,ISEC,EQ,       445.60,                124818237.25,283696
,ISFT,EQ,        39.15,                   238800.95,6093
,ISMTLTD,EQ,         3.60,                   162817.15,46704
,ITDC,EQ,       217.65,                 16615400.50,75950
,ITDCEM,EQ,        49.35,                  4047599.05,81429
,ITI,EQ,        75.75,                117195762.50,1545075
,IVC,EQ,         2.55,                   246409.70,91679
,IVP,EQ,        40.05,                   462633.20,11020
,IVZINGOLD,EQ,      4059.95,                     8134.95,2
,IVZINNIFTY,EQ,      1222.35,                    12224.40,10
,IZMO,EQ,        21.05,                   186733.30,8789
,J&KBANK,EQ,        18.75,                 20386808.15,1087177
,JAGRAN,EQ,        56.20,                  3762827.90,66675
,JAGSNPHARM,EQ,        25.35,                   280127.25,11106
,JAIBALAJI,EQ,        23.25,                   154126.65,6614
,JAICORPLTD,EQ,        85.45,                 91476768.20,1063246
,JAIHINDPRO,BZ,          .80,                       80.00,100
,JAINSTUDIO,BE,         1.00,                     4660.50,4653
,JAKHARIA,SM,       182.00,                   291200.00,1600
,JAMNAAUTO,EQ,        31.90,                 41547757.55,1296061
,JASH,BE,       150.60,                  2257684.35,15747
,JAYAGROGN,EQ,        72.90,                  1381956.55,19576
,JAYBARMARU,EQ,       194.90,                  5759067.95,29047
,JAYNECOIND,EQ,         3.10,                    99918.50,31898
,JAYSREETEA,EQ,        42.25,                  1151605.80,27185
,JBCHEPHARM,EQ,       573.75,                120223576.15,206525
,JBFIND,BE,        15.50,                    24180.00,1560
,JBMA,EQ,       196.55,                  3253295.45,16709
,JCHAC,EQ,      3219.25,                 77600936.95,24071
,JETAIRWAYS,BZ,        22.70,                   828118.50,36538
,JHS,EQ,        10.05,                   921950.70,90040
,JIKIND,BE,          .30,                     7663.25,30293
,JINDALPHOT,EQ,        11.00,                    71717.00,6407
,JINDALPOLY,EQ,       249.80,                  1089134.05,4308
,JINDALSAW,EQ,        83.35,                 56846081.10,677634
,JINDALSTEL,EQ,       154.40,               2945932185.70,18929214
,JINDCOT,BE,         1.55,                    45453.75,29325
,JINDRILL,EQ,        80.35,                   407857.15,5172
,JINDWORLD,EQ,        58.10,                  7780598.75,132531
,JISLDVREQS,EQ,         4.65,                   154617.10,34104
,JISLJALEQS,EQ,         4.90,                 18019067.25,3888138
,JITFINFRA,BE,         5.70,                   162918.10,27939
,JIYAECO,EQ,        12.10,                  1911442.50,157825
,JKCEMENT,EQ,      1366.90,                121721509.30,88487
,JKIL,EQ,       123.10,                 11561966.20,94159
,JKLAKSHMI,EQ,       296.80,                 19048460.10,63865
,JKPAPER,EQ,       111.35,                114384741.45,1006825
,JKTYRE,EQ,        64.45,                 16706268.65,260548
,JMA,EQ,        22.45,                    99829.55,4498
,JMCPROJECT,EQ,        69.25,                  1784165.65,25785
,JMFINANCIL,EQ,       110.35,                189842499.15,1697830
,JMTAUTOLTD,EQ,         1.25,                    46574.05,37699
,JOCIL,EQ,       106.00,                   478539.20,4518
,JPASSOCIAT,EQ,         1.80,                  5242813.05,2909829
,JPINFRATEC,EQ,         1.10,                  1163981.40,1057974
,JPOLYINVST,EQ,        11.20,                    10115.45,892
,JPPOWER,EQ,         1.05,                   458738.70,436894
,JSL,EQ,        40.00,                 45452832.40,1134299
,JSLHISAR,EQ,        64.75,                 27741518.75,437817
,JSWENERGY,EQ,        54.85,                 33831923.20,625078
,JSWHL,EQ,      2268.65,                  2464172.85,1091
,JTEKTINDIA,EQ,        70.20,                  2226454.35,31946
,JUBILANT,EQ,       497.35,                101935627.05,203278
,JUBLFOOD,EQ,      1710.95,               3149916854.45,1855145
,JUBLINDS,EQ,       123.85,                   700709.40,5739
,JUMPNET,EQ,        56.30,                 34116336.50,608887
,JUNIORBEES,EQ,       280.38,                 32599529.65,116252
,JUSTDIAL,EQ,       475.30,                764813168.05,1592677
,JVLAGRO,BZ,          .25,                    42942.05,144385
,JYOTHYLAB,EQ,       125.75,                 37530725.80,295404
,KABRAEXTRU,EQ,        63.35,                   366884.30,5734
,KAJARIACER,EQ,       547.60,                105753258.10,195736
,KAKATCEM,EQ,       152.35,                  2164999.50,14185
,KALPATPOWR,EQ,       332.70,                 13247959.90,39749
,KALYANIFRG,BE,       116.35,                    33219.50,284
,KAMATHOTEL,EQ,        31.05,                  1542806.35,49760
,KAMDHENU,EQ,        63.05,                   751772.00,11593
,KANANIIND,EQ,         1.80,                     6123.60,3402
,KANORICHEM,EQ,        38.45,                  1438355.10,37179
,KANSAINER,EQ,       495.00,                231838875.65,468375
,KARDA,EQ,       153.00,                  1518460.20,10030
,KARURVYSYA,EQ,        38.05,                 24468903.80,643215
,KAUSHALYA,EQ,          .45,                    10868.80,24262
,KAVVERITEL,BE,         1.80,                      270.00,150
,KAYA,EQ,       247.00,                  2691110.55,10774
,KCP,EQ,        59.05,                  1771580.15,30238
,KCPSUGIND,EQ,        12.50,                   662146.25,54517
,KDDL,EQ,       234.95,                    88143.85,375
,KEC,EQ,       323.30,                135324107.55,420487
,KECL,EQ,        10.45,                   751620.15,71490
,KEI,EQ,       505.85,                154984291.05,309120
,KELLTONTEC,EQ,        17.20,                 15650549.85,943619
,KENNAMET,EQ,       963.25,                   599950.75,631
,KERNEX,BE,        18.20,                   225560.20,12196
,KESORAMIND,EQ,        31.80,                  4384161.20,137287
,KGL,BZ,          .30,                    81306.70,330868
,KHADIM,EQ,       106.15,                  1964204.30,18314
,KHAITANLTD,BE,        17.80,                    64930.10,3676
,KHFM,SM,        24.50,                   294300.00,12000
,KICL,EQ,      1495.40,                  2329117.50,1546
,KILITCH,EQ,        98.95,                  1369749.85,13822
,KINGFA,EQ,       574.75,                  1684551.80,2985
,KIOCL,EQ,        89.05,                  1086000.35,12111
,KIRIINDUS,EQ,       357.45,                 49380258.45,137281
,KIRLFER,EQ,        65.30,                  1608399.10,24647
,KIRLOSBROS,EQ,       148.80,                  2710139.80,18454
,KIRLOSENG,EQ,       125.40,                  1420165.35,11398
,KIRLOSIND,EQ,       603.55,                   565461.45,942
,KITEX,EQ,       131.25,                 25700332.55,194718
,KKCL,EQ,       943.00,                  2022970.50,2145
,KMSUGAR,EQ,         6.85,                   233255.70,34529
,KNRCON,EQ,       263.15,                 28704938.40,108638
,KOHINOOR,BZ,         6.20,                   108550.45,17337
,KOKUYOCMLN,EQ,        65.50,                   908986.20,13803
,KOLTEPATIL,EQ,       215.30,                  4750039.55,22053
,KOPRAN,EQ,        26.60,                  1430167.05,53205
,KOTAKBKETF,EQ,       295.84,                 29044220.45,98030
,KOTAKGOLD,EQ,       381.00,                  6549168.10,17186
,KOTAKNIFTY,EQ,       117.13,                  3804355.76,32413
,KOTAKNV20,EQ,        55.97,                   287943.31,5167
,KOTAKPSUBK,EQ,       185.42,                  5617906.04,30259
,KOTARISUG,EQ,        10.75,                  1161769.20,105533
,KOTHARIPET,EQ,        14.40,                   178106.45,12379
,KOTHARIPRO,EQ,        52.15,                   257439.65,4943
,KPITTECH,EQ,        80.55,                  9856571.55,123260
,KPRMILL,EQ,       579.10,                  1364002.55,2346
,KRBL,EQ,       254.85,                 24297418.90,94734
,KREBSBIO,EQ,        93.15,                   609814.85,6538
,KRIDHANINF,EQ,         1.80,                   181690.20,102961
,KSB,EQ,       667.90,                  4076406.05,6020
,KSCL,EQ,       426.25,                 61248333.30,142448
,KSERASERA,EQ,          .10,                   111542.90,1435959
,KSK,EQ,          .30,                   100975.15,313364
,KSL,EQ,       204.10,                 11831301.60,57864
,KTKBANK,EQ,        68.05,                 45035388.45,656392
,KUANTUM,EQ,       458.45,                  3193760.90,6825
,KWALITY,EQ,         1.55,                   921337.85,590269
,L&TFINANCE,NU,      1100.00,                   110000.00,100
,L&TFINANCE,Y1,      1001.90,                   293578.10,293
,L&TFINANCE,NY,      1005.10,                    63716.85,65
,L&TFINANCE,NQ,      1005.00,                    47360.00,47
,L&TFINANCE,Y3,      1006.00,                   581475.00,579
,L&TFINANCE,NI,      1034.69,                   346704.60,335
,L&TFINANCE,NE,      1042.00,                    57375.00,55
,L&TFINANCE,NC,      1017.10,                     6102.60,6
,L&TFINANCE,N8,      1040.00,                    71890.00,71
,L&TFINANCE,Y5,      1015.00,                   203000.00,200
,L&TINFRA,N5,       987.00,                   219355.40,220
,L&TINFRA,N3,      1006.97,                   326120.04,324
,L&TINFRA,N1,      1007.00,                   604200.00,600
,L&TINFRA,N6,      1995.25,                   843943.37,422
,L&TINFRA,N4,      1910.01,                   146980.52,77
,L&TINFRA,N2,      1956.00,                     7822.00,4
,LAKSHVILAS,EQ,        15.05,                  7422253.85,501108
,LALPATHLAB,EQ,      1705.85,                281759388.00,165178
,LAMBODHARA,EQ,        28.50,                    89794.35,3191
,LAOPALA,EQ,       204.90,                  8056271.20,38828
,LASA,BE,        44.00,                  1521719.90,35161
,LAURUSLABS,EQ,       421.80,                 69086332.10,162204
,LAXMIMACH,EQ,      3275.05,                  9980095.55,3030
,LEMONTREE,EQ,        48.80,                 38937465.40,817272
,LEXUS,SM,         7.60,                    22800.00,3000
,LFIC,EQ,        50.65,                    34417.80,706
,LGBBROSLTD,EQ,       239.50,                  2613138.00,10943
,LGBFORGE,EQ,         2.20,                    64669.30,29129
,LIBAS,BE,        44.60,                    49060.00,1100
,LIBERTSHOE,EQ,       103.60,                  4769884.85,46075
,LICHSGFIN,EQ,       320.40,               1114665939.60,3455654
,LICNETFGSC,EQ,        19.95,                   266556.90,13386
,LICNETFN50,EQ,       118.60,                    25588.89,218
,LICNETFSEN,EQ,       479.00,                      479.00,1
,LICNFNHGP,EQ,       119.35,                    67883.00,573
,LINCOLN,EQ,       158.45,                  3259415.25,20473
,LINCPEN,EQ,       188.10,                    86154.45,460
,LINDEINDIA,EQ,       639.40,                 16586524.65,25705
,LIQUIDBEES,EQ,      1000.00,                837113064.68,837112
,LIQUIDETF,EQ,      1000.00,                 14335080.76,14335
,LOKESHMACH,EQ,        23.65,                    90678.90,3763
,LOTUSEYE,EQ,        27.00,                    74835.10,2780
,LOVABLE,EQ,        58.30,                   849507.35,14486
,LPDC,EQ,          .90,                     2250.90,2501
,LSIL,EQ,          .40,                   363545.85,905889
,LTI,EQ,      1892.20,                 82903401.10,43705
,LTTS,EQ,      1638.50,                 80571606.90,49153
,LUMAXIND,EQ,      1274.75,                  3313486.60,2573
,LUMAXTECH,EQ,        91.55,                   925212.10,10147
,LUXIND,EQ,      1351.50,                 55626412.65,41621
,LYKALABS,EQ,        17.05,                    92700.20,5441
,LYPSAGEMS,EQ,         3.80,                    19364.15,5262
,M&MFIN,EQ,       337.10,                794118638.60,2346033
,M&MFIN,N2,      1090.00,                    59965.00,55
,M100,EQ,        17.70,                  1106972.10,62745
,M14RG,MF,         6.00,                    30000.00,5000
,M17RG,MF,         5.50,                    55000.00,10000
,M50,EQ,       110.89,                    56065.51,505
,MAANALU,EQ,        52.45,                   195688.50,3763
,MACPOWER,SM,        53.85,                   242975.00,4500
,MADHAV,EQ,        28.80,                    70063.75,2422
,MADHUCON,EQ,         2.70,                    69921.00,26050
,MADRASFERT,EQ,        13.85,                   466111.95,33793
,MAGADSUGAR,EQ,       107.25,                  4916838.10,47051
,MAGMA,EQ,        40.55,                  7037515.70,175534
,MAGMA,N3,      1000.00,                     5000.00,5
,MAGMA,N6,      1000.00,                     5000.00,5
,MAHABANK,EQ,        10.60,                  3443432.10,322735
,MAHAPEXLTD,BE,        90.00,                      900.00,10
,MAHASTEEL,BE,        84.35,                   343806.40,4057
,MAHEPC,EQ,       112.75,                  5333600.45,46636
,MAHESHWARI,EQ,       239.80,                  7009108.15,29117
,MAHICKRA,SM,        85.10,                  3352800.00,39000
,MAHINDCIE,EQ,       130.60,                  7484164.10,57007
,MAHLIFE,EQ,       335.35,                  8317566.65,24837
,MAHLOG,EQ,       350.60,                  8552694.25,24209
,MAHSCOOTER,EQ,      4249.65,                 10793207.35,2519
,MAHSEAMLES,EQ,       315.15,                  7876704.45,25040
,MAITHANALL,EQ,       486.75,                  7996288.25,16330
,MAJESCO,EQ,       371.25,                  3945677.75,10642
,MALUPAPER,EQ,        29.45,                  3837912.10,132447
,MAN50ETF,EQ,       115.35,                  2284408.85,19797
,MANAKALUCO,EQ,         3.55,                    65158.75,18270
,MANAKCOAT,EQ,         3.75,                    12174.45,3279
,MANAKSIA,BE,        40.70,                  1052506.10,25848
,MANAKSTEEL,EQ,         9.00,                    55982.25,6168
,MANALIPETC,EQ,        15.55,                  1622101.55,103779
,MANAPPURAM,EQ,       157.90,                819692550.85,5211279
,MANGALAM,EQ,        27.35,                    73771.45,2632
,MANGCHEFER,EQ,        29.35,                  3281901.40,113513
,MANGLMCEM,EQ,       237.70,                  1065059.90,4488
,MANGTIMBER,EQ,         9.80,                   111282.60,11130
,MANINDS,EQ,        51.55,                  1282722.15,24835
,MANINFRA,EQ,        26.05,                  2310801.25,90019
,MANUGRAPH,EQ,         9.95,                    60034.40,5973
,MANXT50,EQ,       268.08,                   661827.50,2464
,MARALOVER,EQ,        13.75,                    16673.55,1222
,MARATHON,EQ,        74.90,                   723085.55,9852
,MARINE,SM,       100.25,                  1201800.00,12000
,MARKSANS,EQ,        17.10,                 13285278.45,781197
,MASFIN,EQ,      1042.60,                 44681906.60,42447
,MASKINVEST,BE,        18.25,                      127.75,7
,MASTEK,EQ,       413.20,                  4562840.10,11032
,MATRIMONY,EQ,       403.85,                   694230.30,1697
,MAWANASUG,EQ,        35.20,                  4235934.95,121652
,MAXINDIA,EQ,        87.75,                 12124381.30,137764
,MAXVIL,EQ,        46.55,                  3884086.00,82453
,MAYURUNIQ,EQ,       234.30,                  9311865.20,38968
,MAZDA,EQ,       407.50,                  3806566.15,9250
,MBECL,BE,         2.75,                   243120.20,84152
,MBLINFRA,EQ,         2.95,                    93142.05,31658
,MCDHOLDING,EQ,        15.50,                   191006.95,12541
,MCL,SM,        77.40,                   368820.00,4800
,MCLEODRUSS,EQ,         2.80,                  2900931.30,1079905
,MCX,EQ,      1300.70,                289043244.00,221583
,MEGASOFT,EQ,         7.00,                   280512.00,39738
,MEGH,EQ,        52.10,                 15639588.60,300380
,MENONBE,EQ,        49.80,                  1888830.50,38158
,MEP,EQ,        33.85,                  3179538.80,92411
,MERCATOR,EQ,          .70,                   136468.30,201087
,METALFORGE,EQ,         4.70,                   130905.15,27932
,METKORE,BZ,          .20,                      190.00,950
,METROPOLIS,EQ,      1809.90,                205753035.40,112604
,MFSL,EQ,       605.20,               1774197659.40,2950492
,MGEL,SM,        54.05,                   108100.00,2000
,MGL,EQ,      1024.05,                505408270.55,494916
,MHHL,SM,        15.00,                   135000.00,9000
,MHRIL,EQ,       218.40,                 70027041.45,321203
,MIC,EQ,          .50,                    29309.80,54310
,MIDHANI,EQ,       236.00,                412544132.05,1704059
,MINDACORP,EQ,       101.65,                 12692323.95,122407
,MINDAIND,EQ,       357.05,                 62714199.95,176518
,MINDPOOL,SM,        15.00,                   420000.00,28000
,MINDTECK,EQ,        17.70,                   325778.85,18351
,MINDTREE,EQ,       961.60,                715951690.90,732857
,MIRCELECTR,EQ,         8.05,                   744129.45,93818
,MIRZAINT,EQ,        53.50,                  8524702.30,159147
,MITTAL,SM,       129.50,                  7138125.00,53750
,MMFL,EQ,       380.30,                  1002000.85,2623
,MMP,EQ,        93.00,                   138317.50,1486
,MMTC,EQ,        16.65,                 10796699.40,647486
,MODIRUBBER,BE,        23.20,                      626.40,27
,MOHITIND,EQ,         3.75,                    13500.00,3600
,MOHOTAIND,EQ,         7.35,                     9042.70,1234
,MOIL,EQ,       127.55,                 13855144.05,108565
,MOLDTECH,EQ,        43.35,                   305093.15,7087
,MOLDTKPAC,EQ,       234.60,                  6480457.50,27468
,MONTECARLO,EQ,       198.85,                   618180.40,3109
,MORARJEE,EQ,        11.95,                    34369.05,2857
