,22-Dec-2020
The Nifty witnessed an intraday movement of about 299.15 points.The closing index was 1.03 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 69650.97
, Traded Quantity (in Lakhs), 35596.38
, Number of Trades, 22283232
, Total Market Capitalisation (Rs. Crores), 17936518.84

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     13328.40,     13373.65,     13492.05,     13192.90,     13466.30,137.9
,NIFTY50 EQL Wgt,     13883.20,     13905.20,     14123.75,     13691.60,     14082.85,199.65
,NIFTY100 EQL Wgt,     14777.65,     14770.70,     15027.80,     14494.40,     14987.10,209.45
,NIFTY100 LowVol30,     10443.35,     10473.05,     10615.25,     10319.50,     10586.50,143.15
,NIFTY Alpha 50,     18873.05,     18841.70,     19146.85,     18332.25,     19111.25,238.2
,NIFTY MIDCAP 150,      7492.05,      7465.75,      7565.45,      7264.35,      7538.50,46.45
,NIFTY SMLCAP 50,      3308.85,      3293.50,      3360.75,      3183.10,      3327.15,18.3
,NIFTY SMLCAP 250,      5665.45,      5638.90,      5738.30,      5455.20,      5718.90,53.45
,NIFTY MIDSML 400,      6837.90,      6811.40,      6910.10,      6616.20,      6887.05,49.15
,NIFTY200 QUALTY30,     11680.05,     11698.80,     11952.30,     11535.35,     11908.50,228.45
,Nifty FinSrv25 50,     13907.90,     13947.05,     14004.70,     13674.65,     13966.50,58.6
,NIFTY AlphaLowVol,     13152.15,     13184.20,     13459.70,     12974.05,     13408.70,256.55
,Nifty200Momentm30,     13055.05,     13084.25,     13323.30,     12835.50,     13285.45,230.4
,Nifty100ESGSecLdr,      2304.40,      2311.35,      2334.05,      2284.60,      2329.40,25
,Nifty IT,     22844.60,     22921.85,     23680.90,     22745.25,     23611.60,767
,Nifty Next 50,     30971.50,     30903.35,     31494.55,     30232.60,     31417.30,445.8
,Nifty Bank,     29456.45,     29607.50,     29711.15,     28976.75,     29625.95,169.5
,NIFTY MIDCAP 100,     19797.35,     19734.40,     20027.25,     19178.90,     19964.90,167.55
,Nifty 500,     10964.25,     10979.85,     11097.30,     10791.85,     11075.75,111.5
,Nifty 100,     13431.30,     13467.10,     13603.60,     13272.05,     13577.35,146.05
,Nifty Midcap 50,      5536.65,      5535.75,      5621.00,      5358.85,      5598.50,61.85
,Nifty Realty,       287.85,       287.25,       293.40,       281.00,       289.15,1.3
,Nifty Infra,      3511.50,      3513.55,      3575.00,      3452.20,      3562.45,50.95
,Nifty Energy,     16377.45,     16320.20,     16617.25,     16065.10,     16569.00,191.55
,Nifty FMCG,     33151.10,     33195.70,     33544.55,     32633.75,     33329.05,177.95
,Nifty MNC,     15137.05,     15112.10,     15271.95,     14864.15,     15208.50,71.45
,Nifty Pharma,     12278.15,     12328.55,     12592.45,     12020.70,     12550.95,272.8
,Nifty PSE,      2681.05,      2674.90,      2733.50,      2630.55,      2723.45,42.4
,Nifty PSU Bank,      1643.25,      1638.15,      1672.65,      1578.75,      1659.25,16
,Nifty Serv Sector,     18597.75,     18677.05,     18859.10,     18438.55,     18826.20,228.45
,India VIX,23.1900,23.1900,24.4800,16.5925,21.9850,-1.2050
,Nifty Auto,      8745.00,      8754.40,      8854.40,      8540.95,      8818.60,73.6
,Nifty Metal,      3038.25,      3040.45,      3107.70,      2980.25,      3079.65,41.4
,Nifty Media,      1586.85,      1579.30,      1606.90,      1517.50,      1598.50,11.65
,NIFTY SMLCAP 100,      6608.05,      6570.95,      6696.90,      6361.25,      6658.75,50.7
,Nifty 200,      6890.60,      6904.40,      6977.55,      6794.10,      6963.65,73.05
,Nifty Div Opps 50,      2744.20,      2745.55,      2794.10,      2710.25,      2786.75,42.55
,Nifty Commodities,      3640.55,      3637.45,      3695.45,      3572.80,      3676.95,36.4
,Nifty Consumption,      5669.25,      5667.40,      5743.80,      5571.10,      5725.95,56.7
,Nifty Fin Service,     14392.60,     14453.65,     14484.00,     14145.95,     14421.60,29
,Nifty50 Div Point,        82.51,        82.51,        82.51,        82.51,        82.51,0
,Nifty100 Liq 15,      3187.30,      3198.70,      3219.75,      3136.85,      3212.15,24.85
,Nifty CPSE,      1577.85,      1573.35,      1611.40,      1551.15,      1602.85,25
,Nifty GrowSect 15,      6729.15,      6755.30,      6774.60,      6631.25,      6742.25,13.1
,Nifty50 PR 2x Lev,      5521.80,      5558.75,      5655.85,      5409.80,      5635.55,113.75
,Nifty50 PR 1x Inv,       329.65,       328.55,       333.00,       325.65,       326.30,-3.35
,Nifty50 TR 2x Lev,      7335.90,      7385.05,      7514.00,      7187.15,      7487.05,151.15
,Nifty50 TR 1x Inv,       286.15,       285.20,       289.05,       282.70,       283.20,-2.95
,Nifty50 Value 20,      6537.45,      6552.55,      6686.35,      6485.40,      6667.45,130
,Nifty Mid Liq 15,      4906.60,      4913.35,      4968.55,      4733.60,      4947.40,40.8
,Nifty Pvt Bank,     16265.15,     16348.45,     16408.00,     15990.45,     16358.45,93.3
,NIFTY100 Qualty30,      3153.90,      3160.75,      3212.90,      3111.35,      3203.05,49.15
,Nifty GS 8 13Yr,      2244.77,      2245.15,      2246.18,      2245.09,      2245.97,1.2
,Nifty GS 10Yr,      2019.96,      2020.29,      2021.55,      2020.29,      2021.35,1.39
,Nifty GS 10Yr Cln,       963.17,       963.17,       963.77,       963.17,       963.67,.5
,Nifty GS 4 8Yr,      2399.39,      2399.77,      2401.24,      2399.77,      2401.24,1.85
,Nifty GS 11 15Yr,      2429.85,      2430.28,      2430.28,      2429.10,      2429.38,-.47
,Nifty GS 15YrPlus,      2668.74,      2669.23,      2672.18,      2669.23,      2672.18,3.44
,Nifty GS Compsite,      2291.41,      2291.79,      2292.99,      2291.79,      2292.93,1.52

,ADVANCES,1031
,DECLINES,900
,UNCHANGED,80

,Total securities that have hit their price bands today,491

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,BAJFINANCE,EQ,      5041.85,      5011.40,-0.6,2713.27
,RELIANCE,EQ,      1939.70,      1936.70,-0.15,2495.77
,INDUSINDBK,EQ,       842.70,       840.70,-0.24,1829.32
,TATAMOTORS,EQ,       164.55,       164.95,0.24,1776.13
,ICICIBANK,EQ,       494.50,       500.30,1.17,1602.79
,HDFCBANK,EQ,      1372.65,      1373.10,0.03,1559.87
,INFY,EQ,      1177.30,      1220.50,3.67,1308.52
,SBIN,EQ,       254.70,       257.45,1.08,1301.23
,HDFC,EQ,      2414.80,      2403.65,-0.46,1158.29
,AXISBANK,EQ,       582.50,       589.75,1.24,1154.75
,TATASTEEL,EQ,       595.85,       601.35,0.92,1126.66
,BHARTIARTL,EQ,       490.90,       500.30,1.91,1057.96
,LT,EQ,      1234.85,      1262.70,2.26,993.81
,KOTAKBANK,EQ,      1920.85,      1902.95,-0.93,968.54
,INDIGO,EQ,      1507.00,      1570.95,4.24,940.27
,HCLTECH,EQ,       870.45,       913.80,4.98,915.42
,MARUTI,EQ,      7376.10,      7395.40,0.26,833.62
,ITC,EQ,       202.95,       203.40,0.22,824.71
,TCS,EQ,      2820.15,      2872.50,1.86,820.76
,DRREDDY,EQ,      5068.55,      5161.80,1.84,789.57
,BAJAJFINSV,EQ,      8846.75,      8938.85,1.04,689.37
,CANBK,EQ,       109.15,       115.20,5.54,659.44
,BANDHANBNK,EQ,       374.30,       396.70,5.98,577.98
,VEDL,EQ,       133.65,       139.10,4.08,568.79
,DIVISLAB,EQ,      3634.15,      3720.95,2.39,552.91

,Top Five Nifty 50 Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,ADANIPORTS,EQ,       468.65,       444.25,5.49
,HCLTECH,EQ,       913.80,       870.45,4.98
,TECHM,EQ,       944.65,       906.85,4.17
,INFY,EQ,      1220.50,      1177.30,3.67
,GAIL,EQ,       118.50,       114.70,3.31

,Top Five Nifty 50 Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,KOTAKBANK,EQ,      1902.95,      1920.85,-0.93
,BAJFINANCE,EQ,      5011.40,      5041.85,-0.6
,HDFC,EQ,      2403.65,      2414.80,-0.46
,INDUSINDBK,EQ,       840.70,       842.70,-0.24
,HINDALCO,EQ,       231.90,       232.30,-0.17

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE ,TRADED QUANTITY
,20MICRONS,EQ,        39.90,                 16480734.70,430444
,21STCENMGM,EQ,        10.15,                     9559.50,941
,3IINFOTECH,EQ,         4.95,                 48324498.50,10289152
,3MINDIA,EQ,     21033.75,                150874742.00,7169
,3PLAND,EQ,         9.65,                    29200.90,3026
,5PAISA,EQ,       278.45,                  7396828.65,27213
,63MOONS,BE,        78.75,                  3019552.20,39405
,667GS2050,GS,       100.00,                    50000.00,500
,68GS2060,GS,       105.00,                    52500.00,500
,706GS2046,GS,       100.01,                    10001.00,100
,719GS2060,GS,       110.00,                    22550.00,205
,772GS2055,GS,       115.50,                      924.00,8
,8KMILES,BE,        74.80,                  1607113.65,21757
,A2ZINFRA,EQ,         4.35,                  1386798.50,326494
,AAATECH,SM,        42.30,                   253800.00,6000
,AAKASH,EQ,        64.40,                  2946793.50,48747
,AARON,EQ,        48.95,                   941961.65,19520
,AARTIDRUGS,EQ,       715.55,                548367176.60,782004
,AARTIIND,EQ,      1174.05,                313798553.10,269670
,AARTISURF,EQ,       972.55,                 46023414.90,47876
,AARVEEDEN,EQ,        19.65,                   117271.20,5968
,AARVI,EQ,        41.05,                    71867.05,1750
,AAVAS,EQ,      1652.10,                101236801.60,61341
,ABAN,BE,        27.35,                  2136693.05,78277
,ABB,EQ,      1185.65,                388645442.55,327649
,ABCAPITAL,EQ,        80.85,                300323746.15,3797548
,ABFRL,EQ,       150.65,                307005439.05,2072848
,ABFRLPP,E1,        95.40,                  4015703.35,42603
,ABINFRA,SM,         6.00,                    72000.00,12000
,ABMINTLTD,BE,        23.05,                     3840.80,164
,ABSLBANETF,EQ,       292.87,                  1524701.57,5174
,ABSLNN50ET,EQ,       296.63,                    62397.64,210
,ACCELYA,EQ,       926.00,                  8240671.70,8932
,ACCURACY,EQ,        35.70,                   133730.85,3850
,ACE,EQ,       131.10,                100020283.90,779518
,ADANIENT,EQ,       458.80,               3690379601.95,8342699
,ADANIGAS,EQ,       358.55,                867042058.65,2554746
,ADANIPOWER,EQ,        44.80,                620240570.85,14291418
,ADFFOODS,EQ,       563.60,                 48459147.80,88098
,ADHUNIKIND,BE,        23.50,                   395165.00,16804
,ADL,BE,        28.70,                   303658.40,10623
,ADORWELD,EQ,       254.50,                 11345754.45,44933
,ADROITINFO,BE,         8.95,                   154795.45,18376
,ADSL,EQ,        28.90,                  5696810.60,201557
,ADVANIHOTR,BE,        49.75,                   791758.25,16121
,ADVENZYMES,EQ,       314.45,                121918331.70,391444
,AEGISCHEM,EQ,       234.95,                 88144286.60,383259
,AFFLE,EQ,      3841.70,                446963100.40,118307
,AGARIND,EQ,        96.70,                   957608.65,10280
,AGCNET,BE,       740.30,                 17956997.60,25418
,AGRITECH,BE,        36.75,                   152124.90,4198
,AGROPHOS,EQ,        16.30,                   139185.70,8539
,AHLADA,SM,        81.70,                   250400.00,3000
,AHLEAST,EQ,       161.65,                   300774.75,1908
,AHLUCONT,EQ,       248.10,                  8628693.55,36220
,AHLWEST,EQ,       261.30,                   639012.60,2460
,AIAENG,EQ,      1988.50,                 88540302.05,44524
,AIRAN,EQ,        16.45,                  1338405.15,85841
,AISL,SM,        21.10,                    50520.00,2400
,AJANTPHARM,EQ,      1646.60,                148927248.15,92700
,AJMERA,EQ,       126.55,                 30044204.75,240664
,AJOONI,SM,        31.20,                   871800.00,28000
,AKASH,EQ,       248.45,                  1959191.60,8011
,AKG,SM,        62.50,                   797440.00,12800
