,03-Nov-2020
The Nifty witnessed an intraday movement of about 112.9 points.The closing index was 1.24 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 58090.68
, Traded Quantity (in Lakhs), 19829.93
, Number of Trades, 16100851
, Total Market Capitalisation (Rs. Crores), 15639581.74

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     11669.15,     11734.45,     11836.20,     11723.30,     11813.50,144.35
,NIFTY50 EQL Wgt,     11863.45,     11938.45,     12017.85,     11933.55,     11996.45,133
,NIFTY100 EQL Wgt,     12835.40,     12904.45,     12978.30,     12901.90,     12952.75,117.35
,NIFTY100 LowVol30,      9512.70,      9565.35,      9615.40,      9550.70,      9565.35,52.65
,NIFTY Alpha 50,     16985.65,     17126.25,     17203.15,     16943.00,     16980.10,-5.55
,NIFTY MIDCAP 150,      6507.25,      6539.40,      6567.75,      6538.60,      6555.70,48.45
,NIFTY SMLCAP 50,      2850.90,      2868.90,      2877.60,      2840.25,      2844.80,-6.1
,NIFTY SMLCAP 250,      4912.75,      4939.15,      4958.50,      4917.85,      4925.10,12.35
,NIFTY MIDSML 400,      5936.10,      5966.20,      5990.15,      5963.60,      5971.35,35.25
,NIFTY200 QUALTY30,     10424.45,     10479.35,     10565.10,     10461.75,     10475.55,51.1
,Nifty FinSrv25 50,     11576.00,     11644.80,     11923.75,     11636.95,     11899.75,323.75
,NIFTY AlphaLowVol,     12132.65,     12199.20,     12280.00,     12170.25,     12200.10,67.45
,Nifty200Momentm30,     11917.40,     11986.60,     12040.30,     11913.40,     11946.45,29.05
,Nifty100ESGSecLdr,      2042.60,      2050.45,      2067.65,      2048.85,      2062.30,19.7
,Nifty IT,     20732.30,     20792.25,     21017.95,     20679.65,     20736.00,3.7
,Nifty Next 50,     27445.00,     27595.65,     27775.05,     27548.90,     27603.55,158.55
,Nifty Bank,     24892.50,     25108.00,     25760.70,     25085.70,     25682.80,790.3
,NIFTY MIDCAP 100,     17135.20,     17221.25,     17299.70,     17218.60,     17254.90,119.7
,Nifty 500,      9595.95,      9648.65,      9715.45,      9643.00,      9696.30,100.35
,Nifty 100,     11777.85,     11843.65,     11937.20,     11834.20,     11913.35,135.5
,Nifty Midcap 50,      4716.90,      4742.20,      4767.80,      4736.60,      4748.45,31.55
,Nifty Realty,       235.40,       234.80,       237.45,       228.85,       229.95,-5.45
,Nifty Infra,      3098.70,      3121.30,      3128.15,      3095.65,      3110.25,11.55
,Nifty Energy,     14606.10,     14754.65,     14800.65,     14478.35,     14528.45,-77.65
,Nifty FMCG,     29441.45,     29622.75,     29655.80,     29434.05,     29526.35,84.9
,Nifty MNC,     14050.50,     14111.90,     14124.60,     14029.35,     14051.95,1.45
,Nifty Pharma,     11175.30,     11214.60,     11400.85,     11204.05,     11361.00,185.7
,Nifty PSE,      2295.10,      2312.15,      2330.50,      2286.45,      2306.10,11
,Nifty PSU Bank,      1302.85,      1312.40,      1330.75,      1304.75,      1325.55,22.7
,Nifty Serv Sector,     16079.95,     16157.20,     16426.45,     16147.80,     16392.40,312.45
,India VIX,25.2100,25.2100,25.3325,22.9175,24.2400,-0.9700
,Nifty Auto,      7732.25,      7789.55,      7885.85,      7756.15,      7848.85,116.6
,Nifty Metal,      2338.90,      2355.60,      2396.35,      2354.95,      2391.20,52.3
,Nifty Media,      1417.90,      1428.20,      1440.80,      1409.50,      1413.25,-4.65
,NIFTY SMLCAP 100,      5728.60,      5763.35,      5786.35,      5722.75,      5732.85,4.25
,Nifty 200,      6033.50,      6066.80,      6111.45,      6062.80,      6099.85,66.35
,Nifty Div Opps 50,      2409.20,      2422.25,      2432.10,      2413.25,      2418.20,9
,Nifty Commodities,      3207.75,      3232.35,      3244.60,      3203.50,      3208.40,.65
,Nifty Consumption,      5027.60,      5058.10,      5072.90,      5040.65,      5046.60,19
,Nifty Fin Service,     12089.05,     12158.85,     12497.00,     12150.70,     12468.20,379.15
,Nifty50 Div Point,        74.44,        74.44,        74.44,        74.44,        74.44,0
,Nifty100 Liq 15,      2728.40,      2745.75,      2773.05,      2742.35,      2767.80,39.4
,Nifty CPSE,      1329.45,      1340.60,      1349.45,      1317.40,      1336.55,7.1
,Nifty GrowSect 15,      5750.85,      5783.85,      5912.40,      5782.05,      5898.00,147.15
,Nifty50 PR 2x Lev,      4265.35,      4312.75,      4386.35,      4309.35,      4370.55,105.2
,Nifty50 PR 1x Inv,       376.25,       374.20,       374.30,       370.95,       371.65,-4.6
,Nifty50 TR 2x Lev,      5659.45,      5722.35,      5820.00,      5717.85,      5799.00,139.55
,Nifty50 TR 1x Inv,       326.80,       325.00,       325.15,       322.20,       322.80,-4
,Nifty50 Value 20,      5708.10,      5739.65,      5777.15,      5722.05,      5740.60,32.5
,Nifty Mid Liq 15,      4129.25,      4153.65,      4182.05,      4148.45,      4163.50,34.25
,Nifty Pvt Bank,     13820.25,     13932.50,     14286.20,     13922.70,     14246.20,425.95
,NIFTY100 Qualty30,      2776.40,      2791.00,      2815.70,      2789.55,      2796.40,20
,Nifty GS 8 13Yr,      2233.97,      2234.35,      2234.35,      2231.05,      2232.40,-1.57
,Nifty GS 10Yr,      2016.48,      2016.80,      2016.80,      2012.88,      2015.28,-1.2
,Nifty GS 10Yr Cln,       969.14,       969.14,       969.14,       967.22,       968.40,-.74
,Nifty GS 4 8Yr,      2371.41,      2371.79,      2371.79,      2369.84,      2370.53,-.88
,Nifty GS 11 15Yr,      2413.94,      2414.37,      2414.37,      2411.16,      2412.47,-1.47
,Nifty GS 15YrPlus,      2608.77,      2609.25,      2609.25,      2605.37,      2605.70,-3.07
,Nifty GS Compsite,      2276.10,      2276.48,      2276.48,      2273.66,      2274.78,-1.32

,ADVANCES,988
,DECLINES,864
,UNCHANGED,115

,Total securities that have hit their price bands today,287

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,RELIANCE,EQ,      1877.45,      1850.40,-1.44,7670.18
,ICICIBANK,EQ,       417.45,       443.85,6.32,2702.12
,HDFC,EQ,      2040.80,      2130.95,4.42,1873.43
,HDFCBANK,EQ,      1215.25,      1247.95,2.69,1750.62
,BAJFINANCE,EQ,      3419.80,      3490.80,2.08,1543.8
,SBIN,EQ,       196.05,       204.75,4.44,1414.46
,AXISBANK,EQ,       522.65,       534.15,2.2,1381.86
,CADILAHC,EQ,       410.65,       437.65,6.57,1333.01
,INDUSINDBK,EQ,       628.35,       646.60,2.9,1260.74
,NTPC,EQ,        89.20,        85.95,-3.64,1038.33
,HAVELLS,EQ,       781.60,       783.30,0.22,966.86
,KOTAKBANK,EQ,      1580.70,      1593.60,0.82,836.83
,SUNPHARMA,EQ,       469.40,       485.60,3.45,807.05
,INFY,EQ,      1072.30,      1062.55,-0.91,768.3
,TCS,EQ,      2604.60,      2633.60,1.11,758.69
,BHARTIARTL,EQ,       457.40,       454.60,-0.61,729.06
,DRREDDY,EQ,      4858.65,      4877.35,0.38,712.09
,TATAMOTORS,EQ,       132.85,       134.10,0.94,704.16
,UPL,EQ,       445.35,       417.05,-6.35,699.94
,HEROMOTOCO,EQ,      2835.65,      2937.40,3.59,686.22
,MARUTI,EQ,      6868.35,      6913.35,0.66,640.38
,HCLTECH,EQ,       822.40,       814.05,-1.02,576.32
,ZEEL,EQ,       183.45,       182.05,-0.76,538.19
,GODREJPROP,EQ,      1141.75,      1036.60,-9.21,522.4
,TATASTEEL,EQ,       402.85,       406.90,1.01,500.52

,Top Five Nifty 50 Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,ICICIBANK,EQ,       443.85,       417.45,6.32
,HINDALCO,EQ,       179.75,       170.75,5.27
,SBIN,EQ,       204.75,       196.05,4.44
,HDFC,EQ,      2130.95,      2040.80,4.42
,POWERGRID,EQ,       179.95,       173.05,3.99

,Top Five Nifty 50 Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,UPL,EQ,       417.05,       445.35,-6.35
,NTPC,EQ,        85.95,        89.20,-3.64
,RELIANCE,EQ,      1850.40,      1877.45,-1.44
,NESTLEIND,EQ,     16892.50,     17114.95,-1.3
,HCLTECH,EQ,       814.05,       822.40,-1.02

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE ,TRADED QUANTITY
,1018GS2026,GS,        91.85,                       91.85,1
,20MICRONS,EQ,        27.70,                   547088.90,19528
,21STCENMGM,EQ,        10.00,                    15288.00,1556
,3IINFOTECH,EQ,         2.95,                  2911702.20,983395
,3MINDIA,EQ,     19511.40,                218724830.15,11186
,3PLAND,EQ,         6.50,                   650390.00,100060
,5PAISA,BE,       320.00,                  1483400.60,4638
,619GS2034,GS,       100.00,                    10000.00,100
,63MOONS,EQ,        73.05,                  2111924.65,28608
,757GS2033,GS,       106.70,                   202874.00,1900
,769GS2043,GS,       104.00,                    10607.88,102
,8KMILES,BE,        96.35,                  7945649.45,82627
,A2ZINFRA,EQ,         3.75,                   481307.25,127911
,AAATECH,SM,        42.30,                   507750.00,12000
,AAKASH,EQ,        53.05,                  5659701.60,106281
,AARON,SM,        27.25,                   171675.00,6300
,AARTIDRUGS,EQ,       645.35,                489972912.00,746434
,AARTIIND,EQ,      1016.65,                 94014012.35,92913
,AARTISURF,BE,       567.75,                  6922891.70,12047
,AARVEEDEN,EQ,        10.65,                    15660.10,1482
,AARVI,EQ,        34.65,                   170144.30,4897
,AAVAS,EQ,      1466.00,                 62073255.60,42687
,ABAN,EQ,        22.70,                  1337467.60,58826
,ABB,EQ,       877.40,                 52071129.95,58871
,ABCAPITAL,EQ,        67.75,                112226624.65,1645863
,ABFRL,EQ,       152.50,                277302758.75,1827006
,ABFRLPP,E1,        95.30,                  2341092.35,24437
,ABMINTLTD,BE,        20.95,                     9385.60,448
,ABSLBANETF,EQ,       256.19,                    44041.86,175
,ABSLNN50ET,EQ,       282.60,                    14373.15,51
,ACCELYA,EQ,       845.80,                  3623314.85,4273
,ACE,EQ,        71.65,                 30940394.95,426855
,ADANIENT,EQ,       344.80,               1405732536.15,4078834
,ADANIGAS,EQ,       222.95,                762618060.55,3414339
,ADANIPOWER,EQ,        36.05,                 52671196.30,1449944
,ADFFOODS,EQ,       406.45,                  4514387.20,11031
,ADHUNIKIND,EQ,        17.95,                   121367.70,6679
,ADL,BE,        17.55,                     2697.70,154
,ADORWELD,EQ,       237.25,                  1457513.65,6124
,ADROITINFO,BE,         6.20,                    25455.80,4091
,ADSL,EQ,        21.70,                  3207346.40,147057
,ADVANIHOTR,EQ,        39.90,                   119367.50,3016
,ADVENZYMES,EQ,       294.05,                 75853911.15,252681
,AEGISCHEM,EQ,       208.25,                 24300381.90,116451
,AFFLE,EQ,      2641.95,                 56080617.95,21093
,AGARIND,EQ,        84.15,                   950605.80,11205
,AGCNET,EQ,       606.20,                 25287850.30,41057
,AGRITECH,EQ,        27.00,                   184122.25,6790
,AGROPHOS,EQ,         8.25,                    41700.60,5059
,AHLEAST,EQ,       131.15,                    35465.15,268
,AHLUCONT,EQ,       213.55,                  2225881.60,10406
,AHLWEST,EQ,       243.85,                   178158.85,715
,AIAENG,EQ,      1691.60,                 37604963.90,22226
,AIRAN,EQ,        12.15,                  1572057.40,130936
,AJANTPHARM,EQ,      1609.05,                265930530.70,166019
,AJMERA,EQ,        87.65,                  9468754.55,107607
,AJOONI,SM,        33.10,                  1071000.00,32000
,AKASH,BE,       247.50,                    34944.55,143
,AKG,SM,        56.30,                   675000.00,12000
,AKSHARCHEM,EQ,       202.15,                   872401.10,4302
,AKSHOPTFBR,EQ,         5.55,                   404984.15,73028
,AKZOINDIA,EQ,      1948.50,                 20152902.75,10297
,ALANKIT,EQ,        15.25,                   838547.30,54457
,ALBERTDAVD,EQ,       387.85,                  1760153.05,4523
