,30-Dec-2020
The Nifty witnessed an intraday movement of about 132.05 points.The closing index was 0.35 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 51199.02
, Traded Quantity (in Lakhs), 24504.34
, Number of Trades, 15540076
, Total Market Capitalisation (Rs. Crores), 18646405.94

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     13932.60,     13980.90,     13997.00,     13864.95,     13981.95,49.35
,NIFTY50 EQL Wgt,     14538.50,     14588.20,     14650.25,     14481.15,     14625.75,87.25
,NIFTY100 EQL Wgt,     15452.85,     15511.65,     15552.45,     15384.10,     15530.65,77.8
,NIFTY100 LowVol30,     10839.25,     10871.00,     10917.15,     10800.75,     10901.60,62.35
,NIFTY Alpha 50,     19705.00,     19783.15,     19806.00,     19613.85,     19770.70,65.7
,NIFTY MIDCAP 150,      7806.95,      7833.90,      7841.60,      7756.35,      7833.20,26.25
,NIFTY SMLCAP 50,      3518.60,      3527.00,      3534.50,      3489.60,      3530.60,12
,NIFTY SMLCAP 250,      6027.05,      6050.25,      6065.95,      5984.90,      6062.65,35.6
,NIFTY MIDSML 400,      7170.85,      7196.45,      7205.65,      7123.95,      7200.60,29.75
,NIFTY200 QUALTY30,     12180.10,     12222.35,     12256.75,     12150.85,     12238.10,58
,Nifty FinSrv25 50,     14625.60,     14682.50,     14683.35,     14513.70,     14653.60,28
,NIFTY AlphaLowVol,     13674.45,     13709.40,     13752.40,     13630.15,     13730.50,56.05
,Nifty200Momentm30,     13577.40,     13621.40,     13655.65,     13527.95,     13636.05,58.65
,Nifty100ESGSecLdr,      2403.65,      2411.15,      2412.95,      2389.95,      2410.95,7.3
,Nifty IT,     24274.05,     24312.50,     24394.75,     24176.25,     24330.05,56
,Nifty Next 50,     32331.50,     32446.10,     32508.55,     32166.50,     32464.40,132.9
,Nifty Bank,     31322.50,     31479.80,     31510.25,     31007.15,     31303.05,-19.45
,NIFTY MIDCAP 100,     20695.70,     20762.85,     20770.60,     20537.35,     20741.70,46
,Nifty 500,     11467.00,     11507.05,     11521.20,     11414.10,     11509.65,42.65
,Nifty 100,     14037.65,     14086.45,     14103.85,     13969.80,     14088.45,50.8
,Nifty Midcap 50,      5814.15,      5841.25,      5844.20,      5775.30,      5830.55,16.4
,Nifty Realty,       306.10,       306.70,       310.70,       302.80,       310.05,3.95
,Nifty Infra,      3645.45,      3656.75,      3675.20,      3626.90,      3669.25,23.8
,Nifty Energy,     16899.35,     16938.20,     16976.05,     16818.50,     16948.75,49.4
,Nifty FMCG,     34181.95,     34323.95,     34362.70,     34039.20,     34313.70,131.75
,Nifty MNC,     15538.15,     15593.95,     15703.55,     15499.35,     15678.10,139.95
,Nifty Pharma,     12843.90,     12898.60,     12898.60,     12753.85,     12823.90,-20
,Nifty PSE,      2783.15,      2792.85,      2795.20,      2763.45,      2789.25,6.1
,Nifty PSU Bank,      1765.35,      1776.15,      1778.90,      1734.15,      1761.35,-4
,Nifty Serv Sector,     19585.60,     19656.35,     19659.05,     19443.70,     19605.25,19.65
,India VIX,20.7900,20.7900,21.5875,20.7900,21.1100,0.3200
,Nifty Auto,      9043.90,      9077.15,      9189.95,      9001.40,      9164.80,120.9
,Nifty Metal,      3189.85,      3204.90,      3243.70,      3163.70,      3230.90,41.05
,Nifty Media,      1630.30,      1638.25,      1643.20,      1615.50,      1633.00,2.7
,NIFTY SMLCAP 100,      7017.05,      7044.00,      7073.05,      6968.60,      7066.15,49.1
,Nifty 200,      7201.85,      7226.70,      7234.40,      7165.95,      7226.75,24.9
,Nifty Div Opps 50,      2859.15,      2868.55,      2870.35,      2846.05,      2864.55,5.4
,Nifty Commodities,      3765.55,      3776.40,      3823.00,      3748.70,      3811.30,45.75
,Nifty Consumption,      5867.20,      5889.00,      5910.45,      5848.95,      5901.85,34.65
,Nifty Fin Service,     15120.00,     15181.55,     15184.25,     15004.40,     15162.90,42.9
,Nifty50 Div Point,        82.51,        82.51,        82.51,        82.51,        82.51,0
,Nifty100 Liq 15,      3344.75,      3358.45,      3364.65,      3325.20,      3359.60,14.85
,Nifty CPSE,      1621.20,      1629.45,      1631.05,      1613.55,      1627.50,6.3
,Nifty GrowSect 15,      7010.05,      7036.65,      7057.90,      6979.60,      7049.65,39.6
,Nifty50 PR 2x Lev,      6027.00,      6068.30,      6081.35,      5968.55,      6069.20,42.2
,Nifty50 PR 1x Inv,       315.45,       314.40,       317.00,       314.05,       314.35,-1.1
,Nifty50 TR 2x Lev,      8007.15,      8062.00,      8079.30,      7929.50,      8063.20,56.05
,Nifty50 TR 1x Inv,       273.80,       272.90,       275.15,       272.60,       272.85,-.95
,Nifty50 Value 20,      6844.70,      6862.85,      6867.90,      6810.55,      6859.25,14.55
,Nifty Mid Liq 15,      5079.75,      5100.85,      5104.75,      5039.45,      5079.55,-.2
,Nifty Pvt Bank,     17288.20,     17379.25,     17395.75,     17112.25,     17263.70,-24.5
,NIFTY100 Qualty30,      3282.85,      3294.90,      3306.15,      3274.85,      3301.15,18.3
,Nifty GS 8 13Yr,      2251.58,      2251.58,      2255.01,      2251.58,      2255.01,3.43
,Nifty GS 10Yr,      2027.12,      2027.12,      2030.07,      2027.12,      2030.07,2.95
,Nifty GS 10Yr Cln,       965.33,       965.33,       966.75,       965.33,       966.75,1.42
,Nifty GS 4 8Yr,      2404.20,      2404.20,      2407.32,      2404.20,      2407.32,3.12
,Nifty GS 11 15Yr,      2435.11,      2435.11,      2437.34,      2435.11,      2436.83,1.72
,Nifty GS 15YrPlus,      2684.91,      2684.91,      2685.58,      2684.91,      2685.58,.67
,Nifty GS Compsite,      2297.99,      2297.99,      2300.61,      2297.98,      2300.61,2.62

,ADVANCES,1020
,DECLINES,889
,UNCHANGED,104

,Total securities that have hit their price bands today,334

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,BAJFINANCE,EQ,      5200.50,      5334.15,2.57,2041.51
,RELIANCE,EQ,      1990.05,      1995.50,0.27,2026.08
,HDFCBANK,EQ,      1427.20,      1432.50,0.37,1157.27
,ICICIBANK,EQ,       528.80,       528.75,-0.01,1127.49
,INDUSINDBK,EQ,       912.90,       899.05,-1.52,1034.07
,UPL,EQ,       454.70,       467.10,2.73,1018.78
,SBIN,EQ,       277.90,       276.90,-0.36,853.17
,MARUTI,EQ,      7452.35,      7612.90,2.15,777.18
,TCS,EQ,      2930.50,      2909.30,-0.72,769.76
,TATASTEEL,EQ,       632.20,       640.45,1.3,729.17
,HDFC,EQ,      2518.95,      2518.05,-0.04,726.41
,TATAMOTORS,EQ,       183.45,       184.15,0.38,703.98
,INFY,EQ,      1250.30,      1246.80,-0.28,648.03
,AXISBANK,EQ,       630.20,       625.10,-0.81,640.78
,TECHM,EQ,       965.65,       983.25,1.82,624.87
,EICHERMOT,EQ,      2460.55,      2517.35,2.31,609.43
,HCLTECH,EQ,       935.90,       940.70,0.51,600.54
,CANBK,EQ,       126.35,       129.35,2.37,580.43
,COROMANDEL,EQ,       851.95,       803.25,-5.72,576.81
,BHARTIARTL,EQ,       520.25,       516.15,-0.79,541.63
,KOTAKBANK,EQ,      1999.30,      2017.95,0.93,534.9
,ULTRACEMCO,EQ,      5146.75,      5354.75,4.04,526.89
,INDIACEM,EQ,       145.05,       174.05,19.99,511.12
,SAIL,EQ,        64.50,        69.75,8.14,501.79
,HINDUNILVR,EQ,      2384.30,      2406.60,0.94,461.55

,Top Five Nifty 50 Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,ULTRACEMCO,EQ,      5354.75,      5146.75,4.04
,SHREECEM,EQ,     24599.95,     23839.65,3.19
,GRASIM,EQ,       934.40,       909.50,2.74
,UPL,EQ,       467.10,       454.70,2.73
,BAJFINANCE,EQ,      5334.15,      5200.50,2.57

,Top Five Nifty 50 Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,INDUSINDBK,EQ,       899.05,       912.90,-1.52
,SUNPHARMA,EQ,       584.00,       590.60,-1.12
,AXISBANK,EQ,       625.10,       630.20,-0.81
,BHARTIARTL,EQ,       516.15,       520.25,-0.79
,TCS,EQ,      2909.30,      2930.50,-0.72

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE ,TRADED QUANTITY
,20MICRONS,EQ,        40.45,                  6474290.65,162138
,21STCENMGM,EQ,        10.25,                    13718.25,1328
,3IINFOTECH,EQ,         6.15,                  4460957.85,725359
,3MINDIA,EQ,     20865.60,                117275851.20,5617
,3PLAND,EQ,        10.95,                   161012.75,14678
,5PAISA,EQ,       310.15,                  3051001.90,9796
,63MOONS,BE,        79.45,                  3684042.70,46149
,763GS2059,GS,       113.50,                     5675.00,50
,772GS2055,GS,       116.00,                   213162.50,1845
,8KMILES,BE,        78.00,                  3085600.45,39462
,A2ZINFRA,EQ,         4.70,                  1168233.65,248841
,AAATECH,SM,        42.25,                   126750.00,3000
,AAKASH,EQ,        71.25,                  3812059.60,53761
,AARON,EQ,        52.00,                   105583.40,2054
,AARTIDRUGS,EQ,       703.60,                258286482.55,365365
,AARTIIND,EQ,      1219.40,                236316468.60,194180
,AARTISURF,EQ,      1002.55,                 12837056.25,12751
,AARVEEDEN,EQ,        18.35,                   312505.75,17228
,AARVI,EQ,        54.45,                 20629545.20,382869
,AAVAS,EQ,      1688.10,                 25451597.50,15171
,ABAN,BE,        28.75,                  1033088.20,36483
,ABB,EQ,      1208.90,                241391160.40,197431
,ABCAPITAL,EQ,        85.70,                192144521.70,2260956
,ABFRL,EQ,       165.30,                120915328.85,734100
,ABFRLPP,E1,       102.50,                  2845668.25,27852
,ABINFRA,SM,         5.45,                   499600.00,92000
,ABMINTLTD,BE,        25.00,                     3451.20,137
,ABSLBANETF,EQ,       310.00,                     1858.17,6
,ABSLNN50ET,EQ,       307.14,                    64940.00,210
,ACCELYA,EQ,       954.75,                  2255422.65,2360
,ACCURACY,EQ,        36.80,                    30013.95,818
,ACE,EQ,       136.00,                 28409586.60,208781
,ADANIENT,EQ,       484.15,               2648794227.05,5419517
,ADANIGAS,EQ,       380.40,               1393431425.20,3641617
,ADANIPOWER,EQ,        50.05,                307132224.55,6146258
,ADFFOODS,EQ,       591.10,                 27464148.80,46558
,ADHUNIKIND,BE,        25.25,                   365959.65,14841
,ADL,BE,        32.35,                   138967.35,4426
,ADORWELD,EQ,       268.90,                  5108801.90,18979
,ADROITINFO,BE,        10.30,                    98262.95,9828
,ADSL,EQ,        35.50,                   452518.50,12747
,ADVANIHOTR,BE,        50.70,                   166368.15,3238
,ADVENZYMES,EQ,       321.85,                 33790517.40,104536
,AEGISCHEM,EQ,       250.20,                 46467088.75,186165
,AFFLE,EQ,      3771.45,                103147782.35,27253
,AGARIND,EQ,       105.70,                  5760031.45,54404
,AGCNET,BE,       739.35,                 12093784.85,16568
,AGRITECH,BE,        38.75,                   237947.45,6150
,AGROPHOS,EQ,        17.00,                  2509156.60,150086
,AHLADA,SM,        80.20,                   560250.00,7000
,AHLEAST,EQ,       164.85,                   509205.25,3099
,AHLUCONT,EQ,       263.45,                 13154607.50,50432
,AHLWEST,EQ,       265.85,                    71467.40,269
,AIAENG,EQ,      1995.00,                 47171577.00,23591
,AIRAN,EQ,        19.10,                  1505524.50,79762
,AISL,SM,        23.35,                   137700.00,6000
,AJANTPHARM,EQ,      1669.35,                 73073037.00,43738
,AJMERA,EQ,       141.10,                 23440060.05,166972
,AKASH,EQ,       231.55,                 11597682.90,51187
,AKG,SM,        73.25,                  4624000.00,64000
,AKSHARCHEM,EQ,       257.85,                 39760300.25,154358
,AKSHOPTFBR,EQ,         7.75,                  1960187.60,254750
,AKZOINDIA,EQ,      2401.55,                 68241987.55,28789
