,20-Jan-2025
The Nifty witnessed an intraday movement of about 220.45 points.The closing index was 0.61 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 91454.57
, Traded Quantity (in Lakhs), 45754.58
, Number of Trades, 33556387
, Total Market Capitalisation (Rs. Crores), 42878163.54

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     23203.20,     23290.40,     23391.10,     23170.65,     23344.75,141.55
,NIFTY50 EQL Wgt,     29039.85,     29169.40,     29245.90,     28945.45,     29209.15,169.3
,NIFTY100 EQL Wgt,     30608.90,     30742.20,     30831.85,     30479.20,     30745.50,136.6
,NIFTY100 LowVol30,     18974.80,     19105.80,     19111.25,     18955.05,     19056.00,81.2
,NIFTY Alpha 50,     52300.45,     52612.35,     52965.50,     52272.65,     52820.40,519.95
,NIFTY MIDCAP 150,     20195.90,     20310.80,     20398.45,     20083.25,     20350.90,155
,NIFTY SMLCAP 50,      8421.95,      8444.65,      8526.75,      8382.65,      8520.25,98.3
,NIFTY SMLCAP 250,     16700.50,     16759.65,     16855.70,     16646.95,     16841.40,140.9
,NIFTY MIDSML 400,     18978.85,     19072.15,     19161.85,     18889.50,     19129.75,150.9
,NIFTY200 QUALTY30,     20255.00,     20316.75,     20344.10,     20123.25,     20298.15,43.15
,Nifty FinSrv25 50,     24575.20,     24659.35,     24909.60,     24514.30,     24819.95,244.75
,NIFTY AlphaLowVol,     26103.95,     26193.30,     26229.20,     25915.10,     26152.45,48.5
,Nifty200Momentm30,     30645.55,     30759.25,     30841.85,     30385.70,     30693.50,47.95
,Nifty100ESGSecLdr,      3862.80,      3872.55,      3884.35,      3845.20,      3872.80,10
,NIFTY100 ESG,      4595.20,      4609.65,      4621.80,      4571.95,      4612.20,17
,NIFTY M150 QLTY50,     23419.15,     23524.05,     23573.75,     23238.70,     23524.90,105.75
,NIFTY INDIA MFG,     13507.75,     13553.45,     13575.55,     13416.90,     13550.60,42.85
,Nifty200 Alpha 30,     24513.05,     24679.00,     24738.95,     24439.75,     24592.30,79.25
,NiftyM150Momntm50,     59705.95,     60062.05,     60311.35,     59260.40,     60161.50,455.55
,Nifty IT,     42032.20,     42377.35,     42478.50,     41709.55,     42192.80,160.6
,Nifty Next 50,     65053.60,     65322.65,     65574.55,     64689.75,     65106.15,52.55
,Nifty Bank,     48540.60,     48834.15,     49650.60,     48683.60,     49350.80,810.2
,NIFTY MIDCAP 100,     54607.65,     54933.70,     55243.35,     54345.20,     55106.20,498.55
,Nifty 500,     21680.25,     21769.95,     21848.95,     21628.50,     21809.00,128.75
,Nifty 100,     23926.00,     24017.60,     24118.55,     23874.15,     24048.80,122.8
,Nifty Midcap 50,     15139.65,     15242.20,     15344.25,     15059.90,     15298.45,158.8
,Nifty Realty,       939.25,       943.75,       950.05,       934.55,       945.35,6.1
,Nifty Infra,      8400.90,      8451.45,      8460.85,      8383.50,      8451.85,50.95
,Nifty Energy,     34686.10,     34833.45,     35041.40,     34552.90,     34970.55,284.45
,Nifty FMCG,     55800.85,     55824.25,     55952.85,     55462.00,     55738.05,-62.8
,Nifty MNC,     27363.10,     27437.75,     27472.50,     27206.50,     27430.25,67.15
,Nifty Pharma,     22061.70,     22099.80,     22213.90,     21863.45,     22182.40,120.7
,Nifty PSE,      9371.65,      9402.65,      9518.30,      9339.50,      9493.75,122.1
,Nifty PSU Bank,      6294.00,      6323.55,      6480.55,      6297.20,      6419.25,125.25
,Nifty Serv Sector,     30248.35,     30375.55,     30621.50,     30241.00,     30509.10,260.75
,India VIX,15.7475,15.7475,17.0200,15.1825,16.4150,0.6675
,Nifty Auto,     22791.10,     22805.75,     22853.00,     22511.75,     22671.80,-119.3
,Nifty Metal,      8521.70,      8558.30,      8643.45,      8473.50,      8613.35,91.65
,Nifty Media,      1702.45,      1714.10,      1722.60,      1702.60,      1719.40,16.95
,NIFTY SMLCAP 100,     17672.05,     17731.10,     17877.60,     17603.60,     17864.65,192.6
,Nifty 200,     13043.55,     13098.30,     13148.25,     13014.15,     13119.45,75.9
,Nifty Div Opps 50,      6134.65,      6149.75,      6169.25,      6110.05,      6161.25,26.6
,Nifty Commodities,      8097.85,      8131.95,      8173.50,      8065.15,      8159.60,61.75
,Nifty Consumption,     11070.20,     11100.65,     11110.25,     11000.35,     11038.05,-32.15
,Nifty Fin Service,     22608.20,     22697.70,     23025.50,     22638.90,     22926.70,318.5
,Nifty50 Div Point,       254.57,       254.57,       254.57,       254.57,       254.57,0
,Nifty100 Liq 15,      6254.90,      6324.40,      6365.45,      6288.10,      6350.75,95.85
,Nifty CPSE,      6123.90,      6141.10,      6217.65,      6102.75,      6208.10,84.2
,Nifty GrowSect 15,     11698.10,     11737.95,     11755.50,     11627.00,     11671.20,-26.9
,Nifty50 PR 2x Lev,     12386.65,     12473.30,     12580.65,     12346.45,     12531.30,144.65
,Nifty50 PR 1x Inv,       216.20,       215.50,       216.60,       214.55,       215.00,-1.2
,Nifty50 TR 2x Lev,     18115.55,     18242.30,     18399.30,     18056.75,     18327.15,211.6
,Nifty50 TR 1x Inv,       178.95,       178.35,       179.25,       177.60,       177.95,-1
,Nifty50 Value 20,     13134.15,     13176.45,     13209.30,     13082.75,     13186.25,52.1
,Nifty Mid Liq 15,     13694.10,     13820.40,     13864.50,     13594.70,     13825.15,131.05
,Nifty Pvt Bank,     23680.05,     24015.40,     24358.40,     23911.00,     24242.65,562.6
,NIFTY100 Qualty30,      5464.55,      5485.40,      5494.05,      5441.75,      5478.25,13.7
,Nifty GS 8 13Yr,      2773.02,      2773.54,      2776.31,      2773.09,      2775.82,2.8
,Nifty GS 10Yr,      2452.06,      2452.52,      2455.46,      2452.09,      2454.80,2.74
,Nifty GS 10Yr Cln,       889.07,       889.07,       890.15,       888.91,       889.91,.84
,Nifty GS 4 8Yr,      2996.70,      2997.28,      2998.43,      2997.25,      2998.36,1.66
,Nifty GS 11 15Yr,      3063.67,      3064.25,      3069.48,      3064.25,      3069.36,5.69
,Nifty GS 15YrPlus,      3367.25,      3367.91,      3376.03,      3366.17,      3375.39,8.14
,Nifty GS Compsite,      2867.00,      2867.54,      2870.58,      2866.97,      2870.55,3.55
,NIFTY HEALTHCARE,     14057.75,     14079.60,     14154.45,     13911.95,     14138.20,80.45
,NIFTY CONSR DURBL,     39394.70,     39684.40,     39888.90,     39473.35,     39726.55,331.85
,NIFTY OIL AND GAS,     10891.70,     10956.15,     10983.05,     10840.95,     10957.80,66.1
,NIFTY500 MULTICAP,     15198.50,     15262.65,     15322.30,     15160.85,     15298.45,99.95
,NIFTY LARGEMID250,     15180.20,     15252.35,     15307.90,     15133.60,     15277.25,97.05
,NIFTY MID SELECT,     12249.85,     12367.20,     12390.45,     12169.95,     12356.50,106.65
,NIFTY TOTAL MKT,     12230.75,     12281.00,     12326.15,     12202.05,     12304.60,73.85
,NIFTY MICROCAP250,     23752.00,     23829.95,     23979.45,     23703.50,     23952.20,200.2
,NIFTY IND DIGITAL,      9223.30,      9305.95,      9342.60,      9206.15,      9283.95,60.65
,Nifty Tata 25 Cap,     16032.85,     16099.05,     16111.75,     15827.25,     15923.85,-109
,Nifty MidSml Hlth,     40986.75,     41117.10,     41714.80,     40729.50,     41679.20,692.45
,Nifty Multi Mfg,     14322.95,     14369.40,     14388.35,     14237.00,     14371.00,48.05
,Nifty Multi Infra,     13242.65,     13335.00,     13371.25,     13219.75,     13357.40,114.75
,BHARATBOND-APR25,      1294.09,      1294.31,      1294.35,      1294.31,      1294.35,.26
,BHARATBOND-APR30,      1454.22,      1454.26,      1454.57,      1454.25,      1454.57,.35
,BHARATBOND-APR31,      1325.01,      1324.90,      1325.34,      1324.90,      1325.34,.33
,BHARATBOND-APR32,      1210.71,      1208.67,      1208.67,      1208.67,      1208.67,-2.04
,BHARATBOND-APR33,      1181.16,      1181.39,      1181.39,      1181.39,      1181.39,.23
,Nifty Ind Defence,      6400.00,      6438.15,      6582.00,      6394.10,      6531.45,131.45
,Nifty Ind Tourism,      8593.95,      8637.40,      8674.00,      8506.40,      8592.40,-1.55
,Nifty Capital Mkt,      3844.75,      3860.05,      3876.95,      3813.25,      3861.75,17
,Nifty500Momentm50,     52653.50,     52838.05,     53080.95,     52128.15,     52827.80,174.3
,NiftyMS400 MQ 100,     48739.15,     48963.55,     49222.30,     48398.40,     49134.50,395.35
,NiftySml250MQ 100,     46882.45,     47009.30,     47423.80,     46685.20,     47373.65,491.2
,Nifty Top 10 EW,      9134.45,      9223.00,      9249.60,      9181.15,      9231.40,96.95
,Nifty AQL 30,     21981.15,     22042.50,     22066.75,     21826.80,     21992.15,11
,Nifty AQLV 30,     19772.70,     19850.15,     19876.60,     19669.00,     19821.60,48.9
,Nifty EV,      2913.25,      2921.30,      2926.05,      2884.70,      2908.10,-5.15
