,07-Mar-2025
The Nifty witnessed an intraday movement of about 169.05 points.The closing index was 0.03 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 82344.2
, Traded Quantity (in Lakhs), 30749.89
, Number of Trades, 34589242
, Total Market Capitalisation (Rs. Crores), 39581519.25

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty Infra,      7979.55,      7989.40,      8050.95,      7964.55,      8000.85,21.3
,Nifty Energy,     31729.85,     31723.35,     32075.60,     31599.00,     31788.45,58.6
,Nifty FMCG,     51890.30,     51804.95,     52005.20,     51533.75,     51891.80,1.5
,Nifty MNC,     25801.70,     25794.95,     25909.70,     25711.55,     25782.15,-19.55
,Nifty Pharma,     20423.35,     20458.60,     20509.70,     20327.75,     20378.30,-45.05
,Nifty PSE,      8723.65,      8717.55,      8772.60,      8626.15,      8657.30,-66.35
,Nifty PSU Bank,      5929.15,      5927.20,      5954.70,      5900.35,      5931.40,2.25
,Nifty Serv Sector,     29812.90,     29726.15,     29827.50,     29626.15,     29664.15,-148.75
,India VIX,13.7250,13.7250,13.8600,13.3325,13.4700,-0.2550
,Nifty Auto,     20959.70,     20925.75,     21197.00,     20846.00,     21009.70,50
,Nifty Metal,      8888.65,      8870.30,      8978.05,      8853.25,      8926.90,38.25
,Nifty Media,      1462.20,      1463.55,      1503.75,      1459.30,      1488.95,26.75
,NIFTY SMLCAP 100,     15400.35,     15420.15,     15614.15,     15379.25,     15504.30,103.95
,Nifty 200,     12427.45,     12413.40,     12478.90,     12381.70,     12416.00,-11.45
,Nifty Div Opps 50,      5723.15,      5712.95,      5723.20,      5674.00,      5689.85,-33.3
,Nifty Commodities,      8041.40,      8029.80,      8108.65,      8009.85,      8063.05,21.65
,Nifty Consumption,     10438.55,     10434.45,     10467.05,     10381.25,     10394.40,-44.15
,Nifty Fin Service,     23163.00,     23089.35,     23235.95,     23066.55,     23136.20,-26.8
,Nifty50 Div Point,       287.91,       288.18,       288.18,       288.18,       288.18,.27
,Nifty100 Liq 15,      6220.30,      6222.35,      6268.20,      6203.95,      6249.70,29.4
,Nifty CPSE,      5746.15,      5744.90,      5789.75,      5693.65,      5714.00,-32.15
,Nifty GrowSect 15,     10787.80,     10767.20,     10783.45,     10710.00,     10737.10,-50.7
,Nifty50 PR 2x Lev,     11573.60,     11534.70,     11662.70,     11492.05,     11579.70,6.1
,Nifty50 PR 1x Inv,       223.95,       224.35,       224.75,       223.10,       223.90,-.05
,Nifty50 TR 2x Lev,     16974.95,     16918.25,     17106.00,     16855.70,     16984.30,9.35
,Nifty50 TR 1x Inv,       185.05,       185.40,       185.75,       184.35,       185.00,-.05
,Nifty50 Value 20,     12312.10,     12272.60,     12294.00,     12213.30,     12248.60,-63.5
,Nifty Mid Liq 15,     12619.25,     12615.90,     12675.90,     12496.55,     12515.30,-103.95
,Nifty Pvt Bank,     24324.50,     24250.60,     24392.40,     24196.45,     24292.95,-31.55
,NIFTY100 Qualty30,      5098.65,      5095.60,      5118.85,      5073.55,      5097.05,-1.6
,Nifty GS 8 13Yr,      2811.20,      2811.73,      2812.01,      2810.86,      2811.02,-.18
,Nifty GS 10Yr,      2489.14,      2489.59,      2489.59,      2487.99,      2488.47,-.67
,Nifty GS 10Yr Cln,       894.90,       894.90,       894.90,       894.31,       894.48,-.42
,Nifty GS 4 8Yr,      3034.12,      3034.70,      3034.82,      3034.24,      3034.44,.32
,Nifty GS 11 15Yr,      3099.12,      3099.70,      3102.30,      3098.94,      3099.36,.24
,Nifty GS 15YrPlus,      3393.85,      3394.50,      3399.95,      3394.40,      3399.26,5.41
,Nifty GS Compsite,      2902.32,      2902.86,      2903.51,      2902.31,      2902.87,.55
,NIFTY HEALTHCARE,     13103.30,     13131.20,     13155.50,     13014.65,     13034.85,-68.45
,NIFTY CONSR DURBL,     35629.70,     35676.25,     35816.65,     35205.50,     35266.30,-363.4
,NIFTY OIL AND GAS,     10045.85,     10063.45,     10164.30,     10007.90,     10101.50,55.65
,NIFTY500 MULTICAP,     14074.70,     14067.05,     14163.50,     14028.35,     14084.00,9.3
,NIFTY LARGEMID250,     14204.65,     14192.65,     14271.30,     14151.20,     14182.30,-22.35
,NIFTY MID SELECT,     11190.65,     11176.15,     11223.45,     11084.05,     11117.90,-72.75
,NIFTY TOTAL MKT,     11499.20,     11489.35,     11561.80,     11460.90,     11501.00,1.8
,NIFTY MICROCAP250,     20596.80,     20619.05,     20961.00,     20564.70,     20786.75,189.95
,NIFTY IND DIGITAL,      8227.35,      8223.45,      8223.50,      8116.70,      8132.20,-95.15
,Nifty Tata 25 Cap,     14578.55,     14581.80,     14649.60,     14512.80,     14570.00,-8.55
,Nifty MidSml Hlth,     38804.35,     38812.15,     38974.95,     38455.40,     38527.70,-276.65
,Nifty Multi Mfg,     13398.40,     13405.95,     13527.10,     13365.40,     13455.35,56.95
,Nifty Multi Infra,     12211.70,     12225.85,     12346.55,     12187.50,     12238.30,26.6
,BHARATBOND-APR25,      1306.14,      1306.32,      1306.40,      1306.31,      1306.40,.26
,BHARATBOND-APR30,      1464.07,      1464.36,      1465.01,      1464.36,      1465.01,.94
,BHARATBOND-APR31,      1336.06,      1336.31,      1336.32,      1336.31,      1336.32,.26
,BHARATBOND-APR32,      1219.36,      1219.59,      1219.75,      1219.59,      1219.75,.39
,BHARATBOND-APR33,      1185.76,      1186.00,      1186.00,      1185.99,      1185.99,.23
,Nifty Ind Defence,      5517.00,      5528.70,      5703.20,      5495.40,      5680.40,163.4
,Nifty Ind Tourism,      8234.00,      8246.15,      8270.30,      8145.20,      8167.05,-66.95
,Nifty Capital Mkt,      3069.55,      3062.70,      3096.45,      3048.50,      3060.30,-9.25
,Nifty500Momentm50,     46059.50,     46004.65,     46238.85,     45638.65,     45798.00,-261.5
,NiftyMS400 MQ 100,     42396.75,     42364.10,     42620.30,     42124.30,     42330.35,-66.4
,NiftySml250MQ 100,     40476.10,     40488.35,     40969.60,     40338.55,     40700.25,224.15
,Nifty Top 10 EW,      8878.65,      8861.25,      8916.85,      8846.10,      8898.75,20.1
,Nifty AQL 30,     20178.85,     20175.55,     20259.35,     20088.00,     20166.95,-11.9
,Nifty AQLV 30,     18540.15,     18537.30,     18629.90,     18455.90,     18514.65,-25.5
,Nifty EV,      2636.70,      2636.10,      2659.55,      2626.05,      2644.50,7.8
,Nifty HighBeta 50,      3182.20,      3179.55,      3208.75,      3164.95,      3182.35,.15
,Nifty New Consump,     10188.65,     10198.25,     10248.90,     10112.60,     10127.85,-60.8
,Nifty Corp MAATR,     32470.15,     32434.95,     32795.15,     32349.95,     32688.40,218.25
,Nifty Low Vol 50,     22579.30,     22570.35,     22696.90,     22507.15,     22607.40,28.1
,Nifty Mobility,     17942.85,     17937.05,     18096.40,     17889.40,     17922.15,-20.7
,Nifty Qlty LV 30,     15748.50,     15728.55,     15792.65,     15657.15,     15736.30,-12.2
,Nifty Sml250 Q50,     23523.60,     23517.05,     23745.10,     23438.40,     23560.10,36.5
,Nifty Top 15 EW,      9358.00,      9342.60,      9387.05,      9323.85,      9364.50,6.5
,Nifty100 Alpha 30,     15998.40,     16004.45,     16080.45,     15901.65,     15931.40,-67
,Nifty100 Enh ESG,      4453.75,      4451.15,      4470.00,      4436.40,      4445.25,-8.5
,Nifty200 Value 30,     11804.60,     11785.15,     11852.90,     11696.55,     11744.95,-59.65
,Nifty500 EW,     12231.20,     12233.05,     12357.20,     12196.40,     12273.60,42.4
,Nifty Multi MQ 50,     36663.20,     36650.75,     36825.85,     36399.15,     36620.45,-42.75
,Nifty500 Value 50,     12801.75,     12781.15,     12864.15,     12725.30,     12777.40,-24.35
,Nifty Top 20 EW,      8389.90,      8381.30,      8410.95,      8358.05,      8386.90,-3
,Nifty CoreHousing,     14353.25,     14356.65,     14441.15,     14255.45,     14305.50,-47.75
,Nifty FinSerExBnk,     24627.00,     24629.00,     24798.40,     24547.65,     24591.65,-35.35
,Nifty Housing,     10300.50,     10281.15,     10341.15,     10237.85,     10268.55,-31.95
,Nifty IPO,      1797.20,      1799.35,      1816.55,      1790.20,      1808.15,10.95
,Nifty MS Fin Serv,     13867.85,     13864.95,     13957.80,     13770.25,     13805.55,-62.3
,Nifty MS Ind Cons,     17674.70,     17709.65,     17765.70,     17488.40,     17525.30,-149.4
,Nifty MS IT Telcm,      9052.85,      9030.95,      9055.00,      8941.15,      8997.30,-55.55
,Nifty NonCyc Cons,     14522.25,     14525.25,     14533.65,     14417.05,     14436.85,-85.4
,Nifty Rural,     13346.90,     13333.15,     13394.60,     13301.25,     13336.65,-10.25
,Nifty Shariah 25,      7683.35,      7683.90,      7706.65,      7640.95,      7671.45,-11.9
,Nifty Trans Logis,     20063.40,     20033.95,     20229.75,     19955.50,     19988.00,-75.4
,Nifty50 Shariah,      4525.35,      4529.35,      4534.10,      4503.80,      4514.35,-11
,Nifty500 LMS Eql,     15389.85,     15385.75,     15502.10,     15339.45,     15406.30,16.45
,Nifty500 Shariah,      6504.65,      6506.90,      6537.45,      6476.45,      6503.15,-1.5

,ADVANCES,1814
,DECLINES,1060
,UNCHANGED,69

,Total securities that have hit their price bands today,297

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,RELIANCE,EQ,      1209.60,      1249.80,3.32,2049.41
,DATAPATTNS,EQ,      1421.10,      1628.25,14.58,1812.57
,BSE,EQ,      4253.45,      4178.30,-1.77,1560.81
,INFY,EQ,      1715.85,      1686.00,-1.74,1352.32
,TATASTEEL,EQ,       150.44,       151.56,0.74,1240.16
,TRITURBINE,EQ,       535.75,       613.50,14.51,1229.19
,INOXWIND,EQ,       153.19,       170.75,11.46,1184.41
,HDFCBANK,EQ,      1691.20,      1689.25,-0.12,1130.46
,MAZDOCK,EQ,      2242.40,      2338.20,4.27,1078.14
,ZOMATO,EQ,       225.43,       216.83,-3.81,963.97
,ICICIBANK,EQ,      1218.05,      1214.55,-0.29,803.45
,AXISBANK,EQ,      1034.10,      1037.65,0.34,789.31
,TCS,EQ,      3601.60,      3611.20,0.27,739.57
,INDUSINDBK,EQ,       971.70,       936.75,-3.6,730.26
,BAJAJ-AUTO,EQ,      7462.25,      7574.75,1.51,713.96
,BEL,EQ,       272.95,       276.99,1.48,708.9
,TATAMOTORS,EQ,       639.65,       648.30,1.35,654.82
,AMBER,EQ,      6174.90,      6339.15,2.66,653.61
,KPIL,EQ,       917.05,       931.20,1.54,649.47
,RVNL,EQ,       337.55,       341.50,1.17,633.85
,JIOFIN,EQ,       219.94,       221.81,0.85,622.76
,HAL,EQ,      3417.70,      3452.05,1.01,599.33
,SUZLON,EQ,        52.10,        54.92,5.41,584.56
,GRSE,EQ,      1297.20,      1385.15,6.78,571.08
,HINDALCO,EQ,       681.95,       691.35,1.38,560.51

,Top Five Nifty 50 Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,RELIANCE,EQ,      1249.80,      1209.60,3.32
,NESTLEIND,EQ,      2238.45,      2201.20,1.69
,BAJAJ-AUTO,EQ,      7574.75,      7462.25,1.51
,BEL,EQ,       276.99,       272.95,1.48
,HINDALCO,EQ,       691.35,       681.95,1.38

,Top Five Nifty 50 Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,INDUSINDBK,EQ,       936.75,       971.70,-3.6
,NTPC,EQ,       329.55,       337.90,-2.47
,SHRIRAMFIN,EQ,       630.85,       644.35,-2.1
,INFY,EQ,      1686.00,      1715.85,-1.74
,HCLTECH,EQ,      1557.95,      1585.45,-1.73

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE ,TRADED QUANTITY
,1003ISFL28,N4,       990.00,                    99940.00,101
,1003SFIL28,NX,       900.00,                     9000.00,10
,1015UCL26,N1,      1000.00,                   135220.00,134
,1018GS2026,GS,       109.51,                   205546.56,1872
,1025SCL34,Z8,       990.00,                    24740.00,25
,1025SCL34A,ZT,       827.00,                    14886.00,18
,1025SCL34Z,N1,       800.00,                     8000.00,10
,1025UCL26A,N1,       998.00,                    29940.00,30
,1030SFIL28,NM,       660.00,                    21780.00,33
,1035UCL26,NA,       630.00,                    12359.00,20
,1040UCL25,N4,      1000.00,                   309995.52,310
,1050ISFL28,N5,       943.50,                     9435.00,10
,1050NFL26,N7,       999.45,                    99941.00,100
,1050UCL25,N7,       987.06,                    69759.55,71
,105IIFL29,N7,       999.00,                     7993.00,8
,1065NFL27,NC,       993.35,                  1255597.80,1262
,1075NFL25,N6,      1063.80,                    12679.51,12
,10CAGL27,N5,      1008.00,                   361872.00,359
,10IIFL28,N4,       992.60,                   394737.00,398
,10IIFL28A,NE,      1034.87,                  1055532.15,1026
,10IIFL29,N6,       995.00,                   428565.00,433
,182D050625,TB,        97.79,                   137380.00,1400
,182D230525,TB,        98.33,                    98350.00,1000
,182D270625,TB,        97.27,                     9727.00,100
,182D310725,TB,        97.20,                    97220.00,1000
,20MICRONS,EQ,       204.33,                 28207290.45,137064
,21STCENMGM,BE,        68.05,                   487129.25,7072
,360ONE,EQ,       972.90,                508366365.75,521682
,364D100725,TB,        97.65,                   175540.00,1800
,364D130325,TB,        99.85,                   698950.00,7000
,364D240725,TB,        97.40,                     9740.00,100
,364D271125,TB,        95.54,                    28662.00,300
,364D310725,TB,        97.23,                   213630.00,2200
,3IINFOLTD,EQ,        24.45,                 12110383.14,492333
,3MINDIA,EQ,     27723.30,                115818759.80,4144
,3PLAND,BE,        42.24,                   396608.85,9422
,563GS2026,GS,       101.18,                     1315.34,13
,574GS2026,GS,       100.50,                   446959.30,4500
,5PAISA,EQ,       357.70,                  8241560.65,23065
,610GS2031,GS,        97.91,                      492.41,5
,63MOONS,EQ,       756.10,                309734230.85,411558
,654GS2032,GS,        99.51,                      497.55,5
,676GS2061,GS,        96.29,                    55164.61,573
,68GS2060,GS,       101.05,                      707.35,7
,699GS2026,GS,       102.40,                    71680.00,700
,699GS2051,GS,       100.80,                      100.80,1
,702GS2027,GS,       102.00,                   132600.00,1300
,702GS2031,GS,       101.40,                    10140.00,100
,704GS2029,GS,       102.88,                    10288.00,100
,706GS2028,GS,       104.45,                   208900.00,2000
,709GS2054,GS,       101.00,                  3111252.10,30800
,709GS2074,GS,       102.00,                   507316.87,5008
,710GS2029,GS,       103.60,                   113945.00,1100
,716GS2050,GS,       104.00,                   200964.35,1940
,717GS2030,GS,       104.50,                  8902926.55,85227
,718GS2033,GS,       103.30,                  1549500.00,15000
,718GS2037,GS,       103.55,                  4230757.73,40985
,71GS2034,GS,       105.50,                      105.50,1
,725GS2063,GS,       103.80,                  1103794.97,10636
,726GS2032,GS,       103.20,                  3096000.00,30000
,726GS2033,GS,       103.26,                   464665.00,4500
,727GS2026,GS,       103.04,                    10407.04,101
,729IRFC26,NN,      1038.20,                    34272.96,33
,729NHAI26,NC,      1060.00,                     5300.00,5
,732GS2030,GS,       103.80,                   435960.00,4200
,732IRFC25,NI,      1030.88,                  1030889.90,1000
,733GS2026,GS,       103.67,                   782203.46,7600
,734GS2064,GS,       106.25,                  2295687.50,21610
,734IRFC28,N4,      1067.00,                   533500.01,500
,735NABAR31,N1,      1090.00,                   218000.00,200
,735NHAI31,N9,      1157.94,                  6310775.00,5450
,736GS2052,GS,       107.53,                    35057.74,326
,736NTPC25D,NB,      1026.01,                   257881.34,251
,736PFCL28,N2,      1053.50,                   315695.00,300
,737GS2028,GS,       104.25,                   391000.50,3755
,738GS2027,GS,       103.36,                 20143136.81,194820
,738REC27TF,N2,      1067.40,                    26685.00,25
,739CG33,SG,       100.00,                    30000.00,300
,739NHAI31A,ND,      1153.00,                     1153.00,1
,73GS2053,GS,       104.40,                    92050.82,886
,740IIFCL33,N1,      1325.00,                    61383.00,46
,741GS2036,GS,       105.90,                    21035.10,200
,746GS2073,GS,       107.65,                   460380.45,4278
,74GS2062,GS,       110.00,                   969153.89,9012
,751HUDCO28,N5,      1052.99,                  1141754.86,1086
,753IRFC30,NJ,      1114.70,                     1114.70,1
,754GS2036,GS,       107.32,                 28038927.72,261396
,759GS2026,GS,       101.95,                     4485.80,44
,762NTPC35F,ND,      1190.00,                   116620.00,98
,764HUDCO31,N8,      1096.00,                   246748.00,225
,764IRFC31,NO,      1128.00,                   844875.00,750
,764NABAR31,N2,      1095.92,                  2071198.00,1882
,769HUDCO31,N9,      1115.99,                  1004816.74,902
,769NHAI31,NE,      1133.90,                  1132506.90,1000
,76NHAI31,NA,      1163.43,                  3718537.45,3196
,78ABFL33,N4,      1025.98,                   492475.00,480
,797IGT31,NL,      1009.57,                  1474879.38,1461
,79IGT28,NF,      1016.10,                     5080.50,5
,79NHIT35,N1,       311.75,                   133409.84,432
,79NHIT40,N2,       307.00,                    31009.80,101
,79NHIT47,N3,       410.00,                    28290.00,69
,805ABFL28,N2,      1002.00,                   100200.00,100
,810IRFC27,N2,      1075.85,                  1613578.90,1500
,81TCHF28,N8,      1010.00,                   304038.00,301
,820IIFL27,N9,       960.00,                    96000.00,100
,824GS2027,GS,       103.94,                   727580.00,7000
,829PFL29,N6,      1050.00,                    15750.00,15
,82HUDCO27,N2,      1045.90,                    43927.80,42
,82IGT31,NJ,      1071.00,                    10710.00,10
,830NHAI27,N2,      1082.25,                 13329231.12,12319
,833GS2026,GS,       102.90,                      102.90,1
,835SCL23B,YM,       958.77,                    22051.71,23
,842IIFL26,NL,       966.10,                   154459.51,160
,849NTPC25,N7,         5.38,                  1458442.92,270884
,84TCHF28,NA,      1023.00,                   335275.10,328
,855IREDA29,N2,      1083.10,                    32493.00,30
,85PFL26A,N7,      1169.00,                    23380.00,20
,863IRFC29,NC,      1191.00,                     3572.99,3
,865IFL28,NZ,       942.00,                   674191.56,715
,865IIFL28,NS,       950.00,                   662075.00,700
,865IRFC29,NA,      1180.00,                     1180.00,1
,865LTF26,NN,      1020.76,                   278868.01,273
,865SCL24B,Z8,       996.00,                     1992.00,2
,865TCAPS27,N8,      1050.11,                   693794.95,659
,871REC28,N9,      1112.00,                  1589941.00,1431
,872MMFSL26,N1,      1019.50,                     4064.11,4
,875IIFL26,NM,      1005.00,                     5002.00,5
,875NHAI29,N6,      1118.00,                  2689387.21,2398
,875PCHFL26,N8,      1037.04,                     5185.20,5
,875SCL23A,YI,       957.00,                    10527.00,11
,875SFL27,ZF,      1010.00,                     4022.00,4
,876HUDCO28,ND,      1123.37,                   210855.59,187
,87LTF27,NH,      1029.99,                    13389.87,13
,880IREDA29,N5,      1105.00,                    11050.00,10
,880IREDA34,N6,      1239.49,                    12394.90,10
,885MOFSL26,N0,      1051.00,                   105185.04,100
,888ERFL28,N5,       945.00,                    47250.00,50
,888IRFC29,NE,      1194.94,                   238988.00,200
,888REC29,NF,      1130.00,                     6793.00,6
,891IIFCL34,N4,      1226.80,                   245850.40,200
,891NTPC33,N6,      1248.05,                   755059.35,605
,892PFCL33,N8,      1260.00,                   204380.00,162
,898LTF29,N7,      1060.00,                    96460.00,91
,901HUDCO34,NE,      1284.00,                   640959.99,502
,901NHB34,N6,      6262.00,                  1005899.00,160
,903SFL28,YI,      1030.00,                    32960.00,32
,910CAGL25,N7,       983.80,                   295140.20,300
,910TCAP28,NA,      1062.69,                   377956.50,355
,91D050625,TB,        97.00,                     9700.00,100
,91D080525,TB,        98.48,                    29542.00,300
,91D100425,TB,        99.33,                    19866.00,200
,91D130325,TB,        99.80,                   119760.00,1200
,91D170425,TB,        99.22,                    29767.00,300
,91D240425,TB,        99.12,                     9912.00,100
,91MOFSL27,N2,      1044.02,                    43724.02,41
,921ISFL25,N0,       985.80,                   167586.00,170
,925IHFL25D,N6,      1042.90,                    26072.50,25
,925SCL25A,NH,       990.00,                    19402.00,20
,925SCL28C,BS,       862.00,                    45686.00,53
,92GS2030,GS,       114.60,                   796116.80,7008
,935LTF29,N5,      1150.00,                   575000.00,500
,935MOFSL29,N5,      1074.50,                    42980.00,40
,935TSI31,N0,    105129.05,                  1051290.50,10
,935TSI34,N0,    105952.65,                  1059526.50,10
,93MOFSL34,N6,      1029.81,                   116363.70,113
,943ECL28,NJ,       960.80,                    33669.55,35
,945IFSL25,N4,      1002.00,                    56053.24,56
,948SCL26,N9,       849.99,                    45049.47,53
,948SCL26A,NN,       700.00,                     1400.00,2
,94SFL28,YL,      1076.00,                   102220.00,95
,955SCL27,Z5,       980.00,                   196000.00,200
,956AEL29,N6,      1015.00,                   300500.00,297
,957ISFL26,N2,       980.00,                   284200.00,290
,957NIDO26,N5,       980.00,                    63550.00,65
,965AEL27,N4,      1044.29,                    18797.22,18
,965SCFL25,AB,      1088.80,                    54440.00,50
,965SCL25B,Y1,       987.84,                    19628.40,20
,965SCL26F,N1,       999.95,                     9999.50,10
,965SCL26Y,N1,       990.00,                    45810.00,47
,966SFIL25A,NI,       782.57,                     3912.85,5
,96IIFL28,N5,       948.38,                   513003.28,540
,96IIFL28A,NF,       943.79,                   861976.25,913
,96SFIL24A,NB,       970.00,                    97000.00,100
,970CAGL28,ND,      1002.00,                  1426375.08,1423
,971SCL28I,BC,       860.00,                     5160.00,6
,97SFL28,YS,      1060.00,                    26500.00,25
,980IFSL25,N5,      1001.00,                   232232.00,232
,985ECL28,NK,       999.01,                    92907.93,93
,985SFIL28,NO,       775.00,                    13950.00,18
,990SCFL26,AJ,      1163.35,                     2300.37,2
,990SCL26D,AH,       796.00,                      796.00,1
,99AEL29,N7,      1054.00,                  2111609.10,2015
,99SCL27V,N1,       948.78,                   380460.78,401
,9IIFL28A,NT,       935.00,                    26267.60,28
,9MMFSML,N2,      1076.01,                   849874.00,790
,9PCHFL31A,NA,      1042.00,                     1042.00,1
,9SCL26BA,NA,       991.80,                   131909.40,133
,A2ZINFRA,BE,        17.38,                  5321217.13,299811
,AAATECH,EQ,        82.76,                   559419.15,6783
,AADHARHFC,EQ,       426.70,                483902973.60,1158243
,AAKASH,EQ,         8.56,                   869288.98,99890
,AAREYDRUGS,EQ,        40.60,                   527499.69,13024
,AARON,EQ,       354.75,                  3089240.55,8748
,AARTECH,BE,        63.02,                   806867.86,12936
,AARTIDRUGS,EQ,       371.10,                 94790952.70,256797
,AARTIIND,EQ,       406.30,                297619300.00,727563
,AARTIPHARM,EQ,       739.00,                253202197.20,339194
,AARTISURF,EQ,       462.20,                 12328351.25,26474
,AARTISURF,P1,       163.95,                      163.95,1
,AARVEEDEN,BE,       147.58,                 13127027.03,88988
,AARVI,EQ,       105.05,                  1421399.40,13463
,AATMAJ,SM,        17.60,                   351100.00,20000
,AAVAS,EQ,      1699.20,                152411674.85,89545
,ABAN,BE,        40.97,                  1817488.82,44360
,ABBOTINDIA,EQ,     30768.30,                378599176.60,12123
,ABCAPITAL,EQ,       160.85,               1028549340.71,6386257
,ABCOTS,ST,       473.75,                  5310850.00,11500
,ABDL,EQ,       334.85,                187322781.65,552655
,ABFRL,EQ,       242.31,                325422881.02,1340053
,ABGSEC,EQ,       105.99,                    46675.32,442
,ABHAPOWER,ST,        31.70,                  1158320.00,36800
,ABINFRA,EQ,        90.95,                 17247871.41,194566
,ABMINTLLTD,EQ,        50.99,                    17254.71,347
,ABREL,EQ,      1972.55,                277503455.75,140812
,ABSLAMC,EQ,       619.55,                222711874.55,360176
,ABSLBANETF,EQ,        49.23,                  1131045.92,22995
,ABSLLIQUID,EQ,      1000.00,                   430999.35,431
,ABSLNN50ET,EQ,        62.35,                   350860.40,5609
,ABSLPSE,EQ,         8.83,                  1817097.48,205491
,ABSMARINE,ST,       122.30,                  4907650.00,40000
,ACC,EQ,      1885.75,                834800324.45,445459
,ACCELYA,EQ,      1318.10,                 21295750.60,16063
,ACCENTMIC,SM,       217.90,                  9052300.00,40500
,ACCURACY,EQ,         9.00,                  1492965.83,165325
,ACE,EQ,      1136.30,                450188114.40,393864
,ACEINTEG,EQ,        24.13,                   230295.30,9607
,ACI,EQ,       531.70,                286805282.15,533552
,ACL,EQ,        61.15,                  1275503.64,20629
,ACLGATI,EQ,        63.14,                 26905385.88,420972
,ACMESOLAR,EQ,       208.30,                346795038.04,1655687
,ADFFOODS,EQ,       237.95,                 14570065.67,60554
,ADL,EQ,        68.04,                   126328.96,1867
,ADORWELD,EQ,       907.75,                 13293435.70,14570
,ADROITINFO,EQ,        16.57,                   426927.35,25274
,ADSL,EQ,       207.64,                 62842389.94,302991
,ADVANIHOTR,EQ,        59.03,                  3620864.61,61209
,ADVENZYMES,EQ,       290.00,                 62936458.60,217589
,AEGISLOG,EQ,       750.05,               1044333480.75,1384414
,AEROFLEX,EQ,       176.42,                199953921.95,1138566
,AERON,SM,       132.35,                  1467500.00,11000
,AESTHETIK,SM,        72.00,                  6642700.00,92000
,AETHER,EQ,       912.70,                154887331.45,170189
,AFCONS,EQ,       450.70,                637113835.45,1434884
