,07-Jan-2025
The Nifty witnessed an intraday movement of about 157.4 points.The closing index was 0.39 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 94300.11
, Traded Quantity (in Lakhs), 31418.78
, Number of Trades, 36199692
, Total Market Capitalisation (Rs. Crores), 43870508.49

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     23616.05,     23679.90,     23795.20,     23637.80,     23707.90,91.85
,NIFTY50 EQL Wgt,     29498.30,     29574.05,     29764.05,     29560.15,     29634.00,135.7
,NIFTY100 EQL Wgt,     31185.45,     31262.75,     31519.00,     31228.30,     31301.90,116.45
,NIFTY100 LowVol30,     19291.20,     19345.55,     19434.95,     19329.15,     19354.00,62.8
,NIFTY Alpha 50,     54905.90,     54998.50,     55773.60,     54993.20,     55487.55,581.65
,NIFTY MIDCAP 150,     20879.65,     20930.30,     21142.20,     20928.00,     21060.80,181.15
,NIFTY SMLCAP 50,      8736.40,      8749.00,      8852.75,      8737.45,      8838.85,102.45
,NIFTY SMLCAP 250,     17455.70,     17503.20,     17723.00,     17502.00,     17702.55,246.85
,NIFTY MIDSML 400,     19699.30,     19749.20,     19960.25,     19748.95,     19909.40,210.1
,NIFTY200 QUALTY30,     20698.00,     20755.45,     20891.25,     20726.50,     20751.50,53.5
,Nifty FinSrv25 50,     25138.45,     25201.60,     25386.55,     25099.40,     25288.95,150.5
,NIFTY AlphaLowVol,     27158.25,     27217.60,     27326.70,     27119.90,     27146.10,-12.15
,Nifty200Momentm30,     32509.80,     32547.25,     32761.15,     32378.60,     32432.65,-77.15
,Nifty100ESGSecLdr,      3931.75,      3937.80,      3960.45,      3930.20,      3945.00,13.25
,NIFTY100 ESG,      4697.60,      4707.95,      4734.30,      4693.55,      4708.90,11.3
,NIFTY M150 QLTY50,     24089.50,     24142.80,     24353.20,     24126.80,     24262.80,173.3
,NIFTY INDIA MFG,     13747.00,     13766.75,     13902.30,     13766.65,     13845.95,98.95
,Nifty200 Alpha 30,     26000.25,     26074.65,     26317.30,     26005.45,     26052.95,52.7
,NiftyM150Momntm50,     63547.55,     63825.05,     64472.15,     63793.40,     64146.55,599
,Nifty IT,     43674.85,     43836.35,     44112.05,     43293.65,     43375.85,-299
,Nifty Next 50,     66996.80,     67034.60,     67629.40,     66819.85,     66938.90,-57.9
,Nifty Bank,     49922.00,     50061.20,     50447.60,     49969.30,     50202.15,280.15
,NIFTY MIDCAP 100,     56366.95,     56512.40,     57116.60,     56500.00,     56869.30,502.35
,Nifty 500,     22225.40,     22278.15,     22435.50,     22247.75,     22341.65,116.25
,Nifty 100,     24404.60,     24460.95,     24597.55,     24411.65,     24478.10,73.5
,Nifty Midcap 50,     15748.30,     15780.95,     15959.65,     15778.70,     15868.05,119.75
,Nifty Realty,      1012.05,      1014.95,      1024.00,      1008.95,      1020.10,8.05
,Nifty Infra,      8391.25,      8418.15,      8495.10,      8417.80,      8460.35,69.1
,Nifty Energy,     34731.15,     34877.60,     35388.20,     34856.05,     35164.75,433.6
,Nifty FMCG,     56714.40,     56852.25,     57126.60,     56667.85,     56719.55,5.15
,Nifty MNC,     28119.45,     28156.30,     28395.35,     28156.30,     28204.10,84.65
,Nifty Pharma,     23073.05,     23116.80,     23413.20,     23116.80,     23228.55,155.5
,Nifty PSE,      9429.20,      9468.30,      9584.85,      9452.55,      9505.35,76.15
,Nifty PSU Bank,      6354.15,      6383.55,      6440.65,      6364.45,      6385.85,31.7
,Nifty Serv Sector,     31251.90,     31316.10,     31419.75,     31158.25,     31240.65,-11.25
,India VIX,15.6500,15.6500,15.6500,14.3450,14.6600,-0.9900
,Nifty Auto,     23482.20,     23513.95,     23634.35,     23426.00,     23482.10,-.1
,Nifty Metal,      8455.50,      8464.05,      8595.05,      8459.75,      8560.55,105.05
,Nifty Media,      1811.35,      1811.30,      1842.55,      1785.90,      1836.05,24.7
,NIFTY SMLCAP 100,     18425.25,     18462.00,     18698.90,     18459.75,     18673.45,248.2
,Nifty 200,     13331.80,     13363.20,     13449.60,     13340.55,     13385.55,53.75
,Nifty Div Opps 50,      6241.45,      6265.55,      6297.65,      6235.60,      6248.25,6.8
,Nifty Commodities,      8027.35,      8051.50,      8162.10,      8049.80,      8112.75,85.4
,Nifty Consumption,     11432.40,     11442.90,     11500.35,     11386.10,     11401.85,-30.55
,Nifty Fin Service,     23317.85,     23375.60,     23519.10,     23288.80,     23430.30,112.45
,Nifty50 Div Point,       233.03,       233.03,       233.03,       233.03,       233.03,0
,Nifty100 Liq 15,      6229.25,      6245.35,      6285.45,      6234.65,      6263.90,34.65
,Nifty CPSE,      6058.45,      6080.95,      6168.85,      6075.90,      6124.65,66.2
,Nifty GrowSect 15,     12005.15,     12040.80,     12094.55,     11961.20,     11983.10,-22.05
,Nifty50 PR 2x Lev,     12862.10,     12929.30,     13054.80,     12883.70,     12959.85,97.75
,Nifty50 PR 1x Inv,       212.10,       211.55,       211.90,       210.50,       211.30,-.8
,Nifty50 TR 2x Lev,     18775.90,     18874.00,     19057.15,     18807.40,     18918.60,142.7
,Nifty50 TR 1x Inv,       175.70,       175.25,       175.55,       174.40,       175.05,-.65
,Nifty50 Value 20,     13410.65,     13456.25,     13520.80,     13408.20,     13420.65,10
,Nifty Mid Liq 15,     14264.95,     14302.90,     14466.45,     14294.50,     14348.00,83.05
,Nifty Pvt Bank,     24489.80,     24548.55,     24708.10,     24488.60,     24581.95,92.15
,NIFTY100 Qualty30,      5546.60,      5560.40,      5588.55,      5546.05,      5552.55,5.95
,Nifty GS 8 13Yr,      2768.95,      2769.47,      2774.79,      2769.46,      2773.56,4.61
,Nifty GS 10Yr,      2448.10,      2448.55,      2454.07,      2448.55,      2453.11,5.01
,Nifty GS 10Yr Cln,       889.78,       889.78,       891.82,       889.78,       891.46,1.68
,Nifty GS 4 8Yr,      2991.37,      2991.94,      2994.99,      2991.46,      2994.05,2.68
,Nifty GS 11 15Yr,      3060.30,      3060.88,      3068.50,      3060.87,      3066.74,6.44
,Nifty GS 15YrPlus,      3377.43,      3378.09,      3390.19,      3378.08,      3389.93,12.5
,Nifty GS Compsite,      2864.04,      2864.59,      2870.45,      2864.58,      2869.23,5.19
,NIFTY HEALTHCARE,     14808.45,     14853.00,     15048.60,     14833.30,     14947.10,138.65
,NIFTY CONSR DURBL,     42510.40,     42739.10,     43276.55,     42556.65,     42666.35,155.95
,NIFTY OIL AND GAS,     10726.90,     10801.25,     10963.50,     10797.80,     10902.80,175.9
,NIFTY500 MULTICAP,     15649.10,     15687.30,     15816.50,     15674.15,     15761.85,112.75
,NIFTY LARGEMID250,     15588.20,     15625.10,     15747.80,     15608.75,     15679.25,91.05
,NIFTY MID SELECT,     12696.60,     12727.85,     12865.85,     12717.25,     12739.35,42.75
,NIFTY TOTAL MKT,     12543.10,     12573.60,     12665.40,     12559.00,     12617.00,73.9
,NIFTY MICROCAP250,     24587.45,     24682.45,     25162.75,     24676.90,     25133.15,545.7
,NIFTY IND DIGITAL,      9668.60,      9665.30,      9715.30,      9583.10,      9597.25,-71.35
,Nifty Tata 25 Cap,     16465.05,     16518.05,     16661.25,     16445.10,     16469.75,4.7
,Nifty MidSml Hlth,     44330.55,     44552.20,     45190.10,     44522.25,     45017.05,686.5
,Nifty Multi Mfg,     14639.60,     14666.00,     14813.05,     14665.85,     14760.65,121.05
,Nifty Multi Infra,     13474.00,     13512.50,     13652.70,     13510.90,     13612.95,138.95
,BHARATBOND-APR25,      1290.85,      1291.07,      1291.11,      1291.07,      1291.11,.26
,BHARATBOND-APR30,      1450.31,      1450.60,      1451.69,      1450.59,      1451.69,1.38
,BHARATBOND-APR31,      1322.93,      1323.18,      1323.86,      1323.18,      1323.86,.93
,BHARATBOND-APR32,      1208.34,      1208.58,      1208.58,      1208.57,      1208.57,.23
,BHARATBOND-APR33,      1179.19,      1179.42,      1179.42,      1179.42,      1179.42,.23
,Nifty Ind Defence,      6340.25,      6345.55,      6489.15,      6338.65,      6463.40,123.15
,Nifty Ind Tourism,      9009.30,      9032.90,      9124.40,      9015.75,      9066.20,56.9
,Nifty Capital Mkt,      3883.85,      3884.95,      3972.95,      3883.45,      3953.90,70.05
,Nifty500Momentm50,     56481.05,     56534.65,     56996.70,     56385.70,     56557.75,76.7
,NiftyMS400 MQ 100,     50627.20,     50723.05,     51355.80,     50722.55,     51201.70,574.5
,NiftySml250MQ 100,     48995.80,     49124.60,     49987.80,     49114.90,     49930.50,934.7
,Nifty Top 10 EW,      9254.30,      9284.15,      9314.15,      9246.90,      9274.10,19.8
