,22-Mar-2021
The Nifty witnessed an intraday movement of about 166.05 points.The closing index was 0.05 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 57860.32
, Traded Quantity (in Lakhs), 23609.54
, Number of Trades, 18374779
, Total Market Capitalisation (Rs. Crores), 20311644.09

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     14744.00,     14736.30,     14763.90,     14597.85,     14736.40,-7.6
,NIFTY50 EQL Wgt,     16000.55,     16011.45,     16073.55,     15912.95,     16037.10,36.55
,NIFTY100 EQL Wgt,     16866.75,     16901.75,     16984.90,     16830.55,     16950.45,83.7
,NIFTY100 LowVol30,     11169.85,     11187.25,     11281.65,     11142.30,     11261.80,91.95
,NIFTY Alpha 50,     22161.70,     22326.10,     22503.45,     22153.50,     22476.45,314.75
,NIFTY MIDCAP 150,      8857.30,      8871.50,      8945.55,      8834.50,      8929.00,71.7
,NIFTY SMLCAP 50,      4118.50,      4134.65,      4149.65,      4092.15,      4118.45,-.05
,NIFTY SMLCAP 250,      6948.80,      6977.55,      7015.55,      6930.45,      6966.45,17.65
,NIFTY MIDSML 400,      8176.30,      8195.85,      8245.20,      8162.55,      8228.25,51.95
,NIFTY200 QUALTY30,     12215.10,     12227.25,     12375.80,     12190.80,     12352.95,137.85
,Nifty FinSrv25 50,     15733.60,     15724.30,     15752.90,     15476.85,     15597.50,-136.1
,NIFTY AlphaLowVol,     13700.25,     13713.75,     13868.55,     13668.55,     13840.40,140.15
,Nifty200Momentm30,     14476.55,     14499.65,     14761.65,     14421.45,     14720.55,244
,Nifty100ESGSecLdr,      2501.25,      2503.50,      2514.20,      2485.85,      2510.20,8.95
,Nifty IT,     25562.75,     25649.05,     26102.80,     25418.45,     26035.35,472.6
,Nifty Next 50,     34075.85,     34256.50,     34479.25,     34133.85,     34412.85,337
,Nifty Bank,     34161.60,     34088.40,     34148.90,     33389.15,     33603.45,-558.15
,NIFTY MIDCAP 100,     23412.75,     23449.20,     23650.10,     23340.35,     23603.60,190.85
,Nifty 500,     12314.50,     12322.75,     12360.45,     12235.60,     12338.60,24.1
,Nifty 100,     14847.25,     14850.75,     14885.65,     14729.45,     14859.70,12.45
,Nifty Midcap 50,      6753.25,      6752.30,      6815.60,      6713.95,      6797.10,43.85
,Nifty Realty,       329.05,       328.85,       339.65,       327.55,       337.95,8.9
,Nifty Infra,      4131.50,      4136.75,      4140.10,      4101.20,      4133.75,2.25
,Nifty Energy,     18985.40,     19151.30,     19152.20,     18862.85,     18991.75,6.35
,Nifty FMCG,     34028.35,     34049.45,     34647.20,     33934.50,     34608.00,579.65
,Nifty MNC,     15916.60,     15923.05,     16070.95,     15887.40,     16048.70,132.1
,Nifty Pharma,     11667.10,     11685.10,     11884.75,     11669.05,     11850.75,183.65
,Nifty PSE,      3208.15,      3228.15,      3228.15,      3182.10,      3195.50,-12.65
,Nifty PSU Bank,      2187.50,      2192.25,      2209.15,      2147.90,      2163.80,-23.7
,Nifty Serv Sector,     20703.75,     20712.30,     20738.80,     20454.65,     20662.05,-41.7
,India VIX,19.9875,19.9875,21.2325,18.9700,20.4925,0.5050
,Nifty Auto,     10186.50,     10176.30,     10226.80,     10069.45,     10140.45,-46.05
,Nifty Metal,      3832.50,      3835.00,      3877.10,      3803.20,      3867.45,34.95
,Nifty Media,      1653.95,      1637.90,      1656.50,      1632.85,      1637.65,-16.3
,NIFTY SMLCAP 100,      8206.90,      8244.90,      8277.65,      8167.25,      8209.65,2.75
,Nifty 200,      7678.50,      7681.60,      7703.90,      7626.45,      7691.90,13.4
,Nifty Div Opps 50,      3056.85,      3065.10,      3087.60,      3048.55,      3082.75,25.9
,Nifty Commodities,      4435.15,      4457.05,      4490.40,      4433.85,      4480.50,45.35
,Nifty Consumption,      5916.80,      5918.45,      5965.95,      5901.60,      5956.90,40.1
,Nifty Fin Service,     15985.35,     15967.45,     15984.60,     15668.95,     15802.25,-183.1
,Nifty50 Div Point,       112.66,       113.73,       113.73,       113.73,       113.73,1.07
,Nifty100 Liq 15,      3699.30,      3695.05,      3699.05,      3645.45,      3671.55,-27.75
,Nifty CPSE,      1838.00,      1852.80,      1852.80,      1823.10,      1828.40,-9.6
,Nifty GrowSect 15,      7071.30,      7069.35,      7083.90,      6979.50,      7038.00,-33.3
,Nifty50 PR 2x Lev,      6638.65,      6629.85,      6654.45,      6505.60,      6630.00,-8.65
,Nifty50 PR 1x Inv,       297.40,       297.65,       300.40,       297.10,       297.65,.25
,Nifty50 TR 2x Lev,      8855.90,      8845.45,      8878.25,      8679.65,      8845.60,-10.3
,Nifty50 TR 1x Inv,       257.60,       257.80,       260.20,       257.30,       257.80,.2
,Nifty50 Value 20,      7395.20,      7406.70,      7481.65,      7360.20,      7468.25,73.05
,Nifty Mid Liq 15,      5691.05,      5676.60,      5731.95,      5647.30,      5689.00,-2.05
,Nifty Pvt Bank,     18305.80,     18255.00,     18295.20,     17890.85,     17993.80,-312
,NIFTY100 Qualty30,      3325.35,      3327.00,      3350.80,      3313.35,      3345.30,19.95
,Nifty GS 8 13Yr,      2210.79,      2211.17,      2214.87,      2211.17,      2214.60,3.81
,Nifty GS 10Yr,      2009.03,      2009.36,      2014.06,      2009.36,      2011.89,2.86
,Nifty GS 10Yr Cln,       943.78,       943.78,       946.03,       943.78,       944.99,1.21
,Nifty GS 4 8Yr,      2369.71,      2370.08,      2375.51,      2370.08,      2374.86,5.15
,Nifty GS 11 15Yr,      2366.72,      2367.16,      2373.68,      2367.16,      2372.59,5.87
,Nifty GS 15YrPlus,      2605.77,      2606.26,      2613.29,      2606.26,      2613.29,7.52
,Nifty GS Compsite,      2259.41,      2259.79,      2264.67,      2259.79,      2264.16,4.75

,ADVANCES,1062
,DECLINES,930
,UNCHANGED,81

,Total securities that have hit their price bands today,415

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,ADANIENT,EQ,       889.65,       991.05,11.4,2182.34
,RELIANCE,EQ,      2082.00,      2062.40,-0.94,1757.9
,TATAMOTORS,EQ,       308.95,       303.05,-1.91,1712.62
,ADANIPORTS,EQ,       686.25,       721.90,5.19,1627.78
,ICICIBANK,EQ,       586.65,       573.45,-2.25,1252.68
,INDUSINDBK,EQ,      1011.90,       968.15,-4.32,1243.39
,AXISBANK,EQ,       726.25,       716.20,-1.38,1062.09
,SBIN,EQ,       371.15,       367.00,-1.12,1046.62
,BAJFINANCE,EQ,      5453.25,      5389.35,-1.17,1046.58
,ITC,EQ,       222.95,       226.00,1.37,1033.38
,HDFCBANK,EQ,      1497.50,      1469.15,-1.89,1032.44
,TATASTEEL,EQ,       733.00,       743.50,1.43,1017.22
,TCS,EQ,      3050.20,      3129.65,2.6,870.77
,ACC,EQ,      1755.00,      1860.00,5.98,851.54
,HDFC,EQ,      2531.65,      2531.85,0.01,847.41
,TATAPOWER,EQ,       104.15,       104.75,0.58,788.27
,TATACHEM,EQ,       752.05,       763.75,1.56,703.93
,BHARTIARTL,EQ,       529.95,       528.00,-0.37,703.18
,INFY,EQ,      1344.45,      1370.80,1.96,659.36
,BPCL,EQ,       432.95,       439.35,1.48,599.83
,HINDUNILVR,EQ,      2312.05,      2353.20,1.78,577
,CHOLAFIN,EQ,       552.85,       570.40,3.17,511.77
,HCLTECH,EQ,       960.45,       978.75,1.91,459.03
,KOTAKBANK,EQ,      1834.15,      1822.65,-0.63,444.56
,LT,EQ,      1411.25,      1400.05,-0.79,415.27

,Top Five Nifty 50 Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,ADANIPORTS,EQ,       721.90,       686.25,5.19
,BRITANNIA,EQ,      3564.40,      3466.60,2.82
,TCS,EQ,      3129.65,      3050.20,2.6
,TECHM,EQ,      1013.55,       989.45,2.44
,SUNPHARMA,EQ,       591.00,       578.30,2.2

,Top Five Nifty 50 Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,INDUSINDBK,EQ,       968.15,      1011.90,-4.32
,POWERGRID,EQ,       223.55,       230.20,-2.89
,ICICIBANK,EQ,       573.45,       586.65,-2.25
,TATAMOTORS,EQ,       303.05,       308.95,-1.91
,HDFCBANK,EQ,      1469.15,      1497.50,-1.89

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE ,TRADED QUANTITY
,20MICRONS,EQ,        36.05,                  2699148.25,74675
,21STCENMGM,EQ,        14.50,                    31566.50,2177
,3IINFOTECH,EQ,         7.85,                 67314863.50,8448959
,3MINDIA,EQ,     27435.85,                321716562.65,11794
,3PLAND,EQ,         8.60,                    37725.35,4381
,5PAISA,EQ,       277.15,                  4885991.60,17715
,63MOONS,EQ,        75.95,                  2259469.30,29546
,716GS2050,GS,       114.00,                     2966.31,26
,A2ZINFRA,EQ,         3.95,                  3317226.40,829493
,AAATECH,SM,        44.55,                 10076850.00,207000
,AAKASH,BE,       129.70,                   703227.65,5450
,AARON,EQ,        58.35,                   117791.30,2020
,AARTIDRUGS,EQ,       733.95,               2289733382.95,3072899
,AARTIIND,EQ,      1282.75,                190942258.05,151246
,AARTISURF,EQ,       948.05,                  5460192.65,5715
,AARVEEDEN,EQ,        17.50,                    69492.45,4011
,AARVI,EQ,        52.25,                   120490.20,2302
,AAVAS,EQ,      2351.95,                308656244.65,131891
,ABAN,EQ,        33.15,                  3411046.95,103190
,ABB,EQ,      1388.60,                107960813.25,77105
,ABCAPITAL,EQ,       120.80,                252776874.90,2094161
,ABFRL,EQ,       205.90,                359041204.90,1753377
,ABFRLPP1,E1,       171.70,                   523706.70,3102
,ABMINTLTD,EQ,        55.90,                   126300.45,2274
,ABSLBANETF,EQ,       333.85,                    75460.55,225
,ABSLNN50ET,EQ,       354.97,                    39393.22,111
,ABSLRIF6RG,MF,         8.37,                   301620.08,36968
,ACCELYA,EQ,       896.65,                  1759904.65,1975
,ACCORD,SM,        19.80,                   158400.00,8000
,ACCURACY,EQ,        54.80,                    52665.05,965
,ACE,EQ,       160.30,                 57272644.75,356579
,ACRYSIL,EQ,       330.85,                 18675825.20,55860
,ADANIENT,EQ,       991.05,              21823390368.20,22596465
,ADANIPOWER,EQ,        96.80,               2576629612.70,26846097
,ADFFOODS,EQ,       895.50,                 23717662.00,26663
,ADHUNIKIND,EQ,        19.65,                   254684.25,13026
,ADL,BE,        28.05,                    66537.65,2314
,ADORWELD,EQ,       315.30,                  7628063.45,24343
,ADROITINFO,BE,        10.30,                      113.30,11
,ADSL,EQ,        48.30,                 10509286.40,215757
,ADVANIHOTR,EQ,        61.15,                   907221.45,14997
,ADVENZYMES,EQ,       355.15,                 37193503.70,104517
,AEGISCHEM,EQ,       294.80,                 39171713.30,132798
,AFFLE,EQ,      5299.05,                316961108.30,59204
,AGARIND,BE,       145.15,                  1816384.20,12538
,AGCNET,EQ,      1039.90,                  3652651.40,3545
,AGRITECH,EQ,        33.75,                   163160.10,4792
,AGROPHOS,EQ,        12.00,                   710144.50,59815
,AHIMSA,SM,        19.80,                   214800.00,12000
,AHLADA,EQ,        95.60,                    67492.40,709
,AHLEAST,EQ,       161.65,                   306275.60,1912
,AHLUCONT,EQ,       305.15,                  7664153.25,25235
,AHLWEST,EQ,       215.15,                   440143.05,2061
,AIAENG,EQ,      1913.20,                 99346489.80,52126
,AIRAN,EQ,        16.15,                  6666325.85,409302
,AISL,SM,        32.65,                   733680.00,22800
,AJANTPHARM,EQ,      1778.80,                133352369.05,74856
,AJMERA,EQ,       130.25,                123910884.15,943229
,AJOONI,SM,        30.75,                  1396749.20,44440
,AKASH,EQ,       206.30,                 12042314.90,60442
,AKG,EQ,        90.30,                    57882.30,641
,AKSHARCHEM,EQ,       235.75,                  2856184.75,12104
,AKSHOPTFBR,EQ,         5.95,                  1680911.90,279059
,AKZOINDIA,EQ,      2213.60,                 24010425.20,10866
