,05-Aug-2021
The Nifty witnessed an intraday movement of about 139.15 points.The closing index was 0.22 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 67892.5
, Traded Quantity (in Lakhs), 46637.4
, Number of Trades, 21880953
, Total Market Capitalisation (Rs. Crores), 23749363.71

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     16258.80,     16288.95,     16349.45,     16210.30,     16294.60,35.8
,NIFTY50 EQL Wgt,     18251.10,     18280.80,     18306.20,     18147.85,     18273.25,22.15
,NIFTY100 EQL Wgt,     19423.05,     19457.85,     19459.70,     19272.25,     19410.60,-12.45
,NIFTY100 LowVol30,     12506.10,     12532.45,     12557.25,     12470.55,     12541.10,35
,NIFTY Alpha 50,     28762.00,     28949.40,     28949.40,     28471.65,     28791.10,29.1
,NIFTY MIDCAP 150,     10561.70,     10595.20,     10595.55,     10459.05,     10564.40,2.7
,NIFTY SMLCAP 50,      5276.25,      5292.55,      5296.50,      5192.20,      5259.35,-16.9
,NIFTY SMLCAP 250,      9081.30,      9117.80,      9120.65,      8939.10,      9032.05,-49.25
,NIFTY MIDSML 400,     10026.20,     10060.70,     10061.10,      9910.80,     10010.60,-15.6
,NIFTY200 QUALTY30,     13898.15,     13936.35,     13963.75,     13866.70,     13931.70,33.55
,Nifty FinSrv25 50,     17321.45,     17383.30,     17391.65,     17198.05,     17274.75,-46.7
,NIFTY AlphaLowVol,     16264.05,     16311.80,     16331.10,     16241.65,     16276.75,12.7
,Nifty200Momentm30,     18963.95,     18989.65,     19054.20,     18759.40,     19025.60,61.65
,Nifty100ESGSecLdr,      2755.35,      2761.85,      2776.15,      2750.60,      2768.15,12.8
,Nifty IT,     30977.10,     31025.15,     31560.20,     30980.90,     31211.20,234.1
,Nifty Next 50,     39765.85,     39861.35,     39861.35,     39401.10,     39678.85,-87
,Nifty Bank,     36028.05,     36093.95,     36115.45,     35661.30,     35834.75,-193.3
,NIFTY MIDCAP 100,     27928.20,     28010.35,     28017.80,     27651.10,     27929.95,1.75
,Nifty 500,     13969.35,     14000.90,     14003.10,     13891.70,     13981.55,12.2
,Nifty 100,     16494.55,     16526.35,     16566.20,     16430.90,     16520.50,25.95
,Nifty Midcap 50,      7686.05,      7698.00,      7703.40,      7598.55,      7694.10,8.05
,Nifty Realty,       411.85,       412.10,       413.10,       402.90,       407.35,-4.5
,Nifty Infra,      4520.35,      4522.25,      4564.85,      4504.75,      4543.30,22.95
,Nifty Energy,     19405.20,     19417.75,     19483.55,     19228.85,     19432.45,27.25
,Nifty FMCG,     36482.45,     36626.90,     36781.55,     36320.90,     36701.45,219
,Nifty MNC,     17999.20,     18019.30,     18019.80,     17840.00,     17989.05,-10.15
,Nifty Pharma,     14594.35,     14640.30,     14689.55,     14540.50,     14579.85,-14.5
,Nifty PSE,      3625.50,      3619.35,      3628.10,      3576.95,      3622.70,-2.8
,Nifty PSU Bank,      2497.70,      2504.90,      2506.45,      2425.65,      2442.05,-55.65
,Nifty Serv Sector,     22756.45,     22799.00,     22870.00,     22691.30,     22753.75,-2.7
,India VIX,13.2125,13.2125,13.4175,11.2025,12.8725,-0.3400
,Nifty Auto,     10246.80,     10237.65,     10240.00,     10157.70,     10224.90,-21.9
,Nifty Metal,      5759.90,      5767.15,      5847.30,      5664.50,      5834.40,74.5
,Nifty Media,      1760.25,      1761.10,      1762.85,      1727.85,      1732.65,-27.6
,NIFTY SMLCAP 100,     10484.85,     10525.95,     10530.30,     10327.10,     10425.05,-59.8
,Nifty 200,      8606.90,      8624.60,      8635.50,      8566.90,      8618.75,11.85
,Nifty Div Opps 50,      3450.05,      3451.30,      3473.35,      3432.85,      3470.80,20.75
,Nifty Commodities,      5436.55,      5440.05,      5448.20,      5373.75,      5441.60,5.05
,Nifty Consumption,      6476.90,      6502.85,      6519.80,      6454.25,      6504.15,27.25
,Nifty Fin Service,     17253.05,     17299.05,     17309.25,     17131.45,     17193.30,-59.75
,Nifty50 Div Point,       100.57,       102.83,       102.83,       102.83,       102.83,2.26
,Nifty100 Liq 15,      4216.85,      4220.90,      4224.45,      4178.15,      4204.30,-12.55
,Nifty CPSE,      2046.60,      2040.50,      2045.65,      2017.10,      2042.20,-4.4
,Nifty GrowSect 15,      7574.90,      7597.10,      7612.85,      7533.45,      7589.55,14.65
,Nifty50 PR 2x Lev,      7912.95,      7941.60,      7999.50,      7865.95,      7947.10,34.15
,Nifty50 PR 1x Inv,       271.05,       270.55,       271.85,       269.55,       270.45,-.6
,Nifty50 TR 2x Lev,     10697.45,     10739.15,     10817.45,     10636.85,     10746.60,49.15
,Nifty50 TR 1x Inv,       233.20,       232.80,       233.90,       231.90,       232.70,-.5
,Nifty50 Value 20,      8315.55,      8315.45,      8365.75,      8293.10,      8352.95,37.4
,Nifty Mid Liq 15,      6423.85,      6446.75,      6450.85,      6364.75,      6439.90,16.05
,Nifty Pvt Bank,     18645.25,     18645.25,     18687.90,     18453.70,     18576.70,-68.55
,NIFTY100 Qualty30,      3692.00,      3700.45,      3703.50,      3676.00,      3696.70,4.7
,Nifty GS 8 13Yr,      2265.75,      2266.13,      2266.17,      2264.86,      2265.62,-.13
,Nifty GS 10Yr,      2043.83,      2044.18,      2044.38,      2041.46,      2042.59,-1.24
,Nifty GS 10Yr Cln,       939.68,       939.68,       939.77,       938.43,       938.95,-.73
,Nifty GS 4 8Yr,      2437.70,      2438.09,      2438.61,      2437.91,      2438.45,.75
,Nifty GS 11 15Yr,      2419.93,      2420.37,      2421.61,      2419.41,      2419.41,-.52
,Nifty GS 15YrPlus,      2598.68,      2599.19,      2599.24,      2598.15,      2598.37,-.31
,Nifty GS Compsite,      2319.53,      2319.92,      2320.47,      2319.40,      2319.82,.29

,ADVANCES,661
,DECLINES,1347
,UNCHANGED,57

,Total securities that have hit their price bands today,443

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,BHARTIARTL,EQ,       574.40,       598.70,4.23,4282.89
,SBIN,EQ,       456.95,       441.85,-3.3,2621.23
,TATASTEEL,EQ,      1416.20,      1446.60,2.15,2300.43
,RELIANCE,EQ,      2103.75,      2134.25,1.45,2086.36
,HDFCBANK,EQ,      1465.30,      1484.85,1.33,1395.93
,ICICIBANK,EQ,       714.65,       702.45,-1.71,1253.92
,SAIL,EQ,       137.55,       143.05,4,1200.78
,IDEA,EQ,         6.00,         5.95,-0.83,1155.17
,KOTAKBANK,EQ,      1749.95,      1771.75,1.25,1074.57
,HDFC,EQ,      2676.05,      2661.70,-0.54,1071.21
,ITC,EQ,       208.60,       215.25,3.19,1006.7
,INFY,EQ,      1649.25,      1653.55,0.26,897.54
,HCLTECH,EQ,      1039.95,      1061.15,2.04,836.6
,TCS,EQ,      3273.95,      3283.95,0.31,834.26
,SBILIFE,EQ,      1136.85,      1134.75,-0.18,764.3
,TECHM,EQ,      1216.50,      1248.20,2.61,719.44
,WIPRO,EQ,       596.80,       600.90,0.69,685.25
,JSWSTEEL,EQ,       747.25,       763.25,2.14,649.47
,TATAMOTORS,EQ,       298.15,       299.70,0.52,614.9
,EICHERMOT,EQ,      2641.80,      2732.15,3.42,592.64
,BAJFINANCE,EQ,      6359.15,      6248.25,-1.74,543.9
,AXISBANK,EQ,       753.80,       749.30,-0.6,543.35
,TATAPOWER,EQ,       131.65,       134.55,2.2,529.83
,HINDALCO,EQ,       442.70,       443.10,0.09,518.53
,ZOMATO,EQ,       138.40,       134.95,-2.49,516.96

,Top Five Nifty 50 Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,BHARTIARTL,EQ,       598.70,       574.40,4.23
,EICHERMOT,EQ,      2732.15,      2641.80,3.42
,ITC,EQ,       215.25,       208.60,3.19
,TECHM,EQ,      1248.20,      1216.50,2.61
,TATASTEEL,EQ,      1446.60,      1416.20,2.15

,Top Five Nifty 50 Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,SBIN,EQ,       441.85,       456.95,-3.3
,INDUSINDBK,EQ,       997.70,      1020.55,-2.24
,BAJFINANCE,EQ,      6248.25,      6359.15,-1.74
,ICICIBANK,EQ,       702.45,       714.65,-1.71
,BAJAJFINSV,EQ,     13994.90,     14187.20,-1.36

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE ,TRADED QUANTITY
,20MICRONS,EQ,        63.75,                  7254219.10,112842
,21STCENMGM,EQ,        24.35,                    63748.30,2618
,3IINFOTECH,BE,         9.00,                 48097167.50,5403645
,3MINDIA,EQ,     24416.65,                 28736025.70,1182
,3PLAND,BE,        15.25,                    46451.95,3022
,5PAISA,EQ,       496.15,                 14080901.40,28153
,63MOONS,EQ,       107.10,                 30779392.20,287687
,645GS2029,GS,        95.00,                      190.00,2
,667GS2050,GS,        95.99,                    51077.45,533
,676GS2061,GS,       100.00,                    67895.00,679
,75GS2034,GS,        97.00,                       97.00,1
,763GS2059,GS,       113.77,                     2643.77,23
,772GS2055,GS,       115.50,                    29452.50,255
,A2ZINFRA,EQ,         4.70,                  2953754.35,624658
,AAKASH,EQ,       251.95,                 29667152.80,117730
,AARON,EQ,       111.90,                  1540489.65,13628
,AARTIDRUGS,EQ,       661.10,                112306929.05,169669
,AARTIIND,EQ,       921.85,               1000100329.15,1075842
,AARTISURF,EQ,      1773.15,                297268458.25,170080
,AARVEEDEN,EQ,        26.05,                  1453122.80,55732
,AARVI,EQ,        67.70,                  1927917.85,28405
,AAVAS,EQ,      2557.05,                241399556.25,95079
,ABAN,EQ,        44.30,                 10883030.55,243996
,ABB,EQ,      1666.35,                120118329.85,72531
,ABCAPITAL,EQ,       113.60,                396188739.30,3480219
,ABFRL,EQ,       212.95,                659051762.35,3107846
,ABINFRA,SM,         8.00,                    64000.00,8000
,ABSLBANETF,EQ,       356.42,                 35603514.86,100138
,ABSLNN50ET,EQ,       399.75,                    16058.70,40
,ABSLRIF6RD,MF,        10.00,                    25000.00,2500
,ACCELYA,EQ,      1395.20,                283009879.25,206664
,ACCURACY,EQ,       100.80,                 26257825.55,262629
,ACE,EQ,       233.30,                278067387.65,1171192
,ACEINTEG,SM,        19.20,                    57600.00,3000
,ACRYSIL,EQ,       643.95,                 61802761.80,97422
,ADANIENT,EQ,      1432.35,               2999813985.35,2104359
,ADANIGREEN,BE,       889.65,               1287310681.25,1447231
,ADANIPOWER,BE,        88.15,                365778114.20,4137929
,ADANITRANS,BE,       947.05,                 70633583.55,75534
,ADFFOODS,EQ,       860.45,                 17853182.45,20617
,ADL,BE,        38.85,                   227480.70,5903
,ADORWELD,EQ,       714.45,                 44647665.10,62720
,ADROITINFO,BE,         8.15,                     1874.50,230
,ADSL,EQ,        64.85,                 24775021.55,382363
,ADVANIHOTR,EQ,        76.15,                 37948094.90,474439
,ADVENZYMES,EQ,       410.45,                101111606.70,246903
,AEGISCHEM,EQ,       281.45,                172125778.70,611368
,AFFLE,BE,      4147.05,                170604694.20,41242
,AGARIND,EQ,       355.80,                 13089345.55,36779
,AGCNET,BE,      1150.55,                  1297451.25,1125
,AGRITECH,EQ,        48.45,                  6138945.80,123781
,AGROPHOS,EQ,        15.00,                   848593.70,57067
,AHLADA,EQ,       214.70,                  4426644.30,20525
,AHLEAST,EQ,       185.25,                  1509198.55,8180
,AHLUCONT,EQ,       377.80,                  4805202.65,12757
,AHLWEST,EQ,       278.85,                  8138721.55,29629
,AIAENG,EQ,      1948.70,                 25127843.40,12843
,AIRAN,BE,        23.95,                   880641.20,36599
,AIROLAM,SM,        49.90,                 14388300.00,291000
,AISL,SM,        48.15,                  1098000.00,22800
,AJANTPHARM,EQ,      2269.20,                220485319.00,97637
,AJMERA,BE,       343.95,                 33793289.45,102259
,AJOONI,EQ,        55.25,                  3420913.65,62321
,AKASH,EQ,       189.65,                  1813678.60,9391
