,21-Jan-2021
The Nifty witnessed an intraday movement of about 236.3 points.The closing index was 0.37 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 80962.43
, Traded Quantity (in Lakhs), 32370.91
, Number of Trades, 21621809
, Total Market Capitalisation (Rs. Crores), 19513390.72

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     14644.70,     14730.95,     14753.55,     14517.25,     14590.35,-54.35
,NIFTY50 EQL Wgt,     15498.10,     15591.05,     15629.30,     15313.50,     15392.75,-105.35
,NIFTY100 EQL Wgt,     16442.45,     16549.20,     16567.95,     16207.15,     16290.65,-151.8
,NIFTY100 LowVol30,     11297.10,     11356.50,     11373.60,     11193.95,     11236.40,-60.7
,NIFTY Alpha 50,     20292.05,     20416.65,     20460.00,     20124.80,     20188.10,-103.95
,NIFTY MIDCAP 150,      8341.65,      8403.10,      8426.50,      8223.85,      8255.00,-86.65
,NIFTY SMLCAP 50,      3777.55,      3803.60,      3817.65,      3733.55,      3748.40,-29.15
,NIFTY SMLCAP 250,      6333.55,      6378.75,      6396.75,      6286.55,      6306.45,-27.1
,NIFTY MIDSML 400,      7622.80,      7678.40,      7697.60,      7531.05,      7557.85,-64.95
,NIFTY200 QUALTY30,     12739.85,     12822.90,     12875.15,     12676.05,     12722.10,-17.75
,Nifty FinSrv25 50,     15312.85,     15378.15,     15412.90,     15080.65,     15154.10,-158.75
,NIFTY AlphaLowVol,     14227.90,     14342.85,     14424.40,     14173.65,     14220.40,-7.5
,Nifty200Momentm30,     14324.70,     14442.10,     14487.15,     14176.70,     14255.75,-68.95
,Nifty100ESGSecLdr,      2526.15,      2539.85,      2541.35,      2501.95,      2514.15,-12
,Nifty IT,     26619.70,     26808.50,     26872.95,     26321.80,     26450.15,-169.55
,Nifty Next 50,     33917.40,     34165.50,     34242.95,     33451.15,     33614.55,-302.85
,Nifty Bank,     32543.70,     32732.80,     32842.30,     31985.55,     32186.90,-356.8
,NIFTY MIDCAP 100,     22197.40,     22366.00,     22425.50,     21827.50,     21927.40,-270
,Nifty 500,     12078.35,     12154.70,     12167.95,     11959.60,     12015.95,-62.4
,Nifty 100,     14751.30,     14840.95,     14860.85,     14613.35,     14686.55,-64.75
,Nifty Midcap 50,      6437.15,      6486.40,      6512.60,      6291.50,      6331.75,-105.4
,Nifty Realty,       338.40,       340.90,       341.80,       328.45,       329.75,-8.65
,Nifty Infra,      3941.90,      3971.85,      3975.25,      3879.20,      3905.50,-36.4
,Nifty Energy,     17596.30,     17710.45,     17835.65,     17480.05,     17564.15,-32.15
,Nifty FMCG,     34605.35,     34822.75,     34974.05,     34376.40,     34494.40,-110.95
,Nifty MNC,     16312.65,     16412.00,     16475.05,     16197.30,     16247.55,-65.1
,Nifty Pharma,     12881.20,     12967.10,     12967.10,     12655.55,     12697.15,-184.05
,Nifty PSE,      2953.25,      2964.10,      2972.40,      2883.90,      2894.00,-59.25
,Nifty PSU Bank,      1980.80,      1994.95,      2003.70,      1895.75,      1916.05,-64.75
,Nifty Serv Sector,     20638.70,     20735.15,     20750.80,     20386.20,     20480.05,-158.65
,India VIX,21.5500,21.5500,22.7775,18.6175,22.1800,0.6300
,Nifty Auto,     10369.25,     10432.55,     10596.90,     10282.25,     10367.75,-1.5
,Nifty Metal,      3437.00,      3448.95,      3462.70,      3338.30,      3362.15,-74.85
,Nifty Media,      1754.20,      1766.25,      1772.60,      1705.30,      1718.45,-35.75
,NIFTY SMLCAP 100,      7439.20,      7493.80,      7514.35,      7362.50,      7391.25,-47.95
,Nifty 200,      7585.95,      7633.40,      7641.60,      7508.55,      7545.70,-40.25
,Nifty Div Opps 50,      3014.70,      3030.15,      3032.00,      2967.20,      2978.40,-36.3
,Nifty Commodities,      3995.80,      4014.55,      4029.35,      3935.20,      3954.65,-41.15
,Nifty Consumption,      6149.10,      6191.15,      6233.15,      6100.70,      6133.05,-16.05
,Nifty Fin Service,     15663.00,     15721.20,     15748.45,     15463.65,     15546.70,-116.3
,Nifty50 Div Point,        83.98,        84.98,        84.98,        84.98,        84.98,1
,Nifty100 Liq 15,      3538.30,      3559.15,      3578.10,      3495.90,      3517.00,-21.3
,Nifty CPSE,      1701.45,      1707.30,      1712.90,      1659.75,      1663.65,-37.8
,Nifty GrowSect 15,      7153.60,      7186.40,      7206.60,      7090.05,      7119.30,-34.3
,Nifty50 PR 2x Lev,      6639.30,      6716.90,      6737.30,      6525.05,      6589.45,-49.85
,Nifty50 PR 1x Inv,       300.35,       298.65,       302.95,       298.15,       301.50,1.15
,Nifty50 TR 2x Lev,      8822.40,      8926.75,      8953.80,      8671.80,      8757.35,-65.05
,Nifty50 TR 1x Inv,       260.70,       259.15,       262.95,       258.75,       261.65,.95
,Nifty50 Value 20,      7305.25,      7348.00,      7355.55,      7219.50,      7246.25,-59
,Nifty Mid Liq 15,      5677.95,      5722.35,      5766.70,      5585.25,      5614.45,-63.5
,Nifty Pvt Bank,     17799.65,     17918.00,     18004.45,     17522.95,     17622.25,-177.4
,NIFTY100 Qualty30,      3425.35,      3445.50,      3460.00,      3407.40,      3419.65,-5.7
,Nifty GS 8 13Yr,      2254.39,      2254.76,      2255.22,      2252.35,      2252.40,-1.99
,Nifty GS 10Yr,      2030.90,      2031.23,      2032.04,      2028.05,      2028.05,-2.85
,Nifty GS 10Yr Cln,       963.84,       963.84,       964.23,       962.32,       962.32,-1.52
,Nifty GS 4 8Yr,      2398.39,      2398.75,      2398.75,      2395.65,      2397.00,-1.39
,Nifty GS 11 15Yr,      2432.53,      2432.95,      2433.26,      2431.63,      2432.27,-.26
,Nifty GS 15YrPlus,      2699.34,      2699.83,      2699.83,      2698.39,      2698.39,-.95
,Nifty GS Compsite,      2296.26,      2296.64,      2296.90,      2294.16,      2294.55,-1.71

,ADVANCES,601
,DECLINES,1369
,UNCHANGED,68

,Total securities that have hit their price bands today,349

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,TATAMOTORS,EQ,       274.90,       290.60,5.71,8263.86
,RELIANCE,EQ,      2054.70,      2099.40,2.18,3792.9
,BAJFINANCE,EQ,      4981.95,      5118.30,2.74,3636.48
,HAVELLS,EQ,      1020.15,      1131.95,10.96,2611.57
,HDFCBANK,EQ,      1492.00,      1474.80,-1.15,1947.61
,BAJAJFINSV,EQ,      8938.25,      9052.80,1.28,1520.59
,ASIANPAINT,EQ,      2697.25,      2716.35,0.71,1376.69
,BANDHANBNK,EQ,       359.80,       340.70,-5.31,1224.75
,APOLLOTYRE,EQ,       201.90,       217.30,7.63,1108.92
,TATASTEEL,EQ,       690.15,       666.70,-3.4,1093.12
,AXISBANK,EQ,       675.75,       675.85,0.01,1087.74
,KOTAKBANK,EQ,      1883.60,      1857.80,-1.37,1070.31
,MRF,EQ,     93081.50,     91712.90,-1.47,1047.54
,ICICIBANK,EQ,       551.00,       552.70,0.31,1011.51
,BHARTIARTL,EQ,       596.15,       581.35,-2.48,1007.52
,TCS,EQ,      3308.80,      3273.85,-1.06,911.89
,SBIN,EQ,       302.55,       294.85,-2.55,900.45
,HCLTECH,EQ,       999.25,       993.30,-0.6,889.27
,HDFC,EQ,      2688.15,      2663.00,-0.94,854.16
,JKTYRE,EQ,       106.55,       115.70,8.59,838.5
,INFY,EQ,      1339.45,      1339.70,0.02,825.74
,VOLTAS,EQ,       912.65,       955.25,4.67,822.04
,INDUSINDBK,EQ,       947.70,       925.85,-2.31,780.59
,WIPRO,EQ,       444.95,       445.80,0.19,713.57
,UPL,EQ,       576.35,       584.55,1.42,691.25

,Top Five Nifty 50 Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,TATAMOTORS,EQ,       290.60,       274.90,5.71
,BAJFINANCE,EQ,      5118.30,      4981.95,2.74
,RELIANCE,EQ,      2099.40,      2054.70,2.18
,BAJAJ-AUTO,EQ,      3703.30,      3643.95,1.63
,EICHERMOT,EQ,      2926.60,      2881.55,1.56

,Top Five Nifty 50 Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,ONGC,EQ,        94.70,        98.85,-4.2
,TATASTEEL,EQ,       666.70,       690.15,-3.4
,GAIL,EQ,       133.75,       138.00,-3.08
,COALINDIA,EQ,       137.35,       141.50,-2.93
,SBIN,EQ,       294.85,       302.55,-2.55

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE ,TRADED QUANTITY
,20MICRONS,EQ,        37.55,                  5459811.60,141568
,21STCENMGM,EQ,        11.30,                    43510.55,3851
,3IINFOTECH,EQ,         7.75,                169208982.00,21447649
,3MINDIA,EQ,     20791.05,                231590291.00,11113
,3PLAND,EQ,        10.00,                   120080.45,11687
,5PAISA,EQ,       295.45,                  8689468.50,28985
,63MOONS,BE,        78.80,                  1606388.30,20361
,667GS2050,GS,       103.00,                    14317.00,139
,772GS2049,GS,       120.00,                     6000.00,50
,A2ZINFRA,EQ,         4.85,                  1280347.35,261598
,AAKASH,EQ,        91.80,                  3229467.85,35066
,AARON,EQ,        49.55,                    45632.90,910
,AARTIDRUGS,EQ,       693.65,                170414123.05,243515
,AARTIIND,EQ,      1183.90,                651779908.65,542336
,AARTISURF,EQ,       958.45,                 11139081.65,11612
,AARVEEDEN,BE,        20.05,                   132666.15,6533
,AARVI,EQ,        45.80,                   907141.55,19502
,AAVAS,EQ,      1928.10,               1314434536.40,675405
,ABAN,BE,        28.75,                  1103557.85,38231
,ABB,EQ,      1377.30,                 96546701.90,69623
,ABCAPITAL,EQ,        87.25,                258013123.40,2898765
,ABFRL,EQ,       173.85,               1674806305.65,9245527
,ABINFRA,SM,         7.70,                    92400.00,12000
,ABMINTLTD,BE,        24.50,                     2989.00,122
,ABSLBANETF,EQ,       319.65,                    37737.09,117
,ABSLNN50ET,EQ,       337.43,                    30597.08,91
,ABSLRIF6RG,MF,         7.79,                   434274.00,55800
,ACCELYA,EQ,       940.15,                  4699344.30,4943
,ACCURACY,EQ,        39.00,                  3660750.80,93740
,ACE,EQ,       132.80,                 37788727.15,279462
,ACRYSIL,EQ,       192.20,                  6065332.85,31290
,ADANIENT,EQ,       536.90,               2292277216.45,4208383
,ADANIPOWER,EQ,        53.75,                285002446.50,5170279
,ADFFOODS,EQ,       594.70,                 20787107.20,34683
,ADHUNIKIND,BE,        23.90,                   655618.75,27456
,ADL,BE,        28.95,                    40800.35,1451
,ADORWELD,EQ,       281.95,                  3874155.35,13598
,ADROITINFO,BE,        10.75,                      539.00,50
,ADSL,EQ,        38.80,                  4645922.40,116918
,ADVANIHOTR,BE,        47.70,                   267183.60,5562
,ADVENZYMES,EQ,       314.20,                 46747610.90,145542
,AEGISCHEM,EQ,       275.75,                 70015516.20,252522
,AFFLE,EQ,      3734.95,                238567487.90,62598
,AGARIND,EQ,       155.95,                  5552738.40,34959
,AGCNET,BE,       750.25,                  7047227.75,9362
,AGRITECH,BE,        37.35,                   141804.50,3868
,AGROPHOS,EQ,        13.95,                   733900.85,52115
,AHLADA,SM,        70.60,                   143550.00,2000
,AHLEAST,EQ,       165.05,                   442445.05,2653
,AHLUCONT,EQ,       282.70,                 39991643.40,142242
,AHLWEST,EQ,       250.85,                   296880.75,1175
,AIAENG,EQ,      2193.50,                376477301.70,171124
,AIRAN,EQ,        18.90,                   554736.40,29102
,AIROLAM,SM,        31.95,                   779250.00,24000
,AISL,SM,        24.40,                    58560.00,2400
,AJANTPHARM,EQ,      1743.55,                128941455.55,73640
,AJMERA,EQ,       131.20,                  5870941.85,44079
,AJOONI,SM,        33.25,                   534800.00,16000
,AKASH,EQ,       230.85,                   842435.65,3616
,AKG,SM,        85.00,                  2174720.00,25600
,AKSHARCHEM,EQ,       273.50,                 10692065.00,38320
,AKSHOPTFBR,EQ,         7.30,                  2350672.80,313896
,AKZOINDIA,EQ,      2427.45,                 48199696.85,19856
,ALANKIT,EQ,        17.90,                   769824.95,42601
,ALBERTDAVD,EQ,       440.75,                  3075270.40,6937
