,08-Feb-2021
The Nifty witnessed an intraday movement of about 118.85 points.The closing index was 1.28 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 77078.85
, Traded Quantity (in Lakhs), 31466.89
, Number of Trades, 23104425
, Total Market Capitalisation (Rs. Crores), 20139420.25

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     14924.25,     15064.30,     15159.90,     15041.05,     15115.80,191.55
,NIFTY50 EQL Wgt,     15915.35,     16036.55,     16195.40,     16015.35,     16181.30,265.95
,NIFTY100 EQL Wgt,     16669.15,     16788.75,     16915.20,     16777.50,     16902.30,233.15
,NIFTY100 LowVol30,     11364.50,     11436.10,     11492.65,     11406.05,     11466.95,102.45
,NIFTY Alpha 50,     20500.05,     20680.10,     20755.80,     20635.10,     20671.80,171.75
,NIFTY MIDCAP 150,      8448.35,      8520.30,      8593.15,      8518.45,      8576.10,127.75
,NIFTY SMLCAP 50,      3911.60,      3942.00,      3976.15,      3932.85,      3956.05,44.45
,NIFTY SMLCAP 250,      6533.75,      6596.25,      6649.20,      6593.50,      6633.10,99.35
,NIFTY MIDSML 400,      7764.15,      7832.80,      7898.00,      7830.75,      7881.75,117.6
,NIFTY200 QUALTY30,     12588.55,     12673.85,     12713.50,     12622.85,     12690.50,101.95
,Nifty FinSrv25 50,     16114.20,     16280.90,     16406.60,     16247.10,     16297.35,183.15
,NIFTY AlphaLowVol,     14010.65,     14105.60,     14177.75,     14063.90,     14149.40,138.75
,Nifty200Momentm30,     14284.05,     14405.90,     14620.80,     14397.05,     14590.20,306.15
,Nifty100ESGSecLdr,      2536.90,      2559.60,      2574.00,      2553.45,      2567.30,30.4
,Nifty IT,     25331.60,     25588.50,     26028.00,     25415.95,     25915.60,584
,Nifty Next 50,     33790.85,     33994.05,     34213.80,     33980.80,     34165.25,374.4
,Nifty Bank,     35654.50,     36073.85,     36466.45,     35872.25,     35983.65,329.15
,NIFTY MIDCAP 100,     22425.90,     22618.00,     22815.75,     22614.10,     22764.95,339.05
,Nifty 500,     12279.85,     12389.50,     12469.30,     12376.65,     12441.30,161.45
,Nifty 100,     14988.95,     15123.15,     15217.00,     15103.70,     15177.95,189
,Nifty Midcap 50,      6581.40,      6634.55,      6710.20,      6632.35,      6695.90,114.5
,Nifty Realty,       341.30,       346.95,       349.85,       344.25,       348.15,6.85
,Nifty Infra,      4020.70,      4043.05,      4114.05,      4040.60,      4100.65,79.95
,Nifty Energy,     17415.50,     17441.50,     17718.35,     17422.60,     17664.05,248.55
,Nifty FMCG,     34644.50,     34938.05,     34978.15,     34410.60,     34452.25,-192.25
,Nifty MNC,     16159.10,     16267.30,     16322.80,     16229.30,     16291.40,132.3
,Nifty Pharma,     12950.65,     13039.55,     13118.70,     12907.25,     12971.00,20.35
,Nifty PSE,      2983.00,      2986.60,      3034.45,      2983.00,      3030.30,47.3
,Nifty PSU Bank,      2277.95,      2307.95,      2335.75,      2246.85,      2254.30,-23.65
,Nifty Serv Sector,     21247.50,     21473.50,     21603.25,     21406.05,     21517.95,270.45
,India VIX,23.4150,23.4150,24.3450,22.1775,23.9575,0.5425
,Nifty Auto,     10723.95,     10830.10,     11077.85,     10818.40,     11061.15,337.2
,Nifty Metal,      3443.15,      3467.10,      3558.85,      3450.30,      3552.45,109.3
,Nifty Media,      1720.70,      1738.85,      1754.60,      1710.75,      1739.30,18.6
,NIFTY SMLCAP 100,      7637.00,      7708.15,      7778.85,      7704.00,      7753.30,116.3
,Nifty 200,      7702.95,      7771.60,      7821.15,      7762.75,      7802.35,99.4
,Nifty Div Opps 50,      3015.65,      3037.50,      3051.25,      3029.60,      3047.45,31.8
,Nifty Commodities,      4075.25,      4089.05,      4157.05,      4087.90,      4149.00,73.75
,Nifty Consumption,      6106.30,      6161.30,      6195.10,      6146.35,      6170.35,64.05
,Nifty Fin Service,     16724.00,     16917.35,     17036.55,     16806.80,     16862.30,138.3
,Nifty50 Div Point,        86.40,        86.40,        86.40,        86.40,        86.40,0
,Nifty100 Liq 15,      3708.85,      3741.20,      3781.95,      3735.45,      3754.60,45.75
,Nifty CPSE,      1719.65,      1717.05,      1748.70,      1716.60,      1742.55,22.9
,Nifty GrowSect 15,      7477.80,      7559.65,      7583.05,      7484.25,      7501.65,23.85
,Nifty50 PR 2x Lev,      6859.10,      6985.65,      7073.00,      6972.25,      7032.95,173.85
,Nifty50 PR 1x Inv,       293.95,       291.30,       291.60,       289.45,       290.30,-3.65
,Nifty50 TR 2x Lev,      9117.60,      9285.80,      9401.95,      9268.00,      9348.70,231.1
,Nifty50 TR 1x Inv,       255.10,       252.80,       253.05,       251.15,       251.90,-3.2
,Nifty50 Value 20,      7318.80,      7373.85,      7435.70,      7352.45,      7419.85,101.05
,Nifty Mid Liq 15,      5827.30,      5878.95,      5926.85,      5872.90,      5902.20,74.9
,Nifty Pvt Bank,     18949.60,     19164.15,     19381.30,     19083.00,     19133.05,183.45
,NIFTY100 Qualty30,      3416.80,      3442.50,      3454.15,      3432.45,      3445.25,28.45
,Nifty GS 8 13Yr,      2226.93,      2227.31,      2235.17,      2227.31,      2232.41,5.48
,Nifty GS 10Yr,      2011.68,      2012.01,      2021.50,      2012.01,      2017.45,5.77
,Nifty GS 10Yr Cln,       951.97,       951.97,       956.51,       951.97,       954.57,2.6
,Nifty GS 4 8Yr,      2374.80,      2375.18,      2381.27,      2374.20,      2375.12,.32
,Nifty GS 11 15Yr,      2388.60,      2389.03,      2404.31,      2389.03,      2394.02,5.42
,Nifty GS 15YrPlus,      2638.25,      2638.73,      2639.66,      2635.90,      2636.65,-1.6
,Nifty GS Compsite,      2270.18,      2270.56,      2280.02,      2270.56,      2273.86,3.68

,ADVANCES,1174
,DECLINES,793
,UNCHANGED,96

,Total securities that have hit their price bands today,355

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,TATAMOTORS,EQ,       315.90,       335.95,6.35,3350.7
,SBIN,EQ,       393.10,       397.05,1,3179.19
,M&M,EQ,       865.50,       928.40,7.27,1968.03
,RELIANCE,EQ,      1923.75,      1951.45,1.44,1911.08
,BAJFINANCE,EQ,      5538.55,      5497.70,-0.74,1566.87
,TATASTEEL,EQ,       685.05,       702.95,2.61,1491.34
,HDFCBANK,EQ,      1597.60,      1605.25,0.48,1408.51
,BHARTIARTL,EQ,       581.10,       597.30,2.79,1267.23
,AXISBANK,EQ,       719.60,       736.15,2.3,1158.03
,ICICIBANK,EQ,       614.15,       629.60,2.52,1147.33
,ZEEL,EQ,       215.30,       219.75,2.07,1134.85
,DRREDDY,EQ,      4800.90,      4859.80,1.23,1051.2
,HDFC,EQ,      2721.50,      2733.35,0.44,1041.13
,DIVISLAB,EQ,      3822.45,      3781.85,-1.06,1040.23
,BAJAJFINSV,EQ,      9722.20,     10021.05,3.07,983.05
,ITC,EQ,       234.35,       233.10,-0.53,972.04
,INFY,EQ,      1272.10,      1303.55,2.47,894.33
,ASIANPAINT,EQ,      2376.75,      2416.85,1.69,883.1
,BRITANNIA,EQ,      3541.65,      3473.70,-1.92,834.74
,LT,EQ,      1516.50,      1551.80,2.33,810.8
,PNB,EQ,        40.15,        38.00,-5.35,807.89
,TCS,EQ,      3157.95,      3214.10,1.78,806.25
,KOTAKBANK,EQ,      1982.70,      1957.15,-1.29,798.31
,IRCTC,EQ,      1555.00,      1618.70,4.1,778.92
,DLF,EQ,       305.30,       313.05,2.54,770.58

,Top Five Nifty 50 Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,M&M,EQ,       928.40,       865.50,7.27
,HINDALCO,EQ,       278.95,       262.05,6.45
,TATAMOTORS,EQ,       335.95,       315.90,6.35
,SHREECEM,EQ,     28022.20,     26722.85,4.86
,JSWSTEEL,EQ,       417.65,       402.20,3.84

,Top Five Nifty 50 Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,BRITANNIA,EQ,      3473.70,      3541.65,-1.92
,HINDUNILVR,EQ,      2236.65,      2269.55,-1.45
,KOTAKBANK,EQ,      1957.15,      1982.70,-1.29
,DIVISLAB,EQ,      3781.85,      3822.45,-1.06
,BAJFINANCE,EQ,      5497.70,      5538.55,-0.74

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE ,TRADED QUANTITY
,20MICRONS,EQ,        36.70,                  5332019.40,145057
,21STCENMGM,EQ,        11.45,                    84559.20,7386
,3IINFOTECH,EQ,         6.80,                 72046410.80,10449708
,3MINDIA,EQ,     21485.05,                320925071.60,15009
,3PLAND,EQ,         9.55,                   138451.90,14066
,5PAISA,EQ,       271.75,                  5575349.55,20452
,618GS2024,GS,       104.70,                   104697.00,1000
,63MOONS,EQ,        80.85,                  9353043.30,114289
,667GS2050,GS,       102.00,                    20400.00,200
,A2ZINFRA,EQ,         4.45,                  1799647.10,411277
,AAATECH,SM,        42.05,                  1136700.00,27000
,AAKASH,BE,       105.45,                  1090213.85,10467
,AARON,EQ,        49.20,                    95729.15,1942
,AARTIDRUGS,EQ,       673.00,                178447535.60,263982
,AARTIIND,EQ,      1191.70,                303331636.00,251819
,AARTISURF,EQ,       982.60,                 37316263.30,37447
,AARVEEDEN,EQ,        21.05,                   628101.05,30087
,AARVI,EQ,        43.30,                   349835.25,8169
,AAVAS,EQ,      2067.20,                530570189.75,259307
,ABAN,EQ,        30.75,                 17375051.25,559578
,ABB,EQ,      1481.95,                134143100.10,90255
,ABCAPITAL,EQ,        91.90,                628122345.30,6890154
,ABFRL,EQ,       164.40,               1497212694.15,8882503
,ABMINTLTD,EQ,        35.80,                   406497.80,11673
,ABSLBANETF,EQ,       358.69,                   127121.27,351
,ABSLNN50ET,EQ,       330.63,                    30179.27,89
,ABSLRIF6RG,MF,         7.96,                   160966.20,20500
,ACCELYA,EQ,       934.45,                  4703778.05,5002
,ACCURACY,EQ,        50.00,                  2424909.95,48292
,ACE,EQ,       159.25,                247438090.65,1533349
,ACRYSIL,EQ,       218.80,                  3232988.80,14776
,ADANIENT,EQ,       628.30,               4440356614.00,7085276
,ADANIPOWER,EQ,        53.05,                235416669.20,4410119
,ADFFOODS,EQ,       702.30,                 72286534.30,103120
,ADHUNIKIND,EQ,        22.30,                  1290188.60,57462
,ADL,BE,        27.65,                    68726.70,2533
,ADORWELD,EQ,       296.15,                 21343858.15,72815
,ADROITINFO,EQ,         9.85,                    19366.50,2027
,ADSL,EQ,        39.20,                  4098438.45,103659
,ADVANIHOTR,EQ,        48.85,                   550722.10,11425
,ADVENZYMES,EQ,       364.35,                632957839.20,1761276
,AEGISCHEM,EQ,       315.70,                278695981.80,897620
,AFFLE,EQ,      4286.05,               1955869083.20,442939
,AGARIND,BE,       131.35,                  4851229.90,36409
,AGCNET,EQ,       850.85,                  6737683.70,7954
,AGRITECH,EQ,        37.05,                   369043.00,9906
,AGROPHOS,EQ,        13.75,                   622619.30,44844
,AHLADA,EQ,        65.35,                   817617.45,12247
,AHLEAST,EQ,       161.50,                   195108.45,1208
,AHLUCONT,EQ,       315.25,                 52639263.00,169573
,AHLWEST,EQ,       247.05,                   132533.60,536
,AIAENG,EQ,      1978.70,                 49486168.75,24875
,AIRAN,EQ,        18.85,                  2050446.15,108720
,AIROLAM,SM,        29.00,                    87000.00,3000
,AISL,SM,        26.80,                    64260.00,2400
,AJANTPHARM,EQ,      1811.00,                318635986.70,176050
,AJMERA,EQ,       133.85,                 12035142.95,89041
,AJOONI,SM,        32.00,                   261800.00,8000
,AKASH,EQ,       229.90,                 23660731.70,102903
,AKG,SM,        85.65,                   548160.00,6400
,AKSHARCHEM,EQ,       264.15,                  3069405.55,11665
,AKSHOPTFBR,EQ,         6.90,                  2137268.25,306400
,AKZOINDIA,EQ,      2269.80,                 23777735.00,10452
