,06-Jan-2021
The Nifty witnessed an intraday movement of about 204.25 points.The closing index was 0.38 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 77834.92
, Traded Quantity (in Lakhs), 42801.78
, Number of Trades, 22016362
, Total Market Capitalisation (Rs. Crores), 19106603.1

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     14199.50,     14240.95,     14244.15,     14039.90,     14146.25,-53.25
,NIFTY50 EQL Wgt,     14890.85,     14939.35,     14990.90,     14779.80,     14937.90,47.05
,NIFTY100 EQL Wgt,     15967.90,     16026.60,     16080.65,     15833.25,     16006.05,38.15
,NIFTY100 LowVol30,     11059.45,     11083.90,     11101.40,     10952.40,     11044.95,-14.5
,NIFTY Alpha 50,     20497.40,     20592.50,     20785.80,     20347.15,     20531.30,33.9
,NIFTY MIDCAP 150,      8131.15,      8166.30,      8215.20,      8075.30,      8160.60,29.45
,NIFTY SMLCAP 50,      3659.75,      3677.50,      3700.50,      3618.60,      3656.50,-3.25
,NIFTY SMLCAP 250,      6264.50,      6299.70,      6326.70,      6192.60,      6248.70,-15.8
,NIFTY MIDSML 400,      7463.90,      7499.15,      7533.05,      7402.15,      7476.75,12.85
,NIFTY200 QUALTY30,     12539.00,     12569.05,     12588.00,     12364.10,     12477.40,-61.6
,Nifty FinSrv25 50,     14989.10,     15045.45,     15079.85,     14903.10,     15040.45,51.35
,NIFTY AlphaLowVol,     14027.80,     14058.20,     14087.70,     13893.75,     14044.20,16.4
,Nifty200Momentm30,     14120.90,     14160.85,     14215.45,     13914.75,     14065.90,-55
,Nifty100ESGSecLdr,      2457.45,      2465.25,      2465.80,      2432.65,      2449.60,-7.85
,Nifty IT,     25769.15,     25841.30,     26036.70,     25240.50,     25419.15,-350
,Nifty Next 50,     33818.75,     33951.20,     34068.80,     33376.25,     33755.50,-63.25
,Nifty Bank,     31722.25,     31839.95,     31982.30,     31548.15,     31797.90,75.65
,NIFTY MIDCAP 100,     21533.95,     21625.25,     21799.30,     21394.30,     21651.55,117.6
,Nifty 500,     11767.00,     11806.75,     11817.10,     11640.15,     11737.90,-29.1
,Nifty 100,     14355.90,     14399.70,     14403.05,     14191.40,     14305.65,-50.25
,Nifty Midcap 50,      6141.40,      6165.10,      6233.15,      6098.15,      6191.70,50.3
,Nifty Realty,       316.35,       317.15,       321.60,       312.65,       318.60,2.25
,Nifty Infra,      3706.70,      3720.65,      3739.35,      3686.80,      3728.90,22.2
,Nifty Energy,     17070.55,     17168.40,     17272.35,     16952.70,     17097.85,27.3
,Nifty FMCG,     34720.25,     34748.10,     34768.20,     34091.45,     34327.35,-392.9
,Nifty MNC,     15999.90,     16029.90,     16089.30,     15860.85,     15973.45,-26.45
,Nifty Pharma,     13166.35,     13181.00,     13205.65,     12965.65,     13118.10,-48.25
,Nifty PSE,      2858.05,      2881.50,      2911.30,      2864.75,      2893.40,35.35
,Nifty PSU Bank,      1831.40,      1841.25,      1869.45,      1801.65,      1825.45,-5.95
,Nifty Serv Sector,     20051.10,     20130.05,     20139.95,     19883.55,     20027.90,-23.2
,India VIX,20.4600,20.4600,21.6300,20.4250,20.9950,0.5350
,Nifty Auto,      9416.05,      9424.50,      9484.05,      9279.05,      9379.55,-36.5
,Nifty Metal,      3376.25,      3390.20,      3455.10,      3368.50,      3419.80,43.55
,Nifty Media,      1686.90,      1693.90,      1719.00,      1663.70,      1691.10,4.2
,NIFTY SMLCAP 100,      7301.95,      7343.55,      7385.75,      7227.65,      7298.75,-3.2
,Nifty 200,      7379.85,      7403.40,      7408.15,      7299.70,      7361.75,-18.1
,Nifty Div Opps 50,      2946.10,      2956.60,      2964.65,      2913.45,      2938.25,-7.85
,Nifty Commodities,      3881.75,      3901.25,      3919.65,      3858.50,      3913.35,31.6
,Nifty Consumption,      5995.90,      6007.50,      6029.40,      5934.80,      5977.85,-18.05
,Nifty Fin Service,     15380.55,     15444.20,     15451.90,     15281.35,     15393.95,13.4
,Nifty50 Div Point,        82.51,        82.51,        82.51,        82.51,        82.51,0
,Nifty100 Liq 15,      3383.55,      3393.15,      3400.65,      3351.35,      3376.55,-7
,Nifty CPSE,      1654.40,      1673.25,      1690.85,      1665.10,      1679.45,25.05
,Nifty GrowSect 15,      7104.80,      7126.10,      7130.85,      7035.90,      7083.20,-21.6
,Nifty50 PR 2x Lev,      6255.85,      6291.80,      6292.25,      6114.85,      6208.40,-47.45
,Nifty50 PR 1x Inv,       309.65,       308.80,       313.15,       308.80,       310.85,1.2
,Nifty50 TR 2x Lev,      8311.15,      8358.95,      8359.50,      8123.80,      8248.10,-63.05
,Nifty50 TR 1x Inv,       268.80,       268.05,       271.85,       268.05,       269.85,1.05
,Nifty50 Value 20,      7050.40,      7069.30,      7084.55,      6961.00,      7016.00,-34.4
,Nifty Mid Liq 15,      5345.10,      5365.05,      5452.85,      5344.15,      5419.95,74.85
,Nifty Pvt Bank,     17513.80,     17579.00,     17649.05,     17405.10,     17547.05,33.25
,NIFTY100 Qualty30,      3369.45,      3377.95,      3381.50,      3322.75,      3350.55,-18.9
,Nifty GS 8 13Yr,      2264.47,      2264.84,      2264.84,      2258.12,      2259.74,-4.73
,Nifty GS 10Yr,      2038.48,      2038.81,      2038.81,      2032.68,      2034.65,-3.83
,Nifty GS 10Yr Cln,       969.82,       969.82,       969.82,       966.89,       967.83,-1.99
,Nifty GS 4 8Yr,      2416.62,      2416.99,      2416.99,      2411.32,      2413.65,-2.97
,Nifty GS 11 15Yr,      2449.02,      2449.44,      2449.44,      2443.54,      2444.80,-4.22
,Nifty GS 15YrPlus,      2696.13,      2696.62,      2698.21,      2694.95,      2697.14,1.01
,Nifty GS Compsite,      2310.89,      2311.27,      2311.27,      2304.20,      2306.52,-4.37

,ADVANCES,859
,DECLINES,1121
,UNCHANGED,71

,Total securities that have hit their price bands today,419

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,RELIANCE,EQ,      1966.10,      1914.25,-2.64,4129.04
,NAUKRI,EQ,      5494.40,      5259.80,-4.27,2280.1
,BAJFINANCE,EQ,      5119.00,      5030.30,-1.73,1824.89
,BHARTIARTL,EQ,       514.00,       525.30,2.2,1589.95
,HDFCBANK,EQ,      1426.70,      1420.55,-0.43,1575.45
,ICICIBANK,EQ,       537.25,       546.70,1.76,1533.63
,TATAMOTORS,EQ,       193.20,       195.40,1.14,1473.24
,AXISBANK,EQ,       664.45,       654.25,-1.54,1373.39
,TATASTEEL,EQ,       680.55,       683.80,0.48,1343.91
,RBLBANK,EQ,       250.85,       264.20,5.32,1293.58
,SBIN,EQ,       281.75,       285.05,1.17,1164.91
,TCS,EQ,      3093.00,      3051.50,-1.34,1147.29
,SRTRANSFIN,EQ,      1114.15,      1197.20,7.45,1044.83
,ITC,EQ,       211.45,       205.40,-2.86,1016.23
,INFY,EQ,      1293.80,      1282.10,-0.9,922.7
,WIPRO,EQ,       406.30,       406.40,0.02,922.02
,INDUSINDBK,EQ,       921.65,       922.35,0.08,903.59
,HDFC,EQ,      2651.85,      2638.85,-0.49,898.74
,VEDL,EQ,       169.00,       180.30,6.69,891.71
,PNB,EQ,        35.60,        35.20,-1.12,722.78
,SBICARD,EQ,       913.85,       969.00,6.03,713.11
,KOTAKBANK,EQ,      1959.75,      1970.40,0.54,678.81
,MARUTI,EQ,      7655.45,      7628.60,-0.35,644.87
,IRCTC,EQ,      1456.85,      1483.45,1.83,629.92
,IBULHSGFIN,EQ,       219.30,       220.00,0.32,615.34

,Top Five Nifty 50 Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,POWERGRID,EQ,       196.15,       188.00,4.34
,SHREECEM,EQ,     24824.35,     23895.50,3.89
,GAIL,EQ,       134.00,       129.30,3.63
,HINDALCO,EQ,       259.05,       250.30,3.5
,GRASIM,EQ,       984.60,       961.30,2.42

,Top Five Nifty 50 Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,ITC,EQ,       205.40,       211.45,-2.86
,RELIANCE,EQ,      1914.25,      1966.10,-2.64
,BAJFINANCE,EQ,      5030.30,      5119.00,-1.73
,AXISBANK,EQ,       654.25,       664.45,-1.54
,HINDUNILVR,EQ,      2417.30,      2450.55,-1.36

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE ,TRADED QUANTITY
,20MICRONS,EQ,        40.90,                 10572800.80,256628
,21STCENMGM,EQ,        10.70,                    67224.20,6280
,3IINFOTECH,EQ,         7.75,                  8597749.25,1109387
,3MINDIA,EQ,     21458.40,                185275748.45,8558
,3PLAND,EQ,        11.35,                   105218.10,9485
,522GS2025,GS,        97.00,                      291.00,3
,5PAISA,EQ,       307.90,                  5041256.90,16456
,63MOONS,BE,        80.70,                  5178929.65,63645
,667GS2050,GS,       105.00,                      105.00,1
,759GS2026,GS,       107.01,                      535.05,5
,75GS2034,GS,        99.77,                    23845.03,239
,772GS2055,GS,       116.00,                   150800.00,1300
,817GS2044,GS,       115.00,                   115000.00,1000
,8KMILES,BE,        78.75,                  3382166.90,42406
,A2ZINFRA,EQ,         5.50,                  9485478.50,1705664
,AAATECH,SM,        42.25,                   381150.00,9000
,AAKASH,EQ,        77.75,                  4726225.95,61669
,AARON,EQ,        53.65,                   450212.00,8400
,AARTIDRUGS,EQ,       719.65,                414654967.25,572821
,AARTIIND,EQ,      1290.55,                537535803.25,411809
,AARTISURF,EQ,      1014.05,                 18945509.05,18481
,AARVEEDEN,BE,        17.60,                   664232.55,37735
,AARVI,EQ,        46.25,                  1993405.45,42513
,AAVAS,EQ,      1910.30,                439984886.20,226683
,ABAN,BE,        29.70,                  4670588.30,157520
,ABB,EQ,      1297.65,                141242809.05,108081
,ABCAPITAL,EQ,        88.55,                260028405.50,2915411
,ABFRL,EQ,       166.70,                261164864.95,1567365
,ABFRLPP,E1,       100.70,                  6733115.80,66688
,ABINFRA,SM,         6.15,                    74200.00,12000
,ABMINTLTD,BE,        24.85,                     2660.70,107
,ABSLBANETF,EQ,       318.24,                    15464.58,49
,ABSLNN50ET,EQ,       327.29,                   120790.25,376
,ABSLRIF6RG,MF,         7.55,                    48985.00,6500
,ACCELYA,EQ,       961.00,                  6981466.65,7194
,ACCURACY,EQ,        37.15,                  1721642.20,46341
,ACE,EQ,       142.75,                 70438661.35,488780
,ADANIENT,EQ,       490.90,               1627398169.45,3295461
,ADANIGAS,EQ,       369.40,                450124739.10,1210896
,ADANIPOWER,EQ,        50.70,                552307244.05,10891911
,ADFFOODS,EQ,       632.60,                 28736173.45,45069
,ADHUNIKIND,BE,        25.85,                   516376.70,20186
,ADL,BE,        35.10,                   118342.80,3360
,ADORWELD,EQ,       304.75,                 71754136.95,230590
,ADROITINFO,BE,        11.30,                    95369.50,8500
,ADSL,EQ,        40.65,                 19161778.50,458081
,ADVANIHOTR,BE,        49.25,                   783467.90,15683
,ADVENZYMES,EQ,       327.80,                 65650341.75,199027
,AEGISCHEM,EQ,       252.90,                 42613088.00,167369
,AFFLE,EQ,      3944.55,                193421169.75,48697
,AGARIND,EQ,       103.00,                  1305026.05,12683
,AGCNET,BE,       755.25,                  3080377.80,4007
,AGRITECH,BE,        40.35,                   248286.40,6171
,AGROPHOS,EQ,        16.05,                  2443193.50,150519
,AHLADA,SM,        73.40,                   739700.00,10000
,AHLEAST,EQ,       165.25,                   150397.15,909
,AHLUCONT,EQ,       261.55,                 31314757.70,118284
,AHLWEST,EQ,       260.80,                   284327.25,1089
,AIAENG,EQ,      1987.70,                 69438251.95,34882
,AIRAN,EQ,        18.65,                   903945.40,48289
,AISL,SM,        25.35,                    93060.00,3600
,AJANTPHARM,EQ,      1702.55,                346895706.50,204496
,AJMERA,EQ,       136.75,                 14516164.80,104696
,AJOONI,SM,        33.70,                  1725400.00,52000
,AKASH,EQ,       224.35,                  2577855.15,11209
