,16-Feb-2021
The Nifty witnessed an intraday movement of about 189.55 points.The closing index was 0.01 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 76964.81
, Traded Quantity (in Lakhs), 33451.01
, Number of Trades, 21373783
, Total Market Capitalisation (Rs. Crores), 20451156.94

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     15314.70,     15371.45,     15431.75,     15242.20,     15313.45,-1.25
,NIFTY50 EQL Wgt,     16215.05,     16280.40,     16372.40,     16200.35,     16266.75,51.7
,NIFTY100 EQL Wgt,     17111.25,     17179.40,     17255.20,     17084.90,     17181.25,70
,NIFTY100 LowVol30,     11388.85,     11437.05,     11478.55,     11390.70,     11434.10,45.25
,NIFTY Alpha 50,     21342.00,     21404.75,     21568.30,     21378.10,     21498.90,156.9
,NIFTY MIDCAP 150,      8748.80,      8780.60,      8821.65,      8732.55,      8794.30,45.5
,NIFTY SMLCAP 50,      4080.30,      4101.60,      4109.35,      4061.35,      4096.70,16.4
,NIFTY SMLCAP 250,      6732.80,      6770.40,      6789.60,      6713.55,      6748.15,15.35
,NIFTY MIDSML 400,      8028.00,      8062.00,      8093.10,      8012.50,      8062.50,34.5
,NIFTY200 QUALTY30,     12586.35,     12626.80,     12652.70,     12479.95,     12540.25,-46.1
,Nifty FinSrv25 50,     16990.70,     17041.55,     17108.05,     16791.85,     16928.35,-62.35
,NIFTY AlphaLowVol,     14184.95,     14233.65,     14273.50,     14137.75,     14226.05,41.1
,Nifty200Momentm30,     14895.00,     14932.20,     15028.05,     14827.05,     14922.65,27.65
,Nifty100ESGSecLdr,      2584.85,      2594.10,      2610.25,      2583.20,      2592.40,7.55
,Nifty IT,     26001.10,     26130.40,     26167.85,     25519.95,     25613.95,-387.15
,Nifty Next 50,     34993.75,     35109.10,     35243.05,     34849.15,     35133.20,139.45
,Nifty Bank,     37306.25,     37492.60,     37708.75,     36762.75,     37098.40,-207.85
,NIFTY MIDCAP 100,     23213.65,     23297.55,     23401.60,     23132.45,     23316.50,102.85
,Nifty 500,     12632.05,     12679.65,     12724.55,     12580.95,     12647.20,15.15
,Nifty 100,     15399.20,     15455.40,     15513.50,     15328.60,     15406.00,6.8
,Nifty Midcap 50,      6859.65,      6883.45,      6922.25,      6821.60,      6885.50,25.85
,Nifty Realty,       355.85,       357.90,       362.70,       354.30,       356.80,.95
,Nifty Infra,      4133.85,      4146.70,      4200.60,      4144.30,      4177.60,43.75
,Nifty Energy,     17714.55,     17749.85,     18235.85,     17734.60,     18129.30,414.75
,Nifty FMCG,     33959.90,     34089.30,     34162.75,     33619.05,     33724.50,-235.4
,Nifty MNC,     16272.40,     16343.50,     16370.05,     16155.70,     16199.45,-72.95
,Nifty Pharma,     12745.10,     12789.05,     12821.00,     12695.15,     12804.15,59.05
,Nifty PSE,      2985.40,      2995.60,      3066.60,      2993.45,      3050.65,65.25
,Nifty PSU Bank,      2277.55,      2323.40,      2362.40,      2279.70,      2315.20,37.65
,Nifty Serv Sector,     22017.30,     22098.45,     22174.20,     21806.65,     21924.70,-92.6
,India VIX,21.4750,21.4750,22.1150,20.5350,21.7800,0.3050
,Nifty Auto,     10956.05,     11005.50,     11034.05,     10881.40,     10944.90,-11.15
,Nifty Metal,      3469.95,      3479.40,      3615.25,      3477.35,      3570.15,100.2
,Nifty Media,      1681.85,      1690.10,      1695.70,      1659.60,      1668.90,-12.95
,NIFTY SMLCAP 100,      7964.00,      8004.80,      8023.80,      7924.65,      7974.95,10.95
,Nifty 200,      7920.80,      7949.70,      7978.90,      7885.85,      7928.05,7.25
,Nifty Div Opps 50,      3004.80,      3015.75,      3029.65,      3005.25,      3015.40,10.6
,Nifty Commodities,      4149.30,      4159.85,      4243.20,      4157.55,      4221.95,72.65
,Nifty Consumption,      6139.05,      6161.80,      6169.60,      6112.50,      6138.65,-.4
,Nifty Fin Service,     17504.90,     17564.10,     17654.45,     17320.85,     17448.30,-56.6
,Nifty50 Div Point,        93.26,        93.26,        93.26,        93.26,        93.26,0
,Nifty100 Liq 15,      3840.45,      3859.25,      3880.70,      3839.35,      3859.65,19.2
,Nifty CPSE,      1693.55,      1701.95,      1760.00,      1701.95,      1747.30,53.75
,Nifty GrowSect 15,      7633.50,      7656.90,      7694.25,      7571.60,      7618.45,-15.05
,Nifty50 PR 2x Lev,      7214.05,      7266.90,      7323.25,      7146.00,      7212.25,-1.8
,Nifty50 PR 1x Inv,       286.65,       285.60,       288.00,       284.50,       286.70,.05
,Nifty50 TR 2x Lev,      9598.05,      9668.35,      9743.35,      9507.55,      9595.65,-2.4
,Nifty50 TR 1x Inv,       248.65,       247.75,       249.80,       246.75,       248.70,.05
,Nifty50 Value 20,      7319.85,      7351.00,      7394.60,      7308.55,      7328.50,8.65
,Nifty Mid Liq 15,      6052.65,      6075.35,      6095.55,      5986.65,      6034.30,-18.35
,Nifty Pvt Bank,     19866.55,     19949.60,     20068.55,     19572.95,     19777.35,-89.2
,NIFTY100 Qualty30,      3435.45,      3446.85,      3453.70,      3408.20,      3428.05,-7.4
,Nifty GS 8 13Yr,      2233.48,      2233.86,      2235.01,      2232.13,      2232.98,-.5
,Nifty GS 10Yr,      2022.98,      2023.31,      2023.72,      2020.13,      2022.71,-.27
,Nifty GS 10Yr Cln,       956.12,       956.12,       956.31,       954.60,       955.83,-.29
,Nifty GS 4 8Yr,      2377.20,      2377.58,      2377.58,      2376.14,      2376.78,-.42
,Nifty GS 11 15Yr,      2387.70,      2388.12,      2389.30,      2386.51,      2388.13,.43
,Nifty GS 15YrPlus,      2628.19,      2628.67,      2628.67,      2627.69,      2627.81,-.38
,Nifty GS Compsite,      2274.16,      2274.53,      2275.29,      2273.27,      2274.02,-.14

,ADVANCES,822
,DECLINES,1115
,UNCHANGED,85

,Total securities that have hit their price bands today,309

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,SBIN,EQ,       406.95,       402.35,-1.13,3273.99
,MANAKALUCO,EQ,         9.55,                   372001.80,39635
,MANAKCOAT,EQ,        12.05,                   755113.45,63614
,MANAKSIA,EQ,        53.60,                  1940624.60,35993
,MANAKSTEEL,EQ,        19.55,                  1276642.70,65023
,MANALIPETC,EQ,        47.35,                 78854291.05,1661675
,MANAPPURAM,EQ,       175.75,                519580748.65,2947464
,MANGALAM,EQ,       119.20,                 10112107.85,83557
,MANGCHEFER,EQ,        78.90,                188916505.05,2443325
,MANGLMCEM,EQ,       267.95,                 13998502.05,51820
,MANGTIMBER,EQ,        10.75,                    29786.25,2811
,MANINDS,EQ,        75.85,                 19921159.15,262355
,MANINFRA,EQ,        37.55,                 79253438.10,2116526
,MANUGRAPH,EQ,        11.25,                    51861.45,4447
,MANXT50,EQ,       348.62,                   900623.05,2581
,MARALOVER,BE,        26.50,                   241600.80,9192
,MARATHON,EQ,        72.85,                  1964118.55,26545
,MARINE,EQ,       254.75,                 15736412.75,61197
,MARKSANS,EQ,        55.70,                 46237049.25,827734
,MARSHALL,SM,        12.60,                   518550.00,39000
,MASFIN,EQ,       837.10,                 68710787.75,82217
,MASTEK,EQ,      1239.90,                281590810.50,228274
,MATRIMONY,EQ,       905.35,                  8602806.20,9384
,MAWANASUG,EQ,        33.90,                  2146780.25,63775
,MAXHEALTH,EQ,       191.50,                 66394094.25,343425
,MAXIND,EQ,        61.40,                 16641998.25,268991
,MAXVIL,EQ,        51.95,                  8601770.90,163776
,MAYURUNIQ,EQ,       425.00,                705392731.25,1663143
,MAZDA,EQ,       546.55,                  3748726.55,6746
,MAZDOCK,EQ,       219.90,                211231402.60,957030
,MBAPL,BE,        70.05,                       70.05,1
,MBECL,BE,        10.20,                  3070951.45,300142
,MBLINFRA,EQ,        20.70,                  1857812.35,89756
,MCDHOLDING,EQ,        37.10,                  1609723.80,42928
,MCL,EQ,        94.85,                  1046173.85,11006
,MCLEODRUSS,EQ,        22.35,                  4535538.75,203633
,MCX,EQ,      1535.45,                702504251.40,456825
,MEGASOFT,EQ,         9.85,                   950890.30,97024
,MEGH,EQ,        78.45,                 65632616.15,829621
,MELSTAR,BZ,         1.80,                     9974.75,5697
,MENONBE,EQ,        55.80,                  3734440.80,66320
,MEP,EQ,        16.50,                 21318352.80,1262155
,MERCATOR,BE,         1.00,                   305855.10,303756
,METALFORGE,EQ,         6.00,                   139776.00,23296
,METKORE,BZ,          .75,                    17169.75,23331
,METROPOLIS,EQ,      1936.05,                665813958.15,343901
,MFSL,EQ,       852.75,               3013279794.95,3555872
,MGEL,EQ,        46.10,                    72776.15,1579
,MGL,EQ,      1145.25,                638774141.55,561526
,MHRIL,EQ,       231.50,                 10886423.05,46765
,MIC,BE,          .75,                    14028.00,18704
,MIDHANI,EQ,       184.40,                 72062905.75,389389
,MINDACORP,EQ,        95.70,                 30838598.45,323575
,MINDAIND,EQ,       570.25,                 58269832.35,101235
,MINDSPACE,RR,       319.05,                158436012.00,496400
,MINDTECK,EQ,        42.85,                   553853.05,12946
,MINDTREE,EQ,      1686.65,                927702559.30,545830
,MIRCELECTR,EQ,        13.50,                 10866115.40,796101
,MIRZAINT,EQ,        51.05,                 25346642.90,495171
,MITCON,SM,        40.50,                   810000.00,20000
,MITTAL,EQ,        11.75,                  1118069.90,95077
,MMFL,EQ,       503.80,                 39157009.40,78420
,MMP,EQ,        86.05,                 10081644.45,115603
,MMTC,EQ,        27.65,                 41141444.35,1479267
,MODIRUBBER,BE,       104.20,                   943010.00,9050
,MOHITIND,EQ,         7.70,                   111265.10,14336
,MOHOTAIND,BE,         8.50,                   163501.00,19129
,MOIL,EQ,       140.20,                 36597595.55,260720
,MOKSH,SM,        36.75,                   765000.00,21000
,MOLDTECH,EQ,        43.15,                   436324.80,10165
,MOLDTEKPP,E1,       237.50,                   892161.35,3719
,MOLDTKPAC,EQ,       381.60,                 17494528.85,45250
,MOLDTKPAC,W1,       240.00,                   514913.50,2150
,MONTECARLO,EQ,       221.20,                  6063523.50,27296
,MORARJEE,EQ,        13.85,                   277235.35,20643
,MOREPENLAB,EQ,        28.95,                 42821651.70,1466804
,MOTILALOFS,EQ,       606.25,                 69547263.00,114547
,MOTOGENFIN,EQ,        19.15,                   122954.30,6272
,MPHASIS,EQ,      1683.60,                388736742.15,230890
,MPSLTD,EQ,       479.70,                  9075599.55,18973
,MRF,EQ,     89575.35,               5309438541.90,58998
,MRO-TEK,EQ,        30.30,                    72902.15,2395
,MRPL,EQ,        34.50,                 23983692.00,693104
,MSPL,EQ,         7.90,                   357092.40,44906
,MSTCLTD,EQ,       278.30,                581755890.15,2034746
,MTEDUCARE,EQ,         8.30,                   669992.40,79749
,MTNL,EQ,        12.00,                 25862867.85,2135151
,MUKANDENGG,EQ,        11.95,                    70550.20,5952
,MUKANDLTD,EQ,        62.65,                  3087877.90,48845
,MUKANDLTD,P1,         5.25,                      194.25,37
,MUKTAARTS,EQ,        30.20,                   210173.10,6901
,MUNJALAU,EQ,        62.20,                 23793603.55,378079
,MUNJALSHOW,EQ,       163.40,                 21561203.50,130872
,MURUDCERA,EQ,        22.85,                 13716013.25,595723
,MUTHOOTCAP,EQ,       406.55,                 20213345.75,48967
,N100,EQ,       994.74,                 31493235.90,31708
,NABARD,N2,      1286.20,                  1490956.25,1160
,NABARD,N1,      1250.64,                   253881.80,203
,NACLIND,EQ,        38.00,                  4559898.90,120720
,NAGAFERT,BE,         5.05,                   876083.70,172698
,NAGREEKEXP,EQ,        16.45,                   150601.65,9014
,NAHARCAP,EQ,        91.65,                   316997.60,3418
,NAHARINDUS,EQ,        46.35,                  1850593.00,40816
,NAHARPOLY,EQ,        90.55,                  1508282.65,16587
,NAHARSPING,EQ,        78.80,                  1818158.65,22964
,NAM-INDIA,EQ,       345.20,                252295119.40,738800
,NANDANI,SM,        21.00,                   210250.00,10000
,NATCOPHARM,EQ,       819.35,                515649075.85,624350
,NATHBIOGEN,EQ,       267.05,                  7210441.85,27029
,NATIONALUM,EQ,        50.15,               1124586539.15,22531335
,NATNLSTEEL,BE,         4.40,                     3002.50,682
,NAVINFLUOR,EQ,      2509.10,                331934524.30,132248
,NAVKARCORP,EQ,        38.65,                 35062456.70,904144
,NAVNETEDUL,EQ,        84.25,                 10010225.40,118614
,NBCC,EQ,        32.40,                217383232.50,6738976
,NBIFIN,EQ,      1761.75,                   498411.25,281
,NBVENTURES,EQ,        58.40,                 29854230.50,507206
,NCC,EQ,        82.90,                520918062.65,6224116
,NCLIND,EQ,       164.50,                 40201505.25,244287
,NCPSESDL24,EQ,       101.90,                 12520243.78,122854
,NDGL,EQ,       782.40,                   227260.70,289
,NDL,EQ,        29.80,                  1518587.20,50839
,NDRAUTO,EQ,       254.70,                  2876786.80,11164
,NDTV,EQ,        53.55,                 19841566.90,355926
,NECCLTD,EQ,         9.80,                   139047.10,14221
,NECLIFE,EQ,        19.15,                  8245844.55,429482
,NELCAST,EQ,        67.95,                  9110383.00,132906
,NELCO,EQ,       219.50,                 18265462.15,82700
,NEOGEN,EQ,       775.40,                497646185.55,620814
,NESCO,EQ,       615.60,                 44833673.35,71988
,NETF,EQ,       168.12,                  1031814.73,6056
,NETFCONSUM,EQ,        67.45,                   182348.42,2718
,NETFDIVOPP,EQ,        36.70,                    25505.13,698
,NETFIT,EQ,        25.75,                164941646.52,6346400
,NETFLTGILT,EQ,        22.21,                  1471980.27,66289
,NETFMID150,EQ,        88.91,                  6807419.12,76601
,NETFNIF100,EQ,       157.97,                   628295.20,3967
,NETFNV20,EQ,        79.19,                   503868.92,6361
,NETWORK18,EQ,        36.70,                 35794321.30,973857
,NEULANDLAB,EQ,      2112.15,                538014228.70,255130
,NEWGEN,EQ,       280.30,                  9247730.45,32876
,NEXTMEDIA,EQ,         4.70,                    36935.55,7749
,NFL,EQ,        38.85,                 23486956.95,603024
,NH,EQ,       464.90,                 93368713.50,199358
,NHAI,N8,      1167.13,                   275715.58,235
,NHAI,N1,      1066.10,                  1053633.99,988
,NHAI,N6,      1381.98,                   812857.05,589
,NHAI,NE,      1252.95,                  1008611.13,805
,NHAI,N2,      1230.20,                  9572262.33,7684
,NHAI,NA,      1282.40,                   930428.95,725
,NHBTF2014,N6,      7100.00,                   390635.00,55
,NHBTF2014,N5,      6620.00,                    19860.00,3
,NHBTF2023,N6,      6865.00,                   171625.00,25
,NHBTF2023,N4,      7250.00,                   870000.00,120
,NHPC,EQ,        25.25,                343348385.45,13491016
,NHPC,N6,      1495.00,                   149500.00,100
,NIACL,EQ,       135.65,                 51260391.30,376231
,NIFTYBEES,EQ,       163.54,                460389154.13,2808707
,NIFTYEES,EQ,     19730.00,                   176450.00,9
,NIITLTD,EQ,       196.05,                 76796930.35,388128
,NILAINFRA,BE,         5.65,                  1109757.60,196055
,NILASPACES,BE,         1.65,                   347589.00,208613
,NILKAMAL,EQ,      1810.30,                 42046002.50,23108
,NIPPOBATRY,EQ,       673.90,                  3129204.60,4626
,NIRAJ,EQ,        42.00,                   267414.40,6287
,NITCO,EQ,        23.10,                   740512.75,31913
,NITINFIRE,BZ,          .60,                   101146.25,182337
,NITINSPIN,EQ,        79.75,                  6352040.30,79943
,NKIND,EQ,        17.90,                    17359.35,945
,NLCINDIA,EQ,        51.30,                 51457730.65,999983
,NOCIL,EQ,       175.00,                817883676.15,4749726
,NOIDATOLL,EQ,         5.75,                   227195.30,38943
,NORBTEAEXP,EQ,         7.10,                    19245.90,2741
,NOVARTIND,EQ,       607.90,                  7847976.50,12892
,NPBET,EQ,       186.45,                   169768.96,911
,NRAIL,EQ,       211.75,                  8163374.15,38051
,NRBBEARING,EQ,       117.45,                 47132572.85,403836
,NSIL,EQ,      1060.95,                  1876483.10,1773
,NTL,EQ,          .70,                      980.00,1400
,NTPC,ND,      1324.00,                   327158.00,247
,NTPC,N8,      1113.40,                   124684.00,112
,NTPC,N6,      1412.00,                   301344.00,212
,NTPC,N7,        14.53,                   623900.04,42859
,NTPC,NA,      1291.08,                  4273489.45,3310
,NTPC,N4,      1160.95,                   383619.00,330
,NTPC,N2,      1504.00,                    12032.00,8
,NUCLEUS,EQ,       549.45,                 28047608.70,50405
,NXTDIGITAL,EQ,       496.70,                  4081002.60,8018
,OAL,EQ,       651.25,                 26490780.00,40412
,OBEROIRLTY,EQ,       577.60,                 84109791.70,144772
,OCCL,EQ,       931.45,                  6653085.40,7114
,OIL,EQ,       118.25,                175990323.10,1489380
,OILCOUNTUB,BE,         4.25,                    89603.05,20924
,OLECTRA,EQ,       175.95,                759254815.50,4123088
,OMAXAUTO,EQ,        44.75,                   805672.55,17873
,OMAXE,EQ,        71.95,                  1908195.45,26323
,OMINFRAL,EQ,        25.95,                  3431512.55,134756
,OMKARCHEM,BE,         6.15,                    51789.15,8421
,ONELIFECAP,BE,         7.35,                    36501.60,4923
,ONEPOINT,EQ,        15.55,                  2237656.25,142803
,ONMOBILE,EQ,        94.80,                636299072.10,7166531
,ONWARDTEC,EQ,        98.20,                  9254607.20,93896
,OPTIEMUS,EQ,       116.30,                 11180137.15,97401
,OPTOCIRCUI,EQ,         4.35,                  3108906.25,701770
,ORBTEXP,EQ,        63.85,                   402277.25,6301
,ORCHPHARMA,BE,       585.25,                  1221416.75,2087
,ORICONENT,BE,        22.35,                   997580.15,44292
,ORIENTABRA,EQ,        22.85,                   534611.20,23258
,ORIENTALTL,EQ,         7.75,                   771864.65,97920
,ORIENTBELL,EQ,       223.65,                  4615201.55,20403
,ORIENTCEM,EQ,        96.00,                162925646.30,1672356
,ORIENTELEC,EQ,       281.85,                112701096.55,396751
,ORIENTHOT,EQ,        23.55,                   460013.85,19369
,ORIENTLTD,EQ,        89.45,                    28441.05,312
,ORIENTPPR,EQ,        21.60,                 16747422.60,768903
,ORIENTREF,EQ,       237.65,                 31549196.30,133003
,ORISSAMINE,EQ,      2294.30,                 10668343.30,4616
,ORTEL,BZ,         1.15,                    12315.50,10792
,OSWALAGRO,EQ,        10.55,                   748415.25,70967
,OSWALSEEDS,SM,        29.25,                   936000.00,32000
,PAEL,BZ,         2.50,                        2.50,1
,PAGEIND,EQ,     29343.15,               1088335964.25,36771
,PAISALO,EQ,       829.90,                 21742388.15,26190
,PALASHSECU,EQ,        42.50,                    12847.55,311
,PALREDTEC,BE,        76.50,                  3301182.65,42849
,PANACEABIO,EQ,       208.30,                 13826884.85,66308
,PANACHE,EQ,        45.50,                  3361435.45,71534
,PANAMAPET,EQ,       138.85,                 48287919.70,348272
,PAR,SM,        67.20,                  1189600.00,18000
,PARACABLES,EQ,         8.60,                  2048105.50,243144
,PARAGMILK,EQ,       106.35,                 39087267.70,367193
,PARSVNATH,EQ,         5.90,                  3074257.25,524802
,PASHUPATI,SM,        62.00,                   190400.00,3200
,PATELENG,EQ,        13.50,                  4415667.75,326793
,PATINTLOG,EQ,        31.40,                  4155756.45,134497
,PATSPINLTD,EQ,         5.40,                    35502.85,6555
,PCJEWELLER,EQ,        29.70,                142229473.85,4702118
,PDMJEPAPER,EQ,        23.75,                  7389172.15,316993
,PDSMFL,EQ,       641.20,                  7132940.90,11168
,PEARLPOLY,EQ,        15.30,                    45010.20,2971
,PENIND,EQ,        20.50,                  5674856.85,274289
,PENINLAND,EQ,         5.60,                  2232077.75,386968
,PERSISTENT,EQ,      1738.90,                 86822403.90,49554
,PFC,N3,      1315.00,                   224029.00,170
,PFC,N6,      1110.38,                     6662.28,6
,PFC,N5,      1226.00,                  2275034.85,1855
,PFC,N8,      1419.00,                    92385.00,65
,PFC,N4,      1063.00,                   116930.00,110
,PFIZER,EQ,      4606.05,                224693062.30,48878
,PFOCUS,EQ,        53.90,                 23498356.30,445725
,PFS,EQ,        18.05,                 16434517.10,900023
,PGEL,BE,       248.20,                 17540595.15,72750
,PGHL,EQ,      7364.95,                 53250308.60,7198
,PGIL,EQ,       167.00,                  3005754.15,17804
,PHILIPCARB,EQ,       199.70,                434830802.15,2204757
,PHOENIXLTD,EQ,       843.80,                510590062.20,595187
,PIGL,SM,        18.80,                    75200.00,4000
,PIIND,EQ,      2226.70,                655942016.45,293562
,PILANIINVS,EQ,      1902.80,                  8232361.90,4332
,PILITA,EQ,        13.60,                  4570020.40,328718
,PIONDIST,EQ,       111.20,                   704822.55,6330
,PIONEEREMB,EQ,        40.20,                   366008.30,9049
,PITTIENG,EQ,        63.05,                 13084555.05,208123
,PKTEA,BE,       185.00,                    40684.00,218
,PLASTIBLEN,EQ,       235.20,                  1807072.40,7612
,PNBGILTS,EQ,        53.80,                112028275.95,2125070
,PNBHOUSING,EQ,       409.85,               1698692329.30,4229518
,PNC,EQ,        18.85,                   828857.55,43566
,PNCINFRA,EQ,       273.35,                227241433.35,826631
,PODDARHOUS,BE,       224.95,                  1838536.70,8174
,PODDARMENT,EQ,       205.40,                  4377456.60,21119
,POKARNA,EQ,       196.55,                 43498239.70,217021
,POLYCAB,EQ,      1326.40,                302813132.40,228193
,POLYMED,EQ,       630.50,                326194715.75,525443
,POLYPLEX,EQ,       911.20,                354267003.15,389437
,PONNIERODE,EQ,       141.25,                   786776.50,5543
,POWERINDIA,EQ,      1343.15,                 25245980.65,18664
,POWERMECH,EQ,       474.05,                 48271486.60,102173
,PPAP,EQ,       246.50,                 13425277.80,54297
,PPL,EQ,       116.70,                 19743475.10,168910
,PRABHAT,EQ,        71.90,                  3445206.05,47788
,PRAENG,EQ,         9.15,                   495096.75,53081
,PRAJIND,EQ,       131.65,                278770555.40,2149234
,PRAKASH,EQ,        49.95,                 67283844.45,1349392
,PRAKASHSTL,EQ,          .80,                   217360.45,268156
,PRAXIS,BE,        50.55,                   523637.25,10469
,PRECAM,EQ,        43.85,                  7693383.85,174925
,PRECOT,EQ,        87.05,                    42304.05,482
,PRECWIRE,EQ,       174.10,                 14142212.45,79463
,PREMEXPLN,EQ,       118.15,                 11503525.25,94815
,PREMIER,BE,         4.15,                    50080.30,12057
,PREMIERPOL,EQ,        37.85,                   301957.95,7858
,PRESSMN,EQ,        22.15,                   704657.10,31620
,PRESTIGE,EQ,       284.90,                120950210.35,421650
,PRICOLLTD,EQ,        55.80,                 42403598.25,768175
,PRIMESECU,EQ,        41.90,                   715681.95,17001
,PRINCEPIPE,EQ,       408.75,                 53824351.95,130102
,PRIVISCL,EQ,       644.35,                 22472055.00,34343
,PROLIFE,SM,        60.75,                   547500.00,9000
,PROZONINTU,EQ,        20.05,                  2714800.85,135448
,PRSMJOHNSN,EQ,       114.00,                 32297277.70,282997
,PSB,EQ,        15.10,                 46738707.40,3173850
,PSPPROJECT,EQ,       467.95,                 59158843.60,125062
,PSUBNKBEES,EQ,        25.26,                 41719129.69,1632353
,PTC,EQ,        69.05,                134613418.80,1936224
,PTL,EQ,        42.10,                  1168982.05,27713
,PUNJABCHEM,EQ,       841.65,                  6891157.80,8077
,PUNJLLOYD,BZ,         1.75,                   404693.30,230719
,PURVA,EQ,        80.85,                  5780601.15,71396
,PVR,EQ,      1480.10,               2114804055.45,1426972
,QGOLDHALF,EQ,      2056.00,                  1726735.25,840
,QNIFTY,EQ,      1582.00,                    53949.05,34
,QUESS,EQ,       720.25,                305961103.00,431991
,QUICKHEAL,EQ,       153.20,                 15867027.35,103309
,RADAAN,BE,          .80,                    51048.00,63810
,RADICO,EQ,       563.20,                285166058.25,496907
,RADIOCITY,EQ,        24.60,                  3981219.85,163001
,RAIN,EQ,       139.90,                341232195.25,2428373
,RAJESHEXPO,EQ,       479.40,                 30380474.20,63559
,RAJMET,EQ,        37.25,                     4283.75,115
,RAJRATAN,EQ,       568.95,                  5713505.25,10196
,RAJRAYON,BZ,          .20,                   126521.80,625664
,RAJSREESUG,EQ,        15.50,                   281466.05,18145
,RAJTV,EQ,        34.40,                   210328.10,6094
,RALLIS,EQ,       265.75,                 96671910.75,362167
,RAMANEWS,EQ,        14.45,                   425566.00,29599
,RAMASTEEL,BE,        79.45,                  2381862.95,30080
,RAMCOCEM,EQ,       989.95,               1196181284.10,1210065
,RAMCOIND,EQ,       252.85,                 26725412.25,105933
,RAMCOSYS,EQ,       590.80,                113791069.95,190128
,RAMKY,EQ,        53.70,                 11773594.65,212700
,RANASUG,EQ,         6.90,                  1678678.75,240331
,RANEENGINE,EQ,       276.45,                  4742758.95,17063
,RANEHOLDIN,EQ,       595.10,                137070206.15,218654
,RATNAMANI,EQ,      1681.90,                145859234.05,85484
,RAYMOND,EQ,       331.80,                147346789.20,444490
,RBL,EQ,       782.65,                  9971276.95,12739
,RBLBANK,EQ,       258.50,               5793652961.45,22630711
,RCF,EQ,        53.60,                 42758041.75,800136
,RCOM,EQ,         1.70,                 10917808.65,6367766
,RECLTD,EQ,       153.70,                818214606.10,5294198
,RECLTD,N2,      1171.01,                  1187414.00,1014
,RECLTD,NH,      1296.66,                   908355.90,700
,RECLTD,NF,      1298.59,                  2556189.90,2010
,RECLTD,N9,      1260.01,                   349279.52,276
,REDINGTON,EQ,       173.90,                149893203.65,875702
,REFEX,EQ,        86.10,                 80757907.80,920892
,RELAXO,EQ,       874.65,                 94932522.75,108907
,RELCAPITAL,EQ,         9.95,                  8115860.70,815576
,RELIANCEPP,E1,      1167.90,               1524240552.60,1305853
,RELIGARE,EQ,        67.20,                 17547309.15,259163
,RELINFRA,EQ,        31.95,                 53192158.65,1668806
,REMSONSIND,EQ,       154.10,                 14472166.60,96516
,RENUKA,EQ,         9.30,                 12124188.75,1301459
,REPCOHOME,EQ,       271.00,                 93133747.45,344788
,REPL,EQ,       186.45,                  9665169.10,51998
,REPRO,EQ,       367.65,                  2072497.20,5599
,RESPONIND,EQ,       179.20,                  4243250.40,23478
,REVATHI,EQ,       563.70,                  1131686.75,1996
,RGL,EQ,       291.35,                 43875334.45,150373
,RHFL,EQ,         2.30,                  2251146.75,991971
,RHFL,N4,       208.00,                    75336.35,361
,RHFL,N6,       202.00,                    10952.00,51
,RICOAUTO,EQ,        35.15,                 12532287.00,357470
,RIIL,EQ,       382.55,                 43529520.10,113299
,RITES,EQ,       244.40,                103309007.95,425007
,RKDL,EQ,         7.90,                    96686.10,12361
,RKEC,EQ,        49.75,                  1817118.00,36547
,RKFORGE,EQ,       530.65,                  6565649.10,12427
,RMCL,EQ,         2.60,                   484036.40,185817
,RML,EQ,       289.75,                 12384827.00,41636
,RNAVAL,BZ,         2.60,                  1063001.80,403002
,ROHLTD,EQ,        69.55,                  4121787.60,59494
,ROLLT,BE,         3.30,                   150676.10,46349
,ROLTA,EQ,         4.10,                  1275711.75,309239
,ROML,BE,       125.65,                  5884897.70,47219
,ROSSARI,EQ,       921.40,                 85476789.60,92441
,ROSSELLIND,EQ,       109.60,                  1858774.00,16848
,ROUTE,EQ,      1827.60,               2882584673.65,1571357
,RPGLIFE,EQ,       417.55,                 22252388.80,52735
,RPOWER,EQ,         3.20,                 21158739.40,6501744
,RPPINFRA,EQ,        70.85,                 15589491.45,222073
,RPSGVENT,EQ,       325.70,                 10241001.75,31184
,RSSOFTWARE,EQ,        24.20,                   645071.50,26625
,RSWM,EQ,       162.15,                  4395756.65,27054
,RSYSTEMS,EQ,       119.45,                 40133715.75,323768
,RTNINFRA,EQ,         7.10,                  2985802.70,420799
,RTNPOWER,EQ,         2.80,                 35624020.60,12492488
,RUBYMILLS,EQ,       188.05,                   440416.35,2338
,RUCHI,EQ,       671.30,                 10105411.25,14896
,RUCHINFRA,BE,         6.85,                   279487.30,40804
,RUCHIRA,EQ,        59.25,                  2393010.45,40098
,RUPA,EQ,       308.25,                 17569861.25,56986
,RUSHIL,EQ,       185.10,                  4966879.45,26707
,RVHL,EQ,        22.00,                   532230.95,24097
,RVNL,EQ,        30.75,                157248653.70,5108907
,S&SPOWER,BE,        14.90,                    50592.35,3334
,SABEVENTS,EQ,         1.30,                     1446.65,1085
