,25-Jan-2021
The Nifty witnessed an intraday movement of about 272.5 points.The closing index was 0.93 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 74062.65
, Traded Quantity (in Lakhs), 30836.05
, Number of Trades, 21284665
, Total Market Capitalisation (Rs. Crores), 19094689.57

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     14371.90,     14477.80,     14491.10,     14218.60,     14238.90,-133
,NIFTY50 EQL Wgt,     15207.05,     15356.75,     15404.85,     15051.25,     15129.25,-77.8
,NIFTY100 EQL Wgt,     16107.60,     16256.25,     16293.60,     15858.40,     16011.60,-96
,NIFTY100 LowVol30,     11192.80,     11288.05,     11300.10,     11081.50,     11114.70,-78.1
,NIFTY Alpha 50,     19951.00,     20101.55,     20154.60,     19530.55,     19835.45,-115.55
,NIFTY MIDCAP 150,      8151.20,      8244.50,      8271.40,      7998.60,      8064.30,-86.9
,NIFTY SMLCAP 50,      3743.50,      3783.50,      3800.25,      3654.25,      3700.45,-43.05
,NIFTY SMLCAP 250,      6262.70,      6321.00,      6347.75,      6135.10,      6199.70,-63
,NIFTY MIDSML 400,      7475.90,      7556.55,      7583.05,      7333.00,      7397.60,-78.3
,NIFTY200 QUALTY30,     12701.25,     12800.95,     12815.75,     12529.80,     12614.25,-87
,Nifty FinSrv25 50,     14781.10,     14955.55,     15064.70,     14756.00,     14784.65,3.55
,NIFTY AlphaLowVol,     14040.80,     14135.20,     14139.95,     13819.45,     13929.40,-111.4
,Nifty200Momentm30,     14036.95,     14160.20,     14220.60,     13801.15,     13932.30,-104.65
,Nifty100ESGSecLdr,      2492.50,      2510.45,      2512.25,      2467.10,      2470.80,-21.7
,Nifty IT,     26489.75,     26607.65,     26685.80,     25911.80,     26023.30,-466.45
,Nifty Next 50,     33339.15,     33618.05,     33680.30,     32636.75,     33080.45,-258.7
,Nifty Bank,     31167.25,     31507.15,     31697.55,     31013.65,     31198.40,31.15
,NIFTY MIDCAP 100,     21659.05,     21904.60,     21976.85,     21222.60,     21455.20,-203.85
,Nifty 500,     11854.50,     11951.10,     11968.40,     11719.55,     11743.70,-110.8
,Nifty 100,     14479.60,     14588.20,     14602.90,     14328.10,     14348.45,-131.15
,Nifty Midcap 50,      6244.00,      6326.10,      6352.20,      6120.45,      6183.60,-60.4
,Nifty Realty,       320.40,       326.70,       329.20,       313.95,       317.90,-2.5
,Nifty Infra,      3863.95,      3893.70,      3896.30,      3794.35,      3801.75,-62.2
,Nifty Energy,     17259.80,     17327.95,     17340.70,     16730.70,     16772.30,-487.5
,Nifty FMCG,     34430.30,     34613.40,     34647.50,     33958.40,     34178.60,-251.7
,Nifty MNC,     16220.15,     16336.70,     16351.85,     15931.20,     16075.00,-145.15
,Nifty Pharma,     12542.10,     12604.60,     12867.85,     12390.55,     12756.75,214.65
,Nifty PSE,      2838.75,      2861.10,      2872.10,      2784.65,      2793.60,-45.15
,Nifty PSU Bank,      1857.60,      1876.45,      1890.75,      1815.80,      1843.90,-13.7
,Nifty Serv Sector,     20121.05,     20303.20,     20379.85,     19988.20,     20024.30,-96.75
,India VIX,22.4225,22.4225,23.8100,20.3375,23.2450,0.8225
,Nifty Auto,     10515.85,     10649.80,     10692.15,     10337.40,     10433.50,-82.35
,Nifty Metal,      3231.45,      3276.00,      3304.00,      3165.15,      3236.35,4.9
,Nifty Media,      1690.15,      1708.95,      1713.40,      1650.90,      1680.05,-10.1
,NIFTY SMLCAP 100,      7348.20,      7418.30,      7451.05,      7176.35,      7261.60,-86.6
,Nifty 200,      7441.00,      7500.15,      7509.45,      7361.15,      7373.30,-67.7
,Nifty Div Opps 50,      2974.10,      2994.55,      3000.85,      2936.30,      2951.75,-22.35
,Nifty Commodities,      3876.90,      3926.75,      3932.85,      3823.75,      3846.20,-30.7
,Nifty Consumption,      6114.00,      6155.90,      6172.90,      6022.55,      6087.35,-26.65
,Nifty Fin Service,     15141.80,     15323.40,     15447.80,     15102.35,     15143.65,1.85
,Nifty50 Div Point,        85.33,        85.33,        85.33,        85.33,        85.33,0
,Nifty100 Liq 15,      3437.35,      3466.95,      3472.65,      3395.70,      3405.10,-32.25
,Nifty CPSE,      1631.05,      1642.55,      1647.75,      1600.80,      1607.75,-23.3
,Nifty GrowSect 15,      7021.75,      7091.95,      7125.00,      6992.65,      7005.45,-16.3
,Nifty50 PR 2x Lev,      6391.50,      6484.00,      6494.95,      6254.15,      6271.50,-120
,Nifty50 PR 1x Inv,       306.05,       303.90,       309.40,       303.60,       308.95,2.9
,Nifty50 TR 2x Lev,      8494.75,      8617.65,      8632.15,      8312.15,      8335.25,-159.5
,Nifty50 TR 1x Inv,       265.60,       263.70,       268.50,       263.50,       268.10,2.5
,Nifty50 Value 20,      7237.75,      7284.05,      7296.95,      7174.05,      7191.75,-46
,Nifty Mid Liq 15,      5523.40,      5600.70,      5622.30,      5461.80,      5527.55,4.15
,Nifty Pvt Bank,     17063.75,     17266.65,     17331.15,     16951.95,     17043.90,-19.85
,NIFTY100 Qualty30,      3402.50,      3431.65,      3436.90,      3365.80,      3382.60,-19.9
,Nifty GS 8 13Yr,      2255.14,      2255.51,      2256.29,      2254.12,      2254.14,-1
,Nifty GS 10Yr,      2032.62,      2032.95,      2033.82,      2030.98,      2030.98,-1.64
,Nifty GS 10Yr Cln,       964.03,       964.03,       964.45,       963.09,       963.09,-.94
,Nifty GS 4 8Yr,      2398.19,      2398.55,      2398.86,      2395.28,      2396.47,-1.72
,Nifty GS 11 15Yr,      2433.89,      2434.32,      2434.32,      2431.49,      2431.49,-2.4
,Nifty GS 15YrPlus,      2699.16,      2699.64,      2703.59,      2699.12,      2703.59,4.43
,Nifty GS Compsite,      2296.92,      2297.30,      2297.77,      2295.12,      2295.32,-1.6

,ADVANCES,501
,DECLINES,1457
,UNCHANGED,71

,Total securities that have hit their price bands today,437

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,RELIANCE,EQ,      2049.60,      1941.00,-5.3,4919.16
,TATAMOTORS,EQ,       289.35,       279.15,-3.53,4679.73
,HDFC,EQ,      2589.45,      2551.40,-1.47,2026.85
,BAJFINANCE,EQ,      4972.55,      4908.70,-1.28,1845.49
,ULTRACEMCO,EQ,      5534.80,      5368.40,-3.01,1817.6
,GRASIM,EQ,      1004.00,      1069.75,6.55,1649.58
,HDFCBANK,EQ,      1443.55,      1462.85,1.34,1491.18
,AUROPHARMA,EQ,       923.80,       998.60,8.1,1456.32
,AXISBANK,EQ,       644.50,       658.40,2.16,1406.17
,ICICIBANK,EQ,       533.80,       538.05,0.8,1257.09
,KOTAKBANK,EQ,      1828.00,      1794.40,-1.84,1208.68
,TATASTEEL,EQ,       647.00,       651.95,0.77,1062.67
,INDUSINDBK,EQ,       893.30,       849.15,-4.94,1032.18
,BAJAJ-AUTO,EQ,      4089.50,      4168.95,1.94,981.3
,SBIN,EQ,       283.70,       280.95,-0.97,964.48
,CIPLA,EQ,       808.30,       836.80,3.53,898.41
,ASIANPAINT,EQ,      2596.65,      2513.95,-3.18,894.54
,SRTRANSFIN,EQ,      1150.65,      1201.05,4.38,888.44
,INFY,EQ,      1340.85,      1325.10,-1.17,875.13
,APOLLOTYRE,EQ,       231.90,       211.30,-8.88,856.02
,UPL,EQ,       566.95,       588.15,3.74,793.09
,HEROMOTOCO,EQ,      3374.90,      3474.95,2.96,782.4
,TCS,EQ,      3303.10,      3291.30,-0.36,753.29
,HCLTECH,EQ,       985.80,       947.50,-3.89,747.31
,BAJAJFINSV,EQ,      9071.00,      9198.90,1.41,719.88

,Top Five Nifty 50 Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,GRASIM,EQ,      1069.75,      1004.00,6.55
,UPL,EQ,       588.15,       566.95,3.74
,CIPLA,EQ,       836.80,       808.30,3.53
,HEROMOTOCO,EQ,      3474.95,      3374.90,2.96
,AXISBANK,EQ,       658.40,       644.50,2.16

,Top Five Nifty 50 Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,RELIANCE,EQ,      1941.00,      2049.60,-5.3
,INDUSINDBK,EQ,       849.15,       893.30,-4.94
,HCLTECH,EQ,       947.50,       985.80,-3.89
,TATAMOTORS,EQ,       279.15,       289.35,-3.53
,EICHERMOT,EQ,      2869.55,      2972.60,-3.47

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE ,TRADED QUANTITY
,20MICRONS,EQ,        36.85,                  3920654.10,106363
,21STCENMGM,EQ,        10.95,                    33489.85,3018
,3IINFOTECH,EQ,         7.05,                115458557.25,16325111
,3MINDIA,EQ,     20005.20,                113366797.90,5633
,3PLAND,EQ,         9.95,                    14373.90,1461
,5PAISA,EQ,       279.00,                  7119254.15,25296
,618GS2024,GS,        99.78,                     9978.00,100
,63MOONS,BE,        75.60,                  2151015.20,28418
,645GS2029,GS,       100.80,                      705.60,7
,706GS2046,GS,       105.00,                    10500.00,100
,757GS2033,GS,       110.28,                   641158.00,5813
,763GS2059,GS,       113.00,                     2147.00,19
,A2ZINFRA,EQ,         4.65,                  1604850.70,342460
,AAKASH,EQ,        90.20,                  3611244.00,39804
,AARON,EQ,        49.65,                   239416.85,4886
,AARTIDRUGS,EQ,       718.00,               1192902420.65,1671924
,AARTIIND,EQ,      1145.30,                221707876.20,192923
,AARTISURF,EQ,       912.30,                 14003573.80,15149
,AARVEEDEN,BE,        19.90,                   176017.85,8819
,AARVI,EQ,        41.25,                   432823.15,10421
,AAVAS,EQ,      1777.20,                122104868.45,68163
,ABAN,BE,        27.90,                   814297.70,29259
,ABB,EQ,      1354.80,                137505328.40,100682
,ABCAPITAL,EQ,        84.10,                206014232.25,2419729
,ABFRL,EQ,       163.75,                277170178.80,1655246
,ABMINTLTD,BE,        23.30,                     7543.10,309
,ABSLBANETF,EQ,       310.82,                   114684.58,376
,ABSLNN50ET,EQ,       329.26,                    53770.32,162
,ABSLRIF6RG,MF,         7.72,                   152426.01,19733
,ACCELYA,EQ,       915.80,                  3138732.15,3432
,ACCURACY,EQ,        37.90,                    47214.85,1237
,ACE,EQ,       127.95,                 37508606.10,288942
,ACRYSIL,EQ,       183.35,                 12279688.75,65281
,ADANIENT,EQ,       513.90,               1946040928.60,3728411
,ADANIPOWER,EQ,        51.20,                204428304.05,3944411
,ADFFOODS,EQ,       610.20,                 99791112.95,163797
,ADHUNIKIND,BE,        22.65,                   188966.85,8241
,ADL,BE,        28.00,                    83890.80,3010
,ADORWELD,EQ,       272.70,                  1554345.15,5668
,ADROITINFO,BE,         9.95,                    15989.65,1607
,ADSL,EQ,        36.90,                  7495506.75,206215
,ADVANIHOTR,BE,        45.95,                   184244.00,4010
,ADVENZYMES,EQ,       308.05,                 39050602.75,126464
,AEGISCHEM,EQ,       283.05,                126043130.70,445190
,AFFLE,EQ,      3748.65,                153015316.40,40441
,AGARIND,EQ,       153.50,                  1172542.10,7567
,AGCNET,BE,       760.00,                  3968228.15,5250
,AGRITECH,BE,        34.35,                    86843.90,2497
,AGROPHOS,EQ,        13.20,                   725578.55,53880
,AHLADA,SM,        66.75,                 34463600.00,508000
,AHLEAST,EQ,       156.50,                   404159.35,2515
,AHLUCONT,EQ,       271.90,                 11913972.55,43192
,AHLWEST,EQ,       245.55,                   326137.85,1314
,AIAENG,EQ,      1984.10,                 75393267.15,37631
,AIRAN,EQ,        18.75,                   721945.55,38811
,AIROLAM,SM,        27.95,                   339600.00,12000
,AJANTPHARM,EQ,      1758.95,                241296307.45,137055
,AJMERA,EQ,       129.10,                  8435801.05,64744
,AJOONI,SM,        33.00,                   786000.00,24000
,AKASH,EQ,       231.55,                  6290980.80,28481
,AKG,SM,        86.00,                  3290240.00,38400
,AKSHARCHEM,EQ,       264.25,                  4776825.95,17983
,AKSHOPTFBR,EQ,         7.00,                  1606211.00,230199
,AKZOINDIA,EQ,      2401.50,                 62295407.70,25437
