,09-Apr-2021
The Nifty witnessed an intraday movement of about 132.8 points.The closing index was 0.26 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 70616.38
, Traded Quantity (in Lakhs), 26569.39
, Number of Trades, 20305986
, Total Market Capitalisation (Rs. Crores), 20819559.36

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     14873.80,     14882.65,     14918.45,     14785.65,     14834.85,-38.95
,NIFTY50 EQL Wgt,     16445.45,     16452.50,     16489.35,     16361.95,     16432.25,-13.2
,NIFTY100 EQL Wgt,     17359.25,     17366.25,     17433.75,     17313.45,     17376.90,17.65
,NIFTY100 LowVol30,     11495.80,     11511.30,     11545.40,     11483.40,     11526.15,30.35
,NIFTY Alpha 50,     24304.60,     24288.00,     24706.75,     24234.60,     24657.50,352.9
,NIFTY MIDCAP 150,      9226.95,      9242.00,      9298.95,      9213.30,      9240.75,13.8
,NIFTY SMLCAP 50,      4231.40,      4235.95,      4266.40,      4227.55,      4246.75,15.35
,NIFTY SMLCAP 250,      7225.20,      7247.00,      7289.65,      7231.90,      7264.00,38.8
,NIFTY MIDSML 400,      8510.70,      8528.15,      8577.70,      8507.00,      8533.25,22.55
,NIFTY200 QUALTY30,     12685.65,     12711.55,     12756.40,     12671.95,     12721.25,35.6
,Nifty FinSrv25 50,     15415.60,     15388.85,     15468.20,     15260.75,     15301.35,-114.25
,NIFTY AlphaLowVol,     14563.45,     14595.95,     14723.00,     14569.60,     14689.50,126.05
,Nifty200Momentm30,     15930.80,     15954.50,     16067.50,     15895.10,     16033.10,102.3
,Nifty100ESGSecLdr,      2560.40,      2565.05,      2566.85,      2550.65,      2561.35,.95
,Nifty IT,     27148.40,     27322.05,     27520.10,     27109.95,     27367.05,218.65
,Nifty Next 50,     35321.15,     35346.95,     35538.90,     35235.85,     35358.90,37.75
,Nifty Bank,     32782.85,     32636.90,     32972.15,     32329.95,     32448.05,-334.8
,NIFTY MIDCAP 100,     24462.40,     24492.30,     24680.70,     24421.20,     24505.70,43.3
,Nifty 500,     12541.65,     12552.90,     12591.95,     12490.00,     12527.40,-14.25
,Nifty 100,     15036.15,     15045.20,     15081.90,     14957.60,     15004.15,-32
,Nifty Midcap 50,      6941.80,      6946.75,      6987.30,      6880.90,      6906.70,-35.1
,Nifty Realty,       334.10,       333.40,       336.95,       329.60,       332.05,-2.05
,Nifty Infra,      4177.25,      4179.05,      4190.80,      4139.00,      4147.90,-29.35
,Nifty Energy,     18275.55,     18289.70,     18305.10,     18058.00,     18077.15,-198.4
,Nifty FMCG,     34983.05,     35064.70,     35442.85,     34999.40,     35253.10,270.05
,Nifty MNC,     16481.80,     16537.15,     16610.20,     16434.70,     16459.35,-22.45
,Nifty Pharma,     12611.70,     12603.60,     13074.00,     12582.60,     12995.35,383.65
,Nifty PSE,      3135.90,      3141.00,      3149.85,      3101.45,      3110.25,-25.65
,Nifty PSU Bank,      2146.30,      2144.35,      2246.90,      2132.05,      2191.25,44.95
,Nifty Serv Sector,     20776.85,     20801.00,     20837.95,     20637.10,     20701.00,-75.85
,India VIX,20.3125,20.3125,20.9675,19.6825,19.7850,-0.5275
,Nifty Auto,      9959.35,      9961.55,     10032.85,      9885.60,      9922.95,-36.4
,Nifty Metal,      4494.95,      4510.20,      4550.45,      4399.30,      4467.30,-27.65
,Nifty Media,      1544.35,      1541.20,      1564.20,      1536.60,      1556.95,12.6
,NIFTY SMLCAP 100,      8519.10,      8536.40,      8587.15,      8513.00,      8559.10,40
,Nifty 200,      7806.10,      7811.40,      7835.05,      7769.80,      7793.30,-12.8
,Nifty Div Opps 50,      3130.40,      3140.45,      3146.95,      3118.45,      3129.85,-.55
,Nifty Commodities,      4722.05,      4741.10,      4744.20,      4646.75,      4674.35,-47.7
,Nifty Consumption,      6045.45,      6046.95,      6080.20,      6030.40,      6060.75,15.3
,Nifty Fin Service,     15525.15,     15490.00,     15591.70,     15369.60,     15412.50,-112.65
,Nifty50 Div Point,         1.92,         1.92,         1.92,         1.92,         1.92,0
,Nifty100 Liq 15,      3653.10,      3644.35,      3660.05,      3608.55,      3614.05,-39.05
,Nifty CPSE,      1778.15,      1781.70,      1788.55,      1762.05,      1766.00,-12.15
,Nifty GrowSect 15,      7207.20,      7218.25,      7290.60,      7198.10,      7274.50,67.3
,Nifty50 PR 2x Lev,      6730.90,      6738.40,      6770.65,      6651.05,      6695.10,-35.8
,Nifty50 PR 1x Inv,       294.80,       294.65,       296.55,       293.90,       295.60,.8
,Nifty50 TR 2x Lev,      8985.90,      8995.90,      9039.00,      8879.30,      8938.10,-47.8
,Nifty50 TR 1x Inv,       255.25,       255.15,       256.80,       254.50,       255.95,.7
,Nifty50 Value 20,      7658.05,      7694.40,      7708.95,      7645.55,      7685.00,26.95
,Nifty Mid Liq 15,      5824.30,      5825.50,      5854.85,      5781.70,      5800.75,-23.55
,Nifty Pvt Bank,     17553.00,     17477.40,     17622.60,     17311.55,     17392.15,-160.85
,NIFTY100 Qualty30,      3406.40,      3410.50,      3421.20,      3399.70,      3409.50,3.1
,Nifty GS 8 13Yr,      2244.20,      2244.57,      2247.67,      2244.57,      2245.53,1.33
,Nifty GS 10Yr,      2037.54,      2037.87,      2045.60,      2037.87,      2041.55,4.01
,Nifty GS 10Yr Cln,       954.74,       954.74,       958.44,       954.74,       956.51,1.77
,Nifty GS 4 8Yr,      2393.46,      2393.82,      2398.17,      2393.60,      2394.06,.6
,Nifty GS 11 15Yr,      2415.48,      2415.92,      2420.44,      2413.18,      2413.57,-1.91
,Nifty GS 15YrPlus,      2670.29,      2670.78,      2670.78,      2665.94,      2667.15,-3.14
,Nifty GS Compsite,      2291.23,      2291.61,      2295.54,      2291.20,      2291.45,.22

,ADVANCES,1071
,DECLINES,844
,UNCHANGED,105

,Total securities that have hit their price bands today,291

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,JSWSTEEL,EQ,       614.10,       621.00,1.12,3130.46
,MANAKALUCO,EQ,         9.30,                    35488.80,3819
,MANAKCOAT,EQ,        12.55,                  1776155.75,142498
,MANAKSIA,EQ,        56.20,                 17095849.45,306989
,MANAKSTEEL,EQ,        25.55,                  1504183.55,58589
,MANALIPETC,EQ,        75.25,                134444788.90,1778389
,MANAPPURAM,EQ,       157.10,                761743984.60,4813237
,MANGALAM,EQ,       117.20,                 18801749.50,160162
,MANGCHEFER,EQ,        79.70,                 69054515.40,869838
,MANGLMCEM,EQ,       289.85,                 17517690.90,59769
,MANGTIMBER,EQ,        11.30,                    13445.65,1196
,MANINDS,EQ,        82.40,                 39878174.90,491593
,MANINFRA,EQ,        40.15,                 30602704.15,749075
,MANUGRAPH,EQ,        11.90,                    33910.35,2804
,MANXT50,EQ,       351.47,                  7004071.84,19928
,MARALOVER,BE,        32.35,                   106975.50,3280
,MARATHON,EQ,        48.90,                 21011070.95,426005
,MARINE,EQ,        63.70,                 14909437.25,234548
,MARKSANS,EQ,        56.00,                328087500.95,5942714
,MARSHALL,SM,        12.50,                    37500.00,3000
,MASFIN,EQ,       811.65,                 14200767.05,17359
,MASTEK,EQ,      1362.65,                151078831.25,111258
,MATRIMONY,EQ,      1025.00,                 38530678.95,37449
,MAWANASUG,EQ,        39.25,                  3258409.35,83401
,MAXHEALTH,EQ,       218.90,                159864894.45,723147
,MAXIND,EQ,        65.90,                 11742140.85,179007
,MAXVIL,EQ,        57.15,                  7886345.40,138444
,MAYURUNIQ,EQ,       415.25,                 23124961.05,55043
,MAZDA,EQ,       455.85,                  2891766.85,6296
,MAZDOCK,EQ,       211.40,                 68966854.85,323985
,MBAPL,BE,        89.75,                   175397.10,1964
,MBECL,BE,         7.75,                   365077.60,46928
,MBLINFRA,EQ,        18.65,                  2332436.90,125781
,MCDHOLDING,EQ,        39.05,                   319385.55,8057
,MCL,EQ,        88.30,                  6070229.70,67695
,MCLEODRUSS,EQ,        21.60,                  9238716.00,430211
,MCX,EQ,      1516.50,                301712934.75,197959
,MEGASOFT,EQ,         9.95,                  1097553.55,109983
,MEGH,EQ,       134.70,                393831375.85,2952981
,MELSTAR,BZ,         2.00,                     3896.00,1958
,MENONBE,EQ,        59.20,                  4468388.25,74274
,MEP,EQ,        16.30,                  1646843.15,100302
,MERCATOR,BE,          .85,                   169765.20,206786
,METALFORGE,BE,         5.30,                    90565.90,17142
,METROPOLIS,EQ,      2483.35,                996277940.25,400665
,MFSL,EQ,       886.15,                459900819.80,516847
,MGEL,EQ,        46.05,                   100879.80,2192
,MGL,EQ,      1135.90,                606922960.85,536215
,MHRIL,EQ,       214.15,                 27244191.45,127275
,MIC,BE,          .70,                   170083.95,237905
,MIDHANI,EQ,       191.20,                 89300368.70,463741
,MILTON,SM,        12.60,                  1609300.00,127600
,MINDACORP,EQ,       102.20,                 53188060.85,517494
,MINDAIND,EQ,       551.25,                134697813.95,245133
,MINDSPACE,RR,       300.19,                 14072568.00,47000
,MINDTECK,EQ,        46.40,                  2287154.55,49250
,MINDTREE,EQ,      2226.90,               1902702807.50,856365
,MIRCELECTR,BE,        14.50,                  6343324.10,436055
,MIRZAINT,EQ,        48.25,                 10951949.45,227218
,MITTAL,EQ,        10.15,                   352220.50,34222
,MMFL,EQ,       469.25,                  2548544.60,5410
,MMP,EQ,        83.25,                  1065474.90,12728
,MMTC,EQ,        43.85,                 92377517.90,2087128
,MODIRUBBER,BE,        95.15,                   402103.90,4226
,MOHITIND,EQ,         7.85,                    69880.65,8890
,MOHOTAIND,BE,         7.05,                    54394.30,7774
,MOIL,EQ,       159.35,                 80774177.55,498851
,MOKSH,SM,        45.00,                  2775750.00,60000
,MOLDTECH,EQ,        43.05,                   580773.75,13499
,MOLDTEKPP,E1,       261.10,                     9348.80,36
,MOLDTKPAC,EQ,       414.95,                 26998541.75,65205
,MOLDTKPAC,W1,       236.05,                    10621.50,45
,MONTECARLO,EQ,       239.65,                 57110067.60,233794
,MORARJEE,EQ,        14.85,                   242581.45,16268
,MOREPENLAB,EQ,        38.70,                500886222.00,13279751
,MOTILALOFS,EQ,       658.90,                112318443.50,169299
,MOTOGENFIN,EQ,        21.15,                   149822.20,6950
,MPHASIS,EQ,      1802.45,               1141980471.80,633856
,MPSLTD,EQ,       619.65,                 39240824.00,64832
,MRF,EQ,     81888.15,               1228421955.85,14917
,MRO-TEK,BE,        28.35,                     6947.50,250
,MRPL,EQ,        38.95,                 19235790.05,490791
,MSPL,EQ,        10.65,                  1580745.25,150623
,MSTCLTD,EQ,       289.30,                108706714.80,373335
,MTARTECH,EQ,      1028.35,                348017308.60,337491
,MTEDUCARE,EQ,         6.80,                   419032.70,61678
,MTNL,EQ,        17.65,                 32354382.20,1821185
,MUKANDENGG,BE,        19.15,                   385457.45,20361
,MUKANDLTD,EQ,        94.75,                 94596197.80,989541
,MUKANDLTD,P1,         5.45,                       84.00,16
,MUKTAARTS,EQ,        30.15,                   386367.40,12763
,MUNJALAU,EQ,        55.90,                  3588991.15,64402
,MUNJALSHOW,EQ,       140.60,                  3441305.80,24432
,MURUDCERA,EQ,        19.85,                  1123585.75,56393
,MUTHOOTCAP,EQ,       387.75,                 15010929.25,38415
,N100,EQ,      1013.47,                 69492238.80,68633
,NABARD,N2,      1224.73,                   720314.55,588
,NACLIND,EQ,        41.25,                  8446497.80,205279
,NAGAFERT,BE,         6.10,                  1388294.90,228473
,NAGREEKEXP,EQ,        18.95,                   929298.75,49137
,NAHARCAP,EQ,       105.05,                   405608.90,3861
,NAHARINDUS,EQ,        44.80,                   744616.30,16552
,NAHARPOLY,EQ,       120.10,                  8778687.70,72019
,NAHARSPING,EQ,       104.05,                  2375094.40,22761
,NAM-INDIA,EQ,       352.65,                320378222.15,904730
,NANDANI,SM,        21.70,                   108500.00,5000
,NATCOPHARM,EQ,       921.95,                575424207.45,629673
,NATHBIOGEN,EQ,       370.05,                  9775278.35,26293
,NATIONALUM,EQ,        59.40,               1420174681.60,23631001
,NATNLSTEEL,BE,         4.60,                    56989.40,12389
,NAVINFLUOR,EQ,      3069.50,                455138593.10,148387
,NAVKARCORP,EQ,        35.35,                 21936610.15,609933
,NAVNETEDUL,EQ,        81.55,                  3023006.70,37054
,NAZARA,EQ,      1613.30,                436149252.75,268299
,NBCC,EQ,        46.65,                301202955.00,6431727
,NBIFIN,EQ,      1750.50,                   603161.10,343
,NBVENTURES,EQ,        76.15,                258082023.10,3352568
,NCC,EQ,        79.65,                386837971.70,4827930
,NCLIND,EQ,       188.35,                334800898.35,1750994
,NCPSESDL24,EQ,       103.85,                    91222.04,879
,NDGL,EQ,       747.40,                    56204.80,74
,NDL,EQ,        33.30,                  1943032.85,58881
,NDRAUTO,EQ,       213.20,                   783960.50,3701
,NDTV,EQ,        58.15,                  1808752.20,31501
,NECCLTD,EQ,         8.55,                   504519.85,59525
,NECLIFE,EQ,        19.75,                 13430029.45,683268
,NELCAST,EQ,        67.55,                 10443839.15,157114
,NELCO,EQ,       199.45,                  9424872.35,47084
,NEOGEN,EQ,       937.15,                191896509.00,203003
,NESCO,EQ,       517.35,                 16945393.45,32757
,NETF,EQ,       182.35,                    47593.35,261
,NETFCONSUM,EQ,        65.83,                  5780277.57,87284
,NETFDIVOPP,EQ,        36.81,                   116870.03,3159
,NETFIT,EQ,        27.55,                 13465857.00,489255
,NETFLTGILT,EQ,        22.30,                   424945.99,19019
,NETFMID150,EQ,        93.23,                  4433148.42,47416
,NETFNIF100,EQ,       154.10,                    56843.01,368
,NETFNV20,EQ,        83.49,                   682081.24,8256
,NETFSDL26,EQ,       102.70,                    25510.30,249
,NETWORK18,EQ,        36.95,                 17112528.85,460258
,NEULANDLAB,EQ,      2387.75,                138833734.65,58589
,NEWGEN,EQ,       313.90,                 16040818.70,51139
,NEXTMEDIA,EQ,         4.15,                    26163.00,6125
,NFL,EQ,        58.70,                272235209.20,4543044
,NH,EQ,       429.50,                 29982199.70,69403
,NHAI,N6,      1265.32,                  1313396.19,1037
,NHAI,ND,      1252.00,                    16267.00,13
,NHAI,N1,      1077.88,                  8634267.19,8026
,NHAI,N3,      1230.00,                     2570.00,2
,NHAI,N9,      1230.00,                    49200.00,40
,NHAI,NA,      1225.50,                  3908578.74,3196
,NHAI,N8,      1115.56,                  1102986.70,970
,NHAI,N2,      1235.74,                  2497210.76,2021
,NHBTF2014,N4,      6150.00,                   184500.00,30
,NHBTF2023,N7,      7199.00,                    39650.20,5
,NHPC,EQ,        24.25,                 46912686.25,1928568
,NHPC,N6,      1409.90,                   631032.57,446
,NHPC,N5,      1250.00,                   573745.50,453
,NIACL,EQ,       160.90,                132640037.45,830481
,NIBL,EQ,        25.50,                    62347.50,2445
,NIFTYBEES,EQ,       158.78,                145967031.91,919771
,NIITLTD,EQ,       177.80,                 71077991.55,396364
,NILAINFRA,BE,         5.00,                   356683.70,72047
,NILASPACES,BE,         1.65,                   242225.20,148384
,NILKAMAL,EQ,      1972.40,                 23683353.85,11968
,NIPPOBATRY,EQ,       738.60,                  2497789.90,3401
,NIRAJ,EQ,        43.15,                   319558.60,7449
,NITCO,EQ,        19.75,                  1000886.85,50574
,NITINFIRE,BZ,          .60,                    17821.80,28730
,NITINSPIN,EQ,        88.45,                  8008130.85,91753
,NKIND,EQ,        22.25,                   111631.95,4990
,NLCINDIA,EQ,        49.50,                158772013.50,3181627
,NOCIL,EQ,       180.60,                 99366601.25,548537
,NOIDATOLL,BE,         7.00,                   309747.80,43686
,NORBTEAEXP,EQ,         5.90,                     1574.45,267
,NOVARTIND,EQ,       589.45,                  9593501.50,16460
,NPBET,EQ,       177.00,                   243761.36,1368
,NRAIL,EQ,       238.70,                  1455912.05,6065
,NRBBEARING,EQ,       110.25,                 23122915.60,209877
,NSIL,EQ,      1372.95,                  7693985.55,5489
,NTL,EQ,          .75,                     2175.00,2900
,NTPC,N2,      1270.25,                    38022.50,30
,NTPC,ND,      1340.00,                   242669.25,181
,NTPC,N6,      1408.03,                   281606.00,200
,NTPC,N7,        13.73,                   451250.75,32915
,NTPC,NB,      1144.50,                    58369.50,51
,NUCLEUS,EQ,       554.50,                 53157933.75,95692
,NURECA,EQ,       848.55,                140869636.30,180478
,NXTDIGITAL,EQ,       481.20,                   449034.45,936
,OAL,EQ,       721.70,                 21731195.35,30358
,OBEROIRLTY,EQ,       595.15,                154479845.45,260975
,OCCL,EQ,       928.75,                 12032545.10,12989
,OIL,EQ,       120.20,                 52578804.50,434844
,OILCOUNTUB,BE,         5.25,                   141021.40,26465
,OLECTRA,EQ,       219.80,                 69645250.40,315489
,OMAXAUTO,EQ,        42.80,                   571380.15,13284
,OMAXE,EQ,        68.45,                  2571705.25,37551
,OMINFRAL,EQ,        23.70,                  6007640.10,251017
,ONELIFECAP,BE,         6.15,                     7693.65,1251
,ONEPOINT,EQ,        11.90,                   143256.65,11726
,ONMOBILE,EQ,       111.70,                 90677216.45,804929
,ONWARDTEC,EQ,       123.15,                  9957343.75,79312
,OPTIEMUS,EQ,       125.75,                  7961230.10,62094
,OPTOCIRCUI,BE,         3.75,                  1262925.00,336780
,ORBTEXP,EQ,        60.10,                   329077.95,5486
,ORCHPHARMA,BE,      1956.15,                  1234330.65,631
,ORICONENT,BE,        19.55,                   723297.65,36855
,ORIENTABRA,EQ,        23.30,                  3217243.35,138715
,ORIENTALTL,EQ,         6.25,                   271991.30,44093
,ORIENTBELL,EQ,       225.55,                  3955050.70,17521
,ORIENTCEM,EQ,       107.45,                325398148.65,2988564
,ORIENTELEC,EQ,       304.10,                104464547.00,341649
,ORIENTHOT,EQ,        25.20,                  9992157.35,393167
,ORIENTLTD,EQ,        84.90,                   203010.35,2395
,ORIENTPPR,EQ,        25.35,                 19550512.00,763320
,ORIENTREF,EQ,       303.05,                656400425.40,2185200
,ORISSAMINE,EQ,      2659.20,                 64921501.00,24345
,ORTEL,BZ,         1.05,                     9415.70,9355
,ORTINLAB,BE,        23.95,                  1123660.65,47048
,OSIAHYPER,SM,       158.45,                   370120.00,2400
,OSWALAGRO,EQ,         9.70,                  1989921.60,209159
,OSWALSEEDS,SM,        35.00,                   140000.00,4000
,PAEL,BZ,        11.00,                    68222.00,6202
,PAGEIND,EQ,     29501.15,                667241299.70,22594
,PAISALO,EQ,       749.20,                 14911426.90,19791
,PALASHSECU,EQ,        51.25,                    68947.55,1344
,PALREDTEC,BE,       122.10,                  1739024.35,14264
,PANACEABIO,EQ,       233.45,                 71621944.90,306141
,PANACHE,EQ,        64.00,                  7315769.45,115219
,PANAMAPET,EQ,       168.55,                 19846212.95,116240
,PANSARI,SM,        52.10,                  1236000.00,24000
,PAR,SM,       118.90,                  2077600.00,18000
,PARACABLES,EQ,         9.25,                  6337109.80,710560
,PARAGMILK,EQ,       116.45,                183820494.65,1552030
,PARSVNATH,BE,         8.75,                   264964.65,30246
,PARTYCRUS,SM,        18.90,                   226300.00,12000
,PATELENG,EQ,        12.45,                  1787247.50,142540
,PATINTLOG,EQ,        19.00,                 12668681.50,679567
,PATSPINLTD,EQ,         4.70,                    58856.55,12765
,PAVNAIND,SM,       165.10,                  1056640.00,6400
,PCJEWELLER,EQ,        26.35,                 26380961.15,990240
,PDMJEPAPER,EQ,        24.00,                   739472.60,30888
,PDSMFL,EQ,       678.55,                  8132011.40,11992
,PEARLPOLY,EQ,        14.95,                    51231.45,3454
,PENIND,EQ,        18.35,                  6573887.50,354448
,PENINLAND,BE,         7.65,                   862771.50,111984
,PENTAGOLD,SM,        96.45,                  3738750.00,39000
,PERSISTENT,EQ,      2077.00,                631825907.50,305840
,PFC,N4,      1070.40,                    50308.80,47
,PFC,N2,      1172.90,                    58645.00,50
,PFC,N8,      1435.00,                     1435.00,1
,PFC,N3,      1329.50,                     1329.50,1
,PFC,N1,      1301.50,                   130150.00,100
,PFC,N5,      1229.99,                    74049.85,60
,PFIZER,EQ,      4802.05,                478775685.20,101020
,PFOCUS,EQ,        68.50,                  4856571.15,70361
,PFS,EQ,        18.60,                 10670014.90,573135
,PGEL,BE,       379.85,                  6736510.65,17707
,PGHL,EQ,      6355.45,                 74468750.85,11627
,PGIL,EQ,       192.40,                  1516295.45,8021
,PHILIPCARB,EQ,       203.65,                150672058.40,739515
,PHOENIXLTD,EQ,       749.20,                 91284383.15,119231
,PIGL,SM,        44.10,                   879200.00,20000
,PIIND,EQ,      2558.65,               1939549649.35,748753
,PILANIINVS,EQ,      1707.35,                  5720168.30,3343
,PILITA,EQ,        16.45,                  1278525.50,75865
,PIONDIST,EQ,       106.55,                   857657.65,8076
,PIONEEREMB,EQ,        41.00,                  2179670.30,52940
,PITTIENG,EQ,        67.10,                 12666418.65,189834
,PKTEA,BE,       210.00,                   127177.00,604
,PLASTIBLEN,EQ,       229.65,                   785138.15,3424
,PNBGILTS,EQ,        53.75,                 75154222.25,1394861
,PNBHOUSING,EQ,       398.45,                155457776.80,387728
,PNC,BE,        41.50,                 11555664.15,294493
,PNCINFRA,EQ,       255.25,                 45270523.50,175699
,PODDARHOUS,BE,       176.40,                   172752.45,985
,PODDARMENT,EQ,       199.70,                   890597.15,4463
,POKARNA,EQ,       255.15,                 20926733.55,81516
,POLYCAB,EQ,      1398.75,                258613617.20,185076
,POLYMED,EQ,       876.40,                 33523302.80,37938
,POLYPLEX,EQ,       865.35,                 32983012.10,38069
,PONNIERODE,EQ,       154.10,                   950006.40,6151
,POWERINDIA,EQ,      1517.00,                169483218.00,112250
,POWERMECH,EQ,       581.55,                 36597616.40,63467
,PPAP,EQ,       193.75,                 11811274.65,60486
,PPL,EQ,       128.05,                 12501525.50,97176
,PRABHAT,EQ,        97.75,                  8926599.35,91150
,PRAENG,EQ,         8.30,                   106195.05,13292
,PRAJIND,EQ,       203.60,                490037185.55,2410711
,PRAKASH,EQ,        87.90,                363394274.40,4115729
,PRAKASHSTL,EQ,          .75,                   548441.65,704220
,PRAXIS,BE,        37.10,                  1670133.35,45640
,PRECAM,EQ,        47.15,                 18829234.65,395698
,PRECOT,EQ,       113.05,                   446623.95,3931
,PRECWIRE,EQ,       194.65,                  4194926.15,21536
,PREMEXPLN,BE,       153.95,                   577351.30,3746
,PREMIER,BE,         2.55,                    16536.15,6639
,PREMIERPOL,EQ,        37.90,                    53740.80,1430
,PRESSMN,EQ,        23.00,                   345721.45,15044
,PRESTIGE,EQ,       312.10,                142720450.10,454318
,PRICOLLTD,EQ,        77.45,                 92726072.50,1201567
,PRIMESECU,BE,        47.35,                  1151843.30,24519
,PRINCEPIPE,EQ,       518.60,                727744170.05,1409318
,PRIVISCL,EQ,       914.30,                 31122723.45,34388
,PROZONINTU,EQ,        17.25,                  3229671.85,186117
,PRSMJOHNSN,EQ,       131.95,                 73518160.05,540678
,PSB,EQ,        19.25,                 88408096.50,4635396
,PSPPROJECT,EQ,       437.75,                 20356896.85,46244
,PSUBNKBEES,EQ,        24.40,                 30896614.70,1253756
,PTC,EQ,        90.75,                162193006.60,1808271
,PTL,EQ,        37.85,                  2791234.25,73604
,PUNJABCHEM,EQ,       902.55,                 10560487.95,11594
,PUNJLLOYD,BZ,         1.30,                  1331612.50,1061845
,PURVA,EQ,        72.00,                  4772334.10,66063
,PVR,EQ,      1148.70,               1388709245.80,1218736
,QGOLDHALF,EQ,      2009.95,                  1220363.20,607
,QUESS,EQ,       648.75,                 39468824.25,60275
,QUICKHEAL,EQ,       193.40,                 51835551.65,265072
,RADAAN,BE,          .80,                     8920.00,11150
,RADICO,EQ,       543.15,                 57078280.35,104712
,RADIOCITY,EQ,        24.60,                  3947874.15,163106
,RAILTEL,EQ,       122.20,                245075927.05,1992752
,RAIN,EQ,       168.35,                889324399.25,5238283
,RAJESHEXPO,EQ,       516.70,                125992249.60,246613
,RAJMET,BE,        88.00,                    45256.00,513
,RAJRATAN,EQ,       803.05,                  7085743.75,8770
,RAJRAYON,BZ,          .25,                    46726.00,224184
,RAJSREESUG,BE,        18.25,                   190407.15,10248
,RAJTV,EQ,        32.55,                    68573.10,2106
,RALLIS,EQ,       269.15,                116480402.30,428611
,RAMANEWS,EQ,        15.55,                   607347.60,38733
,RAMASTEEL,BE,        79.10,                   416705.90,5223
,RAMCOCEM,EQ,      1078.55,               1554010667.45,1436077
,RAMCOIND,EQ,       264.80,                 17815502.80,66672
,RAMCOSYS,EQ,       586.30,                 79494693.20,133886
,RAMKY,EQ,        70.55,                  1978930.85,27583
,RANASUG,EQ,        10.00,                 18368721.45,1803016
,RANEENGINE,EQ,       271.65,                   597528.05,2194
,RANEHOLDIN,EQ,       604.25,                  2835014.85,4692
,RATNAMANI,EQ,      2019.15,                 35388706.50,17444
,RAYMOND,EQ,       359.70,                205368607.45,567775
,RBL,EQ,       812.50,                  2025632.30,2495
,RBLBANK,EQ,       211.05,               1735925118.85,8170548
,RCF,EQ,        79.15,                410461146.00,5107445
,RCOM,EQ,         1.70,                 10451311.55,6131627
,RECLTD,EQ,       132.10,                282735254.05,2135313
,RECLTD,NI,      1235.61,                   247122.00,200
,RECLTD,N9,      1268.77,                  1830583.36,1440
,REDINGTON,EQ,       177.10,                 71227663.70,397530
,REFEX,EQ,       101.55,                 34472954.60,342103
,RELAXO,EQ,       945.15,                116409931.30,121774
,RELCAPITAL,EQ,        10.95,                  8495079.70,778098
,RELIABLE,SM,        25.85,                   123960.00,4800
,RELIANCEPP,E1,      1042.85,                993725531.65,946927
,RELIGARE,EQ,       102.65,                156550543.30,1479569
,RELINFRA,EQ,        38.05,                 87921386.55,2292011
,REMSONSIND,EQ,       147.00,                   798747.35,5466
,RENUKA,EQ,        10.75,                104892907.35,9530990
,REPCOHOME,EQ,       316.50,                 19463960.05,61243
,REPL,EQ,       221.85,                  9815107.05,44136
,REPRO,EQ,       361.60,                  1171223.90,3264
,RESPONIND,EQ,       172.80,                  6631087.75,37952
,REVATHI,EQ,       520.35,                  3845043.95,7411
,RGL,EQ,       388.90,                135422429.60,367748
,RHFL,EQ,         2.45,                  1789672.35,732687
,RHFL,N4,       166.00,                    79270.00,470
,RHFL,N6,       185.00,                   140085.00,795
,RHFL,N8,       155.00,                     1550.00,10
,RICOAUTO,EQ,        40.70,                 24152722.35,600731
,RIIL,EQ,       385.75,                 83301977.10,214815
,RITES,EQ,       242.85,                 30520295.30,125143
,RKDL,EQ,         7.90,                    33209.05,4235
,RKEC,EQ,        60.25,                   928658.35,15263
,RKFORGE,EQ,       554.60,                  7740601.65,13958
,RMCL,BE,         2.35,                   147008.60,61967
,RMDRIP,SM,        20.75,                   166200.00,8000
,RML,EQ,       367.85,                  4066129.75,10955
,RNAVAL,BZ,         3.10,                  2925274.05,921827
,ROHITFERRO,BE,         1.60,                     3200.00,2000
,ROHLTD,EQ,        66.85,                  2002422.10,30182
,ROLLT,BE,         2.75,                     8896.25,3235
,ROLTA,EQ,         4.20,                 16905720.95,4072188
,ROML,BE,       101.45,                   906099.45,8805
,ROSSARI,EQ,      1114.10,                 75402699.20,66850
,ROSSELLIND,EQ,       112.00,                   855112.80,7676
,ROUTE,EQ,      1700.05,                746141743.30,442078
,RPGLIFE,EQ,       404.10,                 21233135.90,53532
,RPOWER,EQ,         4.80,                 74223976.15,15335174
,RPPINFRA,EQ,        60.05,                   558047.75,9306
,RPPL,SM,        82.85,                   423050.00,5000
,RPSGVENT,EQ,       358.70,                  6977906.10,19362
,RSSOFTWARE,EQ,        28.85,                  3053056.45,107825
,RSWM,EQ,       196.25,                  3959422.95,19976
,RSYSTEMS,EQ,       114.60,                  1196365.65,10434
,RTNINDIA,EQ,         5.65,                   692079.80,122492
,RTNPOWER,EQ,         2.75,                 18031524.25,6447153
,RUBYMILLS,EQ,       173.05,                   763029.15,4386
,RUCHI,EQ,       698.25,                 10011600.25,14304
,RUCHINFRA,BE,         6.05,                   130908.45,21665
