,02-Aug-2021
The Nifty witnessed an intraday movement of about 58.25 points.The closing index was 0.77 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 66848.9
, Traded Quantity (in Lakhs), 29942.47
, Number of Trades, 23059355
, Total Market Capitalisation (Rs. Crores), 23581999.1

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     15763.05,     15874.90,     15892.90,     15834.65,     15885.15,122.1
,NIFTY50 EQL Wgt,     17858.85,     17981.90,     18017.60,     17932.60,     18005.50,146.65
,NIFTY100 EQL Wgt,     19140.55,     19263.70,     19323.50,     19210.20,     19312.10,171.55
,NIFTY100 LowVol30,     12337.95,     12406.50,     12415.90,     12369.45,     12397.70,59.75
,NIFTY Alpha 50,     28513.05,     28792.30,     28864.25,     28687.30,     28778.80,265.75
,NIFTY MIDCAP 150,     10506.15,     10574.30,     10651.65,     10567.60,     10644.90,138.75
,NIFTY SMLCAP 50,      5292.50,      5329.80,      5349.75,      5314.60,      5343.35,50.85
,NIFTY SMLCAP 250,      9131.30,      9207.25,      9234.35,      9186.60,      9206.20,74.9
,NIFTY MIDSML 400,     10007.90,     10078.70,     10127.90,     10071.60,     10124.00,116.1
,NIFTY200 QUALTY30,     13745.75,     13832.30,     13841.55,     13783.60,     13818.70,72.95
,Nifty FinSrv25 50,     16636.85,     16751.60,     16797.75,     16692.05,     16762.30,125.45
,NIFTY AlphaLowVol,     16112.75,     16201.50,     16252.40,     16162.80,     16204.10,91.35
,Nifty200Momentm30,     18737.05,     18873.40,     18979.70,     18755.20,     18936.45,199.4
,Nifty100ESGSecLdr,      2677.00,      2695.50,      2699.40,      2688.30,      2698.15,21.15
,Nifty IT,     30480.05,     30681.95,     30832.30,     30547.00,     30803.00,322.95
,Nifty Next 50,     39363.65,     39607.60,     39757.20,     39485.95,     39721.35,357.7
,Nifty Bank,     34584.35,     34760.90,     34861.75,     34588.25,     34710.00,125.65
,NIFTY MIDCAP 100,     27815.25,     27984.45,     28274.65,     27973.55,     28250.40,435.15
,Nifty 500,     13664.25,     13759.80,     13789.90,     13732.85,     13783.70,119.45
,Nifty 100,     16040.15,     16151.80,     16174.95,     16112.80,     16166.95,126.8
,Nifty Midcap 50,      7658.40,      7704.10,      7785.30,      7688.05,      7778.85,120.45
,Nifty Realty,       398.65,       400.65,       420.75,       400.10,       417.75,19.1
,Nifty Infra,      4432.30,      4460.35,      4503.30,      4450.35,      4500.00,67.7
,Nifty Energy,     18934.15,     19045.90,     19252.45,     18982.05,     19229.15,295
,Nifty FMCG,     36051.90,     36250.15,     36385.45,     36123.70,     36199.95,148.05
,Nifty MNC,     17762.40,     17883.20,     17994.40,     17866.00,     17957.65,195.25
,Nifty Pharma,     14425.30,     14516.00,     14588.65,     14381.65,     14474.95,49.65
,Nifty PSE,      3584.95,      3609.90,      3638.15,      3589.75,      3632.25,47.3
,Nifty PSU Bank,      2441.35,      2462.50,      2478.85,      2454.95,      2461.90,20.55
,Nifty Serv Sector,     21930.60,     22080.90,     22091.45,     21981.55,     22058.05,127.45
,India VIX,12.8025,12.8025,13.0900,11.5175,12.8050,0.0025
,Nifty Auto,     10048.50,     10162.75,     10190.30,     10114.10,     10183.45,134.95
,Nifty Metal,      5770.35,      5815.65,      5832.35,      5752.70,      5781.30,10.95
,Nifty Media,      1796.00,      1808.25,      1811.20,      1783.10,      1796.70,.7
,NIFTY SMLCAP 100,     10522.10,     10609.40,     10634.60,     10578.15,     10617.45,95.35
,Nifty 200,      8396.15,      8453.60,      8475.40,      8435.50,      8471.15,75
,Nifty Div Opps 50,      3402.85,      3422.75,      3435.00,      3414.60,      3432.30,29.45
,Nifty Commodities,      5387.05,      5416.45,      5459.65,      5390.25,      5448.00,60.95
,Nifty Consumption,      6372.35,      6418.55,      6430.80,      6407.80,      6424.15,51.8
,Nifty Fin Service,     16468.65,     16577.95,     16603.45,     16484.55,     16539.55,70.9
,Nifty50 Div Point,        99.58,       100.57,       100.57,       100.57,       100.57,.99
,Nifty100 Liq 15,      4088.10,      4115.90,      4125.85,      4104.25,      4113.95,25.85
,Nifty CPSE,      2043.00,      2049.00,      2052.10,      2036.35,      2045.75,2.75
,Nifty GrowSect 15,      7464.50,      7515.85,      7530.20,      7491.45,      7510.20,45.7
,Nifty50 PR 2x Lev,      7443.70,      7547.30,      7563.90,      7513.10,      7557.00,113.3
,Nifty50 PR 1x Inv,       279.55,       277.60,       278.25,       277.30,       277.45,-2.1
,Nifty50 TR 2x Lev,     10061.85,     10203.10,     10225.60,     10156.90,     10216.20,154.35
,Nifty50 TR 1x Inv,       240.55,       238.90,       239.45,       238.60,       238.75,-1.8
,Nifty50 Value 20,      8173.45,      8222.35,      8248.05,      8197.70,      8241.35,67.9
,Nifty Mid Liq 15,      6387.35,      6425.20,      6503.85,      6410.35,      6498.10,110.75
,Nifty Pvt Bank,     17975.85,     18055.70,     18130.95,     17980.70,     18036.65,60.8
,NIFTY100 Qualty30,      3634.95,      3660.35,      3661.25,      3647.70,      3655.50,20.55
,Nifty GS 8 13Yr,      2261.84,      2262.22,      2265.04,      2262.22,      2264.76,2.92
,Nifty GS 10Yr,      2041.77,      2042.12,      2043.80,      2042.12,      2042.88,1.11
,Nifty GS 10Yr Cln,       939.21,       939.21,       939.99,       939.21,       939.56,.35
,Nifty GS 4 8Yr,      2434.30,      2434.69,      2437.03,      2434.69,      2436.03,1.73
,Nifty GS 11 15Yr,      2414.79,      2415.23,      2419.38,      2415.23,      2418.07,3.28
,Nifty GS 15YrPlus,      2591.89,      2592.40,      2595.51,      2592.40,      2595.00,3.11
,Nifty GS Compsite,      2315.65,      2316.05,      2319.07,      2316.05,      2318.04,2.39

,ADVANCES,1329
,DECLINES,709
,UNCHANGED,69

,Total securities that have hit their price bands today,432

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,IRCTC,EQ,      2331.30,      2468.90,5.9,1815.96
,LSIL,BE,         3.55,                  6836476.70,1929944
,LTTS,EQ,      3647.75,                756247547.40,205443
,LUMAXIND,EQ,      1604.95,                 75796237.35,47408
,LUMAXTECH,EQ,       167.85,                 21704488.55,128358
,LUXIND,EQ,      4204.25,                166485127.25,39316
,LXCHEM,EQ,       274.70,               1249984037.80,4596170
,LYKALABS,EQ,        82.80,                 63928737.40,787433
,LYPSAGEMS,EQ,         4.90,                   414198.70,84099
,M&MFIN,EQ,       151.85,               1512124789.00,10012858
,M&MFIN,N2,      1080.05,                    86661.00,80
,M&MFIN,N1,      1047.88,                   471882.24,450
,M17RD,MF,        12.00,                   120000.00,10000
,M17RG,MF,        12.00,                   415305.00,35600
,MAANALU,BE,       207.45,                  2024136.60,9825
,MACPOWER,EQ,       161.80,                  6352814.85,39317
,MADHAV,EQ,        66.50,                  3320297.80,49678
,MADHUCON,EQ,         6.70,                    99565.10,14676
,MADRASFERT,EQ,        32.90,                  9917959.15,298433
,MAESGETF,EQ,        27.00,                   214410.10,7946
,MAFANG,EQ,        53.74,                 13989347.24,260214
,MAGADSUGAR,EQ,       332.55,                  8159601.90,24512
,MAGMA,BE,       172.65,                149024136.80,871536
,MAGNUM,BE,        10.45,                  1256491.15,119878
,MAHABANK,EQ,        21.75,                140471631.90,6370391
,MAHAPEXLTD,BE,       117.15,                   699385.65,5998
,MAHASTEEL,EQ,       113.05,                 16752403.15,146395
,MAHEPC,EQ,       146.70,                 22056174.60,153144
,MAHESHWARI,EQ,       106.95,                  3113191.90,29469
,MAHICKRA,SM,        85.10,                   253650.00,3000
,MAHINDCIE,EQ,       269.15,                 99224589.70,366031
,MAHLIFE,EQ,       805.20,                330275239.30,416008
,MAHLOG,EQ,       799.60,               2620959875.05,3332057
,MAHSCOOTER,EQ,      4242.45,                 68277990.85,16008
,MAHSEAMLES,EQ,       312.85,                 24652120.60,78355
,MAITHANALL,EQ,      1215.00,                527645042.85,433844
,MAJESCO,EQ,        89.15,                 21303239.25,238213
,MALUPAPER,EQ,        39.35,                  3635857.30,91340
,MAN50ETF,EQ,       163.48,                  1007977.16,6174
,MANAKALUCO,EQ,        17.30,                  1034504.25,59926
,MANAKCOAT,EQ,        13.65,                   580036.35,42564
,MANAKSIA,EQ,        72.85,                 20867750.00,283675
,MANAKSTEEL,EQ,        35.50,                  3562841.40,100600
,MANALIPETC,BE,        85.30,                 49260953.35,583015
,MANAPPURAM,EQ,       212.80,               1347456831.25,6363376
,MANAV,SM,         7.90,                    64800.00,8000
,MANGALAM,EQ,       188.35,                 31727394.90,167636
,MANGCHEFER,EQ,        82.55,                137136641.40,1666298
,MANGLMCEM,EQ,       496.85,                246950035.00,506210
,MANGTIMBER,BE,        16.90,                   528801.00,31290
,MANINDS,EQ,       143.15,                498501370.00,3501228
,MANINFRA,EQ,        66.15,                 69763874.45,1047339
,MANUGRAPH,EQ,        13.75,                   203089.60,14680
,MANXT50,EQ,       395.45,                   380865.29,963
,MARALOVER,EQ,        76.80,                  2572876.80,33501
,MARATHON,EQ,        79.80,                  3841972.60,48700
,MARINE,EQ,        50.35,                191064263.10,3665878
,MARKSANS,EQ,        82.25,                216932034.70,2640403
,MARSHALL,SM,        32.25,                   967500.00,30000
,MASFIN,EQ,       812.90,                 12898683.35,15800
,MASKINVEST,BE,        32.00,                    25430.10,795
,MASTEK,EQ,      2644.20,                354428956.20,134494
,MATRIMONY,EQ,      1153.10,                 37772785.90,32336
,MAWANASUG,BE,        97.95,                  4571066.75,46194
,MAXHEALTH,EQ,       294.45,                386358867.75,1291064
,MAXIND,EQ,        73.30,                 26101511.95,351324
,MAXVIL,EQ,        97.05,                128143608.40,1329664
,MAYURUNIQ,EQ,       514.40,                 33140096.90,64400
,MAZDA,EQ,       586.70,                  2368175.80,4010
,MAZDOCK,EQ,       259.65,                110621710.50,424339
,MBAPL,EQ,       147.30,                  1736308.80,11819
,MBECL,BE,        11.30,                  3956815.40,356464
,MBLINFRA,EQ,        23.55,                  1988651.65,84171
,MC1RG,MF,        12.31,                    49240.00,4000
,MCDHOLDING,EQ,        50.75,                  2052910.55,39993
,MCL,EQ,        42.95,                 19915033.95,470330
,MCLEODRUSS,EQ,        32.25,                 38420833.10,1167542
,MCX,EQ,      1591.95,                373173532.10,232684
,MEGASOFT,BE,        15.65,                  1450191.60,92664
,MELSTAR,BZ,         3.05,                    11838.75,3803
,MENONBE,EQ,        82.85,                  6129582.85,73834
,MEP,EQ,        23.80,                  4332551.75,182025
,MERCATOR,BE,         2.80,                  8010340.35,2810084
,METALFORGE,BZ,         7.00,                   531831.30,78010
,METROPOLIS,EQ,      2885.75,                895835111.30,306888
,MFSL,EQ,      1103.25,               1000309368.45,899835
,MGEL,EQ,        55.20,                   433611.85,7831
,MGL,EQ,      1185.80,                590932007.90,499574
,MHHL,SM,        26.15,                   159450.00,6000
,MHRIL,EQ,       313.95,                125455690.60,397941
,MIDHANI,EQ,       190.85,                 57208578.90,299537
,MINDACORP,EQ,       136.15,                150895741.10,1087184
,MINDAIND,EQ,       755.40,                111614191.75,147821
,MINDSPACE,RR,       288.29,                 75505716.00,262600
,MINDTECK,EQ,       121.55,                  5112581.50,42110
,MINDTREE,EQ,      2894.20,                912364385.40,317319
,MIRCELECTR,BE,        21.00,                 12441186.10,598180
,MIRZAINT,EQ,        62.85,                 74008289.80,1154123
,MITCON,SM,        49.35,                  2671300.00,58000
,MITTAL,EQ,        11.65,                  1001570.40,85844
,MMFL,EQ,       769.75,                 33803537.75,44457
,MMP,EQ,       179.45,                125052060.15,703430
,MMTC,EQ,        49.50,                200583861.90,3984834
,MODIRUBBER,BE,        72.45,                    67010.30,936
,MODISNME,EQ,        91.35,                 11249384.35,122406
,MOGSEC,EQ,        48.35,                  1394462.03,28733
,MOHITIND,BE,        15.70,                   475167.35,30570
,MOHOTAIND,BE,         9.10,                   132871.25,14496
,MOIL,EQ,       186.85,                 69933987.70,370395
,MOKSH,EQ,        30.50,                 24299145.05,799613
,MOLDTECH,BE,        93.20,                  8250897.05,89039
,MOLDTEKPP,E1,       394.05,                   187970.60,481
,MOLDTKPAC,EQ,       527.75,                 59487128.50,112254
,MOLDTKPAC,W1,       359.30,                   330105.85,897
,MOM100,EQ,        29.70,                  7307446.38,247266
,MOM50,EQ,       157.43,                   313139.48,1990
,MON100,EQ,       110.58,                 40893444.22,369524
,MONTECARLO,EQ,       378.85,                 39260217.15,103261
,MORARJEE,EQ,        19.40,                   423731.55,22018
,MOREPENLAB,EQ,        64.65,                154802848.65,2381229
,MOTILALOFS,EQ,       935.55,               1219747262.30,1284167
,MOTOGENFIN,EQ,        22.30,                  2440226.35,111016
,MPHASIS,EQ,      2626.80,                844763429.50,321213
,MPSLTD,EQ,       747.90,                 32874458.30,43856
,MRF,EQ,     80420.85,                853305751.65,10580
,MRO-TEK,EQ,        32.60,                   341010.45,10330
,MRPL,EQ,        45.05,                 78272784.85,1734575
,MSPL,EQ,        12.40,                  3685706.90,297585
,MSTCLTD,EQ,       282.70,                 78872652.85,277309
,MTARTECH,EQ,      1428.45,                179170540.40,123889
,MTEDUCARE,EQ,         9.80,                  1710935.50,171472
,MTNL,EQ,        21.15,                 21682397.55,1019476
,MUKANDENGG,BE,        23.15,                   189343.85,8179
,MUKANDLTD,BE,       150.10,                 48004134.45,323287
,MUKANDLTD,P1,         6.00,                     2989.65,530
,MUKTAARTS,EQ,        41.65,                  2020136.50,48567
,MUNJALAU,EQ,        67.30,                 15772681.55,234708
,MUNJALSHOW,EQ,       166.60,                 65290141.50,393949
,MURUDCERA,EQ,        30.85,                  6947933.00,227163
,MUTHOOTCAP,EQ,       435.95,                 33778997.70,76058
,NABARD,N2,      1237.02,                  3234713.29,2615
,NACLIND,EQ,        80.05,                 35216617.60,430589
,NAGAFERT,BE,        17.85,                 13991271.00,788759
,NAGREEKCAP,EQ,         8.25,                     8662.50,1050
,NAGREEKEXP,EQ,        41.60,                   764857.60,18386
,NAHARCAP,EQ,       330.05,                 62409632.80,191029
,NAHARINDUS,BE,       129.20,                 19847149.65,153150
,NAHARPOLY,EQ,       243.85,                 62959020.60,264812
,NAHARSPING,BE,       414.15,                 77652474.00,192624
,NAM-INDIA,EQ,       400.40,                462056107.75,1153460
,NANDANI,SM,        40.55,                  1216500.00,30000
,NATCOPHARM,EQ,      1010.15,                729389059.40,723742
,NATHBIOGEN,EQ,       376.40,                 22364703.90,59803
,NATIONALUM,EQ,        95.00,               3121616518.80,32883709
,NATNLSTEEL,BE,         4.50,                    14436.00,3208
,NAVINFLUOR,EQ,      3685.75,                872178319.30,236860
,NAVKARCORP,EQ,        50.90,                 46689536.30,914188
,NAVNETEDUL,EQ,       104.20,                 85149113.85,818664
,NAZARA,EQ,      1882.75,                759831944.85,398173
,NBCC,EQ,        50.65,                220255172.75,4331633
,NBIFIN,EQ,      2254.85,                  5313524.35,2344
,NBVENTURES,EQ,       127.10,                224016303.30,1772393
,NCC,EQ,        86.65,                238928265.65,2718890
,NCLIND,EQ,       284.15,                450327609.20,1624433
,NCPSESDL24,EQ,       105.52,                   130409.76,1235
,NDGL,BE,      1469.25,                  1428996.05,1005
,NDL,EQ,        80.10,                 17756665.75,228821
,NDRAUTO,BE,       387.25,                  9212341.45,24131
,NDTV,EQ,        75.65,                 13645909.40,181852
,NECCLTD,EQ,        19.15,                 10673335.05,548639
,NECLIFE,EQ,        35.05,                 26087946.35,745869
,NELCAST,EQ,        96.40,                 61481285.55,633893
,NELCO,EQ,       371.50,                 45862274.65,122959
,NEOGEN,EQ,       918.05,                 57658291.90,62281
,NESCO,EQ,       644.05,                219492811.10,343242
,NETF,EQ,       195.25,                   119972.95,615
,NETFCONSUM,EQ,        69.48,                   297221.01,4262
,NETFDIVOPP,EQ,        41.35,                   233629.70,5639
,NETFGILT5Y,EQ,        48.36,                     2514.48,52
,NETFIT,EQ,        31.33,                 13352366.63,427459
,NETFLTGILT,EQ,        22.46,                   471237.15,20981
,NETFMID150,EQ,       107.50,                  6456462.92,60225
,NETFNIF100,EQ,       166.29,                   272005.45,1643
,NETFNV20,EQ,        90.09,                   607476.65,6778
,NETFPHARMA,EQ,        14.44,                  3486090.70,240456
,NETFSDL26,EQ,       104.21,                    37097.85,356
,NETWORK18,EQ,        50.05,                 45102744.05,903410
,NEULANDLAB,BE,      1962.00,                 54423007.45,27537
,NEWGEN,BE,       600.50,                 69729846.20,116353
,NEXTMEDIA,EQ,         5.70,                    58337.45,10301
,NFL,EQ,        63.35,                 90794223.80,1420141
,NH,EQ,       497.65,                 43173403.90,86915
,NHAI,NA,      1236.00,                   271904.65,220
,NHAI,N8,      1126.10,                    84452.50,75
,NHAI,N6,      1280.00,                  1487675.40,1163
,NHAI,NE,      1267.11,                  7689039.69,6060
,NHAI,N1,      1087.49,                  1340761.20,1232
,NHAI,N2,      1253.01,                  1553893.70,1240
,NHBTF2014,N5,      6450.00,                    12900.00,2
,NHBTF2014,N6,      7219.00,                  1450951.00,201
,NHBTF2023,N7,      7065.00,                   162495.00,23
,NHBTF2023,N6,      6500.23,                   123504.50,19
,NHPC,EQ,        26.50,                449874952.50,16880445
,NIACL,EQ,       162.75,                 70871998.00,433470
,NIBL,EQ,        19.15,                   557581.20,29715
,NIFTYBEES,EQ,       171.00,                162896054.87,953704
,NIFTYEES,EQ,     20250.00,                    40898.54,2
,NIITLTD,EQ,       323.00,                309454624.15,945585
,NILAINFRA,EQ,         7.20,                 19319523.70,2751830
,NILASPACES,BE,         2.50,                   755158.35,303039
,NILKAMAL,EQ,      2672.75,                 41462648.75,15551
,NIPPOBATRY,EQ,      1140.85,                 49227877.00,42241
,NIRAJ,EQ,        48.65,                  7319781.05,146547
,NITCO,EQ,        26.30,                  3663120.20,139036
,NITINFIRE,BZ,         2.15,                   218040.10,101414
,NITINSPIN,EQ,       269.90,                365658320.90,1383597
,NITIRAJ,EQ,        49.05,                   382222.30,7910
,NKIND,EQ,        28.60,                    91524.10,3282
,NLCINDIA,EQ,        58.85,                105605215.90,1779756
,NOCIL,EQ,       271.55,                906120882.80,3373332
,NOIDATOLL,EQ,         6.50,                   941496.95,147390
,NORBTEAEXP,EQ,         6.95,                     2085.00,300
,NOVARTIND,EQ,       972.95,                 21968236.05,22549
,NPBET,EQ,       185.71,                   257475.36,1384
,NRAIL,EQ,       320.60,                 48235117.85,150837
,NRBBEARING,EQ,       140.40,                 23495036.35,166699
,NSIL,EQ,      1991.75,                  2283130.65,1142
,NTL,EQ,         2.10,                     9265.20,4412
,NTPC,N7,        13.82,                   290977.98,21045
,NTPC,NA,      1584.99,                    89414.98,62
,NTPC,N6,      1438.19,                   314984.39,219
,NTPC,NB,      1151.00,                     6906.00,6
,NUCLEUS,EQ,       674.05,                 54110229.45,79829
,NURECA,EQ,      1811.25,                  7887993.75,4355
,NXTDIGITAL,EQ,       480.90,                  1557521.80,3218
,OAL,EQ,       921.40,                 14645356.05,15802
,OBEROIRLTY,EQ,       739.25,               4138922330.75,5642093
,OCCL,EQ,      1244.15,                475680183.20,377310
,OIL,EQ,       165.50,                 58817476.85,353249
,OILCOUNTUB,BE,         7.70,                   147105.25,18141
,OISL,BZ,         1.85,                    49960.40,26878
,OLECTRA,BE,       318.50,                170607624.75,536128
,OMAXAUTO,BE,        60.10,                  3757980.30,61940
,OMAXE,EQ,        90.85,                 37117742.95,404476
,OMINFRAL,EQ,        34.05,                  4711344.45,137679
,OMKARCHEM,EQ,        18.75,                 19984155.60,1074520
,ONELIFECAP,EQ,        12.80,                    45632.00,3565
,ONEPOINT,BE,        45.10,                   501540.10,11200
,ONMOBILE,EQ,       139.60,                 93862676.30,668071
,ONWARDTEC,EQ,       254.15,                  8481700.85,33465
,OPTIEMUS,BE,       156.95,                 34268679.70,223887
,OPTOCIRCUI,BE,         4.25,                  1255285.90,297711
,ORBTEXP,EQ,        81.50,                  4552271.20,56004
,ORCHPHARMA,BE,       473.75,                  4466038.70,9481
,ORICONENT,EQ,        34.30,                 14328676.70,419066
,ORIENTABRA,EQ,        35.35,                  8021426.00,224679
,ORIENTALTL,EQ,        10.15,                  1041346.55,101968
,ORIENTBELL,EQ,       371.00,                 20027831.10,54137
,ORIENTCEM,EQ,       162.40,                218784947.70,1352727
,ORIENTELEC,EQ,       319.55,                283692242.40,882676
,ORIENTHOT,EQ,        38.45,                  8906166.50,232368
,ORIENTLTD,EQ,        81.10,                  1612348.75,20019
,ORIENTPPR,EQ,        30.90,                 75576340.95,2404517
,ORISSAMINE,EQ,      3068.20,                 44674550.40,14463
,ORTEL,BZ,          .95,                     1520.00,1600
,ORTINLAB,EQ,        34.05,                  4563296.50,131175
,OSWALAGRO,EQ,        16.35,                  1889015.10,115217
,PAEL,BZ,         7.40,                    15271.25,2118
,PAGEIND,EQ,     32465.45,                531686890.55,16604
,PAISALO,EQ,       661.05,                171346559.90,259769
,PALASHSECU,EQ,        77.80,                   535389.50,6745
,PALREDTEC,EQ,       115.35,                  2535012.85,21886
,PANACEABIO,EQ,       313.60,                 32441853.45,102821
,PANACHE,BE,        72.65,                   677165.85,9311
,PANAMAPET,EQ,       278.60,                224921168.00,805482
,PAR,SM,       122.70,                  7334800.00,60000
,PARACABLES,BE,        17.35,                  5023939.80,289236
,PARAGMILK,EQ,       136.95,                 89579869.45,645887
,PARSVNATH,EQ,        15.85,                 11859338.90,741381
,PARTYCRUS,SM,        17.45,                   103500.00,6000
,PASHUPATI,SM,        76.65,                  2688720.00,35200
,PATELENG,EQ,        15.95,                338059332.25,20777829
,PATINTLOG,EQ,        24.45,                  2506917.50,102477
,PATSPINLTD,EQ,        13.10,                   695244.00,53837
,PAVNAIND,SM,       195.00,                   156000.00,800
,PBAINFRA,BE,        13.50,                   345909.75,26184
,PCHFL,NA,       999.17,                   256027.35,256
,PCHFL,N2,       998.00,                   501357.20,504
,PCHFL,N6,      1000.07,                  2914319.15,2895
,PCJEWELLER,EQ,        24.85,                 48440221.65,1968668
,PDMJEPAPER,EQ,        43.05,                 28068084.40,635063
,PDPL,BE,         4.50,                   823485.50,187112
,PDSMFL,EQ,      1301.45,                  7767633.75,6034
,PEARLPOLY,EQ,        17.95,                   379070.40,20986
,PENIND,EQ,        41.75,                 85725830.95,2076214
,PENINLAND,BE,        15.60,                  6277294.40,409931
,PENTAGOLD,SM,        93.55,                  2525850.00,27000
,PERFECT,SM,         9.85,                  2014200.00,204000
,PERSISTENT,EQ,      3137.15,                245100084.35,77996
,PFC,N2,      1186.55,                  3411427.80,2876
,PFC,N3,      1326.01,                     1326.01,1
,PFC,N5,      1245.99,                   755226.50,607
,PFC,N4,      1085.25,                   487837.50,449
,PFC,N8,      1438.18,                   391196.25,272
,PFIZER,EQ,      5910.70,                305696276.30,51550
,PFOCUS,EQ,        61.40,                  7815182.70,123748
,PFS,EQ,        20.55,                 38963009.85,1878062
,PGEL,EQ,       369.30,                  9787630.30,26334
,PGHL,EQ,      5441.15,                 88198813.10,16267
,PGIL,EQ,       433.00,                149397660.00,354547
,PGINVIT,IV,       120.00,                 39040405.00,325900
,PHILIPCARB,EQ,       274.80,                527969384.85,1927711
,PHOENIXLTD,EQ,       896.70,                652262366.80,727095
,PIGL,SM,        69.80,                   139600.00,2000
,PIIND,EQ,      3316.50,               8813060656.45,2764540
,PILANIINVS,EQ,      1990.90,                 11090763.30,5545
,PILITA,EQ,         7.60,                 13703449.35,1802102
,PIONDIST,EQ,       129.30,                  1077879.15,8352
,PIONEEREMB,EQ,        78.15,                112436091.75,1455324
,PITTIENG,EQ,       205.30,                125337523.45,606808
,PKTEA,BE,       330.65,                   483517.85,1480
,PLASTIBLEN,EQ,       273.55,                 12867921.00,47183
,PNBGILTS,EQ,        72.05,                 12340213.00,170560
,PNBHOUSING,BE,       679.50,                 14035628.85,20719
,PNC,EQ,        40.50,                  1331932.90,32978
,PNCINFRA,EQ,       312.10,                216483604.30,691632
,PODDARHOUS,EQ,       208.20,                  2064874.70,10024
,PODDARMENT,EQ,       377.00,                 53063306.10,140216
,POKARNA,EQ,       447.20,                274875384.85,630511
,POLYCAB,EQ,      1865.85,                371453834.70,199500
,POLYMED,EQ,       969.50,                109317971.65,112819
,POLYPLEX,EQ,      1533.85,                223171559.35,145235
,PONNIERODE,BE,       284.70,                  2301426.05,7987
,POWERFUL,SZ,         2.60,                   103400.00,42000
,POWERINDIA,EQ,      1936.45,                 72762122.75,37335
,POWERMECH,EQ,       846.85,                 79814328.40,94688
,PPAP,EQ,       319.75,                 32958572.65,103561
,PPL,EQ,       178.45,                 42780076.95,239926
,PRADIP,BE,         1.00,                    24141.00,25394
,PRAENG,BE,        28.20,                  2945941.20,104466
,PRAJIND,BE,       375.40,                120224247.85,322788
,PRAKASH,EQ,        81.95,                 99031717.90,1188294
,PRAKASHSTL,EQ,         1.60,                   725982.40,453739
,PRAXIS,EQ,        45.90,                  1006260.00,22030
,PRECAM,EQ,       107.00,                 60620390.05,556556
,PRECOT,EQ,       273.40,                 16300954.25,57645
,PRECWIRE,EQ,       230.60,                  7415510.60,32091
,PREMEXPLN,BE,       226.15,                  3179426.90,14036
,PREMIER,EQ,         4.00,                    38065.95,9565
,PREMIERPOL,EQ,        90.30,                  6683147.90,73096
,PRESSMN,EQ,        36.90,                 37008458.30,1002360
,PRESTIGE,EQ,       364.40,               1908315238.65,5278442
,PRICOLLTD,EQ,        98.50,                116027079.40,1180699
,PRIMESECU,EQ,       107.00,                 16687963.20,157784
,PRINCEPIPE,EQ,       689.70,                186100392.90,269462
,PRITI,SM,       188.95,                  2114640.00,11200
,PRIVISCL,EQ,      1805.60,               1854443035.75,1070365
,PROINDIA,BE,        13.45,                    16099.65,1197
,PROZONINTU,EQ,        32.70,                 15063084.40,455523
,PRSMJOHNSN,EQ,       139.65,                 86620049.65,616703
,PSB,EQ,        19.65,                  8849719.00,448650
,PSPPROJECT,EQ,       465.80,                 95166053.05,202958
,PSUBNKBEES,EQ,        26.79,                 14285271.21,532006
,PTC,EQ,       101.20,                 96292614.65,940428
,PTL,EQ,        53.75,                  8612773.20,159771
,PUNJABCHEM,EQ,      1420.75,                 10033422.80,7122
,PUNJLLOYD,BZ,         2.25,                   651482.75,288190
,PURVA,EQ,       119.15,                443046548.65,3793943
,PVP,EQ,         5.40,                   198795.60,36814
,PVR,EQ,      1417.85,               2156292889.75,1521573
,QGOLDHALF,EQ,      2062.80,                   736602.65,357
,QNIFTY,EQ,      1649.00,                   112016.40,68
,QUESS,EQ,       881.75,                411326322.65,466327
,QUICKHEAL,EQ,       304.60,                108748793.25,353641
,QUINTEGRA,BE,         1.35,                    99367.55,74053
,RADAAN,BE,          .85,                     2316.25,2725
,RADICO,EQ,       893.60,                500184616.65,560704
,RADIOCITY,EQ,        25.20,                  7113547.05,284163
,RAILTEL,EQ,       139.50,                137426193.45,978106
,RAIN,EQ,       255.40,               1690114694.60,6429616
,RAJESHEXPO,EQ,       614.25,                 97356307.95,158025
,RAJMET,BE,       175.20,                   245323.90,1398
,RAJRATAN,BE,      2502.15,                 64956088.95,25966
,RAJRAYON,BZ,          .25,                    81353.80,295943
,RAJSREESUG,EQ,        29.45,                   576428.90,19338
,RAJTV,BE,        41.55,                   412140.40,9848
,RAJVIR,BE,         7.60,                    58289.00,7908
,RALLIS,EQ,       324.65,                148118999.85,453252
,RAMANEWS,EQ,        25.50,                 33102537.05,1262204
,RAMASTEEL,BE,       189.35,                  5831980.00,30800
,RAMCOCEM,EQ,      1094.55,                413673136.85,378772
,RAMCOIND,EQ,       337.65,                 61050159.80,179907
,RAMCOSYS,EQ,       524.00,                102740985.50,194392
,RAMKY,BE,       182.80,                 17300981.20,95388
,RANASUG,BE,        30.25,                 15142609.25,493964
,RANEENGINE,EQ,       338.15,                  5954326.95,17404
