,17-Jun-2021
The Nifty witnessed an intraday movement of about 152.6 points.The closing index was 0.48 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 71455.86
, Traded Quantity (in Lakhs), 32894.74
, Number of Trades, 24365062
, Total Market Capitalisation (Rs. Crores), 22674192.37

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     15767.55,     15648.30,     15769.35,     15616.75,     15691.40,-76.15
,NIFTY50 EQL Wgt,     17801.20,     17681.25,     17799.50,     17605.60,     17658.40,-142.8
,NIFTY100 EQL Wgt,     18981.95,     18833.50,     18985.35,     18776.15,     18831.75,-150.2
,NIFTY100 LowVol30,     12377.20,     12329.85,     12398.20,     12303.60,     12350.60,-26.6
,NIFTY Alpha 50,     27143.60,     26755.10,     27018.45,     26666.35,     26737.90,-405.7
,NIFTY MIDCAP 150,     10200.75,     10125.65,     10234.40,     10065.55,     10096.00,-104.75
,NIFTY SMLCAP 50,      4887.00,      4865.60,      4914.50,      4848.85,      4872.45,-14.55
,NIFTY SMLCAP 250,      8352.75,      8304.20,      8398.85,      8282.05,      8300.90,-51.85
,NIFTY MIDSML 400,      9536.60,      9470.90,      9574.15,      9425.95,      9450.50,-86.1
,NIFTY200 QUALTY30,     13409.10,     13362.55,     13443.70,     13339.55,     13382.65,-26.45
,Nifty FinSrv25 50,     16618.50,     16422.00,     16562.15,     16383.35,     16444.30,-174.2
,NIFTY AlphaLowVol,     15641.15,     15597.70,     15726.50,     15547.85,     15664.55,23.4
,Nifty200Momentm30,     17774.35,     17594.30,     17780.35,     17521.80,     17617.15,-157.2
,Nifty100ESGSecLdr,      2691.10,      2671.75,      2691.15,      2670.15,      2682.85,-8.25
,Nifty IT,     28448.85,     28355.15,     28714.60,     28343.05,     28611.35,162.5
,Nifty Next 50,     38883.10,     38496.30,     38872.65,     38352.05,     38519.30,-363.8
,Nifty Bank,     35003.50,     34619.80,     34882.40,     34458.10,     34605.40,-398.1
,NIFTY MIDCAP 100,     27108.50,     26873.10,     27171.80,     26686.25,     26776.35,-332.15
,Nifty 500,     13510.60,     13405.90,     13520.90,     13372.40,     13425.15,-85.45
,Nifty 100,     16025.55,     15897.60,     16024.00,     15865.45,     15936.20,-89.35
,Nifty Midcap 50,      7538.75,      7471.25,      7568.20,      7400.70,      7432.40,-106.35
,Nifty Realty,       352.55,       349.60,       354.75,       345.25,       346.75,-5.8
,Nifty Infra,      4422.40,      4396.40,      4435.20,      4369.05,      4391.05,-31.35
,Nifty Energy,     20773.35,     20582.65,     20772.10,     20380.30,     20564.50,-208.85
,Nifty FMCG,     36131.25,     35983.80,     36287.50,     35935.45,     36183.55,52.3
,Nifty MNC,     17370.25,     17287.85,     17432.35,     17250.60,     17296.15,-74.1
,Nifty Pharma,     14215.70,     14193.45,     14245.85,     13987.05,     14081.60,-134.1
,Nifty PSE,      3701.10,      3676.95,      3701.95,      3635.70,      3653.65,-47.45
,Nifty PSU Bank,      2457.25,      2428.00,      2470.55,      2410.95,      2422.25,-35
,Nifty Serv Sector,     21816.15,     21602.05,     21767.35,     21595.35,     21688.20,-127.95
,India VIX,14.8650,14.8650,16.0500,14.5275,15.2875,0.4225
,Nifty Auto,     10669.45,     10618.70,     10664.95,     10484.95,     10523.00,-146.45
,Nifty Metal,      5216.20,      5140.00,      5216.35,      5062.70,      5095.10,-121.1
,Nifty Media,      1886.50,      1870.50,      1901.55,      1856.25,      1865.95,-20.55
,NIFTY SMLCAP 100,      9710.05,      9652.95,      9762.30,      9624.35,      9658.50,-51.55
,Nifty 200,      8361.10,      8293.55,      8362.65,      8272.10,      8307.25,-53.85
,Nifty Div Opps 50,      3333.15,      3316.40,      3335.70,      3306.95,      3319.75,-13.4
,Nifty Commodities,      5233.90,      5185.30,      5243.90,      5166.40,      5183.95,-49.95
,Nifty Consumption,      6339.15,      6312.30,      6349.45,      6293.35,      6317.15,-22
,Nifty Fin Service,     16576.65,     16369.40,     16503.40,     16351.20,     16409.55,-167.1
,Nifty50 Div Point,        59.80,        64.30,        64.30,        64.30,        64.30,4.5
,Nifty100 Liq 15,      4002.95,      3965.55,      4001.70,      3935.45,      3958.00,-44.95
,Nifty CPSE,      2094.40,      2082.90,      2092.75,      2050.50,      2064.30,-30.1
,Nifty GrowSect 15,      7594.30,      7561.60,      7576.30,      7508.75,      7527.25,-67.05
,Nifty50 PR 2x Lev,      7483.55,      7369.70,      7484.45,      7340.60,      7410.60,-72.95
,Nifty50 PR 1x Inv,       278.60,       280.70,       281.25,       278.60,       279.95,1.35
,Nifty50 TR 2x Lev,     10064.80,      9917.40,     10071.70,      9878.25,      9972.40,-92.4
,Nifty50 TR 1x Inv,       240.30,       242.10,       242.55,       240.25,       241.45,1.15
,Nifty50 Value 20,      7999.95,      7967.85,      8010.60,      7959.80,      7991.95,-8
,Nifty Mid Liq 15,      6339.45,      6294.25,      6353.95,      6224.55,      6257.70,-81.75
,Nifty Pvt Bank,     18416.90,     18223.85,     18357.75,     18116.80,     18199.90,-217
,NIFTY100 Qualty30,      3615.45,      3595.20,      3623.35,      3591.70,      3601.75,-13.7
,Nifty GS 8 13Yr,      2268.18,      2268.57,      2269.67,      2267.69,      2269.04,.86
,Nifty GS 10Yr,      2059.20,      2059.53,      2061.17,      2057.84,      2060.24,1.04
,Nifty GS 10Yr Cln,       954.39,       954.39,       955.15,       953.60,       954.72,.33
,Nifty GS 4 8Yr,      2422.08,      2422.47,      2422.47,      2419.76,      2420.86,-1.22
,Nifty GS 11 15Yr,      2426.88,      2427.33,      2427.33,      2423.05,      2425.39,-1.49
,Nifty GS 15YrPlus,      2620.53,      2621.03,      2622.04,      2619.58,      2619.84,-.69
,Nifty GS Compsite,      2312.34,      2312.73,      2312.73,      2310.80,      2311.68,-.66

,ADVANCES,687
,DECLINES,1324
,UNCHANGED,48

,Total securities that have hit their price bands today,363

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,ADANIPORTS,EQ,       706.70,       646.90,-8.46,4705.83
,ADANIENT,EQ,      1448.30,      1367.70,-5.57,3838.54
,TATASTEEL,EQ,      1142.15,      1103.75,-3.36,1802.46
,RELIANCE,EQ,      2211.60,      2215.65,0.18,1607.72
,INFY,EQ,      1480.60,      1495.30,0.99,1142.31
,BAJFINANCE,EQ,      6081.60,      6050.25,-0.52,1132.59
,TATAMOTORS,EQ,       349.35,       345.65,-1.06,1016.73
,JUSTDIAL,EQ,      1070.25,      1038.70,-2.95,1001.22
,MFSL,EQ,      1022.15,      1005.00,-1.68,996.44
,SBIN,EQ,       425.95,       420.25,-1.34,972.6
,TATAPOWER,EQ,       125.95,       123.95,-1.59,920.02
,IBULHSGFIN,EQ,       298.80,       283.70,-5.05,905.07
,SAIL,EQ,       131.20,       128.30,-2.21,811.49
,TCS,EQ,      3274.35,      3317.75,1.33,749.21
,HDFCBANK,EQ,      1484.60,      1466.10,-1.25,682.84
,HSCL,EQ,        53.65,        57.80,7.74,678.57
,HDFC,EQ,      2521.45,      2487.30,-1.35,662.43
,ICICIBANK,EQ,       640.10,       633.00,-1.11,615.18
,INDUSINDBK,EQ,      1013.70,       984.05,-2.92,611.25
,HINDALCO,EQ,       380.25,       369.25,-2.89,535.35
,BHARTIARTL,EQ,       536.75,       528.65,-1.51,534.96
,AXISBANK,EQ,       749.80,       738.60,-1.49,494.59
,LICHSGFIN,EQ,       495.05,       482.10,-2.62,483.7
,ASIANPAINT,EQ,      3018.70,      3060.30,1.38,468.35
,GUJGASLTD,EQ,       636.20,       659.65,3.69,457.45

,Top Five Nifty 50 Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,ULTRACEMCO,EQ,      6704.85,      6587.40,1.78
,ASIANPAINT,EQ,      3060.30,      3018.70,1.38
,TCS,EQ,      3317.75,      3274.35,1.33
,HDFCLIFE,EQ,       700.30,       692.15,1.18
,TECHM,EQ,      1080.25,      1069.15,1.04

,Top Five Nifty 50 Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,ADANIPORTS,EQ,       646.90,       706.70,-8.46
,TATASTEEL,EQ,      1103.75,      1142.15,-3.36
,INDUSINDBK,EQ,       984.05,      1013.70,-2.92
,HINDALCO,EQ,       369.25,       380.25,-2.89
,EICHERMOT,EQ,      2673.75,      2741.05,-2.46

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE ,TRADED QUANTITY
,1018GS2026,GS,       107.10,                     2249.10,21
,20MICRONS,EQ,        64.20,                 11133587.10,171260
,21STCENMGM,EQ,        19.15,                    10647.40,556
,3IINFOTECH,BE,        10.00,                 32388370.00,3238837
,3MINDIA,EQ,     25260.90,                 54200399.65,2137
,3PLAND,EQ,        13.75,                   459101.90,33255
,503KL24,SG,       109.00,                    32346.00,300
,5PAISA,EQ,       423.35,                 29755668.70,69314
,63MOONS,BE,        91.10,                  2774030.00,30167
,676GS2061,GS,       100.00,                    20730.50,207
,716GS2050,GS,       110.00,                     4070.00,37
,719GS2060,GS,       112.90,                   133836.50,1185
,759GS2026,GS,       103.00,                    10197.00,99
,769GS2043,GS,       100.71,                    10071.00,100
,772GS2049,GS,       115.00,                    12571.63,109
,A2ZINFRA,BE,         5.60,                  7731635.90,1383122
,AAATECH,SM,        67.00,                  4256400.00,63000
,AAKASH,EQ,       180.75,                 11680816.65,64898
,AARON,BE,        71.50,                   516127.00,7129
,AARTIDRUGS,EQ,       727.15,                183917111.00,251650
,AARTIIND,EQ,      1811.80,                873046909.30,479666
,AARTISURF,EQ,      1356.80,                 17139341.25,12578
,AARVEEDEN,BE,        24.25,                   210232.85,8717
,AARVI,EQ,        68.05,                  1862308.70,27348
,AAVAS,EQ,      2515.55,                141641947.60,56380
,ABAN,BE,        48.80,                  4735729.20,95917
,ABB,EQ,      1716.50,                723231766.35,416009
,ABCAPITAL,EQ,       122.05,                263195266.50,2139479
,ABFRL,EQ,       201.50,                337436076.10,1660120
,ABFRLPP1,E1,       167.15,                  7239436.05,42223
,ABINFRA,SM,        10.20,                   289600.00,28000
,ABMINTLTD,EQ,        68.65,                   104563.00,1540
,ABSLBANETF,EQ,       343.65,                    54953.35,160
,ABSLNN50ET,EQ,       393.45,                    31840.99,81
,ABSLRIF6RG,MF,         9.79,                    51009.80,5217
,ACCELYA,EQ,      1169.85,                395765347.30,331186
,ACCORD,SM,        15.00,                    30000.00,2000
,ACCURACY,EQ,        82.25,                   837640.40,10231
,ACE,EQ,       231.05,                203040079.05,878049
,ACRYSIL,EQ,       534.50,                 49209627.05,91481
,ADANIENT,EQ,      1367.70,              38385436658.55,27926070
,ADANIGREEN,BE,      1123.65,               1926023454.05,1709482
,ADANIPOWER,BE,       120.90,                 74894648.40,619476
,ADANITRANS,BE,      1305.40,                 45566292.40,34906
,ADFFOODS,EQ,       976.90,                 78799729.50,79332
,ADL,BE,        36.80,                   209302.40,5765
,ADORWELD,EQ,       628.15,                 38325291.40,61364
,ADROITINFO,EQ,        11.45,                   369190.60,31858
,ADSL,EQ,        62.50,                 37702664.95,599835
,ADVANIHOTR,EQ,        63.65,                  4674185.95,71567
,ADVENZYMES,EQ,       431.95,               1923882781.10,4572415
,AEGISCHEM,EQ,       358.50,                276782183.60,760167
,AFFLE,BE,      4979.40,                299086036.10,59206
,AGARIND,EQ,       295.30,                110013344.55,363206
,AGCNET,BE,      1311.85,                  2266310.35,1733
,AGRITECH,EQ,        44.75,                   697537.30,15548
,AGROPHOS,EQ,        14.60,                  2042072.15,140236
,AHLADA,EQ,       176.15,                  7331621.05,41241
,AHLEAST,EQ,       176.60,                  1361498.55,7766
,AHLUCONT,EQ,       317.65,                  2395592.90,7553
,AHLWEST,EQ,       218.25,                  2524569.05,11596
,AIAENG,EQ,      1980.85,                101016213.25,50281
,AIRAN,EQ,        24.85,                  2927473.05,116740
,AIROLAM,SM,        33.00,                   472500.00,15000
