,11-Jan-2021
The Nifty witnessed an intraday movement of about 115.1 points.The closing index was 0.96 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 72142.96
, Traded Quantity (in Lakhs), 32979.58
, Number of Trades, 20767502
, Total Market Capitalisation (Rs. Crores), 19513335.52

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     14347.25,     14474.05,     14498.20,     14383.10,     14484.75,137.5
,NIFTY50 EQL Wgt,     15256.10,     15343.60,     15396.85,     15212.10,     15379.25,123.15
,NIFTY100 EQL Wgt,     16339.75,     16430.20,     16439.95,     16260.25,     16427.45,87.7
,NIFTY100 LowVol30,     11259.20,     11328.55,     11411.45,     11307.05,     11402.05,142.85
,NIFTY Alpha 50,     20718.50,     20846.80,     20875.60,     20562.40,     20606.40,-112.1
,NIFTY MIDCAP 150,      8349.10,      8404.65,      8411.60,      8273.50,      8332.70,-16.4
,NIFTY SMLCAP 50,      3732.05,      3768.50,      3786.55,      3729.05,      3739.65,7.6
,NIFTY SMLCAP 250,      6364.05,      6418.20,      6426.20,      6332.85,      6359.15,-4.9
,NIFTY MIDSML 400,      7638.80,      7693.95,      7700.00,      7579.85,      7626.55,-12.25
,NIFTY200 QUALTY30,     12700.95,     12807.90,     12902.25,     12759.30,     12888.60,187.65
,Nifty FinSrv25 50,     15223.40,     15324.75,     15325.80,     15169.70,     15278.75,55.35
,NIFTY AlphaLowVol,     14330.40,     14414.30,     14538.50,     14365.60,     14516.10,185.7
,Nifty200Momentm30,     14396.40,     14474.35,     14578.90,     14362.30,     14554.80,158.4
,Nifty100ESGSecLdr,      2486.80,      2511.25,      2516.45,      2499.60,      2514.30,27.5
,Nifty IT,     26162.40,     26703.20,     27095.75,     26528.00,     27027.70,865.3
,Nifty Next 50,     34331.05,     34566.95,     34570.65,     34143.60,     34458.60,127.55
,Nifty Bank,     32084.20,     32280.30,     32288.45,     31836.95,     31998.90,-85.3
,NIFTY MIDCAP 100,     22194.10,     22334.45,     22359.00,     21965.75,     22140.10,-54
,Nifty 500,     11925.60,     12024.65,     12024.65,     11921.75,     12006.50,80.9
,Nifty 100,     14514.35,     14638.80,     14653.20,     14535.40,     14642.05,127.7
,Nifty Midcap 50,      6389.70,      6420.00,      6428.35,      6302.30,      6359.75,-29.95
,Nifty Realty,       327.50,       329.85,       331.65,       325.75,       329.55,2.05
,Nifty Infra,      3833.45,      3844.50,      3848.70,      3805.50,      3819.35,-14.1
,Nifty Energy,     17255.15,     17336.50,     17345.30,     17051.35,     17108.55,-146.6
,Nifty FMCG,     34276.75,     34597.35,     34919.60,     34446.35,     34681.25,404.5
,Nifty MNC,     16254.20,     16357.10,     16394.05,     16253.15,     16383.40,129.2
,Nifty Pharma,     13271.55,     13315.45,     13423.80,     13222.80,     13412.35,140.8
,Nifty PSE,      2961.65,      2978.05,      2984.85,      2932.60,      2970.55,8.9
,Nifty PSU Bank,      1829.95,      1842.30,      1843.75,      1791.80,      1802.50,-27.45
,Nifty Serv Sector,     20327.90,     20559.50,     20631.30,     20430.30,     20614.65,286.75
,India VIX,20.6400,20.6400,22.7450,20.6400,22.3825,1.7425
,Nifty Auto,      9741.25,      9789.80,     10028.75,      9693.70,      9995.60,254.35
,Nifty Metal,      3529.20,      3532.70,      3537.40,      3451.85,      3493.90,-35.3
,Nifty Media,      1756.60,      1773.35,      1780.90,      1717.20,      1729.60,-27
,NIFTY SMLCAP 100,      7443.00,      7509.10,      7525.95,      7414.75,      7440.15,-2.85
,Nifty 200,      7478.25,      7540.40,      7540.40,      7478.80,      7534.05,55.8
,Nifty Div Opps 50,      2988.00,      3021.35,      3024.20,      2994.85,      3021.45,33.45
,Nifty Commodities,      3998.75,      4005.55,      4006.85,      3943.10,      3974.50,-24.25
,Nifty Consumption,      6072.10,      6119.60,      6144.15,      6090.30,      6138.95,66.85
,Nifty Fin Service,     15511.15,     15613.50,     15626.85,     15493.25,     15605.10,93.95
,Nifty50 Div Point,        82.51,        82.51,        82.51,        82.51,        82.51,0
,Nifty100 Liq 15,      3448.95,      3466.90,      3466.90,      3422.50,      3441.40,-7.55
,Nifty CPSE,      1725.10,      1735.45,      1741.30,      1712.85,      1738.20,13.1
,Nifty GrowSect 15,      7097.45,      7146.05,      7174.80,      7104.05,      7165.95,68.5
,Nifty50 PR 2x Lev,      6383.60,      6494.70,      6514.65,      6414.65,      6504.25,120.65
,Nifty50 PR 1x Inv,       306.50,       303.85,       305.80,       303.40,       303.65,-2.85
,Nifty50 TR 2x Lev,      8480.90,      8628.50,      8655.00,      8522.20,      8641.20,160.3
,Nifty50 TR 1x Inv,       266.05,       263.75,       265.45,       263.35,       263.55,-2.5
,Nifty50 Value 20,      7151.25,      7257.85,      7281.90,      7209.85,      7274.40,123.15
,Nifty Mid Liq 15,      5645.90,      5669.35,      5679.00,      5568.50,      5616.35,-29.55
,Nifty Pvt Bank,     17756.05,     17859.10,     17863.55,     17615.80,     17699.35,-56.7
,NIFTY100 Qualty30,      3401.55,      3431.40,      3453.50,      3417.50,      3450.20,48.65
,Nifty GS 8 13Yr,      2259.87,      2260.25,      2260.25,      2255.10,      2255.48,-4.39
,Nifty GS 10Yr,      2032.68,      2033.01,      2033.01,      2024.76,      2027.14,-5.54
,Nifty GS 10Yr Cln,       966.26,       966.26,       966.26,       962.32,       963.45,-2.81
,Nifty GS 4 8Yr,      2413.44,      2413.81,      2413.81,      2403.38,      2406.33,-7.11
,Nifty GS 11 15Yr,      2444.11,      2444.54,      2444.54,      2437.13,      2437.13,-6.98
,Nifty GS 15YrPlus,      2701.22,      2701.70,      2701.70,      2700.69,      2700.69,-.53
,Nifty GS Compsite,      2307.02,      2307.40,      2307.40,      2299.59,      2300.45,-6.57

,ADVANCES,778
,DECLINES,1210
,UNCHANGED,75

,Total securities that have hit their price bands today,451

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,TATAMOTORS,EQ,       198.15,       220.65,11.36,3858.55
,TCS,EQ,      3120.90,      3176.45,1.78,3018
,RELIANCE,EQ,      1933.70,      1897.25,-1.88,2936.37
,INFY,EQ,      1312.10,      1376.20,4.89,2805.86
,WIPRO,EQ,       430.20,       446.80,3.86,2105.62
,MARUTI,EQ,      8014.90,      8232.75,2.72,1774.88
,HDFC,EQ,      2657.50,      2751.20,3.53,1615.25
,BAJFINANCE,EQ,      5082.00,      4984.25,-1.92,1462.48
,HCLTECH,EQ,       994.65,      1055.10,6.08,1383.88
,HDFCBANK,EQ,      1431.65,      1451.45,1.38,1258.95
,TATASTEEL,EQ,       713.15,       695.65,-2.45,1184.22
,BHARTIARTL,EQ,       540.25,       547.15,1.28,1071.08
,ICICIBANK,EQ,       542.05,       544.70,0.49,1048.51
,ITC,EQ,       201.50,       202.50,0.5,872.96
,SBIN,EQ,       286.00,       282.50,-1.22,839.1
,INDUSINDBK,EQ,       939.80,       929.10,-1.14,786.9
,TECHM,EQ,      1051.10,      1077.60,2.52,688.42
,HINDUNILVR,EQ,      2391.20,      2429.10,1.58,677.24
,KOTAKBANK,EQ,      1970.70,      1938.15,-1.65,584.34
,DMART,EQ,      2967.50,      2984.85,0.58,555.54
,AXISBANK,EQ,       672.70,       666.95,-0.85,527.56
,ASHOKLEY,EQ,       112.80,       116.95,3.68,526.54
,M&M,EQ,       770.50,       789.10,2.41,518.21
,HEROMOTOCO,EQ,      3161.10,      3197.70,1.16,508.96
,DRREDDY,EQ,      5338.25,      5416.80,1.47,496.43

,Top Five Nifty 50 Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,TATAMOTORS,EQ,       220.65,       198.15,11.36
,HCLTECH,EQ,      1055.10,       994.65,6.08
,INFY,EQ,      1376.20,      1312.10,4.89
,WIPRO,EQ,       446.80,       430.20,3.86
,HDFC,EQ,      2751.20,      2657.50,3.53

,Top Five Nifty 50 Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,TATASTEEL,EQ,       695.65,       713.15,-2.45
,BAJAJFINSV,EQ,      8986.10,      9171.60,-2.02
,BAJFINANCE,EQ,      4984.25,      5082.00,-1.92
,RELIANCE,EQ,      1897.25,      1933.70,-1.88
,LT,EQ,      1350.00,      1373.40,-1.7

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE ,TRADED QUANTITY
,20MICRONS,EQ,        39.85,                 10723066.55,264383
,21STCENMGM,EQ,        10.90,                    91321.35,8409
,3IINFOTECH,EQ,         8.90,                328047735.50,37072145
,3MINDIA,EQ,     21727.25,                306107500.40,14163
,3PLAND,EQ,        10.55,                    68480.65,6391
,5PAISA,EQ,       343.00,                 24137806.65,72598
,63MOONS,BE,        80.30,                  3617003.80,44902
,719GS2060,GS,       117.80,                    11780.00,100
,763GS2059,GS,       113.50,                     1248.50,11
,772GS2055,GS,       116.00,                      116.00,1
,8KMILES,BE,        82.35,                  4402378.30,53956
,A2ZINFRA,EQ,         5.55,                 12494561.60,2376603
,AAKASH,EQ,        79.05,                  2900233.25,37055
,AARON,EQ,        53.70,                   191922.50,3531
,AARTIDRUGS,EQ,       722.25,                271411625.25,373517
,AARTIIND,EQ,      1298.45,                262811532.80,204074
,AARTISURF,EQ,       995.30,                 15520229.35,15548
,AARVEEDEN,BE,        18.00,                   196385.35,10943
,AARVI,EQ,        46.75,                   535796.25,11395
,AAVAS,EQ,      1940.85,                 80816350.85,41997
,ABAN,BE,        29.85,                  1571916.00,52490
,ABB,EQ,      1296.90,                120037872.65,92160
,ABCAPITAL,EQ,        90.75,                238280882.00,2621384
,ABFRL,EQ,       168.75,                381674268.80,2272832
,ABINFRA,SM,         7.05,                    84600.00,12000
,ABMINTLTD,BE,        23.70,                    17637.25,720
,ABSLBANETF,EQ,       318.57,                 10848794.44,34298
,ABSLNN50ET,EQ,       327.08,                    26512.13,80
,ACCELYA,EQ,       961.40,                  5000762.15,5173
,ACCURACY,EQ,        40.35,                  1109829.85,27533
,ACE,EQ,       139.05,                 41423312.95,295964
,ADANIENT,EQ,       519.15,               2146092715.80,4148831
,ADANIGAS,EQ,       365.25,                474001387.95,1289499
,ADANIPOWER,EQ,        56.10,                938135075.15,16938082
,ADFFOODS,EQ,       644.50,                 37012034.65,57300
,ADHUNIKIND,BE,        25.25,                   257510.20,10339
,ADL,BE,        31.50,                   184413.95,5837
,ADORWELD,EQ,       300.80,                  9612079.55,31856
,ADROITINFO,BE,        11.95,                   182911.80,15349
,ADSL,EQ,        44.80,                 15522363.90,344357
,ADVANIHOTR,BE,        50.65,                   246653.10,4873
,ADVENZYMES,EQ,       327.35,                 39295188.00,119819
,AEGISCHEM,EQ,       261.50,                 88040681.15,336480
,AFFLE,EQ,      3942.55,                170736441.95,43398
,AGARIND,EQ,       129.45,                 72264775.10,563596
,AGCNET,BE,       744.60,                  2751864.35,3704
,AGRITECH,BE,        38.75,                   125508.20,3241
,AGROPHOS,EQ,        15.10,                  2479509.80,162788
,AHLADA,SM,        74.05,                  1030000.00,14000
,AHLEAST,EQ,       165.65,                   291654.35,1763
,AHLUCONT,EQ,       266.35,                 23810706.35,88814
,AHLWEST,EQ,       260.95,                   466657.40,1788
,AIAENG,EQ,      2021.05,                 32692424.90,16206
,AIRAN,EQ,        19.25,                  2816354.50,144598
,AIROLAM,SM,        27.95,                    83850.00,3000
,AJANTPHARM,EQ,      1810.45,                299319266.80,167139
,AJMERA,EQ,       136.50,                 10571993.30,76793
,AJOONI,SM,        32.95,                   792600.00,24000
,AKASH,EQ,       243.20,                  8053387.55,33546
,AKG,SM,        85.30,                  2175680.00,25600
,AKSHARCHEM,EQ,       285.65,                  9820533.45,34413
,AKSHOPTFBR,EQ,         8.10,                  6879497.80,834839
,AKZOINDIA,EQ,      2393.45,                 22684796.65,9450
,ALANKIT,EQ,        19.10,                  4459318.05,233585
