,12-Dec-2024
The Nifty witnessed an intraday movement of about 147.3 points.The closing index was 0.38 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 106112.97
, Traded Quantity (in Lakhs), 31354.34
, Number of Trades, 34485652
, Total Market Capitalisation (Rs. Crores), 45429242.35

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     24641.80,     24604.45,     24675.25,     24527.95,     24548.70,-93.1
,NIFTY50 EQL Wgt,     30518.85,     30523.65,     30563.50,     30345.85,     30379.80,-139.05
,NIFTY100 EQL Wgt,     32903.35,     32917.65,     32951.25,     32775.65,     32801.50,-101.85
,NIFTY100 LowVol30,     19688.25,     19678.55,     19707.95,     19560.20,     19575.10,-113.15
,NIFTY Alpha 50,     59317.00,     59364.00,     59500.65,     58937.75,     59025.90,-291.1
,NIFTY MIDCAP 150,     21879.55,     21907.50,     21917.55,     21744.15,     21770.05,-109.5
,NIFTY SMLCAP 50,      9467.20,      9486.25,      9497.90,      9346.90,      9359.55,-107.65
,NIFTY SMLCAP 250,     18502.65,     18529.40,     18548.25,     18311.40,     18330.30,-172.35
,NIFTY MIDSML 400,     20728.85,     20756.65,     20766.65,     20573.15,     20592.55,-136.3
,NIFTY200 QUALTY30,     21647.75,     21654.40,     21734.80,     21551.05,     21569.70,-78.05
,Nifty FinSrv25 50,     26688.30,     26626.00,     26728.75,     26555.50,     26592.70,-95.6
,NIFTY AlphaLowVol,     28324.90,     28345.05,     28381.90,     28121.60,     28149.55,-175.35
,Nifty200Momentm30,     35372.05,     35400.75,     35456.25,     35112.85,     35147.55,-224.5
,Nifty100ESGSecLdr,      4117.00,      4111.10,      4124.15,      4104.20,      4106.90,-10.1
,NIFTY100 ESG,      4910.15,      4907.00,      4920.10,      4899.00,      4901.90,-8.25
,NIFTY M150 QLTY50,     25262.35,     25309.00,     25326.55,     25116.90,     25155.80,-106.55
,NIFTY INDIA MFG,     14454.35,     14476.15,     14487.85,     14343.85,     14374.80,-79.55
,Nifty200 Alpha 30,     27222.00,     27224.70,     27255.75,     26969.20,     26993.40,-228.6
,NiftyM150Momntm50,     67864.25,     67927.85,     68073.70,     67470.80,     67589.85,-274.4
,Nifty IT,     45350.35,     45409.70,     46002.65,     45375.50,     45701.65,351.3
,Nifty Next 50,     73292.15,     73344.05,     73443.90,     73037.45,     73082.60,-209.55
,Nifty Bank,     53391.35,     53201.00,     53537.45,     53174.40,     53216.45,-174.9
,NIFTY MIDCAP 100,     59292.95,     59335.25,     59417.20,     58958.15,     59021.70,-271.25
,Nifty 500,     23358.15,     23348.70,     23386.25,     23242.75,     23256.40,-101.75
,Nifty 100,     25635.05,     25606.65,     25668.20,     25530.90,     25546.40,-88.65
,Nifty Midcap 50,     16536.95,     16540.05,     16570.40,     16433.05,     16463.85,-73.1
,Nifty Realty,      1094.35,      1093.05,      1097.55,      1085.90,      1089.85,-4.5
,Nifty Infra,      8904.55,      8892.85,      8920.55,      8835.60,      8846.65,-57.9
,Nifty Energy,     37308.85,     37239.20,     37340.95,     36990.65,     37024.95,-283.9
,Nifty FMCG,     56766.80,     56701.15,     56885.75,     56059.55,     56146.70,-620.1
,Nifty MNC,     29519.30,     29566.75,     29615.10,     29318.45,     29353.00,-166.3
,Nifty Pharma,     22302.60,     22402.30,     22420.55,     22187.75,     22229.30,-73.3
,Nifty PSE,     10363.30,     10364.80,     10376.60,     10243.05,     10251.85,-111.45
,Nifty PSU Bank,      7089.05,      7081.10,      7099.25,      7018.95,      7033.55,-55.5
,Nifty Serv Sector,     32958.90,     32884.15,     33103.90,     32884.15,     32966.10,7.2
,India VIX,13.2675,13.2675,13.4000,12.9475,13.1900,-0.0775
,Nifty Auto,     23851.85,     23891.80,     23908.10,     23615.30,     23660.30,-191.55
,Nifty Metal,      9483.65,      9522.55,      9537.70,      9417.40,      9507.75,24.1
,Nifty Media,      2010.85,      2007.50,      2013.30,      1959.60,      1964.75,-46.1
,NIFTY SMLCAP 100,     19657.35,     19694.00,     19716.20,     19447.70,     19466.55,-190.8
,Nifty 200,     14007.60,     13996.45,     14026.90,     13947.90,     13956.45,-51.15
,Nifty Div Opps 50,      6658.70,      6660.65,      6675.40,      6620.25,      6626.75,-31.95
,Nifty Commodities,      8753.30,      8765.80,      8777.50,      8693.25,      8724.55,-28.75
,Nifty Consumption,     11567.30,     11560.40,     11582.50,     11499.60,     11510.10,-57.2
,Nifty Fin Service,     24803.05,     24717.55,     24858.20,     24695.80,     24726.95,-76.1
,Nifty50 Div Point,       233.03,       233.03,       233.03,       233.03,       233.03,0
,Nifty100 Liq 15,      6452.05,      6440.40,      6457.95,      6416.85,      6431.35,-20.7
,Nifty CPSE,      6562.95,      6570.55,      6581.90,      6492.50,      6496.85,-66.1
,Nifty GrowSect 15,     12149.05,     12153.15,     12175.00,     12091.85,     12103.95,-45.1
,Nifty50 PR 2x Lev,     14091.45,     14046.20,     14127.05,     13959.30,     13982.40,-109.05
,Nifty50 PR 1x Inv,       202.55,       202.90,       203.55,       202.35,       203.35,.8
,Nifty50 TR 2x Lev,     20570.50,     20504.40,     20622.40,     20377.55,     20411.30,-159.2
,Nifty50 TR 1x Inv,       167.85,       168.10,       168.65,       167.65,       168.50,.65
,Nifty50 Value 20,     14012.40,     14013.85,     14062.65,     13976.50,     13991.60,-20.8
,Nifty Mid Liq 15,     14725.80,     14748.05,     14766.35,     14627.55,     14649.85,-75.95
,Nifty Pvt Bank,     25856.10,     25770.55,     25937.40,     25727.25,     25745.45,-110.65
,NIFTY100 Qualty30,      5784.95,      5783.60,      5800.35,      5754.30,      5759.15,-25.8
,Nifty GS 8 13Yr,      2762.28,      2762.81,      2762.81,      2759.81,      2760.96,-1.32
,Nifty GS 10Yr,      2444.46,      2444.92,      2444.92,      2442.38,      2443.22,-1.24
,Nifty GS 10Yr Cln,       892.62,       892.62,       892.62,       891.69,       892.00,-.62
,Nifty GS 4 8Yr,      2982.92,      2983.50,      2983.50,      2981.46,      2982.69,-.23
,Nifty GS 11 15Yr,      3057.75,      3058.33,      3058.33,      3056.16,      3056.73,-1.02
,Nifty GS 15YrPlus,      3380.53,      3381.17,      3384.88,      3375.59,      3384.23,3.7
,Nifty GS Compsite,      2858.41,      2858.96,      2858.96,      2856.13,      2857.59,-.82
,NIFTY HEALTHCARE,     14408.75,     14444.65,     14465.10,     14333.60,     14362.65,-46.1
,NIFTY CONSR DURBL,     42742.90,     42759.15,     42776.70,     42427.00,     42491.95,-250.95
,NIFTY OIL AND GAS,     11224.90,     11206.95,     11235.65,     11108.50,     11122.25,-102.65
,NIFTY500 MULTICAP,     16465.55,     16467.90,     16486.50,     16366.95,     16377.55,-88
,NIFTY LARGEMID250,     16352.70,     16354.50,     16376.05,     16273.00,     16283.25,-69.45
,NIFTY MID SELECT,     13133.80,     13149.85,     13160.65,     13058.10,     13071.25,-62.55
,NIFTY TOTAL MKT,     13193.60,     13189.20,     13208.35,     13124.80,     13132.30,-61.3
,NIFTY MICROCAP250,     26411.60,     26449.25,     26476.90,     26069.65,     26100.10,-311.5
,NIFTY IND DIGITAL,     10001.75,     10004.35,     10100.35,     10000.05,     10005.80,4.05
,Nifty Tata 25 Cap,     17292.15,     17294.60,     17321.40,     17198.40,     17231.75,-60.4
,Nifty MidSml Hlth,     43433.25,     43594.50,     43674.40,     43292.95,     43359.80,-73.45
,Nifty Multi Mfg,     15183.30,     15200.10,     15215.15,     15052.55,     15078.85,-104.45
,Nifty Multi Infra,     14251.35,     14242.45,     14274.10,     14141.15,     14164.65,-86.7
,BHARATBOND-APR25,      1284.52,      1284.74,      1284.77,      1284.73,      1284.74,.22
,BHARATBOND-APR30,      1448.51,      1448.80,      1448.80,      1448.19,      1448.19,-.32
,BHARATBOND-APR31,      1321.09,      1321.34,      1321.34,      1321.33,      1321.34,.25
,BHARATBOND-APR32,      1206.55,      1206.78,      1206.78,      1206.78,      1206.78,.23
,BHARATBOND-APR33,      1175.93,      1176.16,      1176.16,      1175.93,      1175.93,0
,Nifty Ind Defence,      6960.70,      6963.05,      7023.50,      6924.90,      6953.00,-7.7
,Nifty Ind Tourism,      9092.35,      9078.05,      9092.80,      8988.80,      9033.10,-59.25
,Nifty Capital Mkt,      4215.50,      4229.10,      4265.80,      4207.50,      4217.75,2.25
,Nifty500Momentm50,     61969.75,     62034.95,     62118.65,     61697.25,     61764.20,-205.55
,NiftyMS400 MQ 100,     54340.05,     54438.65,     54463.40,     53959.80,     54073.90,-266.15
,NiftySml250MQ 100,     53657.70,     53803.65,     53848.25,     53018.50,     53120.60,-537.1
,Nifty Top 10 EW,      9670.85,      9650.65,      9702.90,      9639.95,      9647.95,-22.9

,ADVANCES,895
,DECLINES,1913
,UNCHANGED,45

,Total securities that have hit their price bands today,184

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,NUVAMA,EQ,      7297.35,      6945.40,-4.82,3732.24
,WAAREEENER,EQ,      3174.70,      3292.25,3.7,2974.35
,RELIANCE,EQ,      1278.20,      1262.90,-1.2,2645.92
,BHARTIARTL,EQ,      1586.00,      1610.55,1.55,2106.6
,HDFCBANK,EQ,      1863.10,      1859.25,-0.21,1606.92
,NEULANDLAB,EQ,     16954.65,     15989.35,-5.69,1392.89
,ADANIPOWER,EQ,       519.25,       539.85,3.97,1391.68
,NATIONALUM,EQ,       249.53,       230.78,-7.51,1371.45
,ADANIGREEN,EQ,      1148.05,      1217.95,6.09,1317.12
,INFY,EQ,      1974.15,      1987.00,0.65,1285.46
,ICICIBANK,EQ,      1327.50,      1329.25,0.13,1207.9
,BSE,EQ,      5552.20,      5610.70,1.05,1138.93
,ZOMATO,EQ,       291.80,       284.90,-2.36,1107.54
,JWL,EQ,       552.30,       561.10,1.59,1098.02
,VEDL,EQ,       514.35,       522.00,1.49,1056.85
,MAZDOCK,EQ,      4922.35,      4955.75,0.68,1056.71
,TTML,EQ,        80.84,        85.39,5.63,946.05
,TCS,EQ,      4427.45,      4454.95,0.62,854.22
,TATAMOTORS,EQ,       799.10,       786.35,-1.6,836.65
,NTPC,EQ,       365.50,       355.60,-2.71,804.29
,BAJAJHFL,EQ,       141.40,       132.75,-6.12,763.7
,HINDUNILVR,EQ,      2401.35,      2344.95,-2.35,760.95
,SBIN,EQ,       861.60,       853.70,-0.92,755.67
,LT,EQ,      3916.75,      3859.90,-1.45,734.85
,CEATLTD,EQ,      3149.00,      3185.80,1.17,721.47

,Top Five Nifty 50 Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,ADANIENT,EQ,      2504.10,      2457.25,1.91
,BHARTIARTL,EQ,      1610.55,      1586.00,1.55
,TECHM,EQ,      1789.60,      1762.80,1.52
,INDUSINDBK,EQ,       997.95,       984.85,1.33
,ADANIPORTS,EQ,      1244.00,      1233.80,.83

,Top Five Nifty 50 Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,NTPC,EQ,       355.60,       365.50,-2.71
,HINDUNILVR,EQ,      2344.95,      2401.35,-2.35
,HEROMOTOCO,EQ,      4556.75,      4650.45,-2.01
,COALINDIA,EQ,       409.10,       416.95,-1.88
,BPCL,EQ,       302.15,       307.45,-1.72

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE ,TRADED QUANTITY
,1003ICCL28,NX,       929.00,                     1830.00,2
,1003IIFL29,NC,       934.49,                   472668.33,505
,1003ISFL28,N4,       969.99,                    22309.89,23
,1003SCL30A,NV,       936.00,                     2808.00,3
,1015ECL29,NR,       994.90,                   209892.00,211
,1015SCL28,NR,       918.00,                    11016.00,12
,1015UCL26,N1,       980.00,                     4920.00,5
,1018GS2026,GS,       112.50,                   113625.00,1010
,1025SCL34A,ZT,       959.22,                     6714.54,7
,1035UCL26,NA,       774.87,                   127120.00,168
,1040UCL25,N4,       990.00,                    49500.00,50
,105IIFL29,N7,      1128.00,                    90240.00,80
,1060ECL29,NS,      1054.00,                     4216.00,4
,1065NFL27,NC,       999.99,                   514997.85,515
,10CAGL27,N5,      1005.15,                     5025.75,5
,10IIFL28,N4,       958.80,                  1087797.35,1140
,10IIFL28A,NE,       991.10,                  1515869.50,1517
,10ISFL26,N3,       985.00,                    38320.00,39
,10NIDO26,N6,      1000.00,                   398000.00,398
,10SCL30A,BV,       930.00,                     5580.00,6
,11UCL26,NC,      1080.00,                     2160.00,2
,182D170125,TB,        99.20,                   248000.00,2500
,182D300125,TB,        98.87,                     9887.00,100
,20MICRONS,BE,       256.02,                 30196547.52,119116
,21STCENMGM,BE,        93.98,                   567647.85,6016
,360ONE,EQ,      1199.30,                765573155.90,634155
,364D191224,TB,        99.70,                    19940.00,200
,364D240725,TB,        96.00,                    96000.00,1000
,3IINFOLTD,EQ,        32.97,                109416478.33,3398394
,3MINDIA,EQ,     31473.30,                116808337.45,3708
,3PLAND,EQ,        59.55,                  4545216.14,77580
,515GS2025,GS,        99.00,                       99.00,1
,522GS2025,GS,       101.62,                   508100.00,5000
,563GS2026,GS,       102.55,                      512.75,5
,5PAISA,EQ,       498.05,                 13401164.30,26762
,63MOONS,EQ,       871.75,                882930642.85,975404
,664GS2027,GS,        99.05,                     9905.00,100
,667GS2035,GS,       101.50,                     1012.50,10
,679GS2034,GS,       102.00,                   102000.00,1000
,689GS2025,GS,       102.37,                      102.37,1
,689MH31,SG,        95.00,                     9500.00,100
,694MH31,SG,        84.00,                     8400.00,100
,697GR2034,GS,       101.86,                    25285.58,253
