,20-Dec-2024
The Nifty witnessed an intraday movement of about 528.45 points.The closing index was 1.52 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 141777.78
, Traded Quantity (in Lakhs), 41101.12
, Number of Trades, 40546500
, Total Market Capitalisation (Rs. Crores), 43707079.3

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     23951.70,     23960.70,     24065.80,     23537.35,     23587.50,-364.2
,NIFTY50 EQL Wgt,     29691.15,     29710.80,     29840.95,     29140.30,     29209.15,-482
,NIFTY100 EQL Wgt,     31918.65,     31955.05,     32068.05,     31162.60,     31223.95,-694.7
,NIFTY100 LowVol30,     19361.80,     19386.65,     19477.20,     19115.05,     19152.95,-208.85
,NIFTY Alpha 50,     58089.40,     58257.60,     58388.45,     56305.35,     56427.75,-1661.65
,NIFTY MIDCAP 150,     21571.30,     21638.95,     21665.30,     21017.70,     21050.60,-520.7
,NIFTY SMLCAP 50,      9178.45,      9205.50,      9221.20,      8901.60,      8925.85,-252.6
,NIFTY SMLCAP 250,     18057.20,     18108.95,     18166.40,     17658.30,     17693.65,-363.55
,NIFTY MIDSML 400,     20361.35,     20423.20,     20461.25,     19867.25,     19899.40,-461.95
,NIFTY200 QUALTY30,     21171.70,     21252.55,     21272.25,     20709.00,     20753.85,-417.85
,Nifty FinSrv25 50,     25628.85,     25575.95,     25673.85,     25192.30,     25238.95,-389.9
,NIFTY AlphaLowVol,     27695.10,     27701.95,     27865.05,     27211.35,     27263.45,-431.65
,Nifty200Momentm30,     34165.70,     34223.25,     34406.15,     33047.50,     33126.55,-1039.15
,Nifty100ESGSecLdr,      3999.05,      4003.60,      4021.75,      3924.30,      3932.15,-66.9
,NIFTY100 ESG,      4772.95,      4783.35,      4795.85,      4677.60,      4686.65,-86.3
,NIFTY M150 QLTY50,     24913.15,     25004.70,     25026.80,     24302.65,     24350.65,-562.5
,NIFTY INDIA MFG,     14070.10,     14078.25,     14148.50,     13745.55,     13771.10,-299
,Nifty200 Alpha 30,     26798.50,     26875.10,     26951.70,     26039.30,     26087.80,-710.7
,NiftyM150Momntm50,     66948.30,     67138.75,     67196.20,     64862.80,     64986.65,-1961.65
,Nifty IT,     44954.15,     45513.35,     45647.30,     43663.05,     43771.05,-1183.1
,Nifty Next 50,     70625.70,     70762.95,     70956.25,     68519.75,     68702.65,-1923.05
,Nifty Bank,     51575.70,     51401.35,     51629.00,     50609.35,     50759.20,-816.5
,NIFTY MIDCAP 100,     58556.25,     58739.45,     58800.85,     56813.45,     56906.75,-1649.5
,Nifty 500,     22752.15,     22783.65,     22855.00,     22279.90,     22319.40,-432.75
,Nifty 100,     24884.95,     24902.60,     25002.00,     24400.25,     24448.85,-436.1
,Nifty Midcap 50,     16322.75,     16372.35,     16393.15,     15854.35,     15881.10,-441.65
,Nifty Realty,      1103.25,      1106.75,      1109.95,      1056.25,      1060.10,-43.15
,Nifty Infra,      8632.15,      8634.60,      8691.25,      8433.10,      8452.40,-179.75
,Nifty Energy,     35628.20,     35573.85,     35966.70,     34818.00,     34910.60,-717.6
,Nifty FMCG,     56157.90,     56151.85,     56309.70,     55472.45,     55600.80,-557.1
,Nifty MNC,     28744.70,     28781.00,     28889.25,     28048.60,     28098.10,-646.6
,Nifty Pharma,     22697.90,     22708.45,     22791.00,     22452.45,     22501.85,-196.05
,Nifty PSE,      9807.80,      9806.85,      9877.25,      9546.65,      9569.25,-238.55
,Nifty PSU Bank,      6754.70,      6756.40,      6781.30,      6564.00,      6575.70,-179
,Nifty Serv Sector,     32045.90,     32107.60,     32198.05,     31502.90,     31563.85,-482.05
,India VIX,14.5100,14.5100,15.5525,14.3975,15.0725,0.5625
,Nifty Auto,     23070.90,     23070.45,     23236.60,     22531.65,     22580.00,-490.9
,Nifty Metal,      8977.20,      8981.80,      9051.20,      8788.95,      8813.25,-163.95
,Nifty Media,      1920.50,      1922.65,      1939.10,      1885.40,      1887.90,-32.6
,NIFTY SMLCAP 100,     19133.10,     19201.40,     19241.95,     18672.60,     18714.30,-418.8
,Nifty 200,     13638.15,     13653.60,     13699.15,     13348.65,     13373.90,-264.25
,Nifty Div Opps 50,      6446.10,      6471.75,      6475.95,      6301.65,      6316.00,-130.1
,Nifty Commodities,      8349.20,      8347.95,      8399.10,      8169.95,      8188.45,-160.75
,Nifty Consumption,     11424.05,     11440.35,     11504.40,     11213.10,     11234.05,-190
,Nifty Fin Service,     23906.60,     23834.45,     23958.15,     23525.75,     23591.70,-314.9
,Nifty50 Div Point,       233.03,       233.03,       233.03,       233.03,       233.03,0
,Nifty100 Liq 15,      6266.70,      6267.15,      6307.50,      6141.55,      6154.50,-112.2
,Nifty CPSE,      6230.30,      6230.50,      6278.35,      6075.45,      6093.75,-136.55
,Nifty GrowSect 15,     11942.00,     12001.35,     12012.60,     11739.25,     11766.25,-175.75
,Nifty50 PR 2x Lev,     13287.75,     13295.35,     13411.60,     12826.50,     12881.25,-406.5
,Nifty50 PR 1x Inv,       208.65,       208.60,       212.25,       207.70,       211.85,3.2
,Nifty50 TR 2x Lev,     19397.25,     19408.30,     19578.00,     18723.90,     18803.80,-593.45
