,18-Dec-2024
The Nifty witnessed an intraday movement of about 244.6 points.The closing index was 0.56 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 104385.9
, Traded Quantity (in Lakhs), 36793.51
, Number of Trades, 36948918
, Total Market Capitalisation (Rs. Crores), 44861506.08

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     24336.00,     24297.95,     24394.45,     24149.85,     24198.85,-137.15
,NIFTY50 EQL Wgt,     30022.05,     29998.85,     30106.40,     29810.40,     29875.35,-146.7
,NIFTY100 EQL Wgt,     32433.50,     32426.70,     32471.20,     32076.85,     32135.70,-297.8
,NIFTY100 LowVol30,     19452.95,     19446.60,     19555.10,     19406.75,     19443.90,-9.05
,NIFTY Alpha 50,     58946.30,     58962.90,     59006.15,     57994.60,     58377.45,-568.85
,NIFTY MIDCAP 150,     21754.10,     21756.60,     21770.10,     21531.75,     21623.10,-131
,NIFTY SMLCAP 50,      9299.60,      9305.40,      9319.70,      9180.90,      9217.15,-82.45
,NIFTY SMLCAP 250,     18242.05,     18248.25,     18289.25,     18059.95,     18118.60,-123.45
,NIFTY MIDSML 400,     20546.90,     20550.90,     20575.40,     20338.75,     20417.65,-129.25
,NIFTY200 QUALTY30,     21435.15,     21404.25,     21490.90,     21296.95,     21353.50,-81.65
,Nifty FinSrv25 50,     26233.00,     26176.30,     26251.85,     25844.45,     25910.70,-322.3
,NIFTY AlphaLowVol,     27860.85,     27849.60,     27969.80,     27717.15,     27783.95,-76.9
,Nifty200Momentm30,     34860.85,     34837.40,     34871.20,     34358.75,     34468.65,-392.2
,Nifty100ESGSecLdr,      4065.85,      4059.00,      4076.00,      4035.45,      4043.10,-22.75
,NIFTY100 ESG,      4848.60,      4841.10,      4858.60,      4810.15,      4818.35,-30.25
,NIFTY M150 QLTY50,     25015.80,     25011.00,     25076.80,     24838.45,     24923.80,-92
,NIFTY INDIA MFG,     14226.15,     14216.50,     14250.90,     14099.10,     14135.60,-90.55
,Nifty200 Alpha 30,     26936.35,     26896.45,     26964.95,     26707.75,     26794.00,-142.35
,NiftyM150Momntm50,     67633.85,     67717.85,     67749.95,     66725.25,     67119.00,-514.85
,Nifty IT,     45413.75,     45293.05,     45693.00,     45237.30,     45526.85,113.1
,Nifty Next 50,     72188.00,     72183.80,     72262.90,     71104.15,     71250.00,-938
,Nifty Bank,     52834.80,     52696.95,     52827.60,     52010.65,     52139.55,-695.25
,NIFTY MIDCAP 100,     59101.90,     59094.20,     59119.00,     58447.20,     58723.25,-378.65
,Nifty 500,     23095.75,     23076.95,     23125.55,     22876.70,     22934.40,-161.35
,Nifty 100,     25321.65,     25290.70,     25358.80,     25087.35,     25137.60,-184.05
,Nifty Midcap 50,     16490.05,     16481.95,     16499.10,     16317.70,     16381.35,-108.7
,Nifty Realty,      1117.60,      1122.90,      1123.40,      1105.70,      1112.40,-5.2
,Nifty Infra,      8773.75,      8771.55,      8782.50,      8674.85,      8695.95,-77.8
,Nifty Energy,     36375.40,     36300.50,     36382.10,     35893.35,     35981.80,-393.6
,Nifty FMCG,     56467.45,     56578.35,     56685.60,     56277.25,     56467.80,.35
,Nifty MNC,     29124.35,     29131.30,     29154.85,     28887.45,     28921.05,-203.3
,Nifty Pharma,     22074.55,     22105.85,     22431.10,     22099.85,     22314.55,240
,Nifty PSE,     10080.35,     10063.65,     10077.60,      9835.65,      9862.35,-218
,Nifty PSU Bank,      6928.05,      6913.25,      6922.55,      6782.05,      6794.95,-133.1
,Nifty Serv Sector,     32757.35,     32688.70,     32779.70,     32395.55,     32448.15,-309.2
,India VIX,14.4850,14.4850,15.2425,14.2700,14.3725,-0.1125
,Nifty Auto,     23417.80,     23319.60,     23423.55,     23208.60,     23241.25,-176.55
,Nifty Metal,      9194.95,      9207.50,      9220.60,      9030.65,      9069.90,-125.05
